español	quechua
Algunos estudiantes se quedaron atrás.	 Wakin yachakuqkuna qhipakurqanku.
Alguien está dentro de la casa.	 Pipas wasi ukupi kachkan.
Alguien ha estado en mi cuarto.	 Pipas cuartoypim kachkan.
Alguien tiene que pagar la factura.	 Pipas chay facturataqa pagananmi.
Alguien está pidiendo ayuda.	 Pipas yanapayta mañakuchkan.
Alguien ha llamado a la puerta.	 Pipas punkuta takarun.
Alguien llamó a la puerta.	 Pipas punkuta takarqa.
Parece haber alguien en casa.	Wasipiqa pipas kanman hinam.
Parece que hay alguien en casa.	 Pipa wasinman rikchakun.
Alguien robó la bicicleta de Tom.	 Pipas Tompa bicicletanta suwarurqa.
Alguien le robó la bicicleta a Tom.	 Pipas Tompa bicicletanta suwarurqa.
Alguien intentó envenenar a Tom.	 Pipas Tomta venenowan churayta munarqa.
Alguien quiere jugar juegos.	 Pipas pukllayta munan.
Hay alguien en la puerta principal.	 Punku punkupim pipas kachkan.
Algo está tremendamente mal.	 Imapas manchay mana allinmi.
Algo le sucedió a Tom.	 Tomwanmi imapas pasarqa.
Claramente hay algo que está mal.	 Sut’inmi imapas mana allin kasqan.
Algo aún no está bien.	 Imapas manaraqmi allinchu.
Algo anda muy mal aquí.	 Kaypiqa imapas ancha mana allinmi.
Algo anda mal, ¿no es así?	 Imapas mana allinchu, ¿aw?
A veces va en coche al trabajo.	 Mayninpiqa carrowanmi llank’ananman ripun.
Lo lamento, algo salió mal.	 Pampachaykuway, imapas mana allintachu rirqa.
España es un país Europeo.	 Ispaña mama llaqtaqa Iwrupa mama llaqtam.
En México se habla español.	 México suyupiqa kastilla simita rimayku.
El español es hablado en México.	 Mishiku mama llaqtapi kastilla simitam rimanku.
Hablar inglés no es fácil.	 Inglés simita rimayqa manan facilchu.
Quédate conmigo unos días.	 Iskay kimsa punchaw ñuqawan qipakuy.
Quédate con nosotros por algunos días.	 Iskay kimsa punchaw ñuqaykuwan qipakuy.
La guerra todavía no terminaba.	 Chay guerraqa manaraqmi tukusqachu.
Revolvé la pintura con un palo.	 Chay pinturataqa k’aspiwanmi kuyurirqani.
Revuelve la pintura con un palo.	 Pintataqa k’aspiwan kuyurichiy.
Deja de darme la lata, estoy ocupado.	 Amaña llakichiwaychu, ocupasqam kachkani.
Deja de chinchar a Tom con eso.	 Tomtaqa chaymanta ñakarichiyta saqey.
Deja de vacilar a Tom con eso.	 Amaña Tommanta burlakuychu chaymanta.
Aunque parezca extraño, falló.	Musphayña rikch’akunman chaypas, manan atirqanchu.
El éxito no se alcanza fácilmente.	 Allin ruwayqa manan facilchu.
El teléfono sonó repentinamente.	 Chayllamanmi telefono waqarqan.
Por favor, quítese los calcetines.	 Ama hina kaspa, calcetinkunata hurquychik.
Por favor, quítate los calcetines.	 Ama hina kaspa, calcetinkunata hurquychik.
Coja el que quiera.	 Munasqaykita apakuy.
Toma el que quieras.	 Munasqaykita apakuy.
Llevate el paraguas.	 Paraguasta hapiy.
Los impuestos se basan en los ingresos.	 Impuesto nisqakunaqa qolqe chaskisqankuman hinan ruwakun.
Técnicamente, estás en lo cierto.	 Técnicamente, allinta rimanki.
Los adolescentes a menudo rompen las reglas.	 Wayna-sipaskunaqa sapa kutillanmi kamachikuykunata p’akinku.
Cuéntame todo sobre ello.	 Tukuy chaymanta willaway.
Cuéntame más sobre ti.	 Qanmanta astawan willaway.
Cuéntame algo de Tom.	 Tommanta willaway.
Dame las buenas noticias primero.	 Ñawpaqtaqa allin willakuykunata qoway.
Dime lo que quiero saber.	 Willaway ima yachay munasqayta.
Dime dónde naciste.	 willaway maypi nacesqaykita
Dime cuál elegir.	 Mayqinta akllanaypaq niway.
Diles que te lo den.	 Niy qosunaykipaq.
Dinos qué quieres hacer.	 Willawayku ima ruwayta munasqaykita.
Diez casas fueron destruidas por el fuego.	 Chunka wasikunam ninawan tuñirurqa.
Diez casas se incendiaron.	 Chunka wasikunam ruparurqa.
El tenis es mi deporte favorito.	 Tenis pukllayqa aswan munasqay pukllaymi.
Gracias por el otro día.	 Gracias huk punchawmanta.
Muchas gracias, doctor.	 Anchata agradecekuyki doctor.
Muchas gracias por el consejo.	 Anchata agradecekuykiku consejo qowasqaykimanta.
Una vez más gracias por todo.	 Huk kutitawanmi tukuy imamanta gracias.
Gracias nuevamente por todo.	 Hukmanta gracias tukuy imamanta.
Gracias por traerme aquí.	 Gracias kayman apamuwasqaykimanta.
Gracias por tu colaboración.	Gracias colaboración nisqaykichikmanta.
Gracias por tu explicación.	 Gracias explicasqaykimanta.
Ese artista está muy de moda.	 Chay artistaqa ancha modayuqmi.
Ese bebé sabe caminar.	 Chay wawaqa puriyta yachan.
Ese banco fue atracado dos veces.	 Chay bancotaqa iskay kutitan suwarqanku.
Ese chico es ideal para ti.	 Chay waynaqa qanpaqqa allinmi.
Ese edificio es nuestra escuela.	 Chay wasiqa yachaywasinchikmi.
Eso vino de la nada.	 Chayqa mana maymantam lluqsirqa.
Eso puede complicar las cosas.	 Chayqa sasachakuymanmi tukuchinman.
Esa aula es demasiado pequeña.	 Chay aulaqa ancha uchuyllam.
Ese comediante es muy gracioso.	 Chay asichikuq runaqa ancha asikunapaqmi.
Eso depende del contexto.	 Chayqa contextomantan kanqa.
Eso no cambia nada.	 Chayqa manan imatapas cambianchu.
Eso no ayuda mucho.	 Chayqa manan anchatachu yanapan.
Eso no tiene sentido.	 Chayqa manan imapaqpas valenchu.
Eso no tiene ningún sentido.	 Chayqa manan imapaqpas valenchu.
La chica tiene una linda muñeca.	 Chay sipasqa sumaq muñecayuqmi.
¡Ese tío está completamente pirado!	 ¡Chay runaqa completamente nueces!
¡El tío está como una cabra!	 ¡Chay runaqa loco!
¡Ese sujeto está completamente loco!	 ¡Chay runaqa completamente loco!
Aquel tipo es mi amigo.	 Chay waynaqa amigoymi.
Esa casa parece abandonada.	 Chay wasiqa saqisqa hinam rikchakun.
Esa casa necesita otra mano de pintura.	 Chay wasiqa huk pinturataraqmi necesitan.
Ahí es donde estás equivocado.	 Chaypin pantashanki.
Eso no es importante para Tom.	 Chayqa manan Tompaqqa importantechu.
Esa no es la historia completa.	 Chayqa manan llapan willakuychu.
No es eso lo que te pregunté.	 Manam chaytaqa tapurqaykichu.
Esa ley sigue vigente.	 Chay kamachikuyqa kunankamapas kamachikuchkanraqmi.
Eso hizo que Tom se sintiese incómodo.	Chaywanmi Tomtaqa mana allintachu sientechirqan.
Eso podría pasar el lunes.	 Chayqa lunes p’unchaymi pasanman.
Ese movimiento fue un gran error.	 Chay astakusqankuqa hatun pantaymi karqa.
Ese anciano murió de cáncer.	 Chay machuchaqa cáncer onqoywanmi wañupurqan.
Ese poema es muy hermoso.	 Chay harawiqa ancha sumaqmi.
Eso debería complacer a todos.	 Chayqa llapa runakunatan kusichinan.
Eso debería complacer a todas.	 Chayqa llapa runakunatan kusichinan.
Esa tienda vende ropa para hombres.	 Chay tiendaqa qhari p’achakunatan vendenku.
Ese estudiante es muy activo.	 Chay estudianteqa anchatan llank’ashan.
Esa estudiante es muy activa.	 Chay estudianteqa anchatan llank’ashan.
Esa ciudad está a dos millas de aquí.	 Chay llaqtaqa kaymanta iskay leguallapin kashan.
Ese paraguas me pertenece.	 Chay paraguasniyqa ñuqapa.
Ese fue un día interesante.	 Chay punchawqa ancha sumaqmi karqa.
Esto es exactamente lo que necesitaba.	 Kaymi necesitasqayman hinapuni.
Era realmente interesante.	 Chiqamanta interesante karqa.
Esto es lo que le dijo Tomás a María.	 Kayta Tomás Maríaman willasqa.
No era mi intención.	 Manan yuyaykusqaychu karqan.
Eso no pasará el lunes.	 Chayqa manan lunes p’unchaypichu kanqa.
Ese es un collar hermoso.	 Chayqa sumaq collarmi.
Esa es una hermosa pintura.	 Chayqa sumaq pintasqa.
Esa es una muy buena pregunta.	 Chayqa ancha allin tapukuymi.
Es todo lo que puedo hacer por ahora.	 Kunankamaqa tukuy ima ruway atisqaymi.
Eso es todo lo que puedo hacer ahora mismo.	 Chayllatam kunanqa ruwayman.
Es todo la que sabemos con certeza.	 Chayqa llapanmi seguro yachasqanchik.
Eso es una medida exacta.	 Chayqa chiqap tupuymi.
Eso sí es conveniente, ¿no?	 Chayqa allinmi, ¿aw?
Eso es exactamente lo que dijo.	 Chaytapunim nirqa.
Él dijo exactamente eso.	Chaytapunim nirqa.
Es exactamente lo que necesitamos.	 Chayqa necesitasqanchisman hinapunin.
Eso nunca me ha pasado.	 Chaynaqa manam haykapipas pasawarqachu.
Eso no es asunto nuestro.	 Chayqa manam ñuqanchikpachu.
Eso no es asunto tuyo.	 Chayqa manan qanpachu.
Eso no es de tu incumbencia.	 Chayqa manan qanpa kamachikuyniykichischu.
Ese no es el único problema.	 Manan chayllachu sasachakuyqa.
Esa no es la respuesta correcta.	 Chay kutichiyqa manan allinchu.
Eso es muy razonable.	 Chayqa ancha razonablem.
Es probablemente una buena idea.	 Allin yuyaychá kanman.
Eso no es realmente necesario.	 Chayqa manan cheqaqtachu necesario.
Es la forma en la que me educaron.	 Imayna uywasqa kasqaymi.
Así es como crecí.	 Kaynatam wiñarqani.
Eso es lo que quería preguntar.	 Chayta tapuyta munarqani.
Esto es lo que busco.	 Kaytam maskachkani.
Eso es lo que estoy buscando.	 Thats imata Im maskachkan.
Eso es lo que Tom tenía en mente.	 Chaytan Tomqa yuyaykusqa.
Para eso son los amigos.	 Chaypaqmi amigokuna kanku.
Eso es realmente lo que pasó.	 Chayqa chiqapmi pasarqa.
Eso es lo que pasó de verdad.	 Chayqa chiqapmi pasarqa.
Eso es lo que queremos saber.	 Chaytan yachayta munanchis.
Esto es lo que queremos saber.	 Kaytan yachayta munanchis.
Ahí es donde está el problema.	 Chaypim sasachakuyqa kachkan.
Por eso no puedo ayudarte.	 Chayraykum mana yanapayta atiykimanchu.
Es por eso que discutimos con tanta frecuencia.	 Chayraykum sapa kutilla discutinchik.
Es por eso que no atacamos.	 Chayraykum mana atacanchikchu.
El Sáhara es un desierto grande.	 Sahara mama llaqtaqa hatun ch'in pampam.
El ácido corroyó el metal.	 Chay ácido nisqa q’illayta q’uñichirqan.
La dotación no es suficiente.	Chay dotacionqa manan aypanchu.
La flecha falló su objetivo.	 Flechaqa manan munarqanchu.
El público parecía aburrido.	 Llaqta runakunaqa aburrisqa hinam karqaku.
La pelota le pegó en el ojo.	 Chay pelotaqa ñawinpi tupaykusqa.
La ventana del cuarto de baño está abierta.	 Bañopa ventananqa kichasqam kachkan.
La abeja salió por la ventana.	 Apiqa ventanamanta lluqsirqa.
Los pájaros se fueron volando hacia el sur.	 Chay pisqukunaqa sur lawman pawarirqaku.
El barco se hundió hasta el fondo.	 Chay barcoqa uraymanmi chinkaykurqan.
El bote se hundió hasta el fondo.	 Chay boteqa uraymanmi chinkaykurqa.
El niño se puso a meter boche.	 Chay waynaqa boche churayta qallarisqa.
El chico comenzó a hacer ruido.	 Chaysi waynaqa qapariyta qallarisqa.
El niño cortó el pastel en dos.	 Chay waynaqa iskayman kuchusqa tortata.
El chico cortó el pastel por la mitad.	 Chaysi waynaqa tortata kuskanman kuchurqusqa.
El niño se ensució las manos.	 Chay waynaqa makinta qhellichakusqa.
El niño de escondió tras la puerta.	 Chay waynaqa punkupa qipanpim pakakurqa.
El chico se sentó entre las chicas.	 Chay waynaqa sipaskuna chawpipi tiyaykusqa.
El puente está hecho de madera.	 Chay puenteqa k’aspimanta ruwasqa.
El puente está hecho de piedra.	 Chay puenteqa rumimanta ruwasqam.
El balde está lleno de agua.	 Chay baldeqa unu hunt’a kashan.
El presupuesto debe ser balanceado.	 Presupuesto nisqataqmi equilibrasqa kanan.
El bus estaba totalmente repleto.	 Autobusqa hunt’asqañan kasharqan.
El autobús pasó sobre el acantilado.	 Chay autobusqa qaqa patanta rirqan.
Los cables fueron hechos a medida.	 Chay cablekunaqa costumbreman hinam ruwasqa karqa.
El auto dio una vuelta abrupta.	 Chay carroqa qonqayllan muyurqan.
El caso no ha sido resuelto.	 Chay casoqa manan allichasqachu kashan.
No se ha resuelto el caso.	Chay casoqa manan allichasqachu kashan.
El gato trepó al árbol.	 Misiqa sachaman wichaykusqa.
El gato duerme encima de la mesa.	 Misiqa mesa patapi puñun.
El gato duerme en la mesa.	 Misiqa mesa patapi puñun.
El ganado se murió de hambre.	 Wakakunaqa yarqaymantam wañururqaku.
La ceremonia fue imponente.	 Chay ceremoniaqa admirakunapaqmi karqa.
La silla es demasiado baja para mí.	 Sillaqa ancha pisillam ñuqapaqqa.
Las sillas están hechas de madera.	 Chay tiyanakunaqa k’aspimanta ruwasqa.
El niño anda en siete años.	 Warmaqa qanchis watallapim purin.
El niño corrió hacia donde su madre.	 Chaysi waynaqa mamanman phawaylla risqa.
El niño corrió con su madre.	 Chay waynaqa mamanwan kuska phawarirqan.
El niño corrió hacia su madre.	 Chaysi waynaqa mamanman phawaylla risqa.
El niño estaba durmiendo en la cama.	 Chay waynaqa puñunapi puñuchkasqa.
La ciudad estaba envuelta en niebla.	 Chay llaqtaqa phuyuwanmi qatasqa kasharqan.
El payaso hizo una mueca graciosa.	 Payasoqa asichikuq uyata ruwarqa.
El club cuenta con treinta miembros.	 Chay klubqa kimsa chunkayuqmi.
El ordenador está a su izquierda.	 Computadoraqa lloq’e ladoykipin kashan.
El color del computador es rojo.	 Computadorapa llimp’inqa puka.
El cabo está con licencia.	 Caporalqa licenciayuqmi.
El suelo del pasillo está embaldosado.	 Pasillo pampaqa tejayuqmi.
La tripulación abandonó el barco.	 Chay barcopi llank’aqkunan chay barcota saqepurqanku.
A la multitud le encantó el concierto.	 Runakunaqa anchatam gustarqaku chay conciertota.
Los días se alargan.	 P’unchaykunaqa aswan unayñan kashan.
Los días se alargan.	 P’unchaykunaqa aswan unayñan kashan.
Los días se hacen más largos.	 P’unchaykunaqa aswan unayñan kashan.
El diseño en sí mismo es defectuoso.	 Kikin diseñonpas pantasqa kashan.
Los detectives estaban desorientados.	Chay detectivekunaqa pantasqa kasharqanku.
Puede que el doctor haya dicho eso.	 Chaytachá doctorqa niran.
Dice el médico que coma mejor.	 Hampiqqa aswan allinta mikhuy nispa nin.
El perro persiguó a la ardilla.	 Allquqa q’ipita qatirqa.
El perro es ciego de un ojo.	 Allquqa huk ñawinpi ñawsa.
El perro se está tratando de escapar.	 Allquqa ayqiyta munan.
El perro está tratando de huir.	 Allquqa ayqiyta munan.
El perro se está tratando de arrancar.	 Allquqa qallarinanpaqmi kallpachakuchkan.
El perro saltó sobre una silla.	 Allquqa huk tiyana patapi saltaykusqa.
El perro murió congelado.	 Allquqa chiriruspan wañururqa.
La puerta se cerró con un golpe.	 Punkuqa huk t’oqyaywan wisq’akurqan.
El fin justifica los medios.	 Tukuyninmi chaninchan chay mediokunata.
La evidencia estaba en mi contra.	 Chay pruebakunaqa contraypin kasharan.
La experiencia fue agotadora.	 Chay experienciaqa sayk’uchikuqmi karqan.
El experimento debe comenzar.	 Chay experimentoqa qallarinanmi.
La familia estaba en la miseria.	 Chay familiaqa mana imayoqmi kasharan.
El guardabarros quedó todo abollado.	 Chay guardabarros nisqa llapanmi dentado kasqa.
El festival llegó a su fin.	 Chay raymiqa tukukurqa.
El fuego se apagó solo.	 Ninaqa sapallanmi wañururqa.
El pescado sabía a salmón.	 Chay challwaqa salmón hinam malliykurqa.
Las inundaciones han estropeado la cosecha.	 Unu hunt’aykusqanmi cosechata waqllichirqan.
Los frenos del frente no sirven.	 Ñawpaq frenokunaqa manam llamkanchu.
El portón se cierra a las ocho.	 Punkuqa pusaq horasta wisq’akun.
La niña está soplando burbujas.	 Sipasqa burbujakunatam phukuchkan.
La niña dejó escapar al pájaro.	 Chay sipasqa chay pisquta ayqinanpaq saqirqa.
La niña dejó al pájaro libre.	 Chay sipasqa chay pisquta kacharirqa.
La niña dejó que el pájaro se fuera volando.	Sipasqa chay pisquta phawayta saqirqa.
La niña temblaba de miedo.	 Chay sipasqa mancharikuymanta khatatatasqa.
Las niñas bailaron en el gimnasio.	 Chay sipaskunaqa gimnasiopi tusurqanku.
Los productos llegaron ilesos.	 Chay rurukunaqa mana ima k’irisqa chayamusqa.
Las mercancías llegaron ayer.	 Qayna punchawmi chayamurqa chay bienes.
El granizo resquebrajó la ventana.	 Chay runtuqa ventanata raqrarurqa.
La isla es cálida todo el año.	 Chay islaqa watantinmi q’oñi.
El trabajo está casi listo.	 Chay llamkayqa yaqa tukusqañam.
El gatito quiere entrar.	 Chay misichaqa yaykuyta munan.
Esa máquina está averiada.	 Chay makinaqa p’akisqañan kashan.
La máquina está inhabilitada.	 Maquinaqa mana llamk’achisqa kachkan.
La mayoría nunca se equivoca.	 Yaqa llapankum mana haykapipas pantankuchu.
El hombre conectó dos cables.	 Chay runaqa iskay cablekunata t’inkisqa.
El hombre se prendió a si mismo en llamas.	 Chay runaqa ninawanmi ruparurqa.
El hombre se prendió fuego.	 Chay runaqa ninawanmi ruparurqa.
El hombre fue mordido por un perro.	 Chay runaqa allqu kanisqa.
La medicina hizo maravillas.	 Chay hampiqa admirakuypaqkunatam ruwarqa.
La reunión casi había terminado.	 Chay huñunakuyqa yaqa tukusqañam karqa.
Cuanto más hagas, mejor.	 Astawan ruwaspaykiqa aswan allinmi.
Las montañas son preciosas.	 Urqukunaqa sumaqmi.
El ratón entró corriendo al agujero.	 Sisiqa uchkumanmi phawarirqa.
La película duró dos horas.	 Chay peliculaqa iskay horatan durarqan.
La nueva película fue un gran éxito.	 Chay mosoq peliculaqa ancha allinmi karqan.
La noticia escandalizó al público.	 Chay willakuymi llaqta runakunata musphachirqan.
El ruido me pone nervioso.	 Chay qapariymi mancharichiwan.
El viejo castillo está en ruinas.	 Ñawpa kastilluqa thuñisqañam kachkan.
El anciano bajó del autobús.	Machu runaqa autobusmanta uraykamusqa.
El anciano tiene más de noventa años.	 Chay machuchaqa isqun chunka wata masninñam.
El que está sobre el escritorio es mío.	 Escritoriopi kaqmi ñuqapa.
La operación fue un éxito.	 Chay operacionqa allinmi karqa.
El palacio tiene una alta torre.	 Palacioqa alto torreyoqmi.
El parque estaba lleno de gente.	 Chay parqueqa hunt’a runakunan kashasqa.
La fiesta fue un gran éxito.	 Chay fiestaqa ancha allinmi karqa.
La fiesta fue realmente aburrida.	 Chay fiestaqa cheqaqtapunin aburrido karqan.
La fiesta fue inolvidable.	 Chay fiestaqa mana qonqanapaqmi karqan.
El cuadro está colgado torcido.	 Chay pinturaqa k’ullu warkusqa.
El avión despegó a las siete.	 Chay avionqa qanchis horasta phawarirqan.
El presidente se veía fuerte.	 Presidenteqa kallpasapam rikchakurqa.
Los víveres se han encarecido.	 Mikhuyqa aswan chaninniyuqñam rikurirun.
Los prisioneros fueron liberados.	 Chay presokunataqa kacharipurqankun.
El problema se le fue de las manos.	 Chay sasachakuyqa makimanta lluqsirqa.
Había que hacer frente a aquel conflicto.	 Kay ch’aqwayta atipana karqan.
La cuestión merecía estudio.	 Chay tapukuyqa estudianapaqmi karqa.
La lluvia arruinó nuestro picnic.	 Paraqa picnicniykutam waqllichirqa.
La lluvia era muy fuerte.	 Paraqa sinchi kallpayuqmi karqa.
El río tiene cinco pies de profundidad.	 Mayuqa pichqa metro ukhuyuqmi.
El camino está en mal estado.	 Ñanqa mana allinpim kachkan.
El techo de mi casa es rojo.	 Wasiypa techonqa pukallañam.
La habitación está llena de flores.	 Chay cuartoqa t’ikakunawan hunt’a kashan.
La habitación está totalmente amueblada.	 Chay cuartoqa tukuy imayuqmi.
La pieza olía a tabaco.	 Chay cuartoqa tabacopa asnayninmi karqa.
La habitación fue limpiada por Tom.	Chay cuartotaqa Tommi picharqa.
La sala estaba llena de bote en bote.	 Chay cuartoqa botemanta botemanmi hunt’a kasharqan.
Las rosas están en plena floración.	 Chay rosaskunaqa hunt’a t’ikashanñan.
Lo mismo aplica para Tom.	 Tompaqpas kaqllataqmi.
La vista es sobrecogedora.	 Chay qhawariyqa sinchitan atipachiwanchis.
El secretario fue cesado.	 Chay secretariotaqa qarqorqankun.
El sirviente barrió el suelo.	 Chay sirvienteqa pampata barrerqa.
El cargo por servicio es aparte.	 Serviciomanta qullqiqa sapaqchasqam.
El barco cambió de rumbo.	 Chay barcoqa huk ñannintan cambiarqan.
La tienda permanece abierta todo el día.	 Tiendaqa tukuy punchaw kichasqallam kachkan.
El cielo estaba totalmente oscuro.	 Hanaq pachaqa tukuy tutayaqmi kasqa.
Mañana es el partido de fútbol.	 Paqarinmi piluta hayt'ay.
El partido de fútbol es mañana.	 Piluta hayt'ay pukllayqa paqarinmi.
El estadio estaba bastante tranquilo.	 Estadioqa ancha ch’inmi karqan.
Las estadísticas son alarmantes.	 Chay estadísticas nisqakunaqa manchakuypaqmi.
La tienda ya está cerrada.	 Tiendaqa wichqasqañam kachkan.
Hoy la tienda no está abierta.	 Kunan punchawqa manam chay tiendaqa kichasqachu.
Se cortó la luz gracias a la tormenta.	 Chay wayra-parawanmi kallpaqa wañururqa.
La historia me conmovió hasta las lágrimas.	 Chay willakuymi waqanaypaq kallpanchawarqa.
Las bandas eran horizontales.	 Chay bandakunaqa horizontalmi karqa.
El estudiante levantó la mano.	 Yachakuk runaka makinta hoqarirka.
Las vacaciones de verano se han acabado.	 Verano vacacionkunaqa tukusqañam.
El sol brilla con fuerza.	 Intiqa k’ancharin.
El sol está brillando intensamente.	 Intiqa k’ancharishanmi.
El sospechoso es un varón de raza negra.	 Kay runaka yana karimi kan.
El taxi espera fuera.	Taxiqa hawapi suyachkan.
El profesor pasó la lista.	 Yachachiqmi chay listata pasarqa.
El equipo está listo para el partido.	 Chay equipoqa listoñan kashan chay pukllaypaq.
La televisión no funciona.	 Televisionqa manan llank’anchu.
La televisión no trabaja.	 Televisionqa manan llank’anchu.
La temperatura está muy alta.	 Ruphayqa ancha hatunmi.
El resultado del test es negativo.	 Pruebapa ruwasqanqa mana allinmi.
La ciudad tiene una atmósfera europea.	 Chay llaqtaqa Iwrupamanta pachayuqmi.
El tren siempre llega a su hora.	 Trenqa tiempollanpin chayanpuni.
El tren hizo una breve parada.	 Chay trenqa pisi tiempollapaqmi sayarurqa.
La estación de trenes queda cerca.	 Trenpa kasqanqa hichpallanpim kachkan.
Los árboles pronto quedarán desnudos.	 Sachakunaqa pisi tiempollamantan q’ala kapunqa.
El viaje era muy caro.	 Chay viajeqa ancha chaninniyoqmi karqan.
Las tropas fueron aniquiladas.	 Chay tropakunaqa chinkachisqañam karqaku.
Las dos habitaciones se comunican.	 Iskay cuartokunam rimanakunku.
El fallo fue contrario.	 Chay decidisqankuqa contranpin kasharan.
El pueblo necesita tu ayuda.	 Llaqta yanapayniykita necesitan.
El reloj de pared no funciona.	 Perqapi relojqa manam llamkanchu.
La pared está recién pintada.	 Chay pirqaqa chayraq pintasqa.
Las paredes son de escayola blanca.	 Perqakunaqa yuraq yesomanta ruwasqam.
La guerra prácticamente ha acabado.	 Guerraqa yaqa tukusqañam.
La guerra se había acabado oficialmente.	 Chay guerraqa oficialmenten tukusqaña karqan.
El agua todavía no hierve.	 Chay yakuqa manaraqmi timpunchu.
El tiempo es malo, ¿no?	 Tiempoqa mana allinchu, ¿aw?
Todo el mundo está mirando.	 Lliwmi qawapayachkanku.
El viento cambió de dirección.	 Wayraqa maymanchus risqanta cambiarqan.
El testigo indicó su nombre.	 Chay testigoqa sutinta willarqan.
El trabajo exige paciencia.	Chay llamkayqa pacienciayuqmi.
El trabajo ahora está en progreso.	 Kunanqa chay llamkayqa puririchkanmi.
El trabajo debería estar terminado.	 Chay llamkayqa ruwakunanmi.
El mundo está lleno de idiotas.	 Kay pachaqa hunt’a kashan sonsokunawan.
El rendimiento del bono es del 6%.	 Chay bono nisqapi rendimientoqa 6% nisqa.
La yema es la parte amarilla.	 Chay q’illuqa q’illu rakin.
El zoo cierra el lunes.	 Zoológico nisqa lunes p’unchaymi wisq’akun.
Su concierto fue un gran éxito.	 Concierto ruwasqanqa ancha allinmi karqa.
Sus nombres se me han escapado.	 Paykunapa sutinmi ayqiruwan.
Su trabajo me parece bueno.	 Llamkaynikiqa allinmi rikchawan.
Después fuimos al teatro.	 Chaymantataq teatroman rirqayku.
Aquí hay cinco lápices.	 Kaypiqa pichqa lapiskunam kachkan.
Hay agujeros en el tejado.	 Wasi patapiqa uchkukuna kan.
No hay gente perfecta.	 Manam kanchu mana pantaq runakunaqa.
Hay tres formas de ganar.	 Kimsa imayna atipanapaqmi.
Hay demasiados problemas.	 Nishu askha sasachakuykunan kan.
Hay demasiados turistas.	 Turistakunaqa llumpay achkam kachkan.
No hay zorros aquí.	 Kaypiqa manam atuqqa kanchu.
Hay una carta sobre el escritorio.	 Escritoriopiqa huk cartam kachkan.
Hay un gato sobre la silla.	 Chay tiyanapi misicha tiyan.
Hay una taza sobre la mesa.	 Mesa patapi huk vaso kachkan.
Hay un agujero en su calcetín.	 Calcetinpi huk uchku kachkan.
Hay escarcha en el pasto.	 Qura patapiqa chirillañam kachkan.
Hay esperanza para todos.	 Llapa runapaqmi suyakuyqa kan.
No hay aire en la Luna.	 Killapiqa manam wayra kanchu.
En la Luna no hay aire.	 Killapiqa manam wayra kanchu.
No hay probabilidad de éxito.	 Manan kanchu chansa allin kananpaq.
No hay dinero en mi cartera.	 Mana qullqim billeteraypi kanchu.
No hay nada como el hogar.	 Wasi hinaqa manam imapas kanchu.
Hay una gran diferencia.	Hatun chikan kaymi kan.
Hay algo de verdad en eso.	 Chaypiqa kanmi ima cheqaqpas.
No hay tiempo para explicaciones.	 Manataqmi tiempo kanchu sut’inchanapaq.
Parece que hay un error.	 Yaqachus hina pantay kashan.
No hubo razón para venir.	 Manam imaraykupas hamunapaqqa karqachu.
No había razón para venir.	 Manam imaraykupas hamunapaqqa karqachu.
No quedó nada.	 Manam imapas puchurqachu.
Habrá más oportunidades.	 Aswanmi kanqa oportunidadkuna.
En cada habitación hay una cama.	 Sapa cuartopin huk cama kan.
Hay luna llena esta noche.	 Kunan tuta hunt'a killa kachkan.
Este calcetín tiene un agujero.	 Kay calcetinqa uchkuyuqmi.
Hay un agujero en este calcetín.	 Kay calcetinpiqa t’oqon kashan.
Hay un gran supermercado.	 Chaypin hatun hatun qhatu wasi kan.
Hay un supermercado grande.	 Chaypin hatun hatun qhatu wasi kan.
Aquí hay mucho barullo.	 Kaypiqa llumpay qapariymi kan.
Hay mucho trabajo que hacer.	 Achka llamkaymi kachkan.
Hay un piano en la habitación.	 Chay cuartopiqa kanmi piano.
Se paga por la libertad.	 Libre kanaykipaqmi paganki.
Han puesto precio a su cabeza.	 Umanmanmi huk preciota churarunku.
Hay una roca sobre el piso.	 Pampapi qaqa kachkan.
Hay una piedra en el suelo.	 Allpapi rumi kan.
Hay una leve diferencia.	 Aslla chikan kayninmi kan.
Hay una araña en la caja.	 Chay cajapiqa huk arañam kachkan.
Hay una rosa amarilla ahí.	 Chaypiqa q’illu rosasmi kan.
Casi no hay muebles.	 Yaqa mana mueblekuna kanchu.
Hay otra posibilidad.	 Huk ruwaypas kanmi.
Va a haber una tormenta.	 Chaypin sinchi wayra-para kanqa.
Hay más de lo que pensaba.	 Yuyasqaymantapas aswan achkam kachkan.
No hay nadie en esa habitación.	 Chay cuartopiqa manan pipas kanchu.
No hay nadie sentado aquí.	 Kaypiqa manam pipas tiyachkanchu.
Esperar no sirve de nada.	Suyayqa yanqapaqmi.
No tiene sentido esperar.	 Suyayqa manam imapaqpas valenchu.
No hay clases en agosto.	 Agosto killapiqa manan clasekuna kanchu.
Ya no hay vuelta atrás.	 Manam qipaman kutiyqa kanchu.
No hay nadie en esa habitación.	 Chay cuartopiqa manan pipas kanchu.
No hay nada en esta caja.	 Kay qutupiqa manam imapas kanchu.
No hay nada más qué decir.	 Manañam ima niypas kanchu.
No hay más que decir.	 Manañam rimanapaq kanñachu.
