español	quechua
Tom resultó herido en un accidente de tráfico.	 Tomqa carropi accidentepin k’irisqa karqan.
Tom no estaba de humor para hablar con Mary.	 Tomqa manan Marywan rimayta munarqanchu.
Tom estaba tan asustado como lo estaba Mary.	 Tompas Mary hina mancharisqa kasharqan.
A Tom le mató un asesino a sueldo.	Tomtaqa huk maqasqa runan wañuchirqan.
A Tom le mató un kamikaze.	 Tomtaqa huk kamikaze sutiyuq runam wañuchirqa.
Tom fue asesinado por un kamikaze.	 Tomtaqa huk kamikaze sutiyuq runam wañuchirqa.
Tom murió en un accidente de tren.	 Tomqa trenpi accidentepin wañupurqan.
Tom llegó más de tres horas tarde.	 Tomqa kinsa hora masñan tarde kasharqan.
Tom se ofendió por lo que Mary dijo.	 Tomqa phiñakurqanmi Marypa nisqanwan.
Tom estaba a punto de morir de hambre.	 Tomqa yarqaymanta wañunanpaqñam karqa.
Tom estaba reacio a ir por sí solo.	 Tomqa manan munarqanchu sapallan riyta.
Tom estuvo saltando piedras en la balsa.	 Tomqa balsapin qaqakunata saltashasqa.
Se suponía que Tom estuviera aquí por ahora.	 Tomqa kunankamaqa kaypiñam kanan karqa.
Tom se sorprendió por el candor de Mary.	 Tomqa admirakurqanmi Maryq sut’ita rimasqanmanta.
Tom era sospechoso de asesinato.	 Tomtaqa runa wañuchisqanmantan sospecharqanku.
Tom no fue capaz de hacer reír a Mary.	 Tomqa manan Mariata asirichiyta atirqanchu.
Tom bajó el río en una canoa.	 Tomqa huk canoapin mayu uraykamurqan.
Tom fue a una boda el fin de semana pasado.	 Tomqa qayna semana tukuytan casarakuyman rirqan.
Tom no podrá trabajar mañana.	 Tomqa manan paqarin llank’ayta atinqachu.
Tom no estará muy feliz de eso.	Tomqa manan chaymantaqa anchatachu kusikunqa.
Tom no me prestará el dinero que necesito.	 Tomqa manan necesitasqay qolqeta prestawanqachu.
Tom no me va a pasar la plata que necesito.	 Tomqa manan necesitasqay qolqeta qowanqachu.
Tom se preguntó qué le había pasado a Mary.	 Tomqa tapukurqam Marywan ima pasasqanmanta.
Tomás se preguntaba por qué le abandonó su mujer.	 Tomás tapukurqa imanasqataq warmin saqirqa.
Tom trabaja para una agencia de traducción.	 Tomqa t’ikraq wasipin llank’an.
El departamento de Tom tiene tres dormitorios.	 Tompa wasinqa kimsa puñunayuqmi.
El gato de Tom se restregó contra su pierna.	 Tompa misinqa chakinmanmi maqchikurqa.
La dieta de Tom es deficiente en proteínas.	 Tompa mikhusqanpiqa pisin proteína nisqa kan.
La dieta de Tom hizo que perdiera peso.	 Tompa mikhusqanmi pisiyachirqan.
El funeral de Tom será este fin de semana.	 Tompa p’ampayninqa kay semana tukukuypin.
La nueva novia de Tom es muy joven.	 Tompa musuq amiganqa ancha uchuyllaraqmi.
El discurso de Tom fue muy interesante.	 Tompa rimasqanqa ancha sumaqmi karqa.
Fue Tom quien rompió la ventana.	 Tommi ventanata p’akirqan.
Tom, apuesto a que eres un buen profesor.	 Tom, apuestayki allin yachachiq kasqaykimanta.
Tom, no quiero que te lastimes.	 Tom, manan munanichu k’irikunaykita.
Tom, me gustaría que conozcas a alguien.	 Tom, munani piwanpas tupanaykita.
Tom, ¿puedes venir mañana?	Tom, ¿paqarin hamuwaqchu?
Mañana, alunizará.	 Paqarin, killaman chayanqa.
Los accidentes de tráfico ocurren todos los días.	 Sapa punchawmi carropi accidentekuna pasakun.
Los accidentes de tráfico ocurren a diario.	 Sapa punchawmi carropi accidentekuna pasakun.
Traduce las frases subrayadas.	 Subrayasqa rimaykunata tikray.
Apaga la luz de la cocina, por favor.	 Ama hina kaspa, cocinapi k’anchayta wañuchiy.
Apagá la luz y andá a dormir.	 K’anchayta wañuchispa puñuy.
Apaga la luz de la cocina, por favor.	 Ama hina kaspa, cocinapi k’anchayta wañuchiy.
Dos vasos de jugo de manzana, por favor.	 Iskay vaso manzana jugo, ama hina kaspa.
Doscientos dólares son harto para mí.	 Iskay pachak qullqim ñuqapaqqa aypan.
Los rayos ultravioleta son dañinos para nosotros.	 Rayos ultravioletas nisqakunaqa mana allinpaqmi.
Desgraciadamente ayer llovió.	 Llakikuypaqmi qayna punchaw paramurqa.
Desafortunadamente no es el caso.	 Llakikuypaqmi mana chaynachu.
Espera un momento fuera de la sala.	 Huk ratuta suyay hawapi cuartomanta.
Esperá. Quiero mostrarte algo.	 Suyay. Imatapas qawachiyta munani.
¿Él todavía estaba aquí cuando llegaste?	 ¿Payqa kaypiraq kachkarqa chayamuptiyki?
El agua se evapora cuando se calienta.	Yakuqa ruphaykachisqa kaptinqa ch’akipunmi.
Estamos acostumbrados a llevar zapatos.	 Zapato churakuymanmi yachasqaña kanchik.
Acostumbramos a llevar zapatos.	 Ñawpaqtaqa zapatowanmi churakuq kayku.
Vamos a jugar tenis esta semana.	 Kay semanan tenis nisqapi pukllasaqku.
Lamentamos el inconveniente.	 Mana allin ruwasqaykumantaqa llakikuyku.
Nosotros cenamos juntos todas las noches.	 Sapa tutam kuska mikuyku.
Creemos en la existencia de Dios.	 Diospa kasqanpin iñinchis.
No podemos seguir engañándonos.	 Manan atisunmanchu q’otukuspallapuni kayta.
No podemos sobrestimar su capacidad.	 Manan atisqanchistaqa nishutachu chaninchasunman.
No se puede prever que pasará.	 Manan willayta atiwaqchu imachus pasananta.
No tuvimos mucha nieve el año pasado.	 Qayna wataqa manan ancha rit’ichu karqan.
A nosotros tampoco nos quedan huevos.	 Manataqmi uhunchikpas puchunchu.
No negociamos con terroristas.	 Terroristakunawanqa manam rimanakunchikchu.
No queremos tomarnos el tiempo ahora.	 Manam kunan tiempota hapiyta munanchikchu.
No queremos que vuelvas a hacer eso.	 Manam munaykuchu hukmanta chayta ruwanaykita.
Escogimos a Tom como capitán del equipo.	 Tomtam akllarqaniku equipopa capitan kananpaq.
La elegimos a ella como capitana del equipo.	 Payta akllarqaniku equipo capitan kananpaq.
Disfrutamos mucho de la excursión.	 Chay excursión nisqapiqa anchatan kusikurqayku.
Anoche nos divertimos mucho.	 Qayna tutan anchata kusirikurqayku.
Tuvimos un verano muy caluroso este año.	 Kay wataqa ancha ruphay veranotam pasarqayku.
Ese año tuvimos un verano muy cálido.	Chay wataqa ancha ruphaymi verano karqan.
Dejamos nuestras diferencias en el pasado.	 Ñawpaqpi mana kaqlla kayninchikta saqinchik.
Tuvimos que mentir para protegernos.	 Llullakunayku karqan amachakunaykupaq.
Nos encontramos por casualidad en la estación.	 Chay estacionpin qonqaylla tuparqayku.
Tenemos un árbol de quinotos en nuestro patio.	 Kanchaykupiqa kumquat sach’ayuqmi kayku.
Tenemos que ponernos al día en muchas cosas.	 Achka imakunatam hapinanchik.
Tenemos que ponernos al día con muchas cosas.	 Achka imakunatam hapinanchik.
No hay expectativas de victoria.	 Manataqmi atipanapaq suyakuyqa kanchu.
No hay razón para que nos quedemos aquí.	 Manan imaraykupas kaypi qhepakunaykupaqqa kanchu.
Tenemos que comprar agua de Malasia.	 Malasiamanta yakuta rantinanchik tiyan.
Debemos unirnos como un equipo.	 Huk equipo hinam huñunakunanchik.
Tenemos que continuar haciendo nuestros trabajos.	 Llamkayninchikkunataqa hinallam rurananchik.
Tenemos que hacer algo respecto a esto.	 Kaymantaqa imatapas ruwananchikmi.
Tenemos que olvidarnos que alguna vez sucedió.	 Qunqananchikmi haykapipas chayna kasqanmanta.
Nos dirigimos a la casa de montaña.	 Urqu wasimanmi rirqayku.
Nosotros pretendemos investigar ese asunto.	 Kay asuntomanta investigayta yuyaykuyku.
Aprendimos qué debemos hacer primero.	 Ñawpaqtaqa yacharqanchikmi ima ruwananchikmanta.
Nos gusta aprender lenguas extranjeras.	 Wak simikunata yachayta munanchik.
Nos gusta aprender idiomas extranjeros.	 Wak simikunata yachayta munanchik.
Echamos nuestro equipaje en el auto.	Equipajeykutam carroman churarqaniku.
Perdimos con el marcador tres a uno.	 Kimsamanta hukkama puntuacionwanmi atiparqayku.
La amamos, y ella también nos ama.	 Paytaqa kuyanchikmi, paypas kuyawanchikmi.
Nosotros medimos la profundidad del río.	 Mayu ukhunta tupuyku.
Tenemos que tener alguna razón para vivir.	 Imaraykupas kawsananchikpaqmi.
Tenemos que trabajar juntos como un equipo.	 Huk equipo hinam llamkananchik.
Pasamos por el canal de Panamá.	 Canal de Panamá nisqatan pasarqayku.
Nos quedamos sin gasolina en el camino.	 Ñanpi gasniyku tukukapurqan.
Alcanzamos la cima de la montaña.	 Urqu pataman chayarqayku.
Realmente necesitamos a un hombre como tú aquí.	 Chiqaptam kaypi qam hina runata necesitanchik.
Vimos una débil luz en la oscuridad.	 Tutayaqpi huk pisi k’anchayta rikurqayku.
Vimos una débil luz en la distancia.	 Karumantan rikurqayku pisi k’anchayta.
A lo lejos vimos unas casas.	Karullapitaq wakin wasikunata rikurqayku.
Vemos muchos coches en la calle.	 Callepi achka carrokunatam rikunchik.
A veces nos debemos detener a pensar.	 Mayninpiqa sayarispa yuyaykunanchismi.
Pasamos la Navidad en Hawái.	 Hawai llaqtapin Navidadta pasarqayku.
Hablamos seriamente el uno con el otro.	 Seriowanmi rimanakunchik.
Conversamos hasta las dos de la mañana.	 Iskay hora tutamantakamam rimarqaniku.
Nos entendemos perfectamente.	 Allintam entiendenakunchik.
Nos comprendíamos muy bien.	 Anchatan entiendenakurqayku.
Queremos que seas el capitán del equipo.	 Munayku equipoq capitan kanaykita.
Regamos nuestro césped por la tarde.	 Tardetam pastonchikta qarpanchik.
Todos estuvimos presentes en su boda.	 Llapaykutaqmi casarakuyninpi karqayku.
Estuvimos todos presentes en la reunión.	 Llapallaykum chay huñunakuypi kachkarqaniku.
Estuvimos en el tren durante diez horas.	 Chunka horata trenpi kasharayku.
Nos sorprendimos al escuchar la noticia.	 Chay noticiata uyarispan admirakurqayku.
No saldremos vivos de esta isla.	 Kay islataqa manam kawsachkaqtachu lluqsisaqku.
Nos gustaría pernoctar aquí.	 Kaypi tuta samayta munayku.
Iremos al lago a almorzar.	 Quchamanmi almuerzota risaqku.
Tendremos un asado en la playa.	 Lamar qochapa patanpim barbacoa ruwasaqku.
Tendremos poca nieve este invierno.	 Kay chiri killapiqa pisilla rit’iyuq kasun.
Tendremos que esperar durante tres horas.	 Kimsa horatam suyananchik kanqa.
Tendremos que esperar tres horas.	 Kimsa horatam suyananchik kanqa.
Subiremos la renta el próximo mes.	Hamuq killapim alquilerta huqarisaqku.
Necesitaremos treinta dólares extra.	 Kimsa chunka dolar yapasqatam necesitasaqku.
Necesitaremos otros treinta dólares.	 Kimsa chunka qullqitawanraqmi necesitasaqku.
Necesitaremos treinta dólares más.	 Kimsa chunka qullqitawanraqmi necesitasaqku.
Nos volveremos a ver algún día.	 Huk punchawmi hukmanta qawanakusaqku.
Empezaremos cuando estés listo.	 Listoña kashaqtiykin qallarisaqku.
Comenzaremos cuando tú estés listo.	 Listoña kashaqtiykin qallarisaqku.
Lo tendremos en cuenta.	 Chayta qhawarisunchis.
Contamos con su cooperación.	 Yanapakuynikichikpim yupayku.
Estamos hartos de tus quejas.	 Sak’asqañam kachkaniku quejasqaykikunawan.
Estamos hasta las narices de tus lamentos.	 Sayk’usqañan kashanchis pesapakuyniykichiswan.
Nos vamos a comprar un coche.	 Ñuqaykuqa huk carrota rantinaykupaqmi risaqku.
Tenemos invitados mañana por la noche.	 Paqarin tuta invitadokunayoqmi kayku.
Nos marchamos de Australia el mes que viene.	 Hamuq killapin Australia nacionmanta lloqsisaqku.
Dejamos Australia el mes próximo.	 Hamuq killapin Australia nacionmanta lloqsisaqku.
No te estamos acusando de nada.	 Manam imamantapas tumpachkaykikuchu.
No estamos haciendo esto por dinero.	 Chaytaqa manan qolqeraykuchu ruwashanchis.
Lamentamos no poder ayudarte.	 Pampachaykuyku mana yanapayta atisqaykumanta.
Estamos seguros de que fue un accidente.	 Seguro kayku accidente kasqanmanta.
Estamos esperando a que la tienda abra.	 Tienda kicharikunanta suyachkayku.
Ya hemos tratado ese tema.	 Chay temamantaqa ñam rimarqanchikña.
Tenemos que encontrar una nueva niñera.	 Musuq wawa uywaqta maskananchik tiyan.
Hemos tenido mucha lluvia este mes.	 Kay killapim achkata paramurqanchik.
Nos conocemos desde hace tiempo.	 Unayñam riqsinakunchik.
Hicimos un gran progreso el día de hoy.	Kunan punchawmi anchata ñawparirqanchik.
Bueno, la noche es joven, ¿no es cierto?	 Allinmi, tutaqa waynallaraqmi, ¿aw?
¿Ayer estaban en la biblioteca?	 ¿Qayna punchaw bibliotecapichu karqanki?
¿Fuiste tú el que hizo sonar la campana?	 ¿Qanchu campanata waqachirqanki?
Lo que Tom hizo fue increíblemente estúpido.	 Tompa ruwasqanqa mana creenapaq hinam karqa.
¿Cuáles son algunas de las desventajas?	 ¿Imakunan wakin mana allinkuna?
¿A qué hora tiene el doctor la consulta?	 ¿Ima horatataq hampiq consultata ruwan?
¿Cuáles son las condiciones del contrato?	 ¿Ima condicionkunan contratopi ruwakun?
¿Qué estás haciendo con ese reloj?	 ¿Imatataq chay relojwan ruwachkanki?
¿Qué traes oculto en tu turbante?	 ¿Imakunatataq turbanteykipi pakarqanki?
¿Qué acaba de decir el anuncio?	 ¿Imatan chayraq nisqa chay anuncio?
¿Qué aprendiste en la escuela hoy?	 ¿Imatan kunan p’unchay escuelapi yacharqanki?
¿Tú qué aprendiste en la escuela hoy?	 ¿Imatan kunan p’unchay escuelapi yacharqanki?
¿Qué aprendió en la escuela hoy?	 ¿Imatan kunan p’unchay escuelapi yacharqanki?
¿Usted qué aprendió en la escuela hoy?	 ¿Imatan kunan p’unchay escuelapi yacharqanki?
¿Qué aprendieron en la escuela hoy?	 ¿Imatan kunan p’unchay escuelapi yacharqanki?
¿Ustedes qué aprendieron en la escuela hoy?	 ¿Imatan kunan p’unchay escuelapi yacharqanki?
¿Cuál era el favor que querías que te hiciera?	 ¿Ima favortataq ruwanaypaq munarqanki?
¿Qué diferencia hace eso ahora?	 ¿Imatataq kunan huknirayta ruwan?
¿Qué importa ahora?	 ¿Imapaqtaq kunanqa?
¿Qué se come en vuestro país?	 ¿Imatataq llaqtaykipi mikhunku?
¿Qué tenéis en común Tom y tú?	¿Imapitaq Tomwan tupankichik?
¿Cómo que no lo tienes?	 ¿Imaynataq mana kanchu?
¿Qué te parece si pillamos algo para almorzar?	 ¿Imaynataq almuerzopaq imatapas hap’isunman?
¿Qué te parece si pillamos algo de almuerzo?	 ¿Imaynataq kanman almuerzota hapiptinchik?
¿Qué piensas de su nueva novela?	 ¿Ima niwaqtaq musuq novelanmanta?
¿Qué crees que está haciendo ella ahora?	 ¿Imatataq kunan ruwachkan nispa yuyanki?
¿Qué sueles hacer en vacaciones?	 ¿Imatan vacacionpi ruwanki?
¿Qué sueles cenar?	 ¿Imakunatan mikhunki?
¿Qué acostumbráis a cenar?	 ¿Imakunatan mikhunki?
¿Qué quieres para tu cumpleaños?	 ¿Imatataq cumpleañosniykipaq munanki?
¿Qué tiene que ver Tom con esto?	 ¿Ima ruwayniyoqtaq Tom kaywan?
¿Qué piensa Tom realmente de Mary?	 ¿Imatan Tom cheqaqtapuni yuyaykun Mariamanta?
¿Qué tiene eso que ver con Tom?	 ¿Imawantaq chayqa Tomwan tupan?
¿Qué dice la Biblia al respecto?	 ¿Ima ninmi chaymanta biblia?
¿Qué más dijo tu padre, Tom?	 ¿Imatawantaq taytayki nirqa, Tom?
¿Qué te sucedió? ¿Estás herido?	 ¿Imataq qamwan pasarqa? ¿K’irisqachu kanki?
¿Qué has hecho con mis gafas?	 ¿Imatataq lentesniywan ruwarqanki?
Lo que dijo resultó ser cierto.	 Chay nisqanqa cheqaqpunin kapurqan.
¿Y si el paracaídas no se abre?	 ¿Imataq kanman paracaidista mana kicharikuptin?
¿Qué es lo que buscas?	¿Imatataq maskachkanki?
¿En qué se basa el argumento?	 ¿Imamantataq chay discutiyqa?
¿Cuál es el origen del universo?	 ¿Imamantataq universo paqarimurqa?
¿Cuál es tu época del año preferida?	 ¿Ima pachataq watapi aswan munasqayki?
¿Qué tipo de ropa pongo en la maleta?	 ¿Imayna p’achatataq maletinman churani?
¿Qué tipo de vestimenta meto en la maleta?	 ¿Imayna p’achatataq maletinman churani?
¿Qué clase de ordenador usa Tom?	 ¿Imayna computadoratataq Tom llamk’achin?
¿Qué clase de tipo pensás que soy?	 ¿Imayna runa kasqaytataq yuyanki?
¿Qué tipo de hombre crees que soy?	 ¿Imayna runa kasqaytataq yuyanki?
¿Qué tipo de helado te gusta?	 ¿Imayna heladotataq gustanki?
¿Qué clase de hombre crees que soy?	 ¿Imayna runa kasqaytataq yuyanki?
¿Qué clase de remedio ingeriste?	 ¿Imayna hampitataq mikhurqanki?
¿A qué clase de estudiantes enseñas?	 ¿Imayna yachakuqkunatataq yachachinki?
¿Qué clase de armas tenían?	 ¿Imayna armakunayoqtaq karanku?
¿Qué clase de vino recomienda usted?	 ¿Imayna vinotataq yuyaychanki?
¿Qué idioma sueles hablar?	 ¿Ima simitataq astawan rimanki?
¿Qué idioma se habla en los Estados Unidos?	 ¿Ima simitataq Estados Unidospi rimanku?
¿Qué lengua se habla en América?	 ¿Ima simitataq América suyupi rimanku?
¿Qué lengua se habla en E.U.A.?	 ¿Ima simitataq EE.UU. suyupi rimanku?
¿En qué idioma se habla en los Estados Unidos?	 ¿Ima simitataq Estados Unidospi rimanku?
Me robaron el poco dinero que tenía.	 Ima pisi qullqiyuq kasqaytam suwarurqaku.
¿A qué revistas estás subscrito?	 ¿Ima revistakunamanmi suscribikunki?
¿A qué diario estás suscrito?	 ¿Ima periodicomanmi suscribikunki?
¿Qué alternativas de pago están disponibles?	¿Ima paganapaq ruwaykunataq kan?
¿Qué debo hacer si mi esposa ronca?	 ¿Imatataq ruwanay warmiy ronquptinqa?
Lo que ha hecho ese hombre es una atrocidad.	 Chay runapa ruwasqanqa millay ruwaymi.
Lo que ellos hicieron fue romper la ventana.	 Chay ruwasqankuqa ventana p’akiymi karqan.
¿A qué hora te levantas los domingos?	 ¿Ima horatataq domingo punchawkunapi hatarinki?
¿A qué hora sueles almorzar?	 ¿Ima horatataq almuerzota mikhunki?
¿A qué hora acostumbras a almorzar?	 ¿Ima horatataq almuerzota mikhunki?
¿A qué hora te vas a dormir a diario?	 ¿Ima horatataq sapa punchaw puñunki?
¿A qué hora sueles acostarte?	 ¿Ima horatataq puñunki?
¿A qué hora te sueles acostar?	 ¿Ima horatataq puñunki?
¿A qué hora sueles irte a dormir?	 ¿Ima horatataq puñunki?
¿A qué hora despega el avión?	 ¿Ima horatataq avionqa phawan?
¿A qué hora debo dejar el hotel?	 ¿Ima horatataq hotelmanta lluqsinay?
¿Cuál fue su reacción a esta noticia?	 ¿Imaynataq kay willakuyta uyarirqanki?
¿Cuál fue la causa de la discusión?	 ¿Imaraykun chay ch’aqwayqa karqan?
Lo que tenemos que hacer es convencer a Tom.	 Ima ruwananchikqa Tomta convencechinanchikmi.
¿Qué estabas haciendo cuando te vi?	 ¿Imatataq ruwachkarqayki rikuspay?
¿Qué almorzarás hoy?	 ¿Imakunatataq kunan punchaw almuerzota mikhunki?
Lo que dijiste es totalmente insustancial.	 Ima nisqaykiqa manapunim imapaqpas valenchu.
Lo que dijiste fue muy interesante.	 Nisqaykiqa ancha sumaqmi karqa.
¿Cuáles son tus planes para el fin de semana?	 ¿Imakunatan yuyaykunki semana tukuypaq?
¿Qué está haciendo Tom aquí a esta hora?	 ¿Imatataq Tom kay horapi kaypi ruwachkan?
¿Qué va a decir Tomás sobre eso?	 ¿Imatan Tomas chaymanta rimanqa?
¿Qué dirá Tomás sobre eso?	¿Ima ninqataq Tomás chaymanta?
¿Cuál es la población de Australia?	 ¿Hayka runakunataq Australiapi kanku?
¿Cuánto pesa su maleta?	 ¿Hayka llasataq maletayki?
¿Cuál es tu área de especialización?	 ¿Ima área de especialización nisqataq kanki?
¿En qué campo estás especializado?	 ¿Ima llamkaypitaq especializasqa kanki?
¿Cuál es tu comercial de TV preferido?	 ¿Imataq aswan munasqayki TVpi willakuy?
¿Cuál es tu anuncio de televisión favorito?	 ¿Imataq aswan munasqayki TVpi willakuy?
¿Cuál es tu video favorito en YouTube?	 ¿Ima videotaq YouTube nisqapi aswan munasqayki?
¿Cuál es tu equipo de béisbol favorito?	 ¿Ima equipotaq aswan munasqayki béisbol?
¿Cuál es tu marca de jabón favorita?	 ¿Ima jabon marcataq aswan munasqayki?
¿Cuál es tu constelación favorita?	 ¿Ima quyllurkunataq aswan munasqayki?
¿Cuál es tu canción de borrachos favorita?	 ¿Imataq machasqa taki aswan munasqayki?
¿Cuál es tu tipo de música favorita?	 ¿Ima clase takikunataq aswan munasqayki?
¿Cómo se llama tu hermano menor?	 Imataq uchuy wawqiykipa sutin?
Cuando llegué a casa, Tom estaba estudiando.	 Wasiyman chayaqtiymi Tomqa estudiasharan.
Cuando llegué a casa tenía mucha hambre.	 Wasiyman chayaspaymi ancha yarqasqa karqani.
¿Cuándo vas a dejar de fumar?	 ¿Hayk’aqmi cigarrota saqenki?
¿Cuándo volviste de Boston?	 ¿Hayk’aqmi Boston llaqtamanta kutimurqanki?
¿Cuándo volvió de Boston?	 ¿Hayk’aqmi Boston llaqtamanta kutimurqanki?
¿Cuándo volvieron de Boston?	 ¿Hayk’aqmi Boston llaqtamanta kutimurqanki?
¿Cuándo empezaste a aprender francés?	 ¿Hayk’aqmi francés simita yachayta qallarirqanki?
¿Cuándo la conociste?	 ¿Hayk’aqmi paywan tuparqanki?
¿Cuándo la encontraste por primera vez?	 ¿Hayk’aqmi ñawpaqta tarirqanki?
¿Cuándo fue la última vez que te reíste?	 ¿Hayk’aqmi qhepa kutita asikurqanki?
¿Cuándo fue la última vez que viste a Tom?	 ¿Hayk’aqmi Tomta qhepa kutita rikurqanki?
¿Cuándo fue la última vez que vomitó?	 ¿Hayk’aqmi qhepa kutita vomitarqanki?
¿Cuándo te vendrá bien?	 ¿Hayk’aqmi qanpaq allin kanqa?
¿Cuándo el mundo llegará a su fin?	 ¿Hayk’aqmi kay pacha tukukunqa?
¿Cuándo se terminará el mundo?	 ¿Hayk’aqmi kay pacha tukukunqa?
¿Cuándo vas a terminar tu tarea?	 ¿Hayk’aqmi tareaykikunata tukunki?
¿Dónde puedo tomar el autobús número 7?	 ¿Maypitaq 7 yupayniyuq autobusman riyman?
¿Dónde te puedo encontrar si te necesito?	 ¿Maypitaq tariykiman necesitaspaykiqa?
¿Dónde me pueden arreglar el reloj?	 ¿Maymantataq relojniyta allichayman?
¿Dónde puedo arreglar mi reloj?	 ¿Maypitaq relojniyta allichayman?
¿Dónde puse mis lentes de lectura?	 ¿Maypitaq lentesniykunata churarqani?
¿Dónde te quitaste los guantes?	 ¿Maypitaq guantesniykikunata hurqurqanki?
¿Dónde puedo tomar el autobús número 7?	 ¿Maypitaq 7 yupayniyuq autobusman riyman?
¿De dónde viene esta multitud?	 ¿Maymantataq kay achka runakuna hamun?
¿Dónde está la entrada del museo?	 ¿Maypitaq museoman yaykuna punku kachkan?
Adondequiera que vayas, te seguiré.	 Maymanpas rispaykiqa qatisqaykim.
¿Qué prefieres, té o café?	 ¿Imatataq munanki, chaytachu icha kukatachu?
¿Cuál es el planeta que está más cerca del sol?	 ¿Ima planetataq intiman aswan hichpallapi?
¿Qué historia quieres que lea?	 ¿Ima willakuytataq ñawinchanayta munanki?
¿Qué tema te gusta más?	 ¿Ima asuntotataq aswan allinta munanki?
¿A qué profesores les estaban hablando?	 ¿Ima yachachiqkunawantaq rimachkasqaku?
Me quedé dormido leyendo un libro.	 Librota leespaymi puñururqani.
Me dormí leyendo un libro.	 Librota leespaymi puñururqani.
Mientras hay vida, hay esperanza.	Kawsay kachkaptinpas suyakuymi kachkan.
¿Con quién piensas cenar?	 ¿Pikunawantaq cenayta yuyaykushanki?
¿De quién es este diccionario?	 ¿Pipaqtaq kay simi pirwa?
¿Quién te ha dejado hacer esto?	 ¿Pitaq kayta ruwanaykipaq saqirqasunki?
¿Quién te ha dado permiso para hacerlo?	 ¿Pitaq chayta ruwanaykipaq permisota qusurqanki?
¿Con quién quieres hablar?	 ¿Piwantaq rimayta munanki?
¿A quién tengo que dirigir la carta?	 ¿Pimanmi chay cartata apachinay?
¿Quién le enseñó a Tom a hablar francés?	 ¿Pitaq Tomta yachachirqa francés rimayta?
¿Quién te dijo que yo no sabía nadar?	 ¿Pitaq nisurqanki mana nadayta yachasqayta?
¿Quién te dijo que yo no podía nadar?	 ¿Pitaq nisurqanki mana nadayta atisqayta?
¿Quién fue el último en alcanzar la meta?	 ¿Pitaq qhipa kaq chay metaman chayarqa?
¿En tu casa quién lleva los pantalones?	 Wasiykipi, ¿pitaq pantalonta churakun?
¿Quién es responsable de este problema?	 ¿Pitaq kay sasachakuymanta huchayuq?
¿Quién es ese hombre parado ahí?	 ¿Pitaq chaypi sayaq runari?
¿Cuál es tu artista hip-hop preferido?	 ¿Imataq aswan munasqayki hip-hop artista?
¿Quién es tu director de cine preferido?	 ¿Pitaq aswan munasqayki cine director?
¿Quién es tu amigo más interesante?	 ¿Pitaq aswan munasqayki amigoyki?
Quienquiera que quiera el libro puede llevárselo.	 Pipas chay librota munaqqa apakunmanmi.
¿Por qué siempre llegas tarde al colegio?	¿Imanasqataq sapa kuti escuelaman tardeta rinki?
¿Por qué encabezas tú la lista?	 ¿Imanasqataq chay listamanta puntapi kanki?
¿Por qué estás quemando estas fotos?	 ¿Imanasqataq kay fotokunata ruphachkanki?
¿Por qué me estás mirando así?	 ¿Imanasqataq chaynata qawawanki?
¿Por qué me estás mirando de esa manera?	 ¿Imanasqataq chaynata qawawanki?
¿Por qué me estás diciendo esto ahora?	 ¿Imanasqataq kunan kayta niwanki?
¿Por qué llevas puesto un traje de baño?	 ¿Imanasqataq bañadorwan churakunki?
¿Por qué regresó Tom a Australia?	 ¿Imanasqataq Tomqa Australiaman kutirqa?
¿Por qué invitamos a Tom a la fiesta?	 ¿Imanasqataq Tomta fiestaman invitanchik?
¿Por qué le diste tanto dinero a Tomás?	 ¿Imanasqataq Tomásman achka qullqita qurqanki?
¿Por qué te quedaste en casa ayer?	 ¿Imanasqataq qayna punchaw wasiykipi qiparqanki?
¿Por qué te quedaste ayer en casa?	 ¿Imanasqataq qayna punchaw wasiykipi qiparqanki?
¿Por qué sencillamente no dijiste la verdad?	 ¿Imanasqataq mana chiqaptachu rimarqanki?
¿Por qué crees que Tom haría eso?	 ¿Imanasqataq piensanki Tom chayta ruwananta?
¿Por qué piensas que Tom haría eso?	 ¿Imanasqataq piensanki Tom chayta ruwananta?
¿Por qué crees que Tom haría esto?	 ¿Imanasqataq piensanki Tom chayta ruwananta?
¿Por qué piensas que Tom haría esto?	 ¿Imanasqataq piensanki Tom chayta ruwananta?
¿Por qué me sigue pasando esto?	 ¿Imanasqataq chayna pasawachkan?
¿Por qué sigue pasándome esto?	 ¿Imanasqataq chayna pasawachkan?
¿Por qué tu perro no lleva bozal?	 ¿Imanasqataq allquykiqa mana chukchayuqchu?
¿Por qué no vamos por algo de helado?.	 ¿Imanasqataq mana rinchikchu heladota apamuq?
¿Por qué no venís a bailar conmigo?	 ¿Imanasqataq mana ñuqawan tusuq hamunkichu?
¿Por qué no entras y esperas?	 ¿Imanasqataq mana wasiman yaykuspa suyankichu?
¿Por qué no buscas algo para comer?	 ¿Imanasqataq mana mikunaykipaq tarinkichu?
Tom, ¿por qué no te vas a tu habitación?	 Tom, ¿imaraykutaq mana cuartoykimanchu rinki?
¿Por qué no te acuestas por un rato?	 ¿Imanasqataq huk ratulla mana puñunkichu?
¿Por qué no me quieres escuchar?	 ¿Imanasqataq mana uyariwayta munankichu?
¿Por qué lleva Tom un chaleco amarillo?	 ¿Imanasqataq Tomqa q’illu chalecoyuq kachkan?
