español	quechua
Pensé que Tom estaba en el colegio.	 Tomqa escuelapi kashasqanpin yuyaykurqani.
Pensé que Tom era diferente.	 Tomqa hukniray kananpaqmi yuyaykurqani.
Pensé que Tom estaba en Boston.	 Tom Boston llaqtapi kashasqanmantan yuyaykurqani.
Pensé que Tom estaba en peligro.	 Tomqa peligropi kashasqanpin yuyaykurqani.
Pensé que Tom estaba con María.	 Tomqa Mariawan kashasqanpin yuyaykurqani.
Pensé que Tom estaría aquí.	 Tom kaypi kananta yuyaykurqani.
Pensé que a Tom le gustaría.	 Tommanmi gustanman nispam piensarqani.
Pensé que Tom se aparecería.	 Tomqa rikurimunantam piensarqani.
Creí que Tom no vendría.	 Tom mana hamunanta yuyaykurqani.
Creía que era mi hermano.	 Wawqiy kananpaqmi piensarqani.
Pensé que Tom había muerto.	 Tom wañusqaña kasqanpi yuyaykurqani.
Creí que Tom estaba muerto.	 Tom wañusqaña kasqanpi yuyaykurqani.
Creía que Tom era amable.	 Tomqa sumaqmi karqan, nispan yuyaykurqani.
Pensaba que él estaba enojado.	 Piñasqa kasqanmantam piensarqani.
Pensé que sonaba bien.	 Allin uyarikusqanmantam piensarqani.
Pensaba que ese era tu trabajo.	 Chayqa llamkayniki kananpaqmi piensarqani.
Pensaba que el juego había terminado.	 Pukllayqa tukusqañam yuyaykurqani.
Pensé que el show había terminado.	 Yuyarqanim chay qawachisqanku tukusqaña kasqanmanta.
Pensé que el espectáculo se había acabado.	 Yuyarqanim chay qawachisqanku tukusqaña kasqanmanta.
Pensé que estaríamos a salvo aquí.	 Yuyarqanim kaypi mana imamanta manchakuspalla kananchikta.
Pensé que podrías ayudarme.	 Yuyarqanim yanapawankiman.
Creía que podrías ayudarnos.	 Yuyarqanim yanapawanaykikupaq.
Pensé que te gustaba aquí.	 Kaypiqa gustasqaykitam piensarqani.
Pensé que te gustaban las fiestas.	 Fiestakuna gustasqaykitam piensarqani.
Pensé que me entendías.	 Entiendewasqaykitam piensarqani.
Pensé que eras canadiense.	Canadá nacionmanta kasqaykitan yuyaykurqani.
Pensé que eras un amigo.	 Amigo kasqaykitam piensarqani.
Pensé que habías terminado.	 Yuyarqanim tukusqaña kasqaykita.
Pensé que no vendrías.	 Mana hamunaykita yuyarqani.
Pensé que estarías ilusionado.	 Yuyarqanim kusisqa kanaykita.
Le arrojé una piedra al pájaro.	 Chay pisqumanmi rumiwan wischuykurqani.
Le dije a Tomás que fue error.	 Tomásmanmi nirqani pantasqa kasqanmanta.
Le dije a Tom que no volviera.	 Tommanmi nirqani ama kutimunanpaq.
Le dije a Tom que no viniera aquí.	 Tommanmi nirqani ama kayman hamunanpaq.
Le dije a Tom que lo amaba.	 Tommanmi nirqani munakusqayta.
Le conté acerca de nuestra escuela.	 Paymanmi willarqani escuelaykumanta.
Me dije que podría hacerlo.	 Ñoqaqa kikiymi nirqani chayta ruway atisqayta.
Te dije que no funcionaría.	 Nirqaykiñam mana allinchu kanqa nispa.
Te dije que no vinieras aquí.	 Nirqaykim ama kayman hamunaykipaq.
Fui a la estación en taxi.	 Taxiwanmi chay estacionman rirqani.
Me llegó una flecha a la rodilla.	 Huk flecha qunqurniyman tuparurqa.
Recibí un flechazo en la rodilla.	 Qunqurpi flechata chaskirqani.
Apunté su nombre y dirección.	 Sutinta, maypi tiyasqantapas qillqarqanim.
Ayer cogí el metro.	 Qayna punchawmi metrota seqarqani.
Probé una sopa a base de camarones.	 Ñuqaqa camarón nisqamanta ruwasqa sopatam pruebarqani.
Traté de pararme con la cabeza.	 Umaywan sayariyta munarqani.
Trato de no pensar al respecto.	 Kallpanchakuni chaypi mana piensanaypaq.
Procuro mantenerme en una buena forma física.	 Kallpanchakuni cuerpoypi allin cuerpoypi kanaypaq.
Solía tener un reproductor de MiniDisc.	 Ñawpaqqa MiniDisc nisqa reproductorniyuqmi karqani.
Vivía en Australia.	 Payqa Australia nacionpin tiyaran.
Yo tocaba el trombón.	 Trombón nisqatan tocarqani.
Yo solía tocar el trombón.	 Ñawpaqtaqa trombón nisqatan tocaq kani.
Trabajaba en Australia.	Australia nacionpin llank’asharqani.
Usualmente me voy a la cama a las nueve.	 Yaqa llapanpim isqun horasta puñuni.
Comúnmente me voy a acostar a las nueve.	 Yaqa llapanpim isqun horasta puñuni.
Suelo acostarme a las nueve.	 Yaqa llapanpim isqun horasta puñuni.
Suelo dormir ocho horas.	 Yaqa llapanpim pusaq horata puñuni.
Le visito cada dos días.	 Sapa iskay punchawmi watukuni.
Voy a verle cada dos días.	 Sapa iskay punchawmi payta qawaq rini.
Visité la tumba de mi padre.	 Taytaypa sepulturanta watukurqani.
Quiero mi parte del dinero.	 Chay qolqemanta parteytan munani.
Quiero a alguien con quien hablar.	 Piwanpas rimanaypaqmi munani.
Yo quiero hacer algo más.	 Huk ruwaytam munani.
Quiero hacerte unas preguntas con respecto a Tom.	 Tommanta iskay kinsa tapukuykunata ruwayta munani.
Quiero preguntarte algo.	 Imatapas tapuyta munani.
Quiero ser tan rico como Tom.	 Tom hina qhapaq kaytan munani.
Quiero cortar contigo.	 Qanwan t'aqakuyta munani.
Quiero comprarle un regalo a Tom.	 Tommanmi huk regalota rantiyta munani.
Quiero comprar una bicicleta nueva.	 Musuq bicicletata rantiyta munani.
Me dan ganas de comprar un automóvil.	 Chayqa carro rantiyta munachiwan.
Quiero cambiarme la ropa.	 P’achayta cambiayta munani.
Quiero comer pizza esta noche.	 Kunan tuta pizzata mikhuyta munani.
Quiero comer, pero aquí no.	 Mikhuyta munani, ichaqa manan kaypichu.
Quiero comer, pero no aquí.	 Mikhuyta munani, ichaqa manan kaypichu.
Quiero viajar algún día al exterior.	 Huk punchawmi hawa llaqtakunaman riyta munani.
Quiero ir a mi propio ritmo.	 Kikiypa ritmoyman hinam riyta munani.
Quiero irme a casa a dormir.	 Wasiyman kutiyta munani puñunaypaq.
Yo también quiero ir a Boston.	 Hinallataqmi Boston llaqtaman riyta munani.
Quiero mi desayuno.	 Munanim ayunoy samayniyta.
Quiero mejorar mi francés.	Francés simita allinta ruwayta munani.
Quiero dejar mi auto ahí.	 Chaypim carroyta saqiyta munani.
Quiero conocer qué es el amor.	 Munakuy ima kasqanmantam yachayta munani.
Quiero saber qué es eso.	 Yachayta munani imachus chay kasqanmanta.
Quiero saber dónde está Tom.	 Yachayta munani maypi Tom kasqanmanta.
Quiero saber quién hizo eso.	 Yachayta munani pikuna chayta rurasqankuta.
Quiero saber tu opinión.	 Yuyayniykita yachayta munani.
Quiero aprender a nadar.	 Nadayta yachayta munani.
Quiero vivir en Australia.	 Australia nacionpin tiyayta munani.
Quiero marcar la diferencia.	 Ñuqaqa huknirayta ruwayta munani.
Quiero hacer algunos cambios.	 Wakin cambiokunatan ruwayta munani.
Quiero alquilar un apartamento.	 Huk apartamentota alquilayta munani.
Yo quiero ver a Tom jugar golf.	 Tomta golf nisqapi pukllaqta rikuytam munani.
Tengo muchas ganas de verle.	 Anchatan munani qanta rikuyta.
Quiero ver lo que hay dentro.	 Ukhupi imakuna kasqanmantam qawayta munani.
Quiero mandarle una carta a Tom.	 Tommanmi huk cartata apachiyta munani.
Quiero compartirlo contigo.	 Chaytaqa qankunawanmi willayta munani.
Quiero hablar con un abogado.	 Huk abogadowanmi rimayta munani.
Quiero hablar con Tom primero.	 Ñawpaqtaqa Tomwanmi rimayta munani.
Quiero que estés a mi lado.	 Munani ladoypi kanaykita.
Quiero que seas mi socio.	 Munani compañeroy kanaykita.
Quiero que seas mi compañero.	 Munani compañeroy kanaykita.
Quiero que me hagas un favor.	 Munanim huk favorta ruwawanaykita.
Quiero que prestes atención.	 Munani atencionta uyarinaykita.
Quiero que prestéis atención.	 Munani atencionta uyarinaykita.
Quiero que preste atención.	 Munani atencionta uyarinaykita.
Quiero que presten atención.	 Munani atencionta uyarinaykita.
Quiero que vea algo.	 Imatapas rikunaykita munani.
Yo quería ser periodista.	 Periodista kaytam munarqani.
Quería volverme doctor.	Doctor kaytam munarqani.
Quería unirme a tu grupo.	 Grupoykiman hukllawakuytam munarqani.
Quería verte esta noche.	 Kunan tuta rikuyta munarqani.
Yo quería intentar continuar.	 Hinallam kallpanchakuyta munarqani.
Quería, pero no pude.	 Munarqanim, ichaqa manam atirqanichu.
Me calenté junto al fuego.	 Nina qayllapin q’oñikurqani.
Estaba un poco decepcionado.	 Huk chikan hukmanyasqa tarikurqani.
Casi llego tarde a clase.	 Yaqa tardeñam claseman rinaypaq.
Me sorprendió su coraje.	 Admirakurqanim mana manchakuq kasqanmanta.
Me quedé sobrecogido ante el espectáculo.	 Chay espectáculo nisqamantaqa anchatan admirakurqani.
Estaba calmado y sereno.	 Payqa thakmi karqan, huñusqataqmi karqanpas.
Yo estaba fuera durante cinco minutos.	 Pichqa minutotam hawapi karqani.
Nací en Kioto en 1980.	 Kioto llaqtapin nacerqani 1980 watapi.
Yo nací en este hospital.	 Kay hospitalpim nacerqa.
Nací el 3 de abril de 1950.	 1950 watapi 3 abril killapin nacerqani.
Yo fui forzado a ir allí.	 Chayman rinaypaqmi obligasqa karqani.
Te esperaba a las dos y media.	 Iskay kuskan horasta suyarqayki.
Apenas podía verlo.	 Yaqapaschá chaytaqa rikurqani.
Yo estaba en Boston el verano pasado.	 Qayna verano killapin Boston llaqtapi karqani.
Me entrevistaron para un empleo.	 Paykunaqa huk llamkaypaqmi entrevistawarqaku.
Tenía celos de mi hermano.	 Wawqeymanta envidiakuq kani.
Estaba a punto de irme a casa.	 Wasiyman kutinaypaqñam kachkarqani.
Estaba buscando algo.	 Imatapas maskachkarqanim.
Estuve bastante malo el lunes.	 Lunes punchawqa ancha mana allinmi karqani.
Estuve muy enfermo el lunes.	 Lunes punchawmi sinchita unqurqani.
Estaba sudando un poquito.	 Asllatapas sudachkarqanim.
Yo estaba nadando en el río.	 Mayupi nadachkarqani.
Estaba hablando de ropa.	 P’achamantan rimasharqani.
Estaba cansado, así que me fui a casa.	 Sayk’usqa kaspaymi wasiyman kutirqani.
Intentaba hacer las paces.	Payqa kallpachakusharqanmi allichananpaq.
Intentaba disculparme.	 Disculpata mañakunaypaqmi kallpachakusharqani.
Estaba intentando hablar con vos.	 Qankunawan rimanaypaqmi kallpachakusharqani.
Anoche estaba muy cansado.	 Qayna tutam anchata sayk’usqa karqani.
Anoche estaba muy cansada.	 Qayna tutan sinchi sayk’usqa kasharqani.
No esperaba visita.	 Manam suyarqanichu watukamuwananta.
Yo no esperaba visita.	 Manam suyarqanichu watukamuwananta.
Vi cómo un gato perseguía a un perro.	 Rikurqanim huk misi allquta qatipasqanmanta.
Peso bastante más que tú.	 Qanmantaqa aswan achka llasaqmi kani.
Fui a escalar a los Alpes.	 Alpes orqokunaman seqaqmi rirqani.
Fui a Australia en dos mil trece.	 2013 watapin Australia nacionman rirqani.
Fui a Boston el mes pasado.	 Qayna killa Boston llaqtaman rirqani.
Ayer fui al zoo.	 Qayna punchawmi zoológico nisqaman rirqani.
Llegaré en cuatro horas.	 Tawa horamantam chaypi kasaq.
Haré cualquier cosa excepto eso.	 Imatapas ruwasaqmi mana chaymantaqa.
Voy a hacer lo que quieras.	 Ima munasqaykitapas ruwasaq.
Yo te ayudo si es posible.	 Atikuqtinqa yanapayki.
Te ayudaré si es posible.	 Atikuptinqa yanapasqaykim.
Te haré un vídeo.	 Huk videota ruwasqayki.
Nunca pensaré de otra forma.	 Manam haykapipas huktaqa piensasaqchu.
No asistiré a la fiesta.	 Manam fiestamanqa risaqchu.
Ya no lo veré más.	 Manañam paytaqa rikusaqchu.
Empezará después de que venga.	 Hamusqan qhepamanmi qallarinqa.
Te lo diré si quieres.	 Munaspaykiqa willasqaykim.
La próxima semana visitaré Nara.	 Hamuq semanan Nara llaqtata watukamusaq.
Desearía poder hacer algo.	 Imatapas ruwaymanpaschá.
Ojalá supiera hablar francés.	 Francés simita rimayta yachayta munayman.
Ojalá tuviera mucho dinero.	 Achka qullqiyuq kaymanqa.
Ojalá tuviese mucho dinero.	 Achka qullqiyuq kaymanqa.
Ojalá no hubiera comprado esto.	 Kayta mana rantiyta munaymanchu karqan.
Quisiera ser un buen cantante.	Allin takiq kaytam munani.
Desearía ser millonario.	 Millonario kayta munayman.
Ojalá Tom estuviera todavía vivo.	 Tom kawsashallanmanpaschá karqan.
Desearía que Tom estuviese aún vivo.	 Tom kawsashallanmanpaschá karqan.
Te deseo un feliz cumpleaños.	 Kusi p'unchawniykita munakuyki.
Os deseo un feliz cumpleaños.	 Kusi p'unchawniykita munakuyki.
Ojalá hubieras venido con nosotros.	 Munaymanmi karqan ñoqaykuwan hamuwaq karqan.
Ojalá no hubieras hecho eso.	 Munaymanmi mana chayta ruwaspaykiqa.
Ojalá estuvieras cerca de mí.	 Munaymanmi qayllaypi kawaq.
Me levanté con el cuello rígido.	 K’ullu kunkayuq hatarirqani.
No seré capaz de arreglar eso.	 Chaytaqa manam allichayta atisaqchu.
No podré reparar eso.	 Chaytaqa manam allichayta atisaqchu.
No podré ayudarte.	 Manam yanapaykimanchu.
No olvidaré lo que hiciste.	 Manam qunqasaqchu ima ruwasqaykitaqa.
No permitiré a nadie que lo haga.	 Manam pitapas rurananta saqisaqchu.
No dejaré que nadie lo haga.	 Manam pitapas rurananta saqisaqchu.
No dejaré que nadie te lastime.	 Manam pipas k'irisunaykita saqisaqchu.
No hablaré más con él.	 Manañam paywanqa rimasaqchu.
No lo voy a soportar más.	 Manañam hapisaqchu.
No trataré de persuadirte.	 Manam convencechiyta munasaqchu.
Me pregunto si Tom nos puede oír.	 Tom uyariwasunmanchu icha manachu chayta tapukuni.
Me pregunto si la cena está lista.	 Tapukuni sichus cena listoña kashan.
Me pregunto qué está pensando ella.	 Tapukuni ima piensasqanmanta.
Me pregunto dónde se estará escondiendo.	 Maypi pakakusqanmantam tapukuni.
Me pregunto en dónde se habrá ocultado.	 Maypi pakakusqanmantam tapukuni.
Me pregunto a dónde habrá ido.	 Maymanmi ripun nispa tapukuni.
Me pregunto por qué estará tan furioso.	Tapukuni imanasqataq ancha piñasqa kachkan.
Me pregunto por qué nadie me dijo.	 Tapukuni imanasqataq mana pipas willawarqachu.
Trabajo en una escuela de idiomas.	 Simi yachay wasipi llamkani.
Trabajo todos los días, excepto en domingo.	 Sapa punchawmi llamkani, domingo punchawmanta aswanqa.
Trabajo todos los días menos los domingos.	 Sapa punchawmi llamkani domingo punchawkunallamanta.
Trabajo en una escuela de idiomas.	 Simi yachay wasipi llamkani.
Haría cualquier cosa por ti.	 Payqa qanpaqmi imatapas ruwanman.
Haría cualquier cosa por usted.	 Qanpaqqa imatapas ruwaymanmi.
Haría cualquier cosa por ustedes.	 Qanpaqqa imatapas ruwaymanmi.
Haría cualquier cosa por vosotros.	 Qanpaqqa imatapas ruwaymanmi.
Haría cualquier cosa por vosotras.	 Qanpaqqa imatapas ruwaymanmi.
Quisiera una visa de turista.	 Visa turística nisqatan munani.
Quisiera un visado de turista.	 Visa turística nisqatan munani.
Me gustaría dibujar un árbol.	 Sachata siq’iyta munani.
Preferiría quedarme en casa.	 Aswan allinmi kanman wasiypi qhepakuy.
Yo lo recomendaría de otra manera.	 Huk hinataqa recomendasaqmi.
A mí tampoco me gustaría eso.	 Ñuqamanpas manam gustanmanchu.
Escribí una carta en inglés.	 Inglés simipi cartata qillqarqani.
Escribí una carta ayer por la noche.	 Qayna tutam cartata qillqarqani.
Anoche escribí una carta.	 Qayna tutam cartata qillqarqani.
Me encantaría ir con usted.	 Munaymanmi qanwan riyta.
Yo en tu lugar tendría miedo.	 Qanpa rantiykipiqa mancharikuymanmi.
Quería hablar con Tom.	 Payqa Tomwanmi rimayta munarqa.
Esperaba que estuvieras acá.	 Suyachkarqanim kaypi kanaykita.
Solo quisiera que me ignoraran.	 Munaymanmi mana uyariwanankuta.
Me gustaría tomar algo.	 Imatapas upyayta munani.
Me gustaría beber algo.	Imatapas upyayta munani.
Me gustaría algo para tomar.	 Imatapas upyayta munani.
Me gustaría algo para beber.	 Imatapas upyayta munani.
Me gustaría llegar a ser sastre.	 Sastre kaytam munani.
Quisiera comprar media torta.	 Kuskan tortata rantiyta munani.
Me gustaría llamar a mis padres.	 Tayta mamayta waqyayta munani.
Me gustaría conocerte.	 Qanwan tupayta munani.
Me gustaría salir con ella.	 Paywanmi lluqsiyta munani.
Querría salir con ella.	 Paywanmi lluqsiyta munani.
Me gustaría salir contigo.	 Qankunawanmi lloqsiyta munani.
Quisiera ganar más dinero.	 Aswan qullqita ganayta munani.
Quería abrirme una cuenta.	 Huk cuentata kichayta munarqani.
Quisiera proponer un brindis.	 Tostadas nisqatam proponeyta munani.
Querría decir unas palabras.	 Iskay kimsa simikunata niyta munani.
Me gustaría ver a tu hermana.	 Ñañaykita rikuyta munani.
Me gustaría darle la mano.	 Makiykita kuyuchiyta munani.
Me gustaría visitar Australia.	 Australia llaqtata watukuyta munani.
Me gustaría que me llamaras Tom.	 Munaymanmi Tom nispa sutichawanaykita.
Prefiero morir a hacer eso.	 Aswan allinmi kanman wañuy chayta ruwanaymantaqa.
Preferiría no salir hoy.	 Aswan allinmi kanman kunan punchaw mana lluqsiyqa.
Volveré a las seis.	 Soqta horasmanmi kutimusaq.
Estaré de vuelta a las seis.	 Soqta horasmanmi kutimusaq.
Volveré en diez minutos.	 Chunka minutomanta kutimusaq.
Regresaré en tres horas.	 Kimsa horamanta kutimusaq.
Estaré de vuelta mañana por la noche.	 Paqarin tuta kutimusaq.
Cumpliré diecisiete el año próximo.	 Hamuq wata chunka qanchisniyuq wataypi kasaq.
Estaré allí haga frío o calor.	 Ruphaypas chiripas chaypi kasaq.
Te llamaré si te necesito.	 Necesitaspaykiqa qayasqaykim.
Os llamaré en una semana.	 Huk semanamantam qayamusqayki.
Te alcanzaré pronto.	Usqhaylla chayamusqayki.
Se me ocurrirá algo.	 Imapas yuyayniypi hamunqa.
Prepararé pescado en la plancha.	 Challwakunata planchapi wakichisaq.
Lo haré tan pronto como pueda.	 Atisqayman hinam ruwasaq.
Esta vez lo haré a mi manera.	 Kay kutipiqa munasqayman hinam ruwasaq.
Te encontraré otra mesa.	 Huk mesata tarisqayki.
Conseguiré la dirección de Tom.	 Tompa direccionninta chaskisaq.
Daré un discurso mañana.	 Paqarinmi rimayta ruwasaq.
Tendré que pensármelo.	 Chaypim yuyaymananay kanqa.
Te encargo este trabajo.	 Kay llamkaytam encargayki.
Te lo haré saber el lunes.	 Lunes punchawmi willasqaykichik.
Te dejaré quedarte una noche.	 Huk tutallam saqisqaykichik.
Dejaré que te quedes una noche.	 Huk tutallam saqisqaykichik.
Recogeré a Tom en una hora.	 Tomtaqa huk horamantam hoqarisaq.
Voy a ver si Tomás nos puede ayudar.	 Tomás yanapawasunmanchu icha manachu chayta qhawasaq.
Te veré luego del espectáculo.	 Chay rikuchiy tukukuptinmi rikusqayki.
Te veré en el aeropuerto.	 Aeropuertopi rikusqayki.
Te veré antes de irme.	 Manaraq richkaspaymi qawasqayki.
Te veré dentro de tres horas.	 Kimsa horamantam tupasqayki.
Te veré el próximo miércoles.	 Hamuq miércoles punchawmi tupasaq.
Te mostraré cómo se hace.	 Imayna ruwasqa kasqanmantam qawachisqayki.
Mañana empiezo la dieta.	 Paqarinmi dieta ruwayta qallarisaq.
Me voy a quedar a ayudar a Tom.	 Ñoqaqa qhepakusaqmi Tomta yanapanaypaq.
Yo mismo me haré cargo.	 Ñuqa kikiymi chayta cuidasaq.
Yo sustituiré a mi padre.	 Taytaypa rantinpim kasaq.
Le diré a Tom que dijiste eso.	 Tomman willasaq chayta nisqaykita.
Le diré a Tom que estuviste aquí.	 Tommanmi willasaq kaypi kasqaykita.
Te diré la verdad ahora.	 Kunanmi cheqaqta willasqayki.
Les diré la verdad ahora.	 Kunanmi cheqaqta willasqayki.
Te diré lo que puedo hacer.	Willasqaykichik ima ruway atisqayta.
Te diré lo que sucedió.	 Willasqaykichikmi ima pasasqanmanta.
Te diré lo que haremos.	 Willasqaykichik imata rurananchikta.
Te escribiré cuando termine.	 Tukuruspaymi qillqamusqayki.
Pensaré en lo que he hecho.	 Ima ruwasqaypi yuyaymanasaq.
Hoy también lo haré lo mejor que pueda.	 Kunan punchawpas tukuy atisqayta ruwasaq.
Esperaré a que termines.	 Tukunaykita suyasaq.
Esperaré hasta las cuatro en punto.	 Tawa pachakama suyasaq.
Trabajaré en tanto viva.	 Kawsasqaykamam llamkasaq.
Soy licenciado en veterinaria.	 Uywa hampiyniyuqmi kani.
Estoy un poco enojado contigo.	 Aslla phiñasqa kani qanwan.
Yo también tengo un poco de sed.	 Hinallataqmi aslla yakunayasqa kachkani.
Me temo que no puedo ayudarle.	 Manchakuni mana yanapayta atisqayta.
Me temo que no puedo ayudarte.	 Manchakuni mana yanapayta atisqayta.
Me temo que no tengo opción.	 Manchakuni mana ima ruwaytapas atisqayta.
Me temo que tengo que irme ahora.	 Manchakuni kunan rinaypaq.
Me temo que no es tan fácil.	 Manchakuni mana chayna facilchu kasqanmanta.
Me temo que es inevitable.	 Manchakuni mana qispiy atina kasqanmanta.
Estoy plenamente a favor de tu sugerencia.	 Ñuqaqa tukuy sunquywanmi yuyaychasqaykiman hina kachkani.
Casi tengo treinta años.	 Yaqa kimsa chunka watayuqñam kani.
Siempre soy el último en saber.	 Sapa kutim qipa yachaq kani.
Soy actriz, no modelo.	 Ñuqaqa actrizmi kani, manam modelochu.
Me fastidia no poder ir.	 Mana riyta atisqaymi llakichiwan.
Estoy la mayor parte del día en casa.	 Yaqa llapan punchawmi wasiypi kachkani.
Estoy de vacaciones en la playa.	 Playapi vacacionpi kachkani.
Me está empezando a entrar hambre.	 Yarqayta qallarichkani.
Estoy comenzando a entender.	 Entiendeyta qallarishani.
Me están forzando a hacer esto.	Chayta ruwanaypaqmi obligawashanku.
Suspendo la reunión.	 Huñunakuytaqa aplazani.
Estoy seguro de que él vendrá.	 Seguro kani hamunanmanta.
Estoy cogiendo un resfriado.	 Chirita hap'ichkani.
Tengo confianza en mi capacidad.	 Atiyniypim confiani.
Estoy confundido y frustrado.	 Confundisqa hinaspa hukmanyasqam kachkani.
Estoy profundamente enamorado de ti.	 Anchatan munakuni.
Estoy profundamente ofendido por esto.	 Chaywanmi sinchita phiñakuni.
Estoy haciendo lo que debo hacer.	 Ñoqaqa ruwanay kaqtan ruwashani.
Estoy haciendo lo que quiero hacer.	 Munasqaytam ruwachkani.
Me está dando un poco de hambre.	 Aslla yarqachiwachkan.
Me estoy cansando de perder.	 Sayk'usqañam kachkani chinkachisqaymanta.
Yo estoy contento de que Mary no sea mi esposa.	 Kusikuni Maria mana warmiy kasqanmanta.
Yo estoy contento, Mary no es mi esposa.	 Kusisqam kachkani, Mariaqa manam warmiychu.
Me alegra que te haga feliz.	 Kusikuni kusichisusqaykimanta.
Me alegra que lo haga feliz.	 Kusikuni kusichisusqaykimanta.
Me alegra ver que estaba equivocado.	 Kusisqam pantasqayta qawaspay.
Me alegra verte a salvo.	 Kusikuni mana imamanta manchakuspa rikuspay.
Me alegra que estemos juntos ahora.	 Kusikuni kunan kuska kasqaykumanta.
Me alegra que lo estés disfrutando.	 Kusikuni kusisqa kasqaykimanta.
Voy de regreso a mi oficina.	 Oficinayman kutisaq.
Voy porque me da la gana.	 Munasqayraykum rini.
Voy a ser tu abogado.	 Ñoqan abogadoyki kasaq.
Voy a lavarme los dientes.	 Kiruyta maqchikusaq.
Voy a hacer esto yo misma.	 Ñuqa kikiymi kayta ruwasaq.
Te voy a hacer un favor.	 Ñoqaqa huk favortan ruwasqayki.
Voy a dormir un poco.	 Puñunaypaqmi risaq.
Te voy a traer tus pastillas.	Pastillaykikunata apamusqayki.
Se lo voy a dar a Tom.	 Tommanmi qusaq.
Voy a ir a buscar a Tom ahora.	 Kunanqa Tomta maskhaq risaq.
Voy a ir a hablar con Tom.	 Tomwan rimaq risaq.
Voy a ir a despertar a Tom.	 Tomta rikcharichinaypaqmi risaq.
Me voy a encontrar con Tom allá.	 Chaypin Tomwan tupasaq.
Voy a necesitar algunos datos.	 Wakin datukunata necesitasaq.
Voy a necesitar un poco de ayuda.	 Aslla yanapayta necesitasaq.
Voy a necesitarte más tarde.	 Qhepamanmi necesitasqayki.
Voy a necesitar tu ayuda.	 Yanapasqaykitam necesitasaq.
Voy a necesitar su ayuda.	 Yanapasqaykitam necesitasaq.
Voy a empezar mañana.	 Paqarinmantam qallarisaq.
Voy a comenzar mañana.	 Paqarinmantam qallarisaq.
Voy a nadar cada día.	 Sapa punchawmi nadaq rini.
Se lo voy a decir a todos.	 Llapa runamanmi willasaq.
Voy a decir la verdad.	 Cheqaqtapunin rimasaq.
Voy al restaurante.	 Restaurantemanmi rini.
Voy a usar tu teléfono.	 Telefonoykita servichikusaq.
Voy a esperar hasta las dos y media.	 Iskay hora kuskankama suyasaq.
Soy bueno resolviendo problemas.	 Sasachakuykunata allichaypiqa allinmi kani.
Estoy feliz de que Tom esté feliz.	 Kusikuni Tom kusisqa kasqanmanta.
Estoy teniendo problemas para concentrarme.	 Sasachakuchkani concentrakunaypaq.
Estoy aquí para probar que no tienes razón.	 Pantasqa kasqaykita qawachinaypaqmi kaypi kachkani.
Estoy aquí para probar que estás equivocada.	 Pantasqa kasqaykita qawachinaypaqmi kaypi kachkani.
Estoy aquí para probar que estás equivocado.	 Pantasqa kasqaykita qawachinaypaqmi kaypi kachkani.
Estoy aquí para probar que estáis equivocadas.	 Pantasqa kasqaykita qawachinaypaqmi kaypi kachkani.
Estoy aquí para probar que estáis equivocados.	Kaypim kachkani pantasqa kasqaykita qawachinaypaq.
Estoy aquí para probar que no tenéis razón.	 Kaypim kachkani pantasqa kasqaykita qawachinaypaq.
Estoy aquí para probar que usted no tiene razón.	 Kaypim kachkani pantasqa kasqaykita qawachinaypaq.
Estoy aquí para probar que ustedes no tienen razón.	 Kaypim kachkani pantasqa kasqaykita qawachinaypaq.
Estoy aquí para probar que usted está equivocada.	 Pantasqa kasqaykita qawachinaypaqmi kaypi kachkani.
Estoy aquí para probar que usted está equivocado.	 Pantasqa kasqaykita qawachinaypaqmi kaypi kachkani.
Estoy aquí para probar que ustedes están equivocadas.	 Kaypi kachkani qamkunata pantasqa kasqaykita qawachinaypaq.
Estoy aquí para probar que ustedes están equivocados.	 Kaypi kachkani qamkunata pantasqa kasqaykita qawachinaypaq.
Estoy enamorado de la esposa de Tom.	 Tompa warminwanmi kuyanakuchkani.
Me interesan los computadores.	 Computadorakunapim interesakuni.
Me intriga la idea de Tom.	 Tompa yuyaykusqanqa anchatan admirachiwan.
Solo estoy un poco sorprendida.	 Aslla admirasqallañam kachkani.
Tan sólo me quedaré en casa.	 Wasillapim qipasaq.
Sólo estoy mirando, gracias.	 Qhawashani, gracias.
Solo estoy tratando de encontrar a Tom.	 Tomta maskhaspallan kallpachakushani.
Solo estoy esperando una llamada.	 Llamadallatam suyachkani.
Estoy buscando otro trabajo.	 Huk llamkayta maskachkani.
Estoy armando un avión de papel.	 Papel avionta ruwachkani.
Me encontraré con Tom el lunes próximo.	 Hamuq lunes punchawmi Tomwan tupasaq.
Soy más guapa que tú.	 Qanmanta aswan sumaqmi kani.
Soy más guapa que usted.	 Qanmanta aswan sumaqmi kani.
Soy más guapa que vosotras.	 Qanmanta aswan sumaqmi kani.
Soy más guapa que ustedes.	 Qanmanta aswan sumaqmi kani.
Soy más guapo que ustedes.	Qammanta aswan sumaq rikchayniyuqmi kani.
Soy más guapo que vosotros.	 Qanmanta aswan sumaq rikchayniyuqmi kani.
Soy más guapo que tú.	 Qammanta aswan sumaq rikchayniyuqmi kani.
Me muevo tan rápido como puedo.	 Atisqayman hinam utqaylla kuyuni.
Soy mucho mayor que tú.	 Qanmanta aswan kurakraqmi kani.
