español	quechua
Tom siempre está jugando videojuegos.	 Tomqa sapa kutillanmi videojuegos nisqapi pukllashan.
Tom siempre está viendo la televisión.	 Tomqa sapa kutillanmi televisionta qhawashan.
Tom está siendo perseguido por la policía.	 Tomtaqa policiakunan qatipashanku.
Tom se está quejando con el gerente.	 Tomqa encargadomanmi quejakushan.
Tom definitivamente está planeando algo.	 Tomqa cheqaqtapunin imatapas yuyaykushan.
Tom está avergonzado por lo que hizo.	 Tomqa p’enqachisqan kashan chay ruwasqanmanta.
Tom viene de Boston, igual que María.	 Tomqa Boston llaqtamantan hamun, Maria hina.
Tom está totalmente al tanto del problema.	 Tomqa allintan yachan chay sasachakuymanta.
Tom se va a casar el próximo mes.	 Tomqa hamuq killapin casarakunqa.
Tom se va a deshacer de su auto viejo.	 Tomqa ñawpaq carronmantan lloqsipunqa.
Tom te está dando una segunda oportunidad.	 Tomqa iskay kaq oportunidadtan qoshasunki.
Tom va a ir a acampar el próximo fin de semana.	 Tomqa hamuq semana tukuytan campingman rinqa.
Tom nos ayudará, ¿verdad?	 Tomqa yanapawasunmi, ¿aw?
Tom es bueno en este tipo de cosas.	 Tomqa allinmi kay hina ruwaypi.
Tom es feliz cuando está con Mary.	 Tomqa kusisqan kashan Marywan kashaspa.
Tom está feliz con su nueva bicicleta.	 Tomqa kusisqan kashan mosoq bicicletanwan.
Tom es muy trabajador y digno de confianza.	 Tomqa ancha llamkaqmi hinaspapas confianapaq hinam.
Tom está al teléfono ahora en su oficina.	 Tomqa telefonopin kunanqa oficinapi kashan.
Tom está enamorado de otra mujer.	 Tomqa huk warmiwanmi munakun.
Tom es más inteligente que yo.	Tomqa ñuqamanta aswan yachaysapam.
Tomás es más interesante que María.	 Tomás aswan sumaqmi Maríamantaqa.
Tom está mordisqueando un palito de zanahoria.	 Tomqa zanahoria k’aspitan llamiykushan.
Tom ya no está viviendo en Boston.	 Tomqa manañan Boston llaqtapichu tiyan.
Tom ya no está en la compañía.	 Tomqa manañan chay empresapichu kashan.
A Tom no le interesa la política.	 Tomqa manan politicapichu interesakun.
Tom no es así todo el tiempo.	 Tomqa manan sapa kutichu kay hinaqa.
Tom ahora está en algún lugar en Australia.	 Tomqa kunanqa maypipas Australia nacionpin kashan.
Tom obviamente está loco por María.	 Tomqa sut’inmi Mariamanta loco kasqan.
Tom está ahora al teléfono con María.	 Tomqa kunanqa Mariawanmi telefonopi rimashan.
Tom es uno de los mejores amigos de Mary.	 Tomqa Marypa huknin allin amistadninmi.
Tomás está jugando con bloques de madera.	 Tomás madera bloquekunawan pukllachkan.
Tom está preparado para cualquier emergencia.	 Tomqa preparasqañan kashan ima emergenciapaqpas.
Tom es bastante orgulloso, ¿o no?	 Tomqa anchatan orgulloso, ¿riki?
Tom es realmente soberbio, ¿o no?	 Tomqa ancha sumaqmi, ¿aw?
Tom está secretamente enamorado de Mary.	 Tomqa pakallapin Mariawan munakun.
Tom está enfermo, pero no es grave.	 Tomqa onqosqa kashan, ichaqa manan sinchichu.
Tom está hablando dormido otra vez.	 Tomqa yapamantan puñushan rimashan.
En este momento, Tom está ocupadísimo.	 Kunanqa Tomqa ancha ocupasqam kachkan.
Tom es dueño de un supermercado.	 Tomqa hatun qhatu wasiyoqmi.
Tom es la persona que ayudó a Mary.	 Tommi Mariata yanapaq runa.
Tom es la persona que asesinó a Mary.	 Tommi Mariata wañuchiq runa.
Tom es el más alto de los dos chicos.	 Tomqa iskaynin qhari wawakunamanta aswan hatunmi.
Tom está dispuesto a hacer eso por ti.	Tomqa chayta ruwanaykipaqmi listo kashan.
Tom es tu mejor amigo, ¿no?	 Tomqa aswan allin amigoykin, ¿riki?
Tomás no es un músico profesional.	 Tomásqa manam profesional musikuchu.
Tom no le teme a experimentar.	 Tomqa manan manchakunchu experimentayta.
Tom no es tan impaciente como María.	 Tomqa manan Maria hinachu mana pacienciayoq.
Tom no es tan fuerte como pensábamos.	 Tomqa manan yuyaykusqaykuman hinachu kallpasapa.
Tom no está disponible por el momento.	 Tomqa manan kunan pachaqa tarikunchu.
Tom todavía no volvió de Australia.	 Tomqa manaraqmi Australiamanta kutimunchu.
Tom no es bueno para guardar secretos.	 Tomqa manan allinchu pakasqakunata waqaychaypi.
Tom no está habituado a trabajar fuera.	 Tomqa manan hawapi llank’ayman yachasqachu.
Tom saltó a la piscina.	 Tomqa estanquemanmi saltaykusqa.
Tom saltó sobre la poco profunda zanja.	 Tomqa mana ancha hatun zanja patanta saltaykusqa.
Tom dejó a Mary una hora esperando.	 Tomqa Marytan saqerqan huk hora suyashaqta.
Tom sabía que Mary había amenazado a John.	 Tomqa yacharqanmi Maria Johnta amenazasqanmanta.
Tom sabía que esto iba a pasar.	 Tomqa yacharqanmi chay pasananta.
Tom conoce a Mary mejor que nadie.	 Tomqa Mariataqa pimantapas aswan allintam riqsin.
Tom sabe cuanto lo ama María.	 Tomqa yachanmi Maria anchata munakusqanmanta.
Tom sabe pilotar helicópteros.	 Tomqa yachanmi helicópterokunata manejayta.
Tom sabe tocar el fagot.	 Tomqa yachanmi fagot tocayta.
Tom sabe cómo reparar ordenadores.	 Tomqa computadorakunata allichayta yachan.
Tom sabe que puede contar con nosotros.	 Tomqa yachanmi ñoqanchispi yupayta atisqanmanta.
Tom conoce el camino a la casa de Mary.	 Tomqa yachanmi Marypa wasinman rina ñanta.
Tom sabe de qué está hablando.	 Tomqa yachanmi imamanta rimashasqanmanta.
Tom dejó una gran propina sobre la mesa.	 Tomqa huk hatun puntatam mesapi saqirqa.
Tom le mintió a Mary acerca de todo.	Tomqa tukuy imamantam Mariata llullakurqa.
Tom le mintió a Mary y ella lo sabe.	 Tomqa Marymanmi llullakurqa hinaspam payqa yachan.
A Tom le gustan los perros, pero odia los gatos.	 Tomqa allqukunatam gustan, ichaqa misikunatam chiqnikun.
A Tom le gustan las cosas como están.	 Tommanqa imayna kasqanman hinam imapas gustan.
A Tom le gusta hacer las cosas por sí solo.	 Tommanqa gustanmi sapallan imatapas ruway.
Tom vive en un vecindario tranquilo.	 Tomqa ch’in barriopin tiyan.
Tomás vive en un pequeño pueblo universitario.	 Tomásqa huk huch’uy universidad llaqtapi tiyan.
Ayer Tom perdió su linterna.	 Qayna punchawmi Tomqa linternanta chinkachirqa.
Tom amaba a María y María lo amaba a él.	 Tomqa Mariata munakurqan, Mariataq payta munakurqan.
Tom amaba a Mary con todo su corazón.	 Tomqa tukuy sonqonwanmi Mariata munakurqan.
Tom ama a Mary con todo su corazón.	 Tomqa tukuy sonqonwanmi Mariata munakun.
A Tom le encanta hablar de los idiomas.	 Tomqa anchatan munan simikunamanta rimayta.
Tom hizo que María le contara todo.	 Tomqa Mariatam tukuy imata willachirqa.
Tom tomó muchas decisiones inteligentes.	 Tomqa askha yuyaywanmi decidirqan.
Tom se preparó algo para comer.	 Tomqa imapas mikhunanpaqmi allichakurqan.
Tom inventa historias todo el tiempo.	 Tomqa sapa kutim willakuykunata ruwan.
Tom se encontró con Mary camino del colegio.	 Tomqa Marywanmi tuparqa escuelaman richkaspan.
Es posible que Tom sepa hablar francés.	 Tomqa yachanpaschá francés simita rimayta.
Tom nunca quiso divorciarse.	 Tomqa manan hayk’aqpas divorciakuyta munarqanchu.
Tom no quiere volver a ver María nunca más.	 Tomqa manañan hayk’aqpas Mariata rikuyta munanchu.
Tom notó que Mary estaba cojeando.	 Tomqa repararqanmi Mariaqa llañullaña kashasqanmanta.
Tom solo echó una ojeada a los titulares.	 Tomqa titulokunata qhawarispallan.
Tom solo lleva ropa de marca.	Tomqa diseñador p’achakunallatan churakun.
Tom abrió otra botella de vino.	 Tomqa huk botella vinotapas kicharirqanmi.
Tom abrió la boca para interrumpir.	 Tomqa siminta kicharirqan rimananpaq.
Tom abrió la puerta y entró.	 Tomqa punkuta kichaspa ukhuman haykurqan.
Tom abrió la puerta de su oficina.	 Tomqa oficina punkunta kicharirqan.
Tom pidió una bebida sin alcohol.	 Tomqa refrescota mañakurqan.
Tom recogió a Mary en la estación.	 Tomqa Marytan chay estacionpi hoqarirqan.
Tom cogió una manzana del árbol.	 Tomqa sach’amanta huk manzanata pallarqan.
Tom recogió el libro del suelo.	 Tomqa pampamantan chay librota hoqarirqan.
Tom dio su palabra sobre su continuo apoyo.	 Tomqa rimaynintan qorqan hinalla yanapasqanmanta.
Tom echó agua caliente en la taza.	 Tomqa chay vasomanmi rupha unuta hich’aykurqan.
Tom sirvió algo de vino en un vaso.	 Tomqa huk vasomanmi vinota hich’aykusqa.
Tom fingía ser el amigo de Mary.	 Tomqa Maryq amigonmanmi tukusharqan.
Tom fingió no haber oído nada.	 Tomqa mana imatapas uyariq hinan ruwarqan.
Tom prometió no fumar más.	 Tomqa prometekurqanmi manaña cigarrota pitananpaq.
Tom empujó a María al ascensor.	 Tomqa Mariata ascensorman tanqaykusqa.
Tom puso flores en la mesa.	 Tomqa t’ikakunatan mesa pataman churarqan.
Tom puso el sobre en la mesa.	 Tomqa chay sobretan mesa pataman churarqan.
Tom lee el periódico cada día.	 Tomqa sapa p’unchaymi periodicota leen.
Tom lee el periódico a diario.	 Tomqa sapa p’unchaymi periodicota leen.
Tom se dio cuenta de que estaba ahogándose.	 Tomqa repararqanmi asnashasqanmanta.
Tom realmente admiraba el valor de Mary.	 Tomqa anchatan admirakurqan Maryq mana manchakuq kayninta.
Tom les recomendó la novela.	 Tommi paykunaman chay novelata recomendarqan.
Tom se rehusó a ir al hospital.	 Tomqa manan hospitalman riyta munarqanchu.
Tom se negó a ir al hospital.	 Tomqa manan hospitalman riyta munarqanchu.
Tom rehusó jugar póquer con nosotros.	Tomqa manan munarqanchu ñoqaykuwan pukllayta.
Tom aceptó reacio el obsequio.	 Tomqa mana munaspanmi chay regalota chaskirqa.
Tom descansó a la sombra de un árbol.	 Tomqa sach’aq llanthunpi samarirqan.
Tom dijo que Mary lo hizo a propósito.	 Tommi nirqa Mariaqa munaspalla ruwasqanmanta.
Tom dijo que necesitaba algo más de tiempo.	 Tomqa aswan pisi tiempota necesitasqanmantan nirqan.
Tom dijo que estaba enamorado de María.	 Tommi nirqa Mariawan kuyanakusqanmanta.
Tom dijo que hizo eso por ti.	 Tomqa chaytan qanrayku ruwarqan nispa nirqan.
Tom dijo que tú podrías ayudarme.	 Tomqa yanapawankimanmi nispa.
Tom se sentó en una de las mesas.	 Tomqa huknin mesapin tiyaykurqan.
Tom se sentó junto a su hija.	 Tomqa ususinpa ladonpin tiyaykurqan.
Tom se sentó en una de las sillas.	 Tomqa huknin sillapi tiyaykurqa.
Tom se sentó en uno de los taburetes.	 Tomqa huknin taburetepi tiyaykurqa.
Tom se sentó silenciosamente por 30 minutos.	 Tomqa 30 minuto ch’inlla tiyaykurqan.
Tom se sentó mirando a través de la ventana.	 Tomqa ventanamanta qhawaspa tiyaykurqan.
Tom se sentó junto a María en el piano.	 Tomqa Mariaq ladonpin tiyaykurqan pianopi.
Tom se sentó junto a María en el sofá.	 Tomqa Mariaq ladonpin sofápi tiyaykurqan.
Tom se sentó en un taburete en el mostrador.	 Tomqa mostradorpi huk taburetepi tiyaykurqa.
Tom se sentó en el suelo al lado de Mary.	 Tomqa Mariaq ladonpin pampapi tiyaykurqan.
Tom dice que los extraterrestres han abducido a Mary.	 Tommi nin chay extraterrestres nisqakuna Mariata secuestrasqankuta.
Tom dice que no puede esperar más.	 Tomqa ninmi manaña suyayta atisqayta.
Tom parece tristísimo, ¿no?	 Tomqa cheqaqtapunin llakisqa rikch’akun, ¿riki?
Tom parece terriblemente triste, ¿no?	 Tomqa sinchi llakisqa hinan rikch’akun, ¿riki?
Tom se ve harto feliz, ¿o no?	Tomqa ancha kusisqam rikchakun, ¿aw?
Tom parece bastante feliz, ¿no?	 Tomqa ancha kusisqamanmi rikchakun, ¿aw?
Tom parece estar ocupado todo el tiempo.	 Tomqa sapa kutillanmi ocupasqa hina kashan.
Se ve que a Tom le gusta estar en exteriores.	 Tommanqa gustanmanpaschá hawapi kayqa.
Tom le envió una carta de tres páginas a Mary.	 Tomqa kimsa pagina cartata Maryman apachirqa.
Tom le mandó a Mary una tarjeta de Navidad.	 Tomqa Marymanmi Navidad tarjetata apachirqan.
Tom debería estar acá en cualquier minuto.	 Tomqa ima minutopas kaypi kanan.
Tom debería hacer lo mismo que yo.	 Tompas ñoqa hinan ruwanan.
Tom debería ganar esta carrera, creo.	 Tomqa kay carrerapi ganananmi piensani.
Tom debería haberle pedido ayuda a Mary.	 Tomqa Marytan yanapananta mañakunan karqan.
Tom le mostró a Mary una foto de John.	 Tomqa Marymanmi Johnpa fotonta qawachirqa.
Tom habla francés tan bien como yo.	 Tomqa ñuqa hina francés simita riman.
Tom habla francés tan bien como Mary.	 Tomqa francés simitan riman, Mary simitapas.
Tom habla en francés con sus profesores.	 Tomqa yachachiqninkunawanmi francés simita rimanku.
Tom pasa mucho tiempo estudiando.	 Tomqa askha tiempotan estudian.
Tom encontró un patrón en los datos.	 Tomqa huk patrón nisqatan tarirqan chay datos nisqapi.
Tom dio con un patrón en los datos.	 Tomqa huk patrónwanmi tuparqa chay datospi.
Tom encontró una pauta en los datos.	 Tomqa huk patrón nisqatan tarirqan chay datos nisqapi.
Tom dio con una pauta en los datos.	 Tomqa datospi huk patrón nisqapi tupachirqa.
Tom comenzó a enojarse un poco.	 Tomqa pisillatan phiñakuyta qallarirqan.
Tom todavía no encontró un buen trabajo.	 Tomqa manaraqmi allin llamkayta tarinchu.
Tom robó algo de mi casa.	 Tomqa wasiymanta imatapas suwarurqa.
Tom acarició su perilla y asintió con la cabeza.	Tomqa cabra chukchanta abrazaykuspan umanwan nirqa.
Tom le pegó a la muralla con el puño.	 Tomqa puñunanwanmi perqata takaykusqa.
Tom habla sobre Mary todo el tiempo.	 Tomqa sapa kutillanmi Mariamanta riman.
Tom le enseñó a Mary a hornear pan.	 Tomqa Marymanmi yachachirqan t’anta wayk’uyta.
Tomás enseña francés a mis hijos.	 Tomásmi wawaykunaman francés simita yachachin.
Tom le agradeció a Mary por toda su ayuda.	 Tomqa Marymanmi agradecekurqa tukuy yanapasqanmanta.
Tom arrojó otro leño al fuego.	 Tomqa huk troncotapas ninaman wikch’uykurqan.
Tom le dijo a Mary que quería el divorcio.	 Tomqa Marymanmi willasqa divorciakuyta munasqanmanta.
Tom le dijo a Mary que nunca había conocido a John.	 Tomqa Marymanmi willarqan Johnwan mana hayk’aqpas tupasqanmanta.
Tom le contó a Mary cómo él y John se conocieron.	 Tommi Mariaman willarqan imaynatas Johnwan tuparqanku chayta.
Tom le dijo a Mary que no sería fácil.	 Tomqa Marymanmi nirqan mana facilchu kananta.
Tom le dijo a Mary que no sería sencillo.	 Tomqa Marymanmi nirqan mana facilchu kananta.
Tom me contó que había estado casado.	 Tommi willawarqa casarasqa kasqanmanta.
Tom me dijo lo que necesitaba saber.	 Tommi willawarqan imatachus yachanay kasqanmanta.
Tom tomó una siesta por treinta minutos.	 Tomqa kimsa chunka minutotam puñurqa.
Tom llevó a sus niños al lago.	 Tomqa wawankunatam quchaman pusarqa.
Tom llevó a los niños al parque.	 Tomqa warmakunatam parqueman pusarqa.
Tom le quitó el cuchillo a Mary.	 Tomqa Mariamantan cuchillota qechurqan.
Tom subía las escaleras de a dos escalones.	 Tomqa iskay gradamantan escaleraman wichashasqa.
Tom intentó ocultar su nerviosismo.	 Tomqa manchakuynintan pakayta munarqan.
Tom le pidió a Mary que condujera con cuidado.	 Tomqa Marytan nirqan cuidadowan carrota manejananpaq.
Tom solía disfrutar estar con Mary.	Tomqa kusikuqmi Marywan kuska kaspa.
Tom caminó directo hacia la trampa de Mary.	 Tomqa Maryq trampanmanraqmi haykurqan.
Tom quería que Mary limpiara su cuarto.	 Tomqa munarqanmi Mary cuartonta pichananta.
Tom le quiere hacer una pregunta a Mary.	 Tomqa Maryta tapuyta munan.
Tom quería casarse con Mary.	 Tomqa Mariawanmi casarakuyta munarqan.
Tom quería quedarse en casa con María.	 Tomqa Mariawan wasinpi qhepakuytan munarqan.
Tom quería visitar Norteamérica.	 Tomqa América llaqtata watukuyta munarqan.
Tom quería que pensaras que él había muerto.	 Tomqa wañusqaña kasqanpi yuyaykunaykita munarqan.
Tom quiere que yo regrese a Boston.	 Tomqa munanmi Boston llaqtaman kutinaypaq.
Tom quiere ser amigo de Mary.	 Tomqa Marywanmi amigontin kayta munan.
Tom quiere ser popular en el colegio.	 Tomqa escuelapi ancha munasqa kaytan munan.
Tom quiere comprarse un nuevo smartphone.	 Tomqa musuq smartphone nisqa rantiyta munan.
Tom quiere saber qué sucede.	 Tomqa yachayta munan imachus pasashasqanmanta.
Tom quiere decirte algo.	 Tomqa imatapas willayta munan.
Tom quiere hablarte a las 2:30.	 Tomqa 2:30 horasta qanwan rimayta munan.
Tom fue juez en un concurso de arte.	 Tomqa artemanta atipanakuypi juezmi karqan.
Tom fue un testigo del accidente.	 Tomqa chay accidentemanta testigo karqan.
Tom quedó sobrecogido por lo que Mary hizo.	 Tomqa anchatan admirakurqan Marypa ruwasqanwan.
Tom fue arrestado en su luna de miel.	 Tomtaqa luna de miel nisqapin hap’irqanku.
Tom estaba consciente de las dificultades.	 Tomqa yacharqanmi sasachakuykuna kasqanmanta.
Tom nació y creció en una granja.	 Tomqa haciendapin nacerqan wiñarqanpas.
Tom fue ejecutado hace tres meses.	 Tomtaqa kinsa killa ñawpaqtaraqmi wañuchirqanku.
Tom recibió una transfusión de sangre.	 Tom sutiyoq runan yawarta churarqanku.
Tom estaba escondido atrás de la cortina.	Tomqa cortinaq qhepanpin pakakushasqa.
Tom estuvo toda la mañana en su oficina.	 Tomqa tutantinmi oficinapi kasharqan.
Tom se pasó toda la mañana en su oficina.	 Tomqa tutantinmi oficinapi karqan.
Tom era el mejor amigo de mi hija.	 Tomqa ususiypa allin amigonmi karqan.
Tom jamás fue el mismo después de eso.	 Tomqa manan hayk’aqpas kaqllachu karqan chaymantaqa.
Tom era uno de mis mejores alumnos.	 Tomqa huknin allin estudianteymi karqan.
Tom estaba satisfecho con el resultado.	 Tomqa kusisqan kasharqan chay ruwasqankuwan.
Tom se asombró de lo que Mary dijo.	 Tomqa admirakurqam Marypa nisqanmanta.
A Tom le sorprendió lo que dijo Mary.	 Tomqa admirakurqam Marypa nisqanwan.
A Tom le dispararon dos veces en el abdomen.	 Tomtaqa iskay kutitan wiksanpi balearqanku.
Tom estaba enfermo, así que no pudo venir.	 Tomqa onqosqa kasqanraykun mana hamuyta atisqachu.
Tom fue repentinamente abrumado por el miedo.	 Tomqa qonqayllan manchakuywan atipachikurqan.
Tom fue el que cocinó la cena.	 Tommi cenata wayk’uq.
Tom era el único chico de la clase.	 Tomllam chay clasepi warmacha karqa.
Tom estaba bien enojado y yo también.	 Tomqa sinchitan phiñakurqan ñoqapas.
Tomás no pudo disparar al oso.	 Tomás manas osota disparayta atisqachu.
Tomás no fue capaz de disparar al oso.	 Tomás mana atirqachu chay osota disparayta.
Tom no estaba feliz con lo que vio.	 Tomqa manan kusisqachu kasharqan chay rikusqanwan.
Tom no estaba muy contento cuando me fui.	 Tomqa manan ancha kusisqachu kasharqan ripuqtiy.
Tom se fue de compras con su familia.	 Tomqa ayllunwanmi rantikuq rirqa.
Tom fue a Boston a estudiar música.	 Tomqa Boston llaqtamanmi rirqan takikunata estudiananpaq.
Tom fue a París para estudiar francés.	 Tomqa Paris llaqtamanmi rirqan francés simita estudiananpaq.
Tom iba al cine cada semana.	Tomqa sapa semanan cineman riq.
Tom fue al teatro con Mary.	 Tomqa Marywanmi teatroman rirqa.
Tom subió las escaleras apresuradamente.	 Tomqa usqhayllan escaleraman wicharqan.
Tom llegará una hora tarde.	 Tomqa huk hora tardeñan kanqa.
Tom va a estar ocupado mañana a la mañana.	 Tomqa paqarin paqarinmi ocupasqa kanqa.
Tom te llevará al aeropuerto.	 Tomqa aeropuertomanmi pusasunki.
Tom lo averiguará tarde o temprano.	 Tomqa usqhayllan otaq qhepamanpas chaytan yachanqa.
Tom pintará la cerca mañana.	 Tomqa paqarinmi chay vallata pintanqa.
Tom se quedará aquí hasta mañana.	 Tomqa paqarinkamam kaypi qipanqa.
Tom no irá aún si lo invitan.	 Tomqa manan rinqachu invitasqaña kanman chaypas.
Tom no irá aunque le inviten.	 Tomqa manan rinqachu invitaptinkupas.
Tom se preguntaba por qué María venía tan atrasada.	 Tomqa tapukurqa imanasqataq Maria chayna tarde kasqanmanta.
Tom trabajó por casi tres horas.	 Tomqa yaqa kinsa horatan llank’arqan.
Tom trabaja en un hospital aquí cerca.	 Tomqa kay qayllapi kaq hospitalpin llank’an.
Tom estaría reacio a hacer eso.	 Tomqa manan chayta ruwayta munanmanchu.
A Tom le gustaría saber la razón.	 Tomqa yachaytan munanman imarayku chayta.
Tom nunca lastimaría a sus hijos.	 Tomqa manan hayk’aqpas wawankunata k’iriqchu.
La barba de Tom es más larga que la de John.	 Tompa barbanqa Johnpa barbanmantaqa aswan hatunmi.
Los moretones de Tom apenas se veían.	 Tompa k’irisqanqa yaqapaschá rikukurqan.
El perro de Tom babeó sobre su almohada.	 Tompa allqunqa almohadanpim babarqa.
La explicación de Tom era demasiado compleja.	 Tompa sut’inchayninqa llumpay sasachakuyniyuqmi karqa.
El objetivo de Tom es ser profesor.	 Tompa metanqa yachachiq kaymi.
Tom esperaba ganar el primer premio.	 Tomqa suyasqa primer premio ganananta.
La casa de Tom no tiene garaje.	 Tompa wasinqa manam garajeyuqchu.
La casa de Tom queda cerca del colegio de Mary.	Tompa wasinqa Marypa escuelanpa hichpallanpim kachkan.
La madre de Tom es una católica devota.	 Tompa mamanmi tukuy sonqowan católico religionniyoq.
Los padres de Tomás son más viejos que los míos.	 Tomáspa tayta-mamanmi ñuqamanta aswan kuraq.
Tom sí que goza de su nuevo trabajo.	 Tomqa seguron kusikun mosoq llank’ayninwan.
El tren de Tom salió hace cinco minutos.	 Tompa trenninmi pichqa minuto ñawpaqta ripurqa.
La mujer de Tomás está embarazada de mellizos.	 Tomáspa warmin gemeloswan wiksallisqa kashan.
La hija menor de Tom está casada.	 Tompa sullk’a ususinqa casarasqañan kashan.
Tom, quiero que escuches esto.	 Tom, kayta uyarinaykita munani.
Tom, Mary y John estaban todos allí.	 Tom, Mary hinaspa John llapallankum chaypi karqaku.
Tom, soy yo. ¿Puedo hablar contigo?	 Tom, ñuqam kani. ¿Qankunawan rimaymanchu?
Mañana es mi trigésimo cumpleaños.	 Paqarinmi kimsa chunka watay.
Es una lástima que tengas que marcharte ya.	 Llakikuypaqmi kunan ripunaykiqa.
Los trenes pasan con mayor frecuencia que los autobuses.	 Trenkunaqa aswan achka kutitam purin autobuskunamantaqa.
Trata de usar bien tu tiempo.	 Kallpanchakuy tiempoykita allinta servichikunaykipaq.
A los doce años un perro ya es viejo.	 Chunka iskayniyuq watayuqña allquqa machuña.
Doce años es mucho para un perro.	 Chunka iskayniyuq wataqa allqupaqqa unay pacham.
Dos criminales escaparon de prisión.	 Iskay huchasapakunan carcelmanta ayqekurqanku.
Anunciaron resultados inesperados.	 Paykunaqa mana suyasqankuman hinam willakurqaku.
Desafortunadamente hoy está lloviendo.	 Llakikuypaqmi kunan punchaw paramuchkan.
Por desgracia, hoy está lloviendo.	 Llakikuypaqmi kunan punchaw paramuchkan.
Por desgracia, ese rumor es cierto.	 Llakikuypaqmi, chay rimayqa cheqapmi.
Esa información, desafortunadamente, es correcta.	 Chay willakuyqa, llakikuypaqmi, allinmi.
Desafortunadamente, el reporte es verdadero.	Llakikuypaqmi, chay willakuyqa chiqapmi.
Atraparon al zorro con una trampa.	 Chaysi atuqtaqa huk trampapi hap’irqanku.
El ejercicio vigoroso te hace sudar.	 Sinchi ejercicio ruwayqa sudachisunki.
Los visitantes no pueden alimentar a los animales.	 Watukuqkunaqa manam uywakunata mikuchiyta atinkuchu.
Está prohibido dar comida a los animales.	 Uywakunaman mikhunata quyqa hark’asqam.
Está prohibido dar de comer a los animales.	 Uywakunata mikuchiyqa hark’asqam.
No se puede dar de comer a los animales.	 Uywakunataqa manam mikuchiyta atikunmanchu.
Los visitantes no pueden dar de comer a los animales.	 Watukuqkunaqa manam uywakunata mikuchiyta atinkuchu.
Despiértame pronto mañana.	 Paqarin temprano rikcharichiway.
Despertame temprano mañana.	 Paqarin temprano rikcharichiway.
¿Fue Tom en verdad abducido por los extraterrestres?	 ¿Cheqaqtachu Tomtaqa huk llaqtayoq runakuna secuestrarqanku?
¿Había alguien más en el bar?	 ¿Huk runapas barpi karqanchu?
Ojo con los ladrones por aquí.	 Kay muyuriqpi suwakunamanta cuidakuy.
Ver la tele es una actividad pasiva.	 Televisionta qhawayqa mana ima ruway atiq ruwaymi.
El resto de la historia lo conocemos todos.	 Puchuq willakuytaqa llapanchikmi yachanchik.
Todos nos reímos de su esmoquin rosa.	 Llapaykutaqmi asikurqayku rosa esmoquinninta.
Siempre nos peleamos por tonterías.	 Sapa kutim mana yuyayniyuq kaqkunamanta maqanakunchik.
Siempre tenemos algo de qué hablar.	 Sapa kutim imamantapas rimananchik.
Nos entretuvimos jugando a las cartas.	 Tarjetakunawanmi kusirikuq kayku.
Estamos en contra de trabajar los domingos.	 Domingo punchawkunapi llamkaymantaqa contranpim kachkaniku.
Llegamos a la estación a las cinco.	 Pichqa horatam chay estacionman chayarqaniku.
Terminamos y seguimos nuestros propios caminos.	 Tukurusqañam kanchik hinaspam kikinchikpa ñanninchikman rinchik.
Si querés, nos podemos ver la próxima semana.	Munaspaqa hamuq semanapi tupanakusunman.
No podemos cometer más errores.	 Manañam pantayta atichwanchu.
No nos podemos permitir arriesgarnos con eso.	 Chaytaqa manan atisunmanchu chansata hap’iyta.
No podemos mantener este secreto indefinidamente.	 Kaytaqa manam wiñaypaqchu pakayta atichwan.
No podemos mantenerlo en secreto indefinidamente.	 Manan wiñaypaq pakasqataqa waqaychayta atisunmanchu.
No podemos tolerar tal atropello.	 Chayna abusotaqa manam aguantachwanchu.
No podemos trabajar sin energía eléctrica.	 Mana luz kaptinqa manam llamkayta atichwanchu.
Festejamos la Navidad cada año.	 Sapa watam navidadta raymichanchik.
Bailamos bajo la tenue luz.	 Pisi k’anchaypi tusurqayku.
No tuvimos que llamar al doctor.	 Manam doctorta qayanaykuchu karqa.
Nosotros no vimos ni a un solo niño.	 Manam huk wawallatapas rikurqanikuchu.
No entendimos la pregunta.	 Chay tapukuytaqa manam entienderqanikuchu.
Aquí no hacemos las cosas de esa forma.	 Kaypiqa manan chhaynatachu imatapas ruwanchis.
No sabemos por qué tuvo que irse.	 Manam yachanchikchu imanasqa ripunan kasqanmanta.
Bebimos mucha cerveza anoche.	 Qayna tutan askha cervezata ukyarqayku.
Hemos estimado el daño en mil dólares.	 Chay dañotaqa 1.000 dólares nisqatan yuparqayku.
Alimentamos a nuestro perro tres veces al día.	 Sapa punchawmi kimsa kutita allqunchikta mikuchinchik.
Al fin nos deshicimos de nuestro auto viejo.	 Tukuyninpiqa ñawpaq carroykumanta lluqsirqayku.
Encontramos un clavo clavado en el neumático.	 Llantamanmi huk clavota tarirqayku.
Contemplamos fijamente el bello paisaje.	 Sumaq allpata qhawapayayku.
Nos quedamos atónitos ante el bello panorama.	 Chay sumaq panorama nisqawanmi muspharqayku.
Tuvimos pocos días soleados este verano.	 Kay chiri killapiqa pisi inti p’unchawkunayuqmi karqaniku.
Cenamos pescado anoche.	Qayna tutan challwata mikhurqayku.
Nos tuvimos que aprender el poema de memoria.	 Chay harawitaqa umallaykumantam yachanayku karqa.
Nos espera una semana ajetreada.	 Huk semana llamkaysapam suyawanchik.
Tenemos una pequeña sorpresa para ti.	 Qankunapaqmi huk chikan sorpresata kapuwanchik.
Tenemos todo el tiempo del mundo.	 Kay pachapi tukuy tiempoyoqmi kanchis.
