español	quechua
Él conoce a mucha gente aquí.	 Payqa kaypi achka runakunatam riqsin.
Él tiene presente que el trabajo es difícil.	 Payqa yachanmi chay llamkay sasa kasqanmanta.
Él es sordo, pero sabe leer los movimientos de los labios.	 Payqa mana uyariqmi, ichaqa yachanmi simipa kuyuyninta ñawinchayta.
Él está sordo, pero sabe leer los labios.	 Payqa mana uyariqmi, ichaqa yachanmi simita leeyta.
Él es diferente de su hermano mayor.	 Payqa kuraq wawqenmantaqa hukniraymi.
Él suele estar en casa por la tarde.	 Yaqa llapanpim tardeta wasinpi kachkan.
Él se está llevando bien con sus empleados.	 Payqa llamkaqmasinkunawanmi allinta kawsachkan.
Él va a estudiar inglés la semana que viene.	Payqa hamuq semanan inglés simita estudianqa.
Él está logrando grandes avances en inglés.	 Payqa inglés simipiqa anchatan ñawparishan.
Ahora él es casi tan alto como su padre.	 Kunanqa yaqa taytan hina hatun sayayniyuqñam.
Él tiene tres años más que ella.	 Payqa kimsa wata kuraqmi paymanta.
Él es tres años mayor que ella.	 Payqa kimsa wata kuraqmi paymanta.
Él es lo suficientemente rico como para comprar los muebles.	 Payqa qhapaqmi chay mueblekunata rantinanpaq.
Es más rico que cualquier otro del pueblo.	 Llaqtapi pimantapas aswan qhapaqmi.
Se dice que él era buen profesor.	 Nikunmi allin yachachiq kasqanta.
Él es el chico que pintó este cuadro.	 Paymi kay pinturata pintaq warmacha.
Él es clavado a su padre.	 Payqa taytanman clavasqam kachkan.
Él es la viva imagen de su padre.	 Payqa taytanpa thuqaq rikch'ayninmi.
Él es completamente dependiente de sus padres.	 Payqa tayta-mamanmantan llapanpi dependeshan.
Está muy ocupado escribiendo a sus amigos.	 Payqa anchatam llamkachkan amistadninkunaman qillqananpaq.
Es muy difícil llevarse bien con él.	 Ancha sasam paywan allin kawsakuyqa.
Él no es el tipo de persona que robaría.	 Payqa manan suwakuq runachu.
Él salto dentro del agua con un chapoteo.	 Huk llimp’iwanmi unuman saltaykusqa.
Él mantuvo la calma ante el peligro.	 Peligropi tarikuspanpas hawkallam karqa.
Se suicidó a los treinta años.	 Kimsa chunka watanpi kashaspanmi wañuchikurqa.
Él besó a su hija en la frente.	 Ususinpa mat’inpi much’aykusqa.
Él sabe cómo discutir con el gerente.	 Payqa yachanmi encargadowan discutiyta.
No sabe ni leer ni escribir.	 Mana ñawinchayta, qillqayta yachanchu.
Él salió de la habitación sin decir una palabra.	 Mana imatapas rimarispa chay cuartomanta lluqsirqa.
A él le gusta tomar el café sin azúcar.	Payqa kukata mana asukarniyuq upyaytam gustan.
A él no le gusta el béisbol ni el fútbol.	 Payqa manan gustanchu béisbol nitaq pelota hayt’aypas.
A él le gusta ver partidos de béisbol en la televisión.	 Paymanqa gustanmi televisionpi béisbol pukllaykunata qhaway.
A él le gusta ver partidos de béisbol en la televisión.	 Paymanqa gustanmi televisionpi béisbol pukllaykunata qhaway.
Él perdió la vida en un accidente de tráfico.	 Payqa carropi accidentepin wañupurqan.
Él la quiere, pero a ella no le gusta él.	 Payqa munakunmi, ichaqa manan gustanchu.
Él debe haber bebido demasiado anoche.	 Qayna tutachá nishuta ukyarqan.
Él rezongó algo en voz baja.	 Samayninpa uranpi imatapas qaqchaparqa.
Él necesita ser el centro de atención.	 Paymi runakunapa chawpinpi kanan.
Él nunca volvió de aquella expedición.	 Chay expediciónmantaqa manan hayk’aqpas kutimurqanchu.
Él jamás parecía lograr nada.	 Payqa manan hayk’aqpas imatapas hunt’aq hinachu karqan.
Él a menudo se embarca en metas imposibles.	 Sapa kutim mana atikuq metakunaman haykun.
Él a menudo persigue objetivos inalcanzables.	 Sapa kutim mana aypay atina metakunata qatipan.
Cada tanto él lleva a sus hijos al zoológico.	 Sapa kutim wawankunata uywana wasiman pusamun.
A menudo escribe cartas a sus padres.	 Sapa kutim tayta-mamanman cartakunata qillqan.
Él apoyó la escalera contra la cerca.	 Chay escalerataqa vallamanmi k’umuykachirqan.
Él me prometió que estaría aquí a las seis.	 Paymi prometewarqa soqta horata kaypi kananta.
Él prometió no decirle eso a nadie.	 Chayta mana pimanpas willananpaqmi prometekurqa.
Él prometió volver temprano a casa esta noche.	 Kunan tuta temprano wasinman kutimunanpaqmi prometekurqa.
Él propuso que nos tomáramos un pequeño descanso.	 Paymi proponewarqaku huk rato samarinaykupaq.
Él puso una pizca de sal al huevo cocido.	Chay timpusqa uhumanmi huk llachpa kachita churarqa.
Él puso gentilmente su mano sobre su hombro.	 Sumaqllata makinta hombronpi churarqa.
Él me puso en contacto con los secuestradores.	 Paymi secuestradorkunawan tupachiwarqa.
Él discute con cada persona que conoce.	 Sapa runawan tupasqanwanmi atipanakunku.
Él comprendió la magnitud de su crimen.	 Payqa entienderqanmi hatun hucha ruwasqanmanta.
Él respondió a la proposición de ella riéndose.	 Payqa asikuspanmi chay propuestanman kutichirqa.
Él respondió muy rápido a mi carta.	 Payqa ancha utqayllam cartayta kutichirqa.
Dijo que Bill Clinton subiría los impuestos.	 Paymi nirqa Bill Clinton impuestokunata yapananmanta.
Él dijo que la había visto a ella un mes antes.	 Paymi nirqa huk killa ñawpaqtaraq rikusqayta.
Dijo que lamentaba lo que había pasado.	 Paymi nirqa imapas pasasqanmanta llakikusqanmanta.
Se sentó a su lado con los ojos cerrados.	 Ñawin wichqasqa ladonpi tiyaykurqa.
Ahí él vio lo que él había soñado.	 Chaypim musqukusqanta rikurqa.
Él parece estar involucrado en ese asunto.	 Payqa chay asuntopiqa chaqrukuchkanmanpas hinam.
Él parece estar preocupado por algo.	 Imamantapas llakisqa hinam kachkan.
Él atrapo al carterista por el cuello.	 Chay bolsillo suwa runata kunkanmanta hap’iykusqa.
Él raramente, si alguna vez, va al cine.	 Payqa pisillatan, sichus hayk’aqllapas, cineman rin.
Él me enseñó hartas fotos hermosas.	 Payqa achka sumaq fotokunatam qawachiwarqa.
Vendió su propio coche sin dudarlo.	 Payqa mana iskayrayaspanmi kikinpa carronta rantikururqa.
Él resolvió con facilidad todos esos problemas.	 Payqa facil-llatan chay llapa sasachakuykunata allicharqan.
Él resolvió el difícil problema con facilidad.	 Chay sasa sasachakuytaqa facil-llatam allicharqa.
A veces va a Tokio a hacer negocios.	Mayninpiqa Tokio llaqtamanmi rin negociota ruwananpaq.
Él le hablaba a cualquiera que entrara a la habitación.	 Pipas chay cuartoman yaykuspanmi rimapayaq.
Él se quedó en ese hotel mucho tiempo.	 Unay tiempon chay hotelpi qhepakurqan.
Se quedó despierto toda la noche leyendo una novela.	 Tutantinmi rikch’asqa qhepakurqan novelata leespa.
Todavía no ha respondido a mi carta.	 Kunankamapas manam cartayman kutichirqankichu.
Él estaba parado con las manos en los bolsillos.	 Payqa makisninta bolsillosman churaspa sayachkasqa.
Dejó de fumar y empezó a correr.	 Cigarrota saqespanmi kallpayta qallaykurqa.
Habló de su amabilidad y de su humildad.	 Sumaq sonqo kasqanmanta, huch’uyyaykukuq kasqanmantawan rimarqan.
Él me dijo que estaba muy cansado en ese momento.	 Paymi willawarqa chay tiempopi ancha sayk’usqa kasqanmanta.
Él me dijo que su padre es profesor.	 Paymi niwarqa taytan yachachiq kasqanmanta.
Él retiró lo que había dicho acerca de mí.	 Ñoqamanta niwasqanta kutichipurqan.
Me sacó una foto con su cámara.	 Payqa cámarawanmi fotota horqowarqan.
Él apagó todas las luces a las once.	 Chunka hukniyuq horatam llapa llimpikunata wañuchirqa.
Resultó que él no era nada más que un mentiroso.	 Chaymi rikurirurqa mana imapas aswan llulla kasqan.
Visitó Japón cuando era presidente.	 Payqa presidente kachkaspanmi Japón nacionta watukurqa.
Él quiere participar en el concurso.	 Payqa chay atipanakuypi participayta munan.
Él quiere jugar fútbol esta tarde.	 Payqa kunan tarde futbolta pukllayta munan.
Era un niño débil con mala vista.	 Payqa pisi kallpayuq wawa, mana allin ñawiyuq.
Él tenía miedo de dar el primer paso.	 Payqa manchakurqanmi ñawpaq kaq llank’ayta ruwayta.
Él sostenía una caja grande en los brazos.	 Payqa huk hatun cajata marq’arikusqa.
Llegó justo a tiempo para el último tren.	 Qhepa trenpaq tiempollanpin chayamurqan.
Él fue lo suficientemente amable para atarme los cordones.	Payqa sumaq sonqon karqan zapatoypa cordonta watawananpaq.
Era pobre y vivía en una pequeña cabaña.	 Payqa wakcha kaspa huk huch’uy cabañapi tiyaq.
Lo atropellaron y murió en el lugar.	 Paytaqa phawaykuspankun chay ratollapi wañupurqan.
Él fue el primer hombre en flotar en el espacio.	 Paymi ñawpaq kaq runa karqan espaciopi wayt’aq.
Él fue trasladado a un hospital local.	 Paytaqa chay llaqtapi kaq hospitalmanmi aparqanku.
Él lava su coche al menos una vez a la semana.	 Semanapi huk kutillatapas carronta mayllakun.
Él se convertirá en un buen esposo para mi hermana.	 Payqa ñañaypaq allin qosamanmi tukupunqa.
¿Él irá a Tokio mañana, no es así?	 Paqarinmi Tokio llaqtaman rinqa, ¿aw?
Él se pregunta si a ti te dan miedo las serpientes.	 Payqa tapukunmi mach’aqwaytachu manchakunki.
En Halloween él llevaba un disfraz de pirata.	 Halloween p’unchaypiqa pirata p’achawanmi churakuq.
Trabajó duro para hacer feliz a su hijo.	 Payqa anchatam llamkarqa churin kusichinanpaq.
Trabajó duro para hacer feliz a su hija.	 Payqa anchatam llamkarqa ususinta kusichinanpaq.
Él escribió el nombre de ella en el cuaderno.	 Chay cuadernopin sutinta qelqarqan.
Es profesor de biología en Harvard.	 Payqa Harvard nisqapi biología nisqamanta yachachiqmi.
Es un cantante que gusta a todo el mundo.	 Payqa llapa runaq gustasqan takiqmi.
Siempre critica la comida.	 Payqa mikhunata k’amillanpuni.
Verdaderamente es espléndido con su dinero.	 Payqa cheqaqtapunin qolqenwan sumaqllaña.
Él depende financieramente de su esposa.	 Qolqepiqa esposanmantan dependeshan.
Él está completamente colado por Mary.	 Payqa Mariawanmi tukuy sonqonwan munakun.
Él no es mi novio. Es mi hermano.	 Payqa manan novioychu. Payqa wawqiymi.
Está preparándose para la carrera diplomática.	Payqa diplomático nisqa llank’ananpaqmi preparakushan.
Es el chico más popular de la clase.	 Payqa clasepi aswan riqsisqa wayna.
Es muy inteligente, y, además, muy guapo.	 Payqa ancha yuyaysapam, hinaspapas ancha sumaq rikchayniyuqmi.
Es muy inteligente, y también guapo.	 Payqa ancha yuyaysapam, hinaspapas sumaq rikchayniyuqmi.
El cielo ayuda a quienes se ayudan a sí mismos.	 Hanaq pachaqa yanapanmi kikinkumanta yanapakuqkunata.
Sus zapatos azules combinan bien con esa falda.	 Azul zapatonqa chay faldawanmi allinta tupan.
Su redacción estaba libre de fallos.	 Qillqasqanqa mana pantayniyuqmi karqa.
Su padre dedicó su vida a la ciencia.	 Taytanmi kawsayninta qorqan ciencia nisqaman.
Sus amigos la esperaban a la puerta.	 Amistadninkuna punkupi suyachkasqaku.
Su nueva novela se ha convertido en un best seller.	 Musuq novelanqa aswan rantisqamanmi tukupun.
Su nueva novela se convirtió en un best seller.	 Musuq novelanmi aswan rantisqa karqan.
Su nueva novela hizo furor.	 Musuq novelanmi tukuy piñakuy karqa.
Su novela ha sido traducida al japonés.	 Paypa novelanqa japonés simimanmi tikrasqaña.
La mirada severa de ella lo hizo callarse.	 K’arak qhawariyninmi upallachirqan.
Su consejo te resultaría muy útil.	 Paypa yuyaychasqanqa ancha allinmi kanman.
Su consejo te resultaría muy útil a ti.	 Paypa yuyaychasqanqa ancha allinmi kanman.
Su consejo os resultaría muy útil.	 Paypa yuyaychasqanqa ancha allinmi kanman.
Su consejo os resultaría muy útil a vosotras.	 Paypa yuyaychasqanqa ancha allinmi kanman.
Su consejo os resultaría muy útil a vosotros.	 Paypa yuyaychasqanqa ancha allinmi kanman.
Su consejo le resultaría muy útil a usted.	 Paypa yuyaychasqanqa ancha allinmi kanman.
Su consejo les resultaría muy útil a ustedes.	 Paypa yuyaychasqanqa ancha allinmi kanman.
Su bicicleta es diferente de esta.	Bicicletaykiqa hukniraymi kaymanta.
Su hermano es más paciente que él.	 Wawqenqa paymanta aswan pacienciayoqmi.
Sus insultos constantes encendieron su ira.	 Sapa kuti k’amisqanmi phiñakuyninta rawrachirqan.
Su hija se ha hecho una bella mujer.	 Ususiykiqa sumaq warmimanmi tukupun.
Su muerte fue una gran pérdida para nuestra compañía.	 Wañupusqanmi empresaykupaqqa hatun chinkachiy karqan.
Su médico le aconsejó que dejara de fumar.	 Doctorninmi consejarqa cigarrota manaña pitananpaq.
Sus notas mejoraron significativamente.	 Notakuna chaskisqanqa anchatam allinyarurqa.
Su casa está muy lejos de la estación.	 Wasinqa ancha karun chay estacionmanta.
Su vida depende de la decisión del juez.	 Vidanqa juezpa decidisqanmantan kanqa.
Su memoria me sorprende.	 Yuyarisqanmi admirachiwan.
Su nombre es conocido en todo el país.	 Sutinqa tukuy suyupi riqsisqam.
Su nombre es muy difícil de recordar.	 Sutinqa ancha sasam yuyarinapaq.
Sus comentarios mal intencionados enardecieron la discusión.	 Mana allin yuyaywan rimasqanmi chay rimanakuyta rawrachirqa.
Su novela se tradujo al japonés.	 Novelanqa japonés simimanmi t’ikrakurqan.
Su novela ha sido traducida al japonés.	 Paypa novelanqa japonés simimanmi tikrasqaña.
Su petición era igual a una orden.	 Mañakusqanqa huk kamachikuywanmi kaqlla karqan.
Cariño, ¿crees que he engordado?	 Munay, ¿yuyankichu llasayta churasqayta?
¿Qué tal si damos un paseo después del almuerzo?	 ¿Imaynataq almuerzota mikhuspa puriq risunman?
¿Qué te parece si almorzamos en el parque?	 ¿Imaynataq kanman parquepi almuerzota mikuptinchik?
¿Cómo se puede saber si alguien te ama?	 ¿Imaynatan yachawaq pipas munakususqaykita?
¿Cómo puedes saber si alguien te ama?	 ¿Imaynatan yachawaq pipas munakususqaykita?
¿Por qué no me llamaste ayer por la noche?	¿Imanasqataq qayna tuta mana qayamuwarqankichu?
¿Cómo es que no me llamaste anoche?	 ¿Imaynataq qayna tuta mana waqyamuwarqankichu?
¿Cómo llegaste a ser el agente de Tom?	 ¿Imaynataq Tompa agenten kanaykipaq hamurqanki?
¿Cómo te gastaste el dinero que te di?	 ¿Imaynatataq qusqay qullqita gastarqanki?
¿Cómo pasaste tus vacaciones de invierno?	 ¿Imaynatataq chiri tiempopi vacacionniykikunata pasarqanki?
¿Cómo sabes que ya está muerto?	 ¿Imaynatataq yachanki wañusqaña kasqanmanta?
"¿Cómo se dice ""gracias"" en japonés?"	" ¿Imaynatataq japonés simipi ""gracias"" ninki?"
¿Resulta fácil encontrar trabajo a tiempo parcial?	 ¿Facilchu kuskan p’unchay llank’anata tariy?
¿Qué tan fácil es encontrar trabajo a tiempo parcial?	 ¿Imayna facilmi parte tiempopi llamkayta tariyqa?
¿Qué tan lejos es desde aquí a la estación?	 ¿Hayka karutaq kaymanta estacionkama?
¿Cuánto tiempo estás planeando estar aquí?	 ¿Hayk’aqkamataq kaypi kayta yuyaykushanki?
¿Cuánto tiempo llevas enseñando francés?	 ¿Hayk’a unayñan francés simita yachachishanki?
¿Cuánto tiempo lleva enseñando francés?	 ¿Hayk’a unayñan francés simita yachachishanki?
¿Cuántos plátanos te comiste la semana pasada?	 ¿Hayka plátanotataq qayna semana mikurqanki?
¿Cuántas cobijas tiene la cama?	 ¿Hayka mantayuqtaq puñuna?
¿Cuántas clases tenéis el lunes?	 ¿Hayka clasekunataq lunes punchawpi kanki?
¿Cuántos computadores tienes en casa?	 ¿Hayka computadorakuna wasiykipi kan?
¿Cuántos computadores tienen en casa?	 ¿Hayka computadorakuna wasiykipi kan?
¿Cuántos computadores has tenido hasta ahora?	 ¿Hayka computadorayuqtaq kunankama?
¿Cuántos ordenadores has tenido hasta ahora?	 ¿Hayka computadorayuqtaq kunankama?
¿Cuántos ordenadores habéis tenido hasta ahora?	¿Hayka computadorayuqtaq kunankama?
¿Cuántos condados hay en Florida?	 ¿Hayka kitillitaq Florida suyupi kan?
¿Cuántos cilindros necesita un motor?	 ¿Hayka cilindrokunataq huk motor necesitan?
¿Cuántos huevos hay en la cocina?	 ¿Hayka uhutaq yanuna wasipi kachkan?
¿Cuántos huevos te has comido esta mañana?	 ¿Hayka uhutataq kunan paqarin mikhurqanki?
¿Cuántas lenguas hay en Europa?	 ¿Hayka simikunataq Europapi kan?
¿Cuántas mezquitas hay en Estambul?	 ¿Hayka mezquitakunam Estambul llaqtapi kachkan?
¿Cuántas novelas leíste el año pasado?	 ¿Hayka novelakunatataq qayna wata ñawincharqanki?
¿Cuantas piezas de equipaje tienes?	 ¿Hayka equipajeyuqtaq kanki?
¿Cuántas habitaciones hay en tu casa?	 ¿Hayka cuartokunam wasiykipi kachkan?
¿Cuántas palabras por minuto eres capaz de leer?	 ¿Hayka simikunatataq sapa minuto ñawinchayta atinki?
¿Cuántos días hábiles hay este mes?	 ¿Hayka llamkana punchawkunam kay killapi?
¿Durante cuántos años has estudiado francés?	 ¿Hayka watañataq francés simita yachanki?
¿Cuánta tarea te dan cada día?	 ¿Hayka tareakunatataq sapa punchaw chaskinki?
¿Cuánto dinero gastaste la semana pasada?	 ¿Hayka qullqitataq qayna semana gastarqanki?
¿Cuánto dinero necesita pedir prestado Tom?	 ¿Hayka qullqitataq Tom manukunanpaq?
¿Cuánto tiempo necesitas para repararlo?	 ¿Hayk’a tiempon allichanayki?
¿Cuánto tiempo necesitáis para repararlo?	 ¿Hayka tiempotaq allichanaykipaq?
¿Cuánto tiempo necesita usted para repararlo?	 ¿Hayka tiempotaq allichanaykipaq?
¿Cuánto tiempo necesitan ustedes para repararlo?	 ¿Hayka tiempotataq necesitankichik allichanaykipaq?
¿Cuánto tiempo pasas en Facebook?	 ¿Hayka pachatataq Facebook nisqapi churanki?
¿Qué edad tenías tú cuando murió tu padre?	¿Hayka watayuqtaq taytayki wañukuptin?
¿Cómo diablos entraste a nuestro cuarto?	 ¿Imaynataq diablos cuartoykuman yaykururqanki?
¿Cómo se encuentra el enfermo esta mañana?	 ¿Imaynataq kunan paqarin unquq runa?
¿Cómo se siente el paciente esta mañana?	 ¿Imaynataq kunan paqarin unquq runa tarikun?
Date prisa, que necesito ir al baño ya.	 Usqhaylla, kunanmi bañoman rinay.
Acepto, pero sólo bajo una condición.	 Aceptani, ichaqa huk condicionllapi.
Casi yo no cantaba esa canción esta noche.	 Yaqa mana chay takitaqa kunan tuta takirqanichu.
Casi me olvido el paraguas en el tren.	 Trenpi paraguasniytaqa yaqa qunqarurqanim.
Casi derramo café sobre mi teclado.	 Yaqapaschá tecladoypi kukata hich’aykurqani.
Ya dije que no sé qué hacer.	 Ñam nirqaniña mana yachanichu imata ruwanaytapas.
Yo siempre descanso por una hora después de la cena.	 Sapa kutim mikusqay qipata huk horata samani.
Soy finés, pero hablo sueco también.	 Finlandés kani, ichaqa sueco simitapas rimani.
Estoy seguro de que él va a dejar su trabajo.	 Seguro kani llamkayninta saqinanmanta.
Estoy seguro de que va a dimitir.	 Seguro kani renunciananmanta.
Estoy convencido de que mi hijo es inocente.	 Convencisqam kachkani waway mana huchayoq kasqanmanta.
Estoy decidido a realizar este plan.	 Kay planta hunt’anaypaqmi decidisqa kashani.
Estoy completamente convencido de tu inocencia.	 Tukuy sonqoywanmi convencisqa kashani mana huchayoq kasqaykimanta.
Estoy a cargo del curso de tercero.	 Kimsa wata kursumanta encargado kani.
Estoy a cargo del curso de tercer año.	 Kimsa wata kursumanta encargado kani.
Me interesa la literatura estadounidense.	 Ñoqaqa Estados Unidos nacionmanta literaturapin interesakuni.
Le agradezco muchísimo su ayuda.	 Anchatan agradecekuni yanapayniykichista.
Ahora no estoy en condición de ayudarte.	Kunanqa manañan yanapanaypaq hinachu kashani.
Voy a heredar el negocio de mi padre.	 Taytaypa negocionta herenciata hina chaskisaq.
Voy a seguir el negocio de mi padre.	 Taytaypa negocionta hinallam ruwasaq.
Me alegra mucho escuchar lo bien que te ha ido.	 Anchatan kusikuni imayna allin ruwasqaykita uyarispay.
Soy muy razonable con mis empleados.	 Llamkaqmasiykunawanqa ancha razonablem kani.
Postulé a un puesto en la oficina.	 Oficinapi huk cargopaqmi solicitarqani.
Le pedí al muchacho la pelota de vuelta.	 Chay waynamanmi pelotata kutichipunaypaq mañakurqani.
Le pedí al niño que me devolviera la pelota.	 Chay waynata nirqani pelotata kutichipuwananpaq.
Yo le pregunté al forastero cuál era su nombre.	 Mana riqsisqa runata tapurqani ima sutin kasqanmanta.
La ayudé a mover los muebles.	 Mueblekunata kuyuchinanpaqmi yanaparqani.
Asumo que era todo lo que querían decir.	 Suponin chayllata niyta munasqankuta.
Supongo que esta idea funcionará bien.	 Ichapas kay yuyayqa allinta llamkanqa.
Asumo que tu fiesta fue un éxito.	 Suponin fiestayki allin kasqanmanta.
Comí comida japonesa por primera vez.	 Ñawpaq kutitam Japón nacionmanta mikuykunata mikurqani.
No comí absolutamente nada en todo el día.	 Tukuy punchawmi mana imatapas mikurqanichu.
Me comí los restos de anoche como almuerzo.	 Qayna tuta puchuq mikhunata almuerzopaq mikhurqani.
Asistí a la reunión en su lugar.	 Paypa rantinpim huñunakuyman rirqani.
Creo que todo irá bien.	 Tukuy imapas allinmi kanqa, nispan yuyaykuni.
Creo que todo irá bien.	 Tukuy imapas allinmi kanqa, nispan yuyaykuni.
Creía que estaba haciendo lo correcto.	 Payqa piensaranmi allin kaqta ruwashasqanpi.
Te apuesto un dólar a que Tom no se presenta.	 Apuestaykimanmi huk dólar Tom mana rikurimunchu.
Les apuesto un dólar a que Tom no se presenta.	 Apuestaykimanmi huk dólar Tom mana rikurimunchu.
Compré una hogaza de pan para el desayuno.	Desayunanaypaqmi huk t’antata rantirqani.
Compré queso y un poco de leche.	 Quesotapas, lechetapas rantirqanim.
Vine a Tokio para asistir a una conferencia.	 Tokio llaqtamanmi hamurqani huk hatun huñunakuyman rinaypaq.
Yo puedo ser más agresivo si quieres.	 Munaspaqa aswan agresivo kayta atiyman.
Puedo hacer eso en menos de diez minutos.	 Chaytaqa mana chunka minutollapim ruwayman.
Puedo conseguir uno de esos cuando sea.	 Chaykunamanta hukninta mayk’aqllapas jap’iyta atiyman.
Te puedo dar medicina para el dolor.	 Nanaq hampita quykiman.
Puedo darte información útil.	 Allin willakuykunatam quykiman.
Puedo darte algo para el dolor.	 Nanaypaq imatapas quykiman.
Puedo resistirlo todo menos la tentación.	 Tukuy imatam harkakuyman, tentacionllamantaqa.
Puedo resistir todo menos la tentación.	 Tukuy imatam harkakuyman, tentacionllamantaqa.
No puedo aceptar responsabilidad por eso.	 Chaymantaqa manan responsabilidadta chaskiyta atiymanchu.
No puedo permitirme el lujo de comprar un coche caro.	 Manam atiymanchu ancha chaninniyuq carrota rantiyta.
No puedo permitirme el lujo de comprar un auto caro.	 Manam atiymanchu ancha chaninniyuq carrota rantiyta.
No puedo soportar la idea de perderte.	 Manam aguantayta atinichu chinkachinay yuyaytaqa.
No puedo creer que Tom aceptara nuestra oferta.	 Mana creeyta atinichu Tom ofrecesqaykuman hina chaskiwasqankuta.
No me puedo creer que Tom se vaya a casar.	 Mana creeyta atinichu Tom casarakunanta.
No puedo creer que Tom simplemente se vaya a dar por vencido.	 Mana creeyta atinichu Tomqa saqepunanta.
No me puedo creer que ya sea Navidad.	 Mana creeyta atinichu Navidadña kasqanmanta.
No soy capaz de distinguir una rana de un sapo.	 Manam sapota sapomanta rakiyta atiymanchu.
No puedo hacer mi trabajo sin mi ordenador.	 Mana computadoraywanqa manam llamkayniytaqa ruwayta atinichu.
No puedo terminar esta parte del rompecabezas.	Kay puzzle nisqapa partentaqa manam tukuyta atinichu.
No le puedo dar este diccionario a nadie.	 Kay simi pirwataqa manam pimanpas quyta atiymanchu.
No puedo evitar sospechar que Tom nos engañó.	 Manataqmi mana sospechanichu Tom engañawasqankumanta.
No puedo ayudaros si no confiáis en mí.	 Mana confiawaqtiykiqa manan yanapaykimanchu.
No puedo ayudarte si no confías en mí.	 Mana confiawaqtiykiqa manan yanapaykimanchu.
No puedo imaginarme la vida en otro planeta.	 Manan yuyaykuymanchu huk planetapi kawsayta.
No recuerdo cuándo se trasladó él a Boston.	 Mana yuyarinichu hayk’aqchus Boston llaqtaman astakusqanmanta.
No puedo acordarme cuándo se mudó él a Boston.	 Mana yuyarinichu hayk’aq Boston llaqtaman astakusqanmanta.
No me acuerdo de cómo se deletrea su nombre.	 Manam yuyarinichu sutinta imayna qillqanayta.
No puedo recordar la melodía de esa canción.	 Chay takipa takiynintaqa manam yuyariyta atinichu.
No puedo recordar la melodía de aquella canción.	 Chay takipa takiynintaqa manam yuyariyta atinichu.
No recuerdo lo que comí anoche.	 Mana yuyarinichu qayna tuta ima mikusqayta.
No veo nada con el ojo derecho.	 Paña ñawiywanqa manam imatapas rikunichu.
No puedo hablar por todos mis compañeros.	 Manam llapa equipo masiykunapa rantinpi rimayta atinichu.
No puedo hablar en nombre de todos mis colegas.	 Llapa llamkaqmasiykunapa rantinpiqa manam rimayta atiymanchu.
No puedo dejar de pensar en lo que vi.	 Rikusqaypi yuyaymanaytaqa manam saqiyta atinichu.
No puedo expresarte el honor que es éste.	 Manam willayta atiymanchu ima honormi kayqa.
No puedo agradecerte lo suficiente por tu ayuda.	 Manam allintachu agradecekuykiman yanapakuyniykimanta.
No puedo dar cuenta de lo que ha ocurrido.	 Manataqmi imachus pasasqanmantaqa cuentata qoyta atiymanchu.
Me aclaré la garganta, pero no me salieron las palabras.	 Kunkayta chuyancharqani, ichaqa manam ima rimaypas lluqsirqachu.
Yo podría meterme en problemas si te ayudara.	Yanapaptiyqa sasachakuypim tarikuyman.
Pude haber detenido a Tom, pero no lo detuve.	 Tomtaqa hark’ayta atiymanmi karqan, ichaqa manan hark’arqanichu.
No pude evitar sentir pena por él.	 Manam ima ruwaytapas atirqanichu, paymantaqa llakipayarqanim.
No pude evitar reírme de sus bromas.	 Manataqmi asikurqanichu asikusqanmanta.
No podía evitar reírme de sus bromas.	 Manataqmi asikurqanichu asikusqanmanta.
No pude responder todas las preguntas.	 Llapa tapukuykunataqa manam kutichiyta atirqanichu.
No podía contestar todas las preguntas.	 Llapa tapukuykunataqa manam kutichiyta atirqanichu.
Cuando era niño no podía comer pescado.	 Warma kaspayqa manam challwata mikuyta atiq kanichu.
No pude entender el fondo de su discurso.	 Manam entiendeyta atirqanichu rimasqanpa ima sustancian kasqanmanta.
No pude controlar mis lágrimas.	 Manam waqaytapas controlayta atirqanichu.
No pude contener las lágrimas.	 Manam waqayta harkayta atirqanichu.
No podía contener las lágrimas.	 Manam waqayta harkayta atirqanichu.
No pude entender lo que él estaba diciendo.	 Manam entiendeyta atirqanichu ima niwasqanmanta.
Lloro cada vez que escucho esta canción.	 Sapa kuti kay takiyta uyarispaymi waqani.
Decidí suscribirme a la revista.	 Chay revistaman suscribikunaypaqmi tantearurqani.
Yo sí hablé, pero nadie me escuchó.	 Rimarqanim, ichaqa manam pipas uyariwarqachu.
No pegué a Tom, aunque me pegó a mí.	 Tomtaqa manam maqarqanichu, maqawaptinpas.
No sabía que Mary fuera tu novia.	 Manam yacharqanichu Maria noviayki kasqanmanta.
No me gustó el final de esa película.	 Chay peliculaq tukukuyninqa manan gustawarqanchu.
Yo no participé en la discusión.	 Chay rimanakuypiqa manan participarqanichu.
No participé en la conversación.	 Chay rimanakuypiqa manan participarqanichu.
No le dije a Tom a qué hora debería estar aquí.	 Tommanqa manan willarqanichu ima horata kaypi kananta.
No pensaba que eso lo hiciese ya nadie.	Manañam piensarqanichu pipas chayta rurananta.
No entendí la última frase.	 Qhipa kaq rimaytaqa manam entienderqanichu.
No me gusta vivir en un lugar tan ruidoso.	 Chayna qapariypi tiyayqa manam gustawanchu.
No quiero causarte ningún problema.	 Manam ima sasachakuytapas apamuyta munanichu.
