español	quechua
Asegúrate de apagar el fuego cuando te vayas.	 Ripuspaykiqa ama hina kaspa ninata wañuchiy.
Asegúrate de apagar el fuego antes de salir.	 Manaraq ripushaspa ninata wañuchinaykipaq qhawariy.
Él no pudo venir debido al mal tiempo.	 Mana allin pacha kasqanraykum mana hamuyta atirqachu.
Antes de irse sus hombres incendiaron la ciudad.	 Manaraq ripushaspan runankuna llaqtata ninawan ruphachirqanku.
Lo creas o no, esta mujer tiene tres hijos.	Iñispapas manapas, kay warmiqa kimsa wawayuqmi.
La temperatura corporal es más alta por la tarde.	 Kurkupa q’uñiyninqa aswan hatunmi tardepi.
En mi escritorio se apilan libros y documentos.	 Librokuna documentokuna ima escritorioypi pilasqa kashan.
Ambos son impredecibles e impacientes.	 Iskayninkum mana yachay atina hinaspa mana pacienciayuq.
El brócoli es una de las verduras más saludables.	 Brócoli nisqaqa aswan qhali verdurakunamanta hukninmi.
El brécol es una de las verduras más saludables.	 Brócoli nisqaqa aswan qhali verdurakunamanta hukninmi.
Quema esta carta cuando acabes de leerla.	 Kay qillqata ñawinchayta tukuspa ruphachiy.
Queme esta carta cuando acabe de leerla.	 Kay qillqata ñawinchayta tukuspa ruphachiy.
Quemad esta carta cuando acabéis de leerla.	 Kay qillqata ñawinchayta tukuspa ruphachiy.
Quemen esta carta cuando acaben de leerla.	 Kay qillqata ñawinchayta tukuspa ruphachiy.
La tarifa del bus ha sido la misma por dos años.	 Iskay watañam autobuspa tarifanqa kaqlla.
La tarifa del bus no ha cambiado en dos años.	 Iskay watañam autobuspa tarifanqa mana cambianchu.
¿Podes simular que querés estar aquí?	 ¿Atiwaqchu kaypi kayta munasqaykiman hina ruwayta?
¿Puedes al menos simular que quieres estar aquí?	 ¿Atiwaqchu kaypi kayta munasqaykiman hina ruwayta?
¿Puedes creerlo? Él es aún más flojo que yo.	 ¿Creeyta atiwaqchu? Payqa ñoqamantapas aswan qellaraqmi.
¿Te lo puedes creer? Él es todavía más vago que yo.	 ¿Creeyta atiwaqchu? Payqa ñoqamantapas aswan qellaraqmi.
¿Puedes corregir este informe antes de las 5 de la tarde?	 ¿Atiwaqchu allichayta kay willakuyta manaraq 5pm?
¿Puedes adivinar qué tipo de restaurante era?	 ¿Adivinawaqchu ima clase restaurante kasqanmanta?
¿Puedes recordar la primera vez que nos vimos?	 ¿Yuyarinkichu ñawpaq kutipi tupasqaykumanta?
¿Puedes decirme cómo llegar a Lincoln Center?	¿Willawankimanchu imaynata Lincoln Centerman chayanapaq?
El Capitán Jackson está al mando del buque insignia.	 Capitán Jacksonmi chay insignia nisqa barcota kamachin.
Algunas religiones están en contra de la donación de órganos.	 Wakin religionkunan mana munankuchu órganokuna qoyta.
Muchas veces los niños lloran sólo para llamar la atención.	 Wawakunaqa sapa kutim waqanku atencionta chaskinankupaqlla.
La competencia por el puesto es muy intensa.	 Chay llamkaypaqmi atipanakuyqa ancha sinchi.
El servicio militar obligatorio existe en Turquía.	 Türkiye llaqtapiqa obligatorio militar nisqa llamk'aymi kan.
El Congreso finalmente aprobó las propuestas de Wilson.	 Congresoqa qhipamanmi Wilsonpa yuyaykusqankunata aprobarqan.
¿Te podría pedir que lo llevaras al hospital?	 ¿Hospitalman apanaykipaqchu mañaykiman?
¿Podrías describirle al jurado qué ocurrió?	 ¿Atiwaqchu willawaq juradoman imachus pasasqanmanta?
¿Podrías ir a la tienda y traer algunos huevos?	 ¿Tiendaman rispa uhukunata apamuwaqchu?
¿Puedes pasarme el periódico de encima de la mesa?	 ¿Mesamanta periodicota pasawankimanchu?
¿Podrías sacar al perro a pasear?	 ¿Atiwaqchu allquta purichinaykipaq pusayta?
¿Podría decirme cómo llegar al estadio de béisbol?	 ¿Willawankimanchu imaynatas pelota hayt’ana wasiman chayana?
¿Tom sabía que Mary no tenía en mente hacer eso?	 ¿Tom yacharqachu Mary mana piensasqanmanta chayta ruwananpaq?
¿Acaso Tom dijo algo acerca de dónde había estado?	 ¿Imatapas Tom nirqachu maypi kasqanmanta?
¿Te enamoraste de ella a la primera vista?	 ¿Ñawpaq rikuyllapichu paywan munakurqanki?
¿Recibiste las flores que mandé el otro día?	 Qayna p’unchay apachisqay t’ikakunatachu hap’irqanki?
¿No dijo Tom que tenía algo que decirle a Mary?	¿Manachu Tom nirqa Mariaman imatapas willanan kasqanmanta?
No se tolerarán comentarios que falten al respeto.	 Mana respetowan rimasqankuqa manam tolerasqachu kanqa.
¿Alguna vez te ha acusado la gente de ser vanidoso?	 ¿Hayk’aqllapas runakuna tumpasunkiku yanqa kasqaykimanta?
¿Tienes una calculadora para dejarme?	 ¿Kanchu calculadora prestawanaykipaq?
¿Tiene una aguja para coser estos botones?	 ¿Kanchu kay botonkunapi siranaykipaq aguja?
¿Tiene una mesa con vista al mar?	 ¿Lamar qochata qhawaq mesayoqchu kanki?
¿Sabes dónde está el periódico del lunes pasado?	 ¿Yachankichu maypi qayna lunes punchaw periodico kasqanmanta?
¿Escuchas diariamente la radio en tu casa?	 ¿Sapa punchawchu wasiykipi radiota uyarinki?
¿Realmente piensas que Tom es desorganizado?	 ¿Cheqaqtachu piensanki Tom mana organizasqa kananpaq?
¿Crees realmente que no tenemos que hacerlo?	 ¿Cheqaqtachu piensanki mana ruwananchista?
¿De veras quieres aprender otro idioma?	 ¿Cheqaqtachu huk simita yachayta munanki?
¿Todavía quieres ir al zoo el lunes?	 ¿Lunes punchawpipas zoológico nisqaman riyta munankiraqchu?
¿Crees que cometió ese error a propósito?	 ¿Qanpa yuyayniykipiqa, ¿yuyayllamantachu chay pantasqanmanta?
¿Crees que cometió ese error intencionadamente?	 ¿Qanpa yuyayniykipiqa, ¿yuyayllamantachu chay pantasqanmanta?
¿Crees que volverá a llover otra vez mañana?	 ¿Qanpa yuyankichu paqarin yapamanta paramunanta?
¿Crees que alguna vez considerarías el suicidio?	 ¿Qanpa yuyayniykipiqa hayk’aqllapas yuyaykunkimanchu wañuchikunaykipaq?
¿Quieres que te traiga algo de comer?	 ¿Munawaqchu imatapas mikhuyta apamunayta?
¿Quieres que te ayude a limpiar tu garaje?	 ¿Munawaqchu garajeyki pichaypi yanapanayta?
¿Quieres que te enseñe algunos garabatos?	 ¿Munawaqchu wakin garabatokunata qawachinayta?
¿Quieres que espere hasta que me vengas a buscar?	¿Munawaqchu maskawaq hamunaykikama suyanayta?
¿Quieres llamar tú a Tom o quieres que lo haga yo?	 ¿Tomta waqyayta munankichu icha munankichu?
¿Quieres comer algo antes de irnos?	 ¿Manaraq richkaspa imatapas mikuyta munankichu?
¿Queréis comer algo antes de que nos vayamos?	 ¿Manaraq ripushaqtiyku imatapas mikhuyta munankichu?
¿Le apetece comer algo antes de salir?	 ¿Manaraq lluqsichkaspa imatapas mikhuyta munankichu?
¿Quieres saber lo que creo que está pasando?	 ¿Yachayta munankichu imachus yuyaykusqayman hina?
¿Quieres saber cuál es el verdadero problema?	 ¿Munawaqchu yachayta ima chiqap sasachakuy kasqanmanta?
¿Quieres hablar de lo que acaba de ocurrir?	 ¿Chayraq pasasqanmanta rimayta munankichu?
¿Quieres ver el partido de béisbol por la tele?	 ¿Munawaqchu televisionpi béisbol pukllayta qhawayta?
¿Te sangran las encías cuando te cepillas los dientes?	 ¿Kiruykikunata maqchikuspaqa encíaykikuna yawarchakunchu?
¿A Tom le gusta el mismo tipo de música que a Mary?	 ¿Tomman gustanchu Mary hina takikuna?
Los perros respiran aproximadamente treinta veces por minuto.	 Allqukunaqa yaqa kimsa chunka kutitam sapa minutupi samanku.
No lleves demasiado equipaje cuando viajes.	 Viajaspaqa ama llumpay equipajeta apakuychu.
No vengas a por mí, no hace falta.	 Ama qhepayta hamuychu, manan hamunaykichu.
No olvides venir a la hora convenida.	 Ama qunqaychu rimanakusqayki horapi hamuyta.
No hagas caso de lo que te cuente.	 Amayá uyariychu willasqayta.
No digas que yo te lo he dicho, pero estoy de acuerdo contigo.	 Ama niychu nisqaykitaqa, ichaqa qanwanmi acuerdopi kani.
No pases tanto tiempo delante de la televisión.	 Ama ancha tiempota t’aqaychu televisionpa ñawpaqenpi.
No le cuentes a tu madre lo que has visto aquí.	 Ama mamaykiman willaychu kaypi rikusqaykita.
No malgastes tu paga en cosas inútiles.	Ama pagayniykitaqa usuchiychu mana imapaq valeq kaqkunapi.
No te preocupes, te acostumbrarás con el tiempo.	 Ama llakikuychu, tiempowanmi chayman yachasqa kanki.
La drogodependencia es un cáncer de la sociedad moderna.	 Drogakuyqa kunan tiempopi runakunaq cáncer onqoyninmi.
La adicción a las drogas es un cáncer en la sociedad moderna.	 Drogakuyqa kunan tiempopi cáncer onqoymi.
La paga de cada uno es proporcional a su trabajo.	 Sapakamapa pagayninqa llamkayninman hinam.
Los terremotos y las inundaciones son desastres naturales.	 Pacha kuyuypas, unu hunt'akuypas pachamamapi sasachakuykunam.
Los hábitos en la mesa difieren de país en país.	 Mesapi costumbrekunaqa hukniraymi sapa suyupi.
El idioma inglés es pariente del alemán.	 Inlish simiqa aliman simip ayllunmi.
El inglés y el alemán son idiomas emparentados.	 Inglés simiwan aliman simiwanqa hukllachasqa simikunam.
El inglés se habla en muchas partes del mundo.	 Inglés simitaqa askha suyukunapin rimanku.
Aunque no venga, tendremos que empezar.	 Manaña hamuptinpas qallarinanchikmi.
Incluso la gente inteligente hace estupideces de vez en cuando.	 Yachaysapa runakunapas sapa kutim sonso ruwaykunata ruwanku.
Aunque él se disculpó, aún estoy enojada.	 Disculpata mañakuptinpas piñasqallam kachkani.
Aunque llueva, jugará al golf.	 Paraptinpas golf nisqapi pukllanqa.
El Everest es la montaña más alta del mundo.	 Everest urquqa Tiksimuyuntinpi aswan hatun urqum.
Todo estudiante tiene acceso gratuito a la biblioteca.	 Sapa yachakuqmi mana qullqillapaq bibliotecaman yaykuyta atin.
Cada vez que te veo, pienso en tu madre.	 Sapa kuti rikuspaymi mamaykipi yuyaymanani.
Siempre que te veo, pienso en tu madre.	 Sapa kuti rikuspayqa mamaykipim piensani.
Cualquiera puede ver que él está enamorado de ella.	Pipas rikunmanmi paywan munakusqanta.
Todo el mundo merece cosas buenas, incluido tú.	 Lliwmi allin kaqkunata merecenku, qanpas.
Todo el mundo merece cosas buenas, incluida tú.	 Lliwmi allin kaqkunata merecenku, qanpas.
Todos deberían ejercer su derecho a voto.	 Llapa runam ajllay atiyninta rurana.
Todo sería más fácil si pudiéramos flotar.	 Tukuy imapas aswan facilmi kanman unupi puriyta atispaqa.
Perdóname por haber abierto tu carta por error.	 Pampachaykuway pantaspa cartaykita kicharisqaymanta.
Perdóneme por haber abierto su carta por error.	 Pampachaykuway pantaspa cartaykita kicharisqaymanta.
Disculpe, creo que está sentado en mi asiento.	 Disculpaykuway, tiyanaypi tiyasqaykitam piensani.
Pocas cosas nos hacen disfrutar tanto como la música.	 Pisilla imakunam takikuna hina kusichiwanchik.
Quince minutos más y estaré fuera de aquí.	 Chunka pichqayuq minutotawan hinaspa kaymanta lluqsisaq.
Quince minutos y estaré libre.	 Chunka pichqayuq minuto hinaspa libre kasaq.
Encuentra a Tom y dile que venga aquí inmediatamente.	 Tomta maskhaspa niy chaylla kayman hamunanpaq.
Antes de nada, tenemos que acabar los deberes.	 Ñawpaqtaqa tareanchikkunatam tukunanchik.
Han pasado cinco años desde que mi padre murió.	 Pichqa watañam taytay wañukusqanmanta.
Florencia es la ciudad más bonita de Italia.	 Florencia llaqtaqa Italia mama llaqtapi aswan sumaq llaqtam.
Se les entregó comida y mantas a los refugiados.	 Chay ayqikuqkunamanmi mikhunata, mantakunatapas qurqaku.
La comida se debe masticar antes de tragarla.	 Mikhunataqa manaraq millp’uchkaspa masticana.
Durante un momento Tom estuvo demasiado sorprendido para hablar.	 Huk ratullapaqmi Tomqa nishuta admirakurqan mana rimananpaq.
Estoy de acuerdo con la mayor parte de lo que él dijo.	Yaqa llapan nisqanwanmi acuerdopi kani.
Francia había firmado un tratado secreto con España.	 Francia nacionqa España nacionwanmi pakallapi rimanakusqaku.
Francamente, creo que Tom es un buen jefe.	 Francamente, Tomqa allin jefe kasqanmantam piensani.
Hacer gárgaras con agua con sal ayuda para la tos.	 Kachi yakuwan gargarismo ruwayqa tostam yanapan.
Ve derecho hacia adelante hasta que llegues a la iglesia.	 Iglesiaman hamunaykikama derechota riy.
Para ir a esta escuela hace falta una gran cantidad de dinero.	 Kay yachay wasiman rinapaqqa achka qullqitam munan.
¿Han hecho ya pública la decisión del tribunal?	 ¿Ñawpaqmanchu willarqanku tribunalpa decidisqanmanta?
¿Te han puesto ya la vacuna contra la COVID-19?	 ¿CoVID-19 unquymanta vacunata jap’irqankichu?
¿Se te informó en dónde será la reunión?	 ¿Nisurqankichu maypi huñunakuy kananta?
¿Te dijeron dónde será la reunión?	 ¿Willasurqankichu maypi huñunakuy kananta?
¿Te han diagnosticado de hemofilia alguna vez?	 ¿Hayk’aqllapas hemofilia onqoyniyoqchu kanki?
¿Has traído a tu perro alguna vez a esta playa?	 ¿Hayk’aqllapas kay playaman allquykita apamurqankichu?
¿Has tratado alguna vez con un problema como este?	 ¿Hayk’aqllapas kay hina sasachakuypi tarikurqankichu?
¿Has cavado un hoyo tan profundo como este alguna vez?	 ¿Hayk’aqllapas kay hina ukhu t’oqota t’oqorqankichu?
¿Alguna vez has visto a una araña tejiendo su tela?	 ¿Hayk’aqllapas rikurqankichu huk araña tela muyuchkaqta?
¿Le has hablado alguna vez en inglés a tu esposa?	 ¿Hayk’aqllapas warmiykiwan inglés simita rimarqankichu?
¿Alguna vez has intentado no ser grosero con la gente?	 ¿Hayk’aqllapas kallpachakurqankichu runakunawan mana q’otukuq kanaykipaq?
¿No te lo he dicho ya antes?	 ¿Manachu ñawpaqta willarqayki?
Él respondió todas las preguntas en diez minutos.	Chunka minutollapim lliw tapukuykunata kutichirqa.
Él le preguntó a ella si quería quedarse, pero ella no quiso.	 Tapurqataqmi qipakuyta munasqanmanta, ichaqa manam munarqachu.
Él le pidió a su papá que lo llevara a la tienda.	 Taytanta nirqa tiendaman pusananpaq.
Le preguntó a su mujer si venía con él.	 Warminta tapurqa paywan hamuchkanchu icha manachu.
Él me pidió que te comunicara sus deseos.	 Paymi niwarqa munasqanmanta willanaypaq.
Él me pidió que comunicara sus sentimientos hacia ti.	 Paymi niwarqa qanwan imayna sientekusqanmanta willanaypaq.
Me pidió que esperara ahí hasta que él volviera.	 Paymi niwarqa kutimunankama chaypi suyanaypaq.
Él quebró un bloque de concreto con un martillo.	 Huk hormigón bloqueta martillowan p’akirqan.
Él vino desde allá de Nikko para darme la despedida.	 Nikko llaqtamantan hamurqan despedikuwananpaq.
Vino cinco minutos después de que el timbre hubiera sonado.	 Punkupi timbre waqasqanmanta pichqa minuto qipatam hamurqa.
Él se suicidó saltando de un puente.	 Payqa huk puentemanta saltaspanmi wañuchikurqa.
Él confesó haber cometido el crimen.	 Paymi willakurqa chay hucha ruwasqanmanta.
Comprimió una hoja de papel en una bola.	 Huk raphita ñit’ispa pelotaman tukuchirqan.
Él privó a mi hermanita de todos sus juguetes.	 Payqa huch’uy ñañaytan llapa pukllanakunata qechupurqan.
Se dedicó al estudio de la química.	 Payqa química nisqamanta yachaymanmi tukuy sunqunwan llamkarqa.
Exploró la región alrededor del Polo Sur.	 Payqa Polo Sur muyuriqpi kaq suyuta t’aqwirirqan.
Él juntó el coraje para rechazar su oferta.	 Payqa valortan huñurqan mana munananpaq.
Consiguió que su hermana le ayudara a pintar su cuarto.	 Payqa ñañanta yanapachirqan cuartonta pintananpaq.
Tuvo que hacer cola en la boletería.	Payqa boletokuna rantiq wasipin filapi kanan karqan.
Tiene una librería en el centro de la ciudad.	 Llaqta chawpipi librokuna rantiq wasiyuqmi.
Tiene una buena colección de cuadros modernos.	 Kunan pacha siq'ikunata allin huñusqayuqmi.
Él ya le dijo a la Policía lo que sucedió.	 Ñam policiakunaman willasqaña ima pasasqanmanta.
Él ha estado escribiendo poemas desde la mañana.	 Paqarinmantapacha harawikunata qillqachkan.
Él me notificó del cambio en los planes.	 Paymi willawarqa plankuna cambiasqanmanta.
Siempre encuentra fallos en la gente.	 Payqa sapa kutim runakunapa pantayninta tarin.
Él es mi vecino, pero no le conozco bien.	 Payqa runamasiymi, ichaqa manan allintachu reqsini.
Él está estudiando el origen del jazz en Estados Unidos.	 Hukllachasqa Amirika Suyukunapi jazz nisqap paqarimuynintam yachachkan.
Él es la última persona que hablaría mal de los demás.	 Payqa qhepa kaq runan hukkunamanta mana allinta rimanman.
Se acostó de espaldas y alzó su mirada al cielo.	 Wasanpi siriykuspan hanaq pachata qhawarisqa.
Él perdió la compostura y se puso a arrojar cosas.	 Manañam hawkañachu qallaykurqa, chaymi imakunatapas wischuyta qallaykurqa.
Le hizo sentir que quería que se fuera.	 Chayqa ripunanta munachkanmanpas hinam sientechirqa.
Él dejó claro que quería casarse con ella.	 Payqa sut’itan willarqan paywan casarakuyta munasqanmanta.
Él suele achacar sus fracasos a la mala suerte.	 Yaqa llapanpim mana allin ruwasqanmanta huchachan mana allin suertemanta.
Él a menudo falta a clases los lunes y los sábados.	 Sapa kutim lunes hinaspa sabado punchawkunapi mana claseman rinchu.
Él me telefoneó para hablar sobre sus planes para vacaciones.	 Payqa waqyamuwarqanmi vacacionpi yuyaykusqanmanta rimanaypaq.
Él jugaba un rol importante en el comité.	 Payqa chay comité nisqapin importante ruwayta ruwarqan.
Él jugó golf todos los días durante sus vacaciones.	Payqa sapa p’unchaymi vacacionninpi golf nisqapi pukllaq.
Durante las vacaciones jugaba al golf todos los días.	 Fiestakunapiqa sapa punchawmi golf nisqapi pukllaq kani.
Él sacó un conejo de su sombrero con magia.	 Payqa magiawanmi sombreronmanta huk conejota hurqurqa.
Empujó al auto en pana con toda su fuerza.	 Tukuy kallpanwanmi panpa carrota tanqaykusqa.
Él empujo el coche atascado con toda su fuerza.	 Tukuy kallpanwanmi chay wichqasqa carrota tanqaykusqa.
Dijo que no estaba acostumbrado a hablar en público.	 Paymi nirqa runakunapa qayllanpi rimayman mana yachasqa kasqanmanta.
Dijo que les echaría una mano.	 Paykunamanmi huk makita qusaq nispas nisqa.
Él vio salir a Tom antes de que el trabajo terminara.	 Payqa rikurqanmi Tom manaraq chay llank’ana tukukushaqtin ripushaqta.
Él lucía como si hubiera despertado de un sueño.	 Musquymanta rikcharisqa hinam rikchakurqa.
Él parece no haber comprendido su importancia.	 Manapaschá entienderanchu chay importante kayninta.
Él tiende a estar del lado del grupo más débil.	 Payqa aswan pisi kallpayoq t’aqaq ladonpin kashan.
Tomó una foto del precioso paisaje.	 Chay sumaq paisajekunamanta fotota hurqurqa.
Tomó una fotografía del precioso paisaje.	 Chay sumaq qawanakunata fotota hurqurqa.
Lo intentó una y otra vez, pero no lo consiguió.	 Sapa kutim kallpanchakurqa, ichaqa manam atirqachu.
Intentó consolarla, pero ella no paraba de llorar.	 Payqa sonqochayta munarqanmi, ichaqa manan waqayninta saqeqchu.
Él intentó en vano hacer feliz a su mujer.	 Yanqapaqmi kallpanchakurqa warminta kusichinanpaq.
Él siempre usa palabras vulgares cuando se enfada.	 Payqa phiñakuspaqa qhelli simikunatan rimashan.
Él quería mi permiso para usar el teléfono.	 Payqa munarqanmi chay telefonota utilizanaypaq permisoyta.
Él estaba preocupado por qué ocurriría.	 Payqa llakisqa kasharqan imachus pasananta.
Él estaba considerado muy cualificado para el trabajo.	Paytaqa chay llank’anapaq allin yachayniyoqpaqmi qhawariqku.
Él fue apartado del equipo por consumir drogas.	 Paytaqa chay equipomanta hurqurqaku drogakunata servichikusqanmanta.
Estaba enfadado conmigo porque rompí con él.	 Payqa phiñakuwarqanmi paywan t’aqakusqayrayku.
Él no era el tipo de hombre que le gusta a la gente.	 Payqa manan runakunaq gustasqan runachu karqan.
Él tocaba el piano y ella cantaba.	 Payqa pianota tocaq, paytaq takiq.
Fue regañado por su profesor por ser perezoso.	 Paytaqa yachachiqninmi qaqcharqa qella kasqanmanta.
Fue el único al que no invitaron a la fiesta.	 Payllam chay fiestaman mana invitasqa karqa.
Ha salido al aeropuerto a despedir a un amigo.	 Payqa aeropuertomanmi ripun huk amigonmanta despedikunanpaq.
Él jugará tenis mañana en la tarde.	 Paqarin tarde tenispi pukllanqa.
Él te va a estar esperando alrededor de las dos.	 Payqa iskay muyuriqpi suyasunki.
Él llevaba una máscara, de forma que nadie pudiera reconocerle.	 Mascarata churakusqa, mana pipas riqsinanpaq.
Él trabaja en la granja desde la mañana a la noche.	 Paqarinmanta tutakamam chakrapi llamkan.
Él quisiera saber si juegas al ajedrez.	 Payqa yachayta munanmanmi ajedrezpi pukllasqaykimanta.
Él quisiera saber si jugás al ajedrez.	 Payqa yachayta munanmanmi ajedrezpi pukllasqaykimanta.
Él siempre te está mirando. Debe quererte.	 Payqa sapa kutillanmi qhawashasunki. Payqa munakunanpunin.
Él siempre te está mirando. Debe de amarte.	 Payqa sapa kutillanmi qhawashasunki. Payqa munakunanpunin.
Él siempre habla mal de su esposa.	 Sapa kutim warminmanta mana allinta riman.
Él siempre dice cosas malas de su esposa.	 Sapa kutim warminmanta mana allinkunata riman.
Él tiene las cejas más grandes que haya visto.	 Payqa aswan hatun cejasniyuqmi, chaytaqa manam haykapipas rikurqanichu.
Es inteligente, pero de todos modos no me gusta.	Payqa yachaysapam, ichaqa manam imayna kaptinpas gustanichu.
Es probable que él apruebe el examen de acceso.	 Yaqapaschá examen de entrada nisqapi pasanqa.
Su explicación del problema no tenía sentido.	 Chay sasachakuymanta sut’inchasqanqa manan imapaqpas valenchu.
Su explicación del problema no tenía ni pies ni cabeza.	 Chay sasachakuymanta sut’inchasqanqa manan umachu nitaq chupachu.
Su casa queda a algunos kilómetros de aquí.	 Wasinqa kaymanta iskay kimsa kilumitrullapim kachkan.
Su casa está al otro lado del puente.	 Wasinqa puentepa huk lawninpim kachkan.
Su embarazo estuvo lleno de complicaciones.	 Wiksayuq kayninqa sasachakuykunawanmi huntasqa karqa.
Su padre es conservador y anticuado.	 Taytanqa conservador, mawk’a pachayuqmi.
Su casa está al otro lado del puente.	 Wasinqa puentepa huk lawninpim kachkan.
Su casa queda al otro lado del puente.	 Wasinqa puentepa huk lawninpim kachkan.
Su madre murió cuando él tenía once años.	 Chunka hukniyuq watayuq kachkaspa maman wañukurqa.
No tiene categoría para ese puesto.	 Payqa manan categoría nisqayoqchu chay cargopaq.
La historia de él es mucho más interesante que la de ella.	 Paypa willakuyninqa aswan sumaqmi paymanta willakuymantaqa.
¿Qué tal si detienes el auto y te das un descanso?	 ¿Imaynataq carrota sayachispa samarispayki?
¿En qué difieren los caimanes de los cocodrilos?	 ¿Imaynapin cocodrilokuna hukniray kanku cocodrilokunamanta?
¿Cómo pueden prepararse los bancos para la próxima recesión?	 ¿Imaynatataq bancokuna preparakunmanku hamuq recesión nisqapaq?
¿Cómo pueden prepararse los bancos para la siguiente recesión?	 ¿Imaynatataq bancokuna preparakunmanku hamuq recesión nisqapaq?
¿Cómo se comunican los bebés con sus padres?	 ¿Imaynatataq wawakuna tayta-mamanwan rimanku?
¿Cuánto tiempo planeas quedarte en este país?	¿Hayk’aqkamataq kay suyupi qhepakuyta yuyaykushanki?
¿Cuánto tarda llegar de aquí hasta allá?	 ¿Hayka unaytaq kaymanta chayman chayana?
¿Cuánto se tarda en ir a la estación en taxi?	 ¿Hayka unaytaq taxiwan chay estacionman rinapaq?
¿Cuánto se tarda en taxi a la estación?	 ¿Hayka unaytaq taxiwan chay estacionman chayan?
¿Cuánto se tarda en ir andando a la estación?	 ¿Hayka unaytaq chay estacionman purinapaq?
¿Cuántos audiolibros tienes en tu iPod?	 ¿Hayka audiolibrokunataq iPod nisqapi kachkan?
¿Cuántos conciertos para fagot escribió Vivaldi?	 ¿Hayka fagot conciertokunatataq Vivaldi qillqarqan?
¿Cuántas calorías hay en 100 gramos de mantequilla?	 ¿Hayka caloríastaq 100 gramos mantequillapi kachkan?
¿A cuántas escuelas diferentes has asistido?	 ¿Hayka imaymana yachay wasikunamantaq rirqanki?
¿Cuántos huevos pudiste conseguir ayer?	 ¿Hayka uhutataq qayna punchaw tariwaq?
¿Cuántos días quedan para Navidad?	 ¿Hayka punchawtaq puchun Navidadpaq?
¿A cuánta gente invitaste a tu fiesta?	 ¿Hayka runakunatataq fiestaykiman invitarqanki?
¿Cuántos suscriptores tiene esta revista?	 ¿Hayka suscriptorniyuqtaq kay revista?
¿Cuánto cuesta comer en un sitio así?	 ¿Hayka qullqitaq kayhina sitiopi mikuy?
¿Cuánto tiempo más vamos a tener que quedarnos aquí?	 ¿Hayka unaytaq kaypi qipananchik?
¿Cuánto tiempo al día pasas afeitándote?	 ¿Hayka tiempotataq sapa punchaw rutuchkanki?
¿Para cuándo puedes terminar ese trabajo?	 ¿Hayk’aqmi chay llank’ayta tukuwaq?
Ya te dije que no fumaras en tu habitación.	 Ñam nirqaykiña cuartoykipi ama cigarrota pitanaykipaq.
Yo siempre bebo una copa de café en las mañanas.	 Sapa kutim tutamanta huk taza kukata upyani.
Siempre desayuno café con tostadas.	Sapa kutim desayunanaypaqqa cafétapas tostadastapas mikuni.
Siempre supe que eso algún día pasaría.	 Sapa kutim yacharqani huk punchaw chayna kananta.
Siempre duermo con la ventana abierta.	 Sapa kutim ventana kichasqallaña puñuni.
Siempre paso el día de Navidad con mis padres.	 Navidad punchawtaqa tayta-mamaywanmi sapa kuti pasani.
Me decepciona que mi amigo no esté aquí.	 Hukmanyasqam kachkani amistadniy mana kaypi kasqanmanta.
Estés de acuerdo o no, voy a hacerlo.	 Arí ninkipas manapas, ñoqaqa ruwasaqmi.
Me quedaré aquí un par de días.	 Iskay kimsa punchawmi kaypi qipasaq.
Me quedaré aquí unos días.	 Pisi p'unchawkuna kaypi qhipakusaq.
Me quedaré aquí algunos días.	 Pisi p'unchawkuna kaypi qhipakusaq.
Tengo hambre porque no he desayunado.	 Mana desayunasqayraykum yarqasqa kachkani.
Estoy buscando un libro sobre la España medieval.	 Medieval Españamanta librota maskachkani.
Te estoy más que agradecido por tu ayuda.	 Anchatan agradecekuni yanapawasqaykimanta.
Me estoy quedando en el hotel por el momento.	 Kunanqa hotelpim samapakuchkani.
Estoy seguro de que te lo dirá en cuanto llegue.	 Seguro kani chayman chayaspa willasunki.
Estoy seguro de que estarás muy cómodo ahí.	 Seguro kani chaypi ancha hawkalla kanki.
Estoy seguro de que estarás muy cómodo allá.	 Seguro kani chaypi ancha hawkalla kanki.
Estoy segura de que estarás muy cómodo ahí.	 Seguro kani chaypi ancha hawkalla kanki.
Estoy seguro de que estarás muy cómoda ahí.	 Seguro kani chaypi ancha hawkalla kanki.
Estoy segura de que estarás muy cómoda ahí.	 Seguro kani chaypi ancha hawkalla kanki.
Estoy segura de que estarás muy cómodo allá.	 Seguro kani chaypi ancha hawkalla kanki.
Estoy seguro de que estarás muy cómoda allá.	Seguro kani chaypi ancha hawkalla kanki.
Estoy segura de que estarás muy cómoda allá.	 Seguro kani chaypi ancha hawkalla kanki.
Me sorprende verte en este hotel.	 Kay hotelpi rikuspaymi admirakuni.
Me disculpé por haber llegado tarde a la escuela.	 Escuelaman tardeyasqaymantam disculpata mañakurqani.
Me disculpé con ella por pisarle en su pie.	 Chakinta sarusqanmantam disculpata mañakurqani.
Le pregunté a Tom si estaba planeando hacer eso.	 Tom sutiyoq runatan tapurqani sichus chayta ruwayta yuyaykushan icha manachu chayta.
Le pedí a Tom que no se pusiera la ropa de su hermana.	 Tomtam nirqani ñañanpa pachanta ama churakunanpaq.
Pedí un asiento en la sección de no fumadores.	 Mana fumaqkunaq t’aqanpi tiyanata mañakurqani.
Supongo que pedirás permiso para ausentarte.	 Suyasaqmi mana chaypi kanaykipaq permisota mañakunaykita.
