español	quechua
Fue entonces cuando los ojos del chico se clavaron en un retrato que estaba colgado en la pared.	 Chaypachan chay waynaq ñawinqa perqapi warkusqa retratoman urmaykurqan.
¡Qué cara más bonita y más dulce tiene esa señora!	¡Ima sumaq misk’i uyayoqmi chay señora!
exclamó el muchacho!.	 nispas qaparisqa waynaqa!
¿Quién es?	 Pitaq?
No lo sé, querido contestó la viejecita.	 Manam yachanichu kuyasqay, nispas kutichisqa machuchaqa.
Nadie que tú y yo conozcamos.	 Mana pipas qanpas ñoqapas reqsisqanchistaqa.
¡Es tan hermosa!	 ¡Ancha sumaqmi!
Parece que me está mirando.	 Yaqachus hina qhawawashanman.
Al mirarla, siento cómo mi corazón palpita más rápido.	 Payta qhawarispaymi sonqoy aswan usqhaylla t’oqyashaqta sientekuni.
¡Dios mío!	 ¡Diosniy!
No hables así, querido.	 Ama chhaynata rimaychu, munakusqay.
Deja que le dé la vuelta al sillón para que no la veas.	 Sillata muyurichichun mana rikunaykipaq.
No te conviene nada alterarte en tu estado.	 Estadoykipi phiñakuyqa manan allinchu.
En aquel momento, entró el señor Brownlow.	 Chay ratopin tayta Brownlow haykurqan.
¡Pobre muchachito!	 Wakcha uchuy warmacha!
dijo mirando a Oliver con ternura.	 nispas nin Oliverta kuyakuywan qawarispa.
¿Cómo te encuentras hoy?	 Imaynallataq kunan kachkanki?
Muy feliz, señor contestó Oliver.	 Ancha kusisqa, wiraqocha, nispas Oliverqa kutichisqa.
Nunca nadie me había tratado tan bien.	 Manam pipas chayna allintaqa tratawarqachu.
Le estoy de veras muy agradecido, señor	 Cheqaqtapunin agradecekuykichis wiraqocha.
¡Buen chico, Tom!	 ¡Allin wayna Tom!
No me llamo Tom, señor, me llamo Oliver, Oliver Twist.	 Sutiyqa manan Tomchu, wiraqocha, sutiyqa Oliver, Oliver Twist.
¿Por qué dijiste entonces que te llamabas Tom White?	 ¿Imaraykutaq chaypacha sutiyki Tom White kasqanmanta nirqanki?
Yo nunca dije tal cosa, señorcontestó Oliver perplejo.	 Manam haykapipas chaynataqa rimarqanichu, wiraqocha, nispas kutichisqa Oliverqa, musphasqa.
Bueno, habrá sido algún error.  ¡Dios mío!	 Bueno, ima pantaypaschá karqan. ¡Diosniy!
¡Mire eso, señora Bedwin!	 ¡Qhawariy chayta, señora Bedwin!
exclamó muy agitado el señor Brownlow señalando el retrato y luego, la cara del muchacho.	nispas qaparisqa tayta Brownlowqa ancha ch’aqwaywan, chay retratota rikuchispa, chaymantataq waynaq uyanta.
Y es que, el parecido entre la señora del retrato y Oliver era impresionante.	 Hinaspa, retratopi señorawan Oliverwan rikchakuyninkuqa admirakuypaqmi karqa.
Pero Oliver no llegó a saber la causa de aquella súbita exclamación porque, segundos antes, se había desmayado.	 Ichaqa Oliverqa manan yacharqanchu imarayku chay qonqaylla qapariy kasqanmanta, segundokuna ñawpaqta desmayasqa kasqanrayku.
A la mañana siguiente, el muchacho se despertó, restablecido de su desvanecimiento.	 Paqaristinmi chay waynaqa rikch’arisqa, desmayasqa kasqanmanta qhaliyasqa.
Después de desayunar, se sentó de nuevo en el sillón y vio, decepcionado, que se habían llevado el cuadro.	 Desayunaspataq, sillapi tiyaykuspan, hukmanyasqa, chay pinturata qechusqankuta rikurqan.
¿Dónde está el retrato?	 Maypitaq chay retrato kachkan?
preguntó a la señora Bedwin.	 nispas señora Bedwinta tapusqa.
El señor Brownlow se lo llevó para que no te alteraras, Pero te prometo que en cuanto te pongas bien lo volveremos a colgar	 Señor Brownlowqa aparqanmi mana phiñakunaykipaq, ichaqa prometeyki allinña kasqayki qhepallamanmi hukmanta churasaqku.
Los días de su recuperación fueron para Oliver los más felices de su vida.	 Allinyasqan p’unchaykunan Oliverpaqqa aswan kusisqa karqan kawsayninpi.
Se encontraba rodeado de atenciones, dulzura y buenas palabras.	 Payqa muyurisqa karqan atencionwan, misk’iwan, allin simikunawan ima.
Aquella casa le parecía el paraíso.	 Chay wasiqa paraisomanmi rikchakurqa.
Una tarde, el señor Brownlow lo llamó a su despacho.	 Huk tardenmi señor Brownlow oficinanman waqyamurqan.
Acércate a la mesa y siéntate pidió el caballero.	Mesaman hamuspa tiyaykuy, nispas wiraqochaqa tapusqa.
Quiero que prestes mucha atención a lo que te voy a decir	 Munaymanmi willanaykita allinta qawanaykita
¡Por favor, señor Brownlow!	 Ama hina kaspa, wiraqocha Brownlow!
exclamó horrorizado Oliver.	 nispas Oliverqa mancharisqa qaparirqa.
No me diga que me va a echar de su casa.	 Ama niwaychu wasiykimanta qarquwanki nispa.
Le suplico que no me envíe de nuevo a vagabundear por las calles.	 Ruegakuyki, amayá hukmanta callekunapi purinaypaq kachamuwaychu.
Déjeme ser su criado.	 Kamachiyki kasaq.
¡Querido chiquillo!	 Munasqa wawa!
dijo el señor Brownlow enternecido por el pánico que advertía en el muchacho.	 nispas nin tayta Brownlowqa, chay waynapi mancharikuy rikusqanwan llamiykusqa.
No te vamos a abandonar; sólo quiero que me cuentes la verdadera historia de tu vida; te aseguro que no te faltará mi amistad.	 Manam saqisqaykichikchu; Kawsayniykimanta chiqap willakuyta willawanaykita munani; Seguroykim amistadniy mana faltanaykita.
Cuando el chico estaba a punto de empezar su relato, llegó el señor Grimwig, un viejo amigo del señor Brownlow.	 Chay wayna willakuyninta qallarinanpaqña kashaqtinmi, tayta Brownlowpa ñawpaq amigon tayta Grimwig chayamurqan.
Era un anciano de gestos duros pero de corazón muy noble.	 Payqa machu runan karqan sinchi señas ruwaq ichaqa ancha noble sonqoyoq.
¿Quién es este jovencito?	 ¿Pitaq kay wayna?
preguntó mirando a Oliver	 nispas tapusqa Oliverta qhawarispa
Es Oliver Twist, el muchacho del que estuvimos hablando contestó el señor Brownlow.	 Oliver Twist, rimasqayku wayna, nispa kutichisqa tayta Brownlow.
Es muy guapo, ¿no te parece?	 Payqa ancha sumaq rikchayniyuqmi, ¿aw?
¿Qué sabes tú de él?	 ¿Imatan paymanta yachanki?
¿De dónde ha salido?	¿Maymantataq hamurqa?
¿Quién es?	 Pitaq?
El señor Grimwig estaba dispuesto a admitir que la apariencia y las maneras de Oliver eran enormemente atractivas, pero a él le gustaba llevar la contraria, y había decidido desde un principio no dar la razón a su amigo.	 Señor Grimwigqa munarqanmi reqsikuyta Oliverpa rikch’ayninpas imayna kayninpas ancha sumaq rikch’ayniyoq kasqanmanta, ichaqa paymanqa gustarqanmi contrapi kayta, qallariymantapachan decidisqa amigonwan mana acuerdopi kananpaq.
La fortuna quiso que la señora Bedwin apareciera en aquel momento.	 Fortunapa nisqan hina, señora Bedwinqa chay ratopin rikhurimurqan.
Traía un paquetito de libros encargados por el señor Brownlow al librero que había salvado a Oliver de tres meses de trabajos forzados.	 Payqa huk huch’uy paquete librokunatan apasqa, chaytan señor Brownlow mañakurqan librokuna vendeqmanta, paymi Oliverta kinsa killa sinchi llank’asqanmanta qespichirqan.
¡Llame al chico que ha traído los libros!	 ¡Librokunata apamuq waynata waqyay!
ordenó el señor Brownlow.	 nispas tayta Brownlowqa kamachirqan.
Hay que pagarle éstos y devolverle los que nos dejó la semana pasada.	 Kaykunamantaqa pagananchikmi, qayna semana saqiwasqanchikkunatapas kutichipunanchikmi.
¡Oh!	 Waw!
Ya se ha marchado contestó la señora Bedwin.	 -Manañan, nispas señora Bedwinqa kutichisqa.
Si usted quiere intervino Oliver, se los puedo llevar yo mismo.	 Munaspaqa Olivermi intervenirqa, ñuqa kikiymi chaykunata apamuykiman.
Iré corriendo, señor Me gustaría mucho ser útil.	 Phawasaq, wiraqocha.Anchatan munani útil kayta.
Está bien, amiguito.	 Allinmi, amigo.
Tienes que devolverle estos libros contestó el señor Brownlow tendiéndole un paquete y pagarle las cuatro libras y diez chelines que le debo.	 Kay librokunatan kutichipunayki, nispas kutichisqa tayta Brownlowqa, huk paqueteta haywarispa, hinaspa tawa libra chunka shilling manusqayta paganayki.
Aquí tienes cinco libras.	Kaypi pichqa libra.
Confíe en mí.	 Confiaway.
No tardaré ni diez minutos, se lo prometo.	 Manam chunka minutochu kasaq, prometeni.
Mientras tanto, en un tugurio llamado Los Tres Patacones, que estaba en la zona más sucia de la ciudad, Fagin entregaba a Bill Sikes un puñado de monedas envuettas en un viejo pañuelo.	 Chaykamataq, Los Tres Patacones sutiyuq asentamientos nisqapi, chay llaqtaqa aswan qhilli chiqanpi karqa, Faginqa Bill Sikesman juk makilla qullqita quykurqa, chaytaq juk mawk’a pañuelowan k’uyusqa karqa.
Esto es más de lo que te debo le dijo, pero sé que me devolverás el favor en otra ocasión.	 Kayqa aswanmi manusqaymanta, nispas nisqa, ichaqa yachanin huk kutipi chay favorta kutichipunaykita.
Corto el rollo replicó el ladrón y llama al camarero.	 Chay rollota kuchuspa kutichisqa suwaqa hinaspa camarerota waqyamusaq.
Fagin obedeció la orden de Sikes, a inmediatamente apareció el tabernero, un judío llamado Barney, más joven que Fagin pero con un aspecto igual de repugnante y ruin.	 Faginqa Sikespa kamachiynintan kasukurqan, chay ratopachan impuesto cobraqqa rikhurimurqan, Barney sutiyoq judío, Faginmanta sullk’a ichaqa millay millay millay rikch’ayniyoq.
Sikes se limitó a señalar su jarra vacía, y el joven la llenó de inmediato.	 Sikesqa ch’usaq tazallantan rikuchirqan, chaymi waynaqa chay rato hunt’aykusqa.
Al poco rato, Nancy llegó a la taberna, se sentó con los dos hombres y los tres bebieron unos tragos.	 Huk ratomantan Nancyqa tabernaman chayaspa iskaynin runakunawan tiyaykurqan, kinsantintaq iskay kinsa ukyanata ukyarqanku.
Después, Nancy salió a la calle acompañada de Sikes.	 Hinaptinmi Nancyqa Sikeswan kuska calleman lluqsirqa.
Muy cerca de allí, Oliver caminaba sin imaginar que se encontraba a dos pasos de toda aquella gente.	 Chaypi ancha hichpallapim Oliverqa purirqa mana piensaspan chay llapa runakunamanta iskay paso karunpi kasqanpi.
De pronto, a pocos metros, escuchó unos gritos que lo sobresaltaron:	Qunqayllamanta, iskay kimsa metro karullapi, qapariykunata uyarisqa, chaymi mancharichirqa:
¡Ay, hermanito mío!	 ¡Ay wawqiy!
¡Por fin te encuentro!	 ¡Tukukuypi tariyki!
Inmediatamente dos brazos lo agarraron por el cuello.	 Chaylla iskay makinkuna kunkanmanta hap’iykusqa.
¿Qué ocurre?	 ¿Imataq pasakun?
preguntó Oliver.	 nispas Oliverqa tapusqa.
¿Por qué me detienen?	 ¿Imanasqataq harkawachkanku?
¡Bendito sea Dios!	 ¡Dios saminchasqa kachun!
siguió diciendo la joven entre lágrimas.	 sipasqa waqay chawpipi niqpuni.
¿Dónde te habías metido, granuja?	 Maypitaq karqanki, rascal?
No sé quién es usted.	 Manam yachanichu pi kasqaykitaqa.
Yo no tengo hermanas, ni padre, ni madre gritaba Oliver debatiéndose torpemente.	 Manam ñañaykunapas, taytaypas, mamaypas kanchu, nispas Oliverqa qaparirqa, torpemente sasachakuspa.
Entonces, reconoció a Nancy, y vio cómo Sikes intervenía en su secuestro.	 Chaymanta, Nancyta riqsirqa, hinaspa qawarqa imaynam Sikes secuestrasqanpi yanapakusqanmanta.
¡Socorro!	 Yanapay!
¡Ayúdenme!	 ¡Yanapaway!
gritaba Oliver haciendo grandes esfuerzos por soltarse de las poderosas garras de aquel hombre.	 Oliverqa qaparirqa, anchata kallpanchakuspan chay runapa kallpasapa uñankunamanta kacharichikunanpaq.
¡Yo sí que te voy a ayudar!	 ¡Yanapasqaykim!
dijo Sikes.	 Sikesqa nisqa.
¿Qué son estos libros?	 ¿Imakunataq kay qillqakuna?
¡Dámelos!	 ¡Chaykunata qoway!
ordenó, arrancándoselos y pegándole un fuerte golpe en la cabeza.	 nispas kamachirqan, chaykunata llik’ispa umanpi sinchita takaspa.
Débil por la reciente enfermedad y atontado por los golpes, Oliver comprendió que era inútil resistirse, y un momento después se vio arrastrado por un laberinto de callejuelas estrechas y oscuras.	Chayllaraq unqusqanmanta pisi kallpayuq hinaspa maqasqa kasqanmanta musphasqa, Oliverqa musyakurqa mana imapaq valeq kasqanmanta harkakuyqa, huk ratumantañataqmi tarikurqa huk laberintopi aysasqa k’iti, yana callejón nisqakunapi.
CAPÍTULO CINCO	 PICHQA RAKI
DE NUEVO ENTRE LADRONES	 YAPAMANTA SUWAKUNA CHAKPI
edia hora después, Oliver y los dos delincuentes entra  ron en una casa en ruinas.	 Kuska hora qhepamanmi Oliverwan iskaynin huchasapakunawan huk thunisqa wasiman haykurqanku.
El P¡llastre los recibió con una vela de sebo en la mano y los condujo hasta un cuarto bajo que olía a tierra, donde se encontraban Charley Bates y Fagin.	 Rascalqa makinpi sebo vela hap’ispa paykunawan tuparqan, hinaspan huk pisi cuartoman pusarqan, chay cuartoqa hallp’a asnaqmi karqan, chaypin Charley Bateswan Faginwan kasharqanku.
¡Buenas noches, amiguito dijo éste a Oliver, haciendo una serie de reverencias a modo de burla.	 Allin tuta, huch’uy runa, nispas Oliverqa asikuspa k’umuykukuspa nisqa.
¡Caramba!	 ¡Caramba!
exclamó el P¡llastre sacando del bolsillo de OI¡ver el billete de cinco libras.	 nispas qaparisqa Rascalqa, OI¡verpa bolsillonmanta pichqa libra qullqita hurquspa.
¡Si hasta trae pasta a casa!	 Sichus pastatapas wasiykiman apamunki chayqa!
Eso es mío dijo Fagin cogiendo el dinero.	 Chayqa ñuqapa, nispas Faginqa qullqita apaspa nisqa.
¡Que te lo has creído!	 ¿Imapitaq iñirqanki?
contestó Bill Sikes arrancándole el billete de las manos.	 nispas kutichisqa Bill Sikes, makinmanta boletota qechuspa.
Ese dinero es del anciano que me cuidó se atrevió a decir Oliver retorciéndose las manos con nerviosismo.	 Chay qolqeqa cuidawaqniy machu runaqmi, Oliverqa mancharisqa makinta siq’ispa niyta atrevikurqan.
Déjenme aquí encerrado toda la vida si quieren, pero, por favor, devuélvanle el dinero y los libros.	Munaspaqa kaypi wiñaypaq wisq’asqata saqeway, ichaqa ama hina kaspa qolqenta libronkunatapas kutichipuway.
No me gustaría que pensara que yo se los he robado.	 Manam munaymanchu chaykunata suwasqayta piensananta.
Eso es exactamente lo que va a pensar todo el mundo dijo el anciano judío.	 Chaynapunim enteron pacha piensanqa, nispas machu judío runaqa nisqa.
Al oír aquellas palabras, Oliver se puso de pie de un salto, miró como enloquecido a derecha a izquierda, y salió disparado de la habitación lanzando gritos de socorro.	 Kay simikunata uyarispan Oliverqa phawaylla sayarispa, pañamanta lloq’eman sallqa hina qhawarisqa, hinaspan cuartomanta pernowan lloqsirqan yanapayta mañakuspa.
Al instante, el perro de Sikes, llamado Certero, echó a correr detrás de Oliver	 Chaylla Sikespa allqunqa, Accurate sutiyuq, Oliverpa qipanta kallparqa.
¡Sujeta a ese perro, B¡ll!	 Chay allquta urayman hap’iy, B¡ll!
gritó Nancy, cerrando el paso a Sikes y al chucho.	 Nancyqa qaparirqa, Sikespaq, mongrelpaqpas ñanta harkaspan.
¡Va a despedazar al muchacho!	 ¡Chay waynata llik'irqunqa!
Le estaría bien empleado contestó él.	 Allintam servisunkiman, nispas kutichisqa.
¡Quítate de en medio, maldita, si no quieres que te rompa el cráneo!	 ¡Lloqsiy ñanmanta, perra, sichus mana munankichu uma tulluykita p’akinayta!
Pues tendrás que matarme si quieres que tu perro acabe con el muchacho.	 Bueno, wañuchiwanayki kanqa allquyki chay waynata tukunanta munaspaqa.
El ladrón mandó de un empujón a Nancy al otro lado de la habitación, justo cuando el judío y los dos muchachos volvían arrastrando a Oliver	 Suwaqa Nancyta tanqaykusqa cuarto chimpaman, chayllamanmi chay judiowan iskaynin waynakuna Oliverta aysaspanku hamurqanku.
De modo que quenías escaparte, ¿eh?	Chaymi ayqekuyta munarqanki, ¿aw?
dijo el judío agarrando un garrote de la chimenea.	 nispas nin judioqa nina rawraymanta huk k’aspita hap’ispa.
Si no me equivoco, hasta llamabas a la policía, ¿no es cierto?	 Mana pantaspayqa policiatapas qayarqanki, ¿aw?
Y en ese momento, le asestó un garrotazo en la espalda que hizo desplomarse a Oliver Nancy arrancó al judío el garrote de la mano cuando estaba a punto de lanzar el segundo golpe.	 Hinaspa chay ratopi, Oliverta wasanman k’irisqa, pampaman urmachispa, Nancyqa iskay kaq maqayta kuyuchinanpaqña kashaqtinmi chay judío runaq k’aspinta makinmanta llik’irqorqan.
Ya tenéis al chico.	 Ñam chay warmataqa hapinkiña.
¿Qué más queréis?	 ¿Imatawantaq munanki?
gritó la joven.	 nispas sipasqa qaparirqa.
¡Ojalá que me hubiera caído muerta esta noche antes de traerlo de nuevo aquil A partir de ahora, el pobre está condenado a ser un ladrón y un mentiroso.	 ¡Kunan tuta wañusqa urmaykuyman karqan manaraq kayman kutichimushaspa!, kunanmanta pacha wakcha runaqa suwa, llulla kananpaqmi condenasqa kashan.
¿No te basta, Fagin?	 ¿Manachu chaylla qampaq aypasunki, Fagin?
Yo he robado para ti cuando no era la mitad de pequeña que Oliver y llevo doce años a tus órdenes.	 Oliver hina kuskan waynallaraq kashaqtiymi suwarqayki, chunka iskayniyoq watañataqmi kamachikuyniykipi kashani.
Tú me arrojaste a las calles frías y miserables, y tú me vas a mantener en ellas día y noche hasta que me muera.	 Chiri, llakisqa callekunaman wikch’uwarqanki, chaypi tuta p’unchay wañunaykama waqaychawanki.
Esto mismo es lo que le espera al chico.	 Kaymi chay waynata suyachkan.
¿No tienes bastante?	 ¿Manachu suficiente kan?
La muchacha, en un arrebato de cólera, se lanzó contra el judío.	 Chay sipasqa sinchi phiñakuspan chay judío runa contra lanzarqan.
Sikes la agarró las muñecas y ella, agotada por la tensión, se desmayó.	Sikesqa muñecankunata hap’iykusqa hinaspan payqa, chay tensionmanta sayk’usqa, desmayasqa.
Es lo malo de tener que tratar con mujeres dijo Fagin.	 Warmikunawan tupanakuyqa mana allinmi, nispan Faginqa nisqa.
En fin, Charley, enséñale a Oliver su cama.	 Imaynaña kaqtinpas, Charley, Oliverman puñunanta rikuchiy.
Charley Bates condujo a Oliver a una cocina contigua, le quitó la ropa nueva y se la cambió por unos viejos harapos.	 Charley Bates Oliverta pusarqa huk lado cocinaman, musuq p’achankunata hurquspataq mawk’a trapokunaman tikrarqa.
Al rato, Oliver se quedó dormido, terriblemente triste, no tanto por verse otra vez atrapado entre indeseables, como por la idea que el señor Brownlow se estaría forjando de él.	 Huk ratumanta Oliverqa puñuykurqan, manchay llakisqa, manan anchatachu mana munasqa runakunawan hukmanta hap’isqa kasqanmanta, aswanpas tayta Brownlowpa yuyaykusqanmanta.
Oliver no podía imaginar siquiera lo que estaba sucediendo en casa de su protector.	 Oliverqa manan yuyaykuytapas atirqanchu amachaqninpa wasinpi imachus pasashasqanmanta.
El señor Bumble había tenido que venir a la capital para arreglar unos asuntos de la parroquia y el destino había querido que, al abrir un periódico, sus ojos toparan con el siguiente anuncio:	 Señor Bumbleqa capitalmanmi hamunan karqan ima negociotapas parroquiapi ruwananpaq, destinoq nisqanman hinataqmi periodicota kichariqtin ñawinqa kay willakuyman urmaykurqan:
“CINCO GUINEAS DE RECOMPENSA.”	 “PICHQA GUINEAS PREMIOS.”
“Se ofrecen cinco guineas a quien ofrezca noticias	" ""Pichqa guineatam haywarinku pichus noticiakunata quqman""."
acerca de Oliver Twist, en paradero desconocido desde	 Oliver Twistmanta, chaymanta pacha mana maypi kasqanmanta
el pasado jueves, así como a quienquiera que facilite	 qayna jueves punchaw, chaynallataq pimanpas quqmanpas
datos sobre su pasado, por el que el anunciante siente	ñawpaq kawsayninmanta datos, chaypaqmi willakuq sientekun
gran interés.”	" hatun interesniyoqmi""."
El señor Bumble, movido por posibilidad de ganarse las cinco guineas, se presentó en casa del señor Brownlow.	 Tayta Bumble, pichqa guinea ganananpaq chansawan kuyuchisqa, tayta Brownlowpa wasinman waqyasqa.
¿Qué sabe usted de él?	 ¿Imatan paymanta yachanki?
le preguntó sin más introducción el anciano caballero.	 nispas machu wiraqochaqa mana astawan riqsichikuspa tapusqa.
No sé qué interés tiene usted en ese muchacho, pero sí le quiero advertir que tenga cuidado con él.	 Manam yachanichu chay warmachawan ima interesakusqaykita, ichaqa advertiykitam munani paypa muyuriqninpi cuidakunaykipaq.
Ese chico nació en el hospicio de la parroquia del que yo soy celador; es hijo de unos padres ruines y despreciables, como se puede usted figurar Durante los años que pasó con nosotros, no tuvo ni un gesto de agradecimiento, y sólo demostró maldad y falsedad.	 Chay waynaqa nacerqan hospicio parroquial nisqapi, chay hospiciotan ñoqa kani cuidaqniy; payqa millay millay, millay tayta-mamakunaq churinmi, yuyaykusqaykiman hina, ñoqaykuwan kashasqan watakunapiqa manan huk gestollatapas agradecekuyta rikuchirqanchu, aswanpas millay kayta, llulla kayllatan rikuchirqan.
Más tarde se le dio la oportunidad de aprender un oficio en una casa de pompas fúnebres, pero no se le ocurrió nada mejor que atacar violentamente a toda la familia que amablemente le había acogido.	 Qhepamanmi qorqanku huk oficiota yachananpaq huk ofrendaq wasinpi, ichaqa manan imapas aswan allinqa hamurqanchu, aswanpas llapa familiata sinchitan atacarqan, paykunan sumaq sonqowan chaskirqanku.
Tras lo cual, desapareció sin más ni más, y no hemos vuelto a tener noticias suyas.	 Chay qhepamanmi chinkapurqan, chaymantapachan manaña uyarirqaykuchu.
Me temo que lo que dice es verdad dijo apesadumbrado el señor Brownlow.	Manchakuni nisqayki chiqap kasqanmanta, nispas tayta Brownlowqa llakisqa nirqa.
Cuando el señor Bumble se hubo marchado con su recompensa en el bolsillo, el señor Brownlow llamó a la señora Bedwin y le contó todo lo que le había dicho el celador	 Señor Bumbleqa premionta bolsillonpi hap’ispa ripuqtinmi, tayta Brownlowqa señora Bedwinta waqyaspa willarqan llapa guardiapa nisqanmanta.
No puede ser dijo la viejecita, nunca lo creeré.	 Manan kanmanchu, nispas nin machuchaqa, manan hayk’aqpas creesaqchu.
Yo sé mucho de niños, y le puedo asegurar que Oliver Twist es un muchacho agradecido y cariñoso.	 Wawakunamantaqa achkatam yachani, chaymi niykiman Oliver Twistqa kuyakuq hinaspa agradecekuq warma kasqanmanta.
No vuelva a pronunciar nunca más su nombre delante de mí, ¿me oye?	 Ama hayk'aqpas ñawpaqeypi sutinta niychu, uyariwanki?
No quiero volver a saber de él.	 Manañam paymanta uyariyta munaniñachu.
Hubo muchos corazones tristes aquella noche, y entre ellos el de Oliver que, en la otra punta de la ciudad, dormía en su miserable cuartucho.	 Chay tutaqa achka llakisqa sunqukunam karqa, chaykuna ukupitaqmi Oliverpa, llaqtapa huknin puntanpi, llakisqa uchuy cuartochanpi puñuq.
Allí permaneció encerrado durante una semana, al cabo de la cual Fagin le permitió salir y hablar con los demás muchachos.	 Chaypin huk semana wisq’asqa karqan, chay qhepamanmi Fagin saqerqan lloqsispa huk qhari wawakunawan rimananpaq.
A ti te han criado mal, colega le dijo un día el Pillastre.	 Mana allintachu uywasunkiku, compañero, nispas huk p’unchaw Rascalqa nisqa.
Deja que lo eduque Fagin.	 Fagin payta yachachichun.
Lo quieras o no, terminarás siendo ladrón.	 Munaspapas mana munaspapas suwa hinam tukunki.
¡Muy cierto!	 Ancha seguro!
lijo el judío, que entraba en aquel preciso momento.	nispas chay judío runaqa chay ratollapi haykushasqa.
Iba acompañado de Nancy y de un muchacho de unos dieciocho años llamado Tom Chitling, recién salido de la cárcel y al que Oliver no había visto nunca.	 Payqa Nancywanmi kasharqan yaqa chunka pusaqniyoq watayoq waynawan, Tom Chitling sutiyoq, carcelmanta chayllaraq lloqsimuq, Oliverpas manan hayk’aqpas rikurqanchu.
Los siguientes días, los ocuparon todos los miembros de la banda en aleccionar a Oliver, dándole instrucciones sobre su futuro trabajo a intentando que se familiarizara con su nueva condición.	 Qatiqnin punchawkunapim llapallan bandapi kaqkuna Oliverta yachachiypi ocupakurqaku, hamuq punchawkunapi llamkayninmanta kamachikuykunata quspanku hinaspa musuq unquyninmanta riqsiyta munaspanku.
Una noche estaban reunidos Nancy, Fagin y Bill Sikes en casa de éste, discutiendo de negocios.	 Huk tutan Nancy, Fagin, Bill Sikes wasinpi huñunakusharqanku, negociokunamanta rimaspa.
¿Qué pasa con esa queli de Chertsey?	 ¿Imataq chay Chertsey queliwan kachkan?
dijo el anciano judio.	 nispas machu judioqa nisqa.
¿Cuándo será el robo?	 ¿Hayk’aqmi suwakuy kanqa?
Una vajilla como la que hay en esa casa no se encuentra todos los días.	 Chay wasipi kaq hina mesapi churanakunaqa manam sapa punchawchu tarikun.
Toby Crackit lleva quince días intentando camelar al mayordomo y a la criada respondió Sikes, pero no hay nada que hacer, no se quieren pringar O sea, que desde dentro es imposible.	 Toby Crackitqa chunka pichqayuq punchawñam mayordomotawan sirvientata encantayta munan, nispas kutichisqa Sikes, ichaqa manam ima ruwanapas kanchu, manam qachachakuyta munankuchu.Chaymi, ukhumantaqa mana atikunmanchu.
Pero podríamos hacerlo desde fuera.	 Ichaqa hawamantapachan ruwayta atirqayku.
¡Trato hecho!	 ¡Tukusqa trato!
concluyó él judío.	 tukurqan payqa judío.
Pero necesitamos un muchacho que sea pequeño.	Ichaqa necesitanchismi huch’uy waynachata.
¿Qué te parece Oliver Twist?	 ¿Ima niwaqtaq Oliver Twist?
propuso Fagin.	 Faginmi proponerqa.
¿Ése?	 ¿Chaychu?
preguntó Sikes sorprendido.	 nispas Sikesqa musphasqa tapusqa.
Acéptalo, Bill intervino Nancy.	 Chaskiy, Bill, Nancytaq chaypi churakurqan.
Para abrir una puerta no necesitas a un experto, y ese muchacho es de fiar.	 Punkuta kichanaykipaqqa manam yachaq runataqa necesitankichu, chay warmachaqa confianapaq hinam.
Está bien.	 Allinmi.
Pero como haga algo chungo durante el robo, no volverás a verlo vivo.	 Ichaqa suwakusqanpi millay ruwaykunata ruwanman chayqa, manañan kawsashaqta rikunkichu.
¿Entendido?	 Hamutasqa?
No te preocupes, Bill: en cuanto consigamos convencerlo de que es un ladrón, será nuestro.	 Ama llakikuychu Bill, suwa kasqanmanta convencechisqayku qhepallamanmi ñoqaykupaq kanqa.
¡Nuestro para siempre!	 ¡Ñukanchik wiñaypaq!
En aquella reunión, decidieron que el robo se haría dos días más tarde.	 Chay huñunakuypim tantearurqaku iskay punchawmanta suwakunankupaq.
CAPÍTULO SEIS	 SOQTA RAKI
EL ROBO	 SUWAKUY
Cuando Oliver se despertó a la mañana siguiente, vio, sorprendido, que sus viejos zapatos habían desaparecido y que, en su lugar, se encontraban otros nuevos y lustrosos.	 Paqaristinmi Oliver rikcharispan admirakurqa mawka zapatonkuna manaña kasqanmanta, chaypa rantinpim musuq zapatokuna llimpiyuqña.
No tardó mucho en entender tal cambio.	 Mana unaychu pasarqa chayna cambiasqanmanta entiendenanpaq.
Esta noche irás a casa de Sikes le dijo Fagin.	 Kunan tuta Sikespa wasinman rinki, nispas Faginqa nisqa.
No le dio ninguna explicación más y Olivertampoco se atrevió a hacer preguntas.	 Manañan astawan sut’incharqanchu, Oliverpas manan ima tapukuytapas ruwayta atrevikurqanchu.
Pero antes de marcharse dejando de nuevo a Oliver solo en la casa, el ladrón le dijo:	Ichaqa manaraq Oliverta wasipi sapallanta saqeshaspa, suwaqa nirqan:
Ahí tienes un libro para que lo leas mientras vienen a buscarte.	 Kanmi huk libro, maskhaq hamushaqtinku leenaykipaq.
Oliver cogió el libro; en él se contaban las vidas de grandes malhechores; eran relatos de espantosos crímenes que helaban la sangre, de asesinatos secretos y cadáveres escondidos.	 Oliverqa chay librota hap’irqan; chaypim hatun huchasapakunapa kawsayninmanta willakurqaku; chaykunaqa karqan millay, yawar ch’aqchuq huchakunamanta, pakallapi wañuchiymanta, pakasqa ayakunamantawan.
En un ataque de pavor, arrojó el libro lejos de él, se hincó de rodillas y empezó a rezar	 Manchakuspan chay librota wikch’uykuspa qonqoriykukuspa mañakuyta qallarirqan.
¡Oh, Dios mío!	 ¡Ay Diosniy!
