español	quechua
Así, no sólo me he deshecho de un enemigo de vos, príncipe, sino que además nos repartiremos la apreciable fortuna de los At Lea.	Chay hinaqa, manan huk awqaykillatachu chinkachirqani, kamachikuq, aswanpas rakinakusaqkutaqmi At Lea nisqa runakunaq hatun fortunanta.
La reunión acabó con aplausos dirigidos al astuto Hugo de Reinauf y con un brindis dedicado al talento y la sagacidad del noble.	 Chay huñunakuyqa tukurqan t’aqllakuykunawan, chay q’otukuq Hugh de Reinaufman dirigisqa, hinallataq huk brindiswan chay noble runaq talentonmanta, yachaysapa kayninmantawan.
Pocos días después, tal y como había previsto el traidor sajón, Richard At Lea era llevado ante él.	 Iskay kinsa p’unchay qhepamanmi, sajón traidorpa yuyaykusqanman hina, Richard At Lea sutiyoq runata ñawpaqenman aparqanku.
Hugo, ha sido una terrible experiencia.	 Hugo, manchay experiencian karqan.
Los soldados se amotinaron .	 Chay soldadokunaqa hatarirqankun.
¿Quién sois?	 Pitaq kanki?
interrumpió bruscamente Hugo de Reinault a Richard, que presentaba un aspecto lamentable.	 Hugo de Reinaultmi qonqayllamanta Richardta rimapayarqa, payqa khuyapayakuq hinam karqa.
¿No me reconocéis, Hugo?	 ¿Manachu riqsiwanki, Hugo?
Soy Richard At Lea, vuestro amigo:	 Ñuqaqa Richard At Lea kani, amiguyki:
¡Imposible!	 Mana atina!
Richard At Lea salió hace unos días hacia Tierra Santa.	 Richard At Lea iskay kinsa p’unchay ñawpaqtaraqmi Ch’uya Allpaman ripurqan.
Yo mismo le proporcioné el barco y la tripulación.	 Ñuqa kikiymi barcota hinaspa chaypi llamkaqkunatapas qurqani.
Vos debéis de ser un impostor.	 Engañaqmi kanki.
¡Guardias, encerradle!	 Guardiakuna, wisq’aychis!
En ese mismo momento, Richard At Lea comprendió que había sido víctima de un engaño; más que eso, de una terrible traición.	 Chay ratollapin Richard At Lea repararqan huk llullakuypa ñak’arichisqan kasqanmanta; chaymanta aswan, manchay traicionmanta.
A quien había considerado un amigo no era más que un traidor, un vendido a la causa de Juan sin Tierra.	Pichus amigonpaq qhawarisqanqa manan imapaschu karqan, aswanpas traidorllan karqan, Juan sin Tierraq causanman vendeqmi.
Pero ahora, su triste realidad es que estaba en manos de un hombre sin escrúpulos.	 Ichaqa kunanqa, llakikuypaq cheqaq kayninmi, mana escrupuloyoq runaq makinpi kasqan.
Pero no sólo él, sino también su querida hija y todos sus bienes.	 Ichaqa manan payllachu, aswanpas munakusqan ususintapas llapan kaqninkunatapas.
Richard At Lea lloró amargamente en su celda.	 Richard At Lea sutiyoq runan celdanpi sinchita waqarqan.
Un triste Ilanto derramado por quien se sentía el ser más infeliz y solo de la Tierra.	 Kay Pachapi aswan mana kusisqa, sapallan runa hina sientekuq runapa hich’asqan llakikuypaq waqay.
Nunca unas lágrimas habían sido muestra de un dolor tan hondo, de una desesperación tan profunda.	 Waqayqa manan hayk’aqpas chhayna sinchi nanaypa señalninchu karqan, chhayna sinchi hukmanyaypa señalninmi karqan.
CAPÍTULO CINCO	 PICHQA RAKI
LA PRIMERA ACCIÓN DE ROBIN	 ROBINPA ÑAWPA RUWAYNIN
Tras la muerte de su padre, el joven Robin se vio sumido en la tristeza y en la desolación.	 Taytan wañupusqan qhepamanmi Robin waynaqa llakikuyman, ch’usaq kayman ima urmaykurqan.
Aun sin sospechar la verdad, el heredero de Sherwood se sentía solo y desgraciado, sin el padre con el que tanto compartía y del que tanto había aprendido.	 Cheqaq kaqta mana sospechaspapas, Sherwoodpa herederonqa sapallan, llakisqa sientekurqan, mana taytanwan, piwanchus anchata rakinakurqan, paymantan anchata yacharqan.
Intentando hacer algo por cambiar su triste estado de ánimo, decidió buscar la compañía de las dos personas en las que más confiaba y a las que más cariño tenía: Richard At Lea y su hija Mariana.	Llakisqa yuyayninta tikrananpaq imatapas ruwayta munaspanmi, aswan hapipakusqan hinaspa aswan kuyasqan iskay runakunapa compañianta maskananpaq tantearurqa: Richard At Lea hinaspa ususin Mariana.
Se dirigió al castillo de los At Lea y, allí, uno de los sirvientes le informó de que el conde había partido a Tierra Santa y que Mariana se encontraba en el castillo de Hugo de Reinault, su tutor por decisión paterna.	 At Lea castilloman rirqan, chaypitaq huknin kamachi willarqan conde Santo Allpaman ripusqanmanta, Marianataq Hugo de Reinaultpa castillonpi kashasqanmanta, taytanpa decidisqanman hina guardian.
Robin, extrañadísimo, comentó:	 Robinqa anchata admirakuspanmi kaynata rimarirqa:
¡En el castillo de Hugo de Reinault!	 ¡Hugo de Reinault sutiyuq runap kastillanpi!
¡Qué raro!	 ¡Mayna extraño!
Ese caballero tiene fama de ser un cruel prestamista que ha ido despojando de sus tierras a medio condado.	 Chay wiraqochaqa millay empeño kasqanmantan reqsikun, paymi kuskan condadomanta hallp’ankuta qechupurqan.
Además es el hermano de Robert, corregidor de Nottingham.	 Hinallataqmi Robertpa wawqin, Nottingham llaqtap alcalden.
¡Pero, señor, son sajones!	 Ichaqa, wiraqocha, ¡sajón runakunan kanku!
–le dijo el sirviente de los At Lea.	 –nisqa At Lea sirwiq.
Aun siéndolo, no me fío de ellos contestó Robin.	 Chayna kaspapas manam paykunapi confianichu, nispas Robinqa kutichirqa.
Robin abandonó el castillo del que fuera gran amigo de su padre y decidió visitar a Hugo de Reinault para entrevistarse con Mariana.	 Robinqa taytanpa hatun amigunpa castillonmanta lluqsispan Hugo de Reinaultta watukunanpaq tantearurqa Marianawan tupananpaq.
¿Qué os trae por aquí, señor Fitzwalter?	¿Imataq kayman pusasunki, wiraqocha Fitzwalter?
Creo que vos sabéis dónde se encuentra el señor At Lea.	 Yuyaykuni yachanki maypi señor At Lea kashasqanmanta.
Efectivamente.	 Chiqaqpuni.
"Mi amigo Richard At Lea habló Hugo poniendo mucho énfasis en las palabras ""mi amigo"" me pidió prestado dinero para ir a Tierra Santa."	" Richard At Lea amigoy Hugo rimarqan anchata enfasis churaspa ""amigoy"" nisqa simikunata pay niwarqan qolqeta manukunaypaq Santo Allpaman rinaypaq."
Y hacia allí se dirige gracias a mi ayuda.	 Hinaspa chaymanmi rishan yanapasqaywan.
¿Y Mariana?	 Y Mariana?
¿Podría hablar con ella?	 ¿Paywan rimaymanchu?
preguntó Robin.	 nispas Robinqa tapusqa.
Soy legalmente el tutor de Mariana y en este momento no podéis verla.	 Ñuqaqa legalmente Marianapa guardián kani hinaspa kay ratopiqa manam rikunkichu.
¿Acaso tenéis miedo de que hable con ella?	 ¿Manchakunkichu paywan rimanaypaq?
¿Ocultáis algo, señor Hugo de Reinault?	 ¿Imatapas pakachkanki, Monsieur Hugo de Reinault?
dijo Robin con tono acusador.	 nispas Robinqa huchachaspa nisqa.
¡No tengo nada que ocultar, señor Fitzwalter!	 ¡Manan ima pakanaypaqpas kanchu, wiraqocha Fitzwalter!
Es mi palabra de caballero.	 Chayqa ñuqapa simiymi wiraqucha hina.
Ahora, váyase.	 Kunanqa ripuy.
No puedo perder más tiempo.	 Manañam tiempota usuchiyta atinichu.
¡Soldados, acompañen al señor!	 Soldadokuna, wiraqochata compañaychis!
Y rodeado de un grupo de hombres armados, Robin abandonó el castillo de Hugo de Reinault.	 Hinaspa huk t’aqa armasqa runakunawan muyurisqa, Robinqa Hugo de Reinaultpa castillonmanta lloqsipurqan.
El señor de Reinault tuvo la impresión de que el joven Robin sospechaba algo.	 M. de Reinault sutiyoq runan yuyaykurqan Robin wayna imatapas sospechasqanmanta.
Y lo mismo parecía ocurrir con Mariana.	Hinaspapas chaynallataqmi Marianawanpas pasarqa.
La joven había pronunciado algunas palabras, en la conversación que los dos mantuvieron, que denotaban cierta desconfianza hacia él y cierta extrañeza de que su padre hubiera tomado las decisiones que parecía haber tomado.	 Chay sipasqa iskay kinsa simikunatan rimasqa, iskayninku rimanakusqankupi, chaymi rikuchirqan paypi huk chikan mana confianzata, huk musphaytapas taytanpa decidisqanmanta, payqa decidisqan hina.
Hugo de Reinault se tranquilizó a sí mismo.	 Hugo de Reinaultqa thakmi karqan.
¿Qué peligro podían suponer tanto Robin como Mariana?	 ¿Ima peligropin Robinpas Marianapas kanmanku?
Y al fin y al cabo, en el peor de los casos, serían sólo unas pequeñas molestias a cambio de los grandes beneficios que iba a obtener de esta operación.	 Hinaspa tukuy imamanta, aswan mana allin kaqtinqa, huk huch’uy inconvenientella kanman kay operacionmanta hatun beneficiokuna chaskinanmanta.
Robin, desde su conversación con el señor de Reinault, no conseguía olvidarse del asunto.	 Robin, M. de Reinaultwan rimasqanmantapacha, mana chay asuntota qunqayta atisqachu.
Estaba cabizbajo, meditabundo, no hablaba con nadie y vagaba por los caminos a lomos de su caballo.	 Payqa llakisqa, yuyaymanaq, mana piwanpas rimaq, caballonpa qhepanpi ñankunapi puriq.
Un día, en uno de esos paseos sin rumbo, Robin encontró a un grupo de campesinos.	 Huk punchawmi chay mana ima munayniyuq puriykunamanta hukninpi Robinqa huk qutu chakra llamkaqkunawan tuparqa.
Discutían airadamente y oyó voces de protesta contra los normandos.	 Paykunaqa phiñasqa ch’aqwasharqanku, uyarirqantaqmi normandokunaq contranpi protestakuq kunkakunata.
Robin se acercó a ellos.	 Robinqa paykunaman asuykusqa.
¿Qué sucede?	 ¿Imataq pasachkan?
preguntó bajando de su caballo.	 nispas tapusqa caballonmanta uraykuspa.
Uno de los siervos de Robin explicó a su señor que Feldon, un hombre al servicio de Guy de Gisborne, había sufrido un terrible castigo por un hecho sin importancia.	Robinpa huknin kamachinmi patronninman sut’incharqan Feldon sutiyoq runa, Guy of Gisborne sutiyoq runaq servisqanpi, mana imapaq valeq ruwasqanmanta sinchi muchuchisqa kasqanmanta.
Este castigo había consistido en dejarle sin comer, durante más de una semana, a él y a su familia.	 Kay muchuchiyqa karqan huk semana masñan paytapas familiantawan mana mikhunata saqenankupaq.
El desgraciado Feldon, sumido en la más absoluta desesperación, había cazado un ciervo para dar de comer a los suyos.	 Chay desgraciado Feldon, sinchi hukmanyasqa chinkaykusqa, huk ciervota disparasqa ayllunta mikhuchinanpaq.
Enterado Guy de Gisborne, lo había apresado y condenado a muerte.	 Guy de Gisborne chayta yacharuspanmi hapiruspanku wañunanpaq sentenciarqaku.
Su mujer y sus dos hijos serían azotados.	 Warmintapas iskay wawankunatawanmi maqasqa kananku karqa.
¡Esto es intolerable!	 ¡Kayqa mana aguantay atina!
gritó con indignación Robin.	 nispas Robinqa phiñasqa waqaykusqa.
Las leyes están para cumplirlas.	 Kamachikuykunaqa chaykunata hunt’ananpaqmi.
Feldon tiene derecho a cazar.	 Feldonqa derechoyoqmi cazananpaq.
El mismo derecho que el señor de Gisborne.	 Gisbornepa señorninpa derechon hina.
Iré a pedir cuentas a ese mezquino caballero.	 Chay huch’uy wiraqochamanmi risaq cuentata qonaypaq.
No lo hagáis, señor le pidió con preocupación el campesino que le había contado la triste historia de Feldon.	 Ama ruwaychu, wiraqocha, Feldonpa llakikuy willakuyninta willaq chakra runaqa llakisqa tapusqa.
Guy de Gisborne está respaldado por el príncipe Juan y no conseguiréis nada.	 Guy of Gisborneqa Prince Johnpa yanapasqanmi hinaspapas manam imatapas chaskinkichu.
Irá contra vos también.	 Qanpa contraykipipas rinqam.
Es muy poderoso.	Ancha atiyniyuqmi.
No vayáis.	 ama riychu
No os preocupéis, os lo ruego.	 Ama llakikuychu, ruegakuyki.
No tengo ningún miedo a ese caballero que se salta las leyes a su capricho.	 Manam manchakunichu chay wiraquchata, munasqanman hina kamachikuykunata p’akiqtaqa.
Avisa a todos mis soldados, que se queden en el castillo y me esperen allí dijo Robin mientras se alejaba con su caballo.	 Llapan soldadoykunata niy castillopi qhepakunankupaq, chaypi suyawanankupaq, nispas Robinqa caballonwan ripushaspa nisqa.
Robin se dirigió al castillo del señor de Gisbome dispuesto a todo por conseguir que la ley se cumpliera.	 Robinqa Gisbome señorpa castillonman rirqa listo tukuy ima ruwananpaq, chaynapi kamachikuy huntasqa kananpaq.
No podía consentir que un señor dispusiera de la vida de un hombre.	 Payqa manan aceptayta atirqanchu huk señor runaq kawsayninta wikch’upunanpaq.
Daba igual que fuera normando o sajón.	 Norman otaq sajón kasqanqa manan imananpaschu karqan.
Era una vida humana y, como tal, merecía respeto.	 Runa kawsaymi karqan, chay hina kasqanraykutaqmi respetasqa karqan.
Estas enseñanzas de respeto y amor al prójimo las había recibido Robin de su padre.	 Robinqa taytanmantan chaskisqa runamasinta respetaspa munakuymantawan kay yachachikuykunata.
¡Ay, cuánto le echo de menos!	 ¡Ay, maynatataq payta faltani!
¡Cuánto podría haberme ayudado mi padre en estas circunstancias y en otras que sin duda me deparará la vida!	 ¡Anchatan taytay yanapawanman karqan kay situacionkunapi hukkunapipas chay kawsayqa mana iskayrayaspa apamuwanqa!
¡Ni siquiera cuento con el buen consejo del señor At Lea!	 ¡Manan yupanipaschu señor At Lea allin yuyaychasqanwan!
"¡Qué solo estoy!"""	 ¡Mayna sapallaymi kachkani!
pensaba Robin mientras se dirigía a ver al señor de Gisborne.	 Robinqa yuyaykurqanmi Gisborne llaqtaq señorninta qhawaq rispa.
Poco después llegaba a las puertas del castillo y pedía ser recibido por el señor Mientras tanto, observó los preparativos que se realizaban para llevar a cabo la ejecución de Feldon.	 Chay qhepallamanmi castillo punkukunaman chayaspa señorpa chaskinanpaq mañakurqan, chaykamataq qhawasharqan Feldonta wañuchinankupaq preparakusqankuta.
Señor Fitzwalter, no sé qué hace un noble sajón bajo mi techo.	 Señor Fitzwalter, manan yachanichu imatan ruwashan huk noble sajón wasiypa uranpi.
Ya sé que visitasteis a Hugo de Reinault, pero.	Yachanim Hugo de Reinault llaqtata watukusqaykita, ichaqa...
Que, por cierto, también es noble sajón le interrumpió irónicamente Robin.	 -Pitaq, de paso, sajón noble runapas, nispas Robinqa k’arak simiwan rimarirqan.
¡Basta de bromas, joven!	 ¡Bastante broma, wayna!
dijo con crispación Guy de Gisborne.	 Gisborne llaqtamanta waynaqa llamp’u simiwanmi nisqa.
Yo no sé nada de Richard At Lea ni de su hija.	 Richard At Leamanta nitaq ususinmantapas manan imatapas yachanichu.
No es ése el motivo de mi visita Vengo a impedir la muerte de su siervo, ese pobre desdichado al que pensáis ejecutar por hacer uso de su derecho a cazar ¿Acaso habéis olvidado que la caza no es un privilegio normando según las leyes de nuestro rey?	 Chayqa manan chaychu watukusqayrayku, hamurqani kamachinpa wañunanta hark’anaypaq, chay wakcha desgraciado runata, paytan wañuchiyta yuyaykunki derechonta cazananpaq aprovechasqaykimanta, ¿qonqarqankichu cazaqa mana privilegio normandochu kasqanmanta chayman hina reyninchispa kamachikuyninkunata??
¿Qué rey?	 ima reytaq?
preguntó cínicamente Guy de Gisborne.	 nispas tapusqa Gisbornemanta Guyqa cínico hina.
Yo sólo tengo un rey, y es el príncipe Juan.	 Huk reymi kan, payqa príncipe Juanmi.
Si es el príncipe Juan el que está detrás de esto, vos y él estáis violando las leyes.	 Sichus Principe Juan kay qhepapi kashan chayqa, qanpas paypas kamachikuytan p’akishankichis.
No podéis matar a ese hombre ni torturar a su familia.	 Chay runataqa manam wañuchiwaqchu, nitaq aylluntapas ñakarichiyta atiwaqchu.
¡Que se suspenda la ejecución!	 ¡Qhepakuy ejecución!
gritó Robin.	 nispas Robinqa qaparirqa.
Meteos en vuestros asuntos, jovencito.	 Kikinpa negocioykita yuyay, wayna.
La ejecución se Ilevará a cabo, ¡por encima de vos si es preciso!	 ¡Wañuchiyqa ruwakunqa, necesario kaqtinqa qanpa hawanpi!
Robin se fue sin siquiera despedirse.	Robinqa mana despedikuspalla ripurqan.
Se dirigió a su castillo.	 Payqa castillonman rirqa.
Allí le aguardaban sus hombres, preparados para lo que él dispusiera.	 Chaypim runankuna suyachkarqaku, imatapas arreglananpaq preparakuspa.
La orden de Robin fue atacar la fortaleza del señor de Gisborne para liberar a su vasallo Feldon.	 Robinpa kamachisqanqa karqan Gisborne señorpa fortalezanman atacanankupaqmi, chhaynapi Feldonpa vasallon kacharichinankupaq.
Robin y sus hombres no tuvieron en cuenta ni su inferioridad numérica ni el peligro que corrían.	 Robinwan runankunawanqa manan yuyaykurqankuchu pisi kasqankuta nitaq peligropi kasqankutapas.
La sed de justicia a igualdad les hacía enfrentarse valerosamente al enemigo.	 Igual justicia yakunayaymi mana manchakuspa awqawan tupanankupaq tanqarqan.
Guy de Gisborne y sus soldados no esperaban el ataque.	 Guy de Gisborne soldadonkunapas manan suyarqankuchu chay ataqueta.
Fue un verdadero asalto por sorpresa.	 Chiqap admirakuypaq ataquem karqa.
Casi no hubo respuesta: no les dio tiempo a reaccionar, ni siquiera a llegar a las armas.	 Yaqa manan ima kutichiypas karqanchu: manan tiemponku karqanchu imatapas ruwanankupaq, nitaqmi armankuman chayanankupaqpas.
Robin, con sus propias manos, liberó al desdichado Feldon, que no podía creer lo que estaba viendo.	 Robin, q’ala makinwan, chay desgraciado Feldonta kacharichirqan, payqa manan creeyta atirqanchu rikushasqanmanta.
Una vez alcanzado su objetivo, Robin y Feldon en el mismo caballo, seguidos por los hombres que habían hecho posible la victoria, se alejaron al galope.	 Metankuman chayaspataq Robinwan Feldonwan huk caballollapi kasharqanku, chaymantataq atipayta atichiq qharikuna phawaylla rirqanku.
Más tarde, pudieron respirar tranquilos en los aposentos del castillo de Sherwood.	 Qhepamanmi Sherwood Castle nisqa cuartokunapi mana sasachakuspalla samayta atirqanku.
Sólo había una cosa que entristecía a Robin: no haber podido salvar también a la esposa y los dos hijos de Feldon de la crueldad del señor de Gisborne.	Hukllam Robinta llakichirqa: Feldonpa warmintapas iskay wawantapas mana qispichiyta atisqanmanta, Gisbornepa Señorninpa millay millay kayninmantapas.
CAPÍTULO SEIS	 SOQTA RAKI
EN EL BOSQDE DE SHBRWOOD	 SHBRWOOD SUNKAPI
Durante varios días, la calma y la paz reinaron en el castillo del conde de Sherwood.	 Askha p’unchaykunan thak kaypas thak kaypas kamachikurqan Sherwood llaqtapi condeq castillonpi.
La satisfacción por el deber cumplido era el sentimiento que compartía Robin con sus hombres.	 Satisfacción en deber hunt’asqanqa karqan Robinpa runankunawan imayna sientekusqanmi.
El constante agradecimiento de Feldon era lo único que hacía ensombrecer la alegría de Robin.	 Feldonpa sapa kuti agradecekusqanllan Robinpa kusikuyninta tutayachirqan.
Le hacía recordar los tormentos que podía estar sufriendo la familia del que era ahora su más incondicional vasallo.	 Chayqa yuyarichirqanmi kunan aswan mana imamanta hark’asqa vasalonpa familian ñak’ariykunapi tarikusqanmanta.
Pero Guy de Gisborne no había olvidado la terrible acción cometida por Robin.	 Ichaqa Guy de Gisborne runaqa manan qonqasqachu Robinpa millay ruwasqanta.
Convocó una reunión con el príncipe Juan y sus más fieles seguidores, y allí expuso los hechos ocurridos.	 Juan príncipewan, aswan hunt’aq qatikuqninkunawan ima huñunakuyta waqyarqan, chaypin sut’incharqan imakunachus pasasqanmanta.
Caballeros, nos hemos librado de Edward Fitzwalter y también de Richard At Lea.	 Señores, Edward Fitzwaltermanta, hinallataq Richard At Leamantawan qispichirqayku.
Pero mientras ande suelto Robin, no nos dejará vivir tranquilos.	 Ichaqa Robin kacharisqa kashaqtinqa manan saqewasunchu thakpi kawsananchista.
Ese joven es muy peligroso dijo Guy de Gisborne.	Chay waynaqa ancha peligroso, nispan Guy de Gisborne nisqa.
Estoy de acuerdo intervino Hugo de Reinault.	 Ñuqaqa acuerdopi kani, nispan Hugo de Reinault intervenirqa.
Estoy seguro de que sospecha algo sobre lo ocurrido con At Lea, y no cejará en su empeño hasta averiguarlo.	 Seguro kani At Leawan ima pasasqanmanta imatapas sospechasqanmanta, manataqmi saqenqachu yachanankama.
Conozco muy bien a ese joven sajón.	 Chay sajón waynataqa allintan reqsini.
Entonces, Guy de Gisborne, atacad su castillo dijo el príncipe Juan.	 Chaymanta, Guy de Gisborne, castillonta atacay, nispas nin príncipe Juan.
Todos colaboraremos con nuestros soldados.	 Llapanchismi soldadonchiskunawan yanapanakusun.
Además, ese joven es muy rico.	 Hinallataq, chay waynaqa ancha qhapaqmi.
Nos quedaremos con su castillo, con sus tierras y con sus bienes.	 Kastillunta, allpankunata, kapuqninkunatapas waqaychasaqku.
Nos repartiremos todo.	 Tukuy imatam rakinakusaqku.
Tomada la decisión, los caballeros se dispersaron.	 Chay tanteasqankuwanmi caballerokuna ch’eqerirqanku.
Pocos días después, según lo convenido, un numeroso ejército, nutrido con hombres de diversa procedencia, rodeaba el castillo de Sherwood, preparado para el asalto.	 Iskay kimsa punchawmanta, rimanakusqankuman hina, hatun ejercito, imaymanamanta runakunapa mikuchisqan, Sherwood Castleta muyurirqa, chay ataquepaq preparasqa.
Por su parte, los hombres de Robin de Fitzwalter permanecían en sus puestos día y noche.	 Paykunamantaqa Robin de Fitzwalterpa runankunaqa tuta p’unchaymi puestonkupi qhepakuqku.
Todos ellos mantenían alto el ánimo.	 Llapallankum espiritunkuta allinta waqaychaqku.
Estaban dispuestos a todo en defensa de la ley, y con la seguridad y tranquilidad de espíritu que produce estar cargado de razón.	Paykunaqa munarqankun imatapas ruwayta kamachikuy simita defiendespa, hinallataq yuyaywan hunt’a kaymanta hamuq espirituq seguridadwan thak kayninwan ima.
Después de un mes de asedio al castillo de Sherwood, las frecuentes escaramuzas no supusieron ninguna rotunda victoria para los atacantes ni ninguna sonada derrota para los atacados.	 Sherwood Castle nisqapi huk killa muyurisqa kaptinkuqa, sapa kuti maqanakuykunaqa manam atacaqkunapaqqa sinchi atipaytachu apamurqan, nitaq atacasqakunapaqpas sinchi atipaytachu apamurqan.
Aparte del agotamiento que empezaba a hacer mella en las tropas atacantes, esta expedición empezó a ser duramente criticada por numerosos nobles, tanto sajones como normandos.	 Chay sayk'usqamanta hawa, chaymi qallarirqan atacaq tropakunata, kay expedición nisqataqa askha noblekuna sinchita k'amiyta qallarirqanku, sajón runakunapas, normandokunapas.
Todos sospechaban que el príncipe respaldaba tal acción.	 Lliwmi sospecharqaku chay kamachikuq chayna ruwasqankuta allinpaq hapisqanmanta.
Todos sabían perfectamente quiénes eran Guy de Gisborne y el pequeño a influyente grupo que rodeaba a Juan sin Tierra.	 Lliwmi allinta yacharqaku pikuna kasqankuta Guy de Gisborne hinaspa Juan mana Allpayuqta muyuriq uchuy influenciayuq huñupas.
Se convocó una nueva reunión para discutir qué era lo más conveniente, dadas las actuates circunstancias.	 Huk musuq huñunakuymi waqyasqa karqan imakunachus aswan allin kasqanmanta rimanapaq, kunan pacha imayna kasqanmanta.
Como en otras ocasiones, Hugo de Reinault fue el que aportó la idea más diabólica para acabar con aquella situación.	 Huk kutikunapi hina, Hugo de Reinaultmi aswan supay yuyayta hamurqan chay situacionta tukuchinanpaq.
Señores, creo que se debe enviar un mensajero que anuncie el perdón a Feldon y a los que, como él, se refugiaron en el castillo.	Señores, piensani huk mensajeta kachana Feldonman, pay hina castillopi pakakuqkunamanpas pampachayta willananpaq.
¡Pero estáis loco, Hugo!	 Ichaqa locoñan kanki, Hugo!
interrumpió con furia Guy de Gisborne.	 nispas Guy of Gisborne phiñasqa interrumpisqa.
¡Calma, escuchadme!	 Thak kay, uyariway!
Debéis ordenar el perdón de Feldon y de todos vuestros vasallos que han ido engrosando las filas de Robin.	 Feldonpa, Robinpa filanman hukllawakuq llapa vasalloykikunapa pampachaynintam kamachinayki.
Mandad que todas las mujeres a hijos de los rebeldes sean llevados a las murallas del castillo.	 Kamachiy llapa rebeldekunaq warminkunata, churinkunatawan castillo perqakunaman apanankupaq.
Si esos rebeldes no aceptan el perdón que les concedéis, sus familias serán ejecutadas.	 Sichus kay rebeldekuna mana chaskinqakuchu perdón qosqayki pampachayta chayqa, familianku wañuchisqa kanqaku.
Os aseguro que las esposas convencerán por sí mismas a sus maridos.	 Seguroykim warmikunaqa qusankuta sapallanku convencechinqaku.
Sois un verdadero genio, Hugo exclamó Guy de Gisborne.	 Chiqap genio kanki, Hugo, nispas qaparisqa Guy Gisbornemanta.
Los acontecimientos se desarrollaron tal y como había previsto el astuto Hugo de Reinault.	 Hugo de Reinault allin yuyayniyoq runaq yuyaykusqanman hinan imapas pasarqan.
Un mensajero anunció las condiciones a las puertas del castillo de Sherwood.	 Huk willakuqmi chay términokunata willarqan Sherwood Castle punkukunapi.
Cuando los desertores del señor de Gisborne vieron a sus esposas y a sus hijos pidiéndoles que depusieran su actitud para salvarse, no tuvieron fuerza moral para mantener la lucha.	Gisborne señormanta t’aqakuq runakunaqa warminkuta wawankutawan mañakusqankuta rikuspa, paykuna kikinkuta salvakunankupaq actitudninkuta saqenankupaq, manan kallpayoqchu karqanku maqanakuyta hinalla ruwanankupaq.
El primero en enternecerse fue Feldon.	 Ñawpaqtaqa llampuyachiqmi karqa Feldon.
Señor Fitzwalter, he de ir con los míos.	 Tayta Fitzwalter, llaqtaywan rinay tiyan.
Aunque todo sea una patraña, aunque luego me maten, debo intentar salvarlos.	 Tukuy chaykuna llullakuyña kanman chaypas, qhepaman wañuchiwaqtinkupas, kallpachakunaymi qespichinaypaq.
Nosotros lo seguiremos dijeron otros.	 Payta qatikusaqku, nispas hukkunapas nirqanku.
Robin intentó convencerlos  de que no lo hicieran, de que sin duda era una trampa.	 Robinqa chaymanta rimapayayta munarqa, chayqa definitivamente huk trampa kasqanmanta.
No sólo ajusticiarán a vuestras familias, sino a vosotros mismos.	 Paykunaqa manan familiaykichisllatachu wañuchinqaku, aswanpas qan kikiykichistan wañuchinqaku.
El señor de Gisborne no olvida.	 Gisborne llaqtaq Señorninqa manan qonqanchu.
Nunca os perdonará les decía Robin.	 Payqa manan hayk’aqpas pampachasunkichu, nispan Robin paykunata nisqa.
Todo fue inútil.	 Tukuy chaykunaqa yanqapaqmi karqa.
Los hombres no podían dejar de oír las voces de sus esposas.	 Qharikunaqa manan saqeyta atirqankuchu warminkuq kunkanta uyariyta.
Se les rompía el corazón.	 Sonqonkupas p’akikusharqanmi.
Pronto, los primeros en salir pudieron estrechar a los suyos sin que les ocurriera nada.	 Pisi tiempollamantan, ñawpaqta ripuqkuna mana imapas pasaspa paykunaq kaqta abrazakuyta atirqanku.
Muchos siguieron su ejemplo.	 Askhan paypa ejemplonta qatikurqanku.
Robin se quedó con un puñado de hombres.	 Robinqa huk makilla qharikunawanmi qhepapurqan.
Así no podían seguir resistiendo en el castillo sitiado.	 Chhaynapin mana muyuykusqa kastillupiqa hark’akuyta atirqankuchu.
Tenemos que salir de aquí para salvar nuestras vidas les dijo a sus hombres.	Kaymanta lluqsinanchikmi kawsayninchikta qispichinapaq, nispas runankunaman willasqa.
Pero no nos entregaremos al enemigo.	 Ichaqa manan enemigoman entregakusunchu.
Iremos al bosque de Sherwood.	 Sherwood sach’a-sach’aman risaqku.
Lo conozco como la palma de mi mano.	 Paytaqa makiypa wasan hinam riqsini.
No se atreverán a internarse en él.	 Manataqmi chayman yaykuyta atrevikunqakuchu.
Os lo aseguro.	 Aseguraykim.
Aprovecharon la noche para salir sigilosamente por la puerta trasera del castillo.	 Chay tutata aprovechaspankum castillopa qipa punkunta suwakuspa lluqsirqaku.
A los pocos minutos entraban en el bosque, un refugio seguro.	 Minutukunallapin sach’a-sach’aman haykusharqanku, chayqa allin pakakuna wasi.
A la mañana siguiente, los hombres de Guy de Gisborne descubrieron lo sucedido.	 Paqaristinmi Guy de Gisborne runaq runankuna imachus pasasqanmanta yacharqanku.
¡Han escapado!	 ¡Paykunaqa ayqekunkuñan!
gritó uno de los soldados.	 nispas huknin soldadoqa qaparirqa.
Las huellas les condujerron hasta el cercano bosque de Sherwood.	 Chay pistakunam pusarqa hichpallanpi kaq Sherwood sacha sachaman.
La noticia fue comunicada rápidamente al señor Guy de Gisborne, que se encontraba acompañado de Hugo de Reinault	 Chay willakuytaqa utqayllam tayta Guy de Gisborneman willarqaku, paywan kuskam karqa Hugh de Reinault.
