español	quechua
De esta manera tuve conocimiento al tercer día, del drama de los baobabs.	 Chaynapim kimsa punchawpi baobabkunapa dramanmanta yacharurqani.
Fue también gracias al cordero y como preocupado por una profunda duda, cuando el principito me preguntó:	 Hinallataqmi karqan corderoman gracias nispa, hinallataq sinchi iskayrayaywan llakisqa hina, chay huch’uy kamachikuq tapuwaqtin:
¿Es verdad que los corderos se comen los arbustos?	 ¿Chiqapchu llamakuna sachakunata mikusqanku?
Sí, es cierto.	 Arí allinmi.
¡Ah, qué contesto estoy!	 ¡Ah, ima kutichiytaq kani!
No comprendí por qué era tan importante para él que los corderos se comieran los arbustos.	 Manam entienderqanichu imanasqataq paypaqqa ancha importante kasqanmanta corderokuna sachakunata mikusqankuqa.
Pero el principito añadió:	 Ichaqa chay huch’uy kamachikuqmi yapaykurqan:
Entonces se comen también los Baobabs.	 Chaymantataq Baobabkunatapas mikhunku.
Le hice comprender al principito que los baobabs no son arbustos, sino árboles tan grandes como iglesias y que incluso si llevase consigo todo un rebaño de elefantes, el rebaño no lograría acabar con un solo baobab.	 Chay huch’uy kamachikuqtan entiendechirqani baobabkunaqa manan sach’akunachu, aswanpas iglesiakuna hina hatun sach’akuna kasqanmanta, huk t’aqa elefantekunataña apakunman chaypas, chay t’aqaqa manan huk baobabtapas wañuchiyta atinqachu.
Esta idea del rebaño de elefantes hizo reír al principito.	 Kay elefante t’aqamanta yuyayqa huch’uy kamachikuqtan asikuchirqan.
Habría que poner los elefantes unos sobre otros…	 Elefantekunataqa hukninpa hawanman churana...
Y luego añadió juiciosamente:	 Hinaspa chaymantaqa allin yuyaywan yapaykusqa:
Los baobabs, antes de crecer, son muy pequeñitos.	Baobabs, manaraq wiñachkaspa, ancha uchuylla.
Es cierto.	 Chiqapmi.
Pero ¿por qué quieres que tus corderos coman los baobabs?	 Ichaqa, ¿imaraykutaq llamaykikuna baobabkunata mikhunankuta munanki?
"Me contestó: ""¡Bueno!"	 Paytaq kutichisqa: “¡Allinmi!
"¡Vamos!"""	" Haku!"""
como si hablara de una evidencia.	 pruebakunamantapas rimashanman hina.
Me fue necesario un gran esfuerzo de inteligencia para comprender por mí mismo este problema.	 Anchatan kallpachakurqani allin yuyaywan kay sasachakuyta kikiy entiendenaypaq.
En efecto, en el planeta del principito había, como en todos los planetas, hierbas buenas y hierbas malas.	 Chiqapmi, uchuy kamachikuqpa planetanpim karqa, llapa planetakunapi hina, allin qurakuna, mana allin qurakunapas.
Por consiguiente, de buenas semillas salían buenas hierbas y de las semillas malas, hierbas malas.	 Chayrayku, allin muhumanta allin qurakuna, mana allin muhumantataq mana allin qurakuna.
Pero las semillas son invisibles; duermen en el secreto de la tierra, hasta que un buen día una de ellas tiene la fantasía de despertarse.	 Muhun ichaqa mana rikuy atina; kay pachaq pakasqallanpin puñunku, huk sumaq p’unchay hukninku rikch’ariy fantasiayoq kanankama.
Entonces se alarga extendiendo hacia el sol, primero tímidamente, una encantadora ramita inofensiva.	 Chaymantataq intiman mast’arikuspa largoyapun, qallariypiqa manchachikuspa, munay mana ima mana allintapas ruwaq k’allma.
Si se trata de una ramita de rábano o de rosal, se la puede dejar que crezca como quiera.	 Rabano utaq rosas sachapa kallman kaptinqa, munasqanman hinam wiñananpaq saqichwan.
Pero si se trata de una mala hierba, es preciso arrancarla inmediatamente en cuanto uno ha sabido reconocerla.	 Ichaqa mana allin qura kaptinqa, riqsiyta atiruptinqa chaylla sapinmanta hurquna.
En el planeta del principito había semillas terribles… como las semillas del baobab.	Huch’uy kamachikuqpa planetanpi manchay muhukuna kasqa... baobab muhukuna hina.
El suelo del planeta está infestado de ellas.	 Planeta allpaqa chaykunawanmi huntasqa kachkan.
Si un baobab no se arranca a tiempo, no hay manera de desembarazarse de él más tarde; cubre todo el planeta y lo perfora con sus raíces.	 Sichus huk baobab mana tiempollanpi saphichasqachu chayqa, manan kanchu qhepaman chinkachinapaq; lliw planetata qataykuspan saphichankunawan t’oqyachin.
Y si el planeta es demasiado pequeño y los baobabs son numerosos, lo hacen estallar.	 Hinaspapas planeta nishuta huch’uylla kaqtin, baobabkuna askha kaqtinpas, chaytan phukurparinku.
"Es una cuestión de disciplina, me decía más tarde el principito._x000D_
Cuando por la mañana uno termina de arreglarse, hay que hacer cuidadosamente la limpieza del planeta._x000D_
Hay que dedicarse regularmente a arrancar los baobabs, cuando se les distingue de los rosales, a los cuales se parecen mucho cuando son pequeñitos._x000D_
Es un trabajo muy fastidioso pero muy fácil."	 Disciplinamantam, chay uchuy kamachikuqmi qipaman niwarqa._x000D_ Tutamanta allichakuyta tukuspaykiqa allintam planetata pichanayki._x000D_ Sapa kutim dedicanayki baobabkunata sapinmanta hurqunaykipaq, chaypacham chaykunamanta sapaqchanayki rosas sach'akuna, chaykunataqa huch'uyllaraq kashaspa anchata rikch'akunku._x000D_ Ancha sayk'uchikuq llamk'aymi ichaqa ancha facilmi.
Y un día me aconsejó que me dedicara a realizar un hermoso dibujo, que hiciera comprender a los niños de la tierra estas ideas.	 Hinaspa huk punchaw yuyaychawarqa sumaq siq’i ruwanaypaq qukunaypaq, kay pacha warmakuna kay yuyaykunata hamut’anankupaq.
"Si alguna vez viajan, me decía, esto podrá servirles mucho._x000D_
A veces no hay inconveniente en dejar para más tarde el trabajo que se ha de hacer; pero tratándose de baobabs, el retraso es siempre una catástrofe._x000D_
Yo he conocido un planeta, habitado por un perezoso que descuidó tres arbustos…"	Sichus hayk'aqllapas purinkuman chayqa, niwarqanmi, kayqa paykunapaq ancha allinmi kanman._x000D_ Wakin kutiqa manan ima sasachakuypas kanchu qhepaman ruwanapaq llank'anata saqespa; ichaqa baobab nisqakunapiqa, tardakuyqa sapa kutim huk hatun llaki._x000D_ Huk planetatam riqsirqani, chaypim yacharqani huk perezoso kimsa sachakunata mana qawaq...
Siguiendo las indicaciones del principito, dibujé dicho planeta.	 Chay huch’uy kamachikuqpa kamachikuyninkunata qatikuspaymi nisqa planetata dibujarqani.
"Aunque no me gusta el papel de moralista, el peligro de los baobabs es tan desconocido y los peligros que puede correr quien llegue a perderse en un asteroide son tan grandes, que no vacilo en hacer una excepción y exclamar: ""¡Niños, atención a los baobabs!"""	" Manaña gustawanchu moralistapa ruwaynin chaypas, baobabkunapa peligronqa ancha mana riqsisqam hinaspapas asteroidepi chinkaqpa peligrokuna purichiy atisqanpas ancha hatunmi, chaymi mana iskayrayanichu excepcionta ruwaspaymi qaparini: “Warmakuna”. , ¡atención a los baobabs!"""
Y sólo con el fin de advertir a mis amigos de estos peligros a que se exponen desde hace ya tiempo sin saberlo, es por lo que trabajé y puse tanto empeño en realizar este dibujo.	 Hinaspa amistadniykunata kay peligrokunamanta willanaypaqlla, mayqinkunamanchus unayña mana yachaspalla kachkanku, chayraykum llamkarqani hinaspa anchata kallpanchakurqani kay dibujo ruwanaypaq.
La lección que con él podía dar, valía la pena.	 Chay yachachiyta atisqanqa allinmi karqa.
Es muy posible que alguien me pregunte por qué no hay en este libro otros dibujos tan grandiosos como el dibujo de los baobabs.	Ancha atikunmi pipas tapuwanman imaraykun mana kanchu huk dibujokuna kay libropi baobabkunaq dibujon hina hatun.
La respuesta es muy sencilla: he tratado de hacerlos, pero no lo he logrado.	 Kutichiyqa ancha facilmi: chaykunata ruwanaypaqmi kallpanchakurqani, ichaqa manam atirqanichu.
Cuando dibujé los baobabs estaba animado por un sentimiento de urgencia.	 Baobabs nisqakunata dibujaptiymi huk sensación de urgencia nisqawan kuyuchisqa karqani.
¡Ah, principito, cómo he ido comprendiendo lentamente tu vida melancólica!	 ¡Ah, huch’uy kamachikuq, ¡imayna pisi pisimantataq llakisqa kawsayniykita entienderqani!
Durante mucho tiempo tu única distracción fue la suavidad de las puestas de sol.	 Unay tiempon distraesusqaykiqa karqan inti haykuy llamp’u kaynin.
Este nuevo detalle lo supe al cuarto día, cuando me dijiste:	 Kay musuq detalletaqa tawa kaq punchawpim yacharurqani, niwasqaykipi:
Me gustan mucho las puestas de sol; vamos a ver una puesta de sol…	 Inti chinkaykuyqa anchatam gustan; inti chinkaykuyta qhawasun...
Tendremos que esperar…	 Suyananchik kanqa...
¿Esperar qué?	 ¿Chayta suyankichu?
Que el sol se ponga.	 Inti chinkaykuchun.
Pareciste muy sorprendido primero, y después te reíste de ti mismo.	 Qallariypiqa anchatan admirasqa rikch’akurqanki, chaymantataq sonqoykipi asikurqanki.
Y me dijiste:	 Hinaspa niwarqanki:
Siempre me creo que estoy en mi tierra.	 Sapa kutim iñini allpaypi kasqayta.
En efecto, como todo el mundo sabe, cuando es mediodía en Estados Unidos, en Francia se está poniendo el sol.	 Chiqamanta, tukuy yachasqankumanjina, Estados Unidospi chawpi p’unchaw kaptin, Francia suyupi inti chinkaykuchkan.
Sería suficiente poder trasladarse a Francia en un minuto para asistir a la puesta del sol, pero desgraciadamente Francia está demasiado lejos.	Inti chinkaykuyman rinapaqqa huk minutollapi Francia nacionman riy atiyqa allinmi kanman, ichaqa llakikuypaqmi Francia nacionqa nishuta karun.
En cambio, sobre tu pequeño planeta te bastaba arrastrar la silla algunos pasos para presenciar el crepúsculo cada vez que lo deseabas…	 Huk ladumantaq, huch’uy planetaykipiqa suficiente karqan sillata iskay kinsa pasokunata aysanaykipaq, ch’isiyayta rikunaykipaq maypacha munasqayki ratopi...
¡Un día vi ponerse el sol cuarenta y tres veces!	 ¡Huk punchawmi tawa chunka kimsayuq kutita inti chinkaykuqta rikurqani!
Y un poco más tarde añadiste:	 Hinaspa huk ratomanta yaparqanki:
¿Sabes?	 Yachankim?
Cuando uno está verdaderamente triste le gusta ver las puestas de sol.	 Chiqamanta llakisqa kaspaqa inti yaykuyta qhawayta munanki.
El día que la viste cuarenta y tres veces estabas muy triste ¿verdad?	 Tawa chunka kimsayuq kutita rikusqayki punchawmi anchata llakikurqanki, ¿aw?
Pero el principito no respondió.	 Ichaqa chay huch’uy kamachikuqmi mana kutichirqanchu.
Al quinto día y también en relación con el cordero, me fue revelado este otro secreto de la vida del principito.	 Pichqa kaq p’unchawpi, hinallataq corderowan tupachisqapas, kay huk pakasqa huch’uy kamachikuqpa kawsayninmanta sut’inchawarqan.
Me preguntó bruscamente y sin preámbulo, como resultado de un problema largamente meditado en silencio:	 Payqa qonqayllamantan tapuwarqan mana preámbuloyoqta, unayña ch’inlla yuyaymanasqay sasachakuypa rurun hina:
Si un cordero se come los arbustos, se comerá también las flores ¿no?	 Huk llama mallkikunata mikuptinqa, t’ikakunatapas mikhunqa, ¿aw?
Un cordero se come todo lo que encuentra.	 Llamachaqa tukuy ima tarisqantam mikun.
¿Y también las flores que tienen espinas?	 Hinaspapas, ¿kichkayuq t’ikakunapas?
Sí; también las flores que tienen espinas.	Arí; kichkayuq t'ikakunatapas.
Entonces, ¿para qué le sirven las espinas?	 Chhaynaqa, ¿imapaqtaq chay kichkakunaqa?
Confieso que no lo sabía.	 Reqsikunin mana yachasqayta.
Estaba yo muy ocupado tratando de destornillar un perno demasiado apretado del motor; la avería comenzaba a parecerme cosa grave y la circunstancia de que se estuviera agotando mi provisión de agua, me hacía temer lo peor.	 Motorpi nishuta k’iskisqa pernota kicharinaypaqmi nishuta ocupasqa karqani; chay huchaqa hatun ruwaymanmi rikch’akuyta qallarisharqan, unuy tukukusqantaqmi aswan mana allinta manchachiwarqan.
¿Para qué sirven las espinas?	 ¿Imapaqtaq chay kichkakuna?
El principito no permitía nunca que se dejara sin respuesta una pregunta formulada por él.	 Huch’uy kamachikuqqa manan hayk’aqpas saqerqanchu tapusqan tapukuy mana kutichisqa kananta.
Irritado por la resistencia que me oponía el perno, le respondí lo primero que se me ocurrió:	 Chay perno hark’awasqanwan phiñakuspaymi, ñawpaq kaq yuyayniypi hamuwasqanmanta kutichirqani:
Las espinas no sirven para nada; son pura maldad de las flores.	 Kiskakunaqa yanqapaqmi; t’ikakunamanta ch’uya millaymi kanku.
¡Oh!	 Waw!
Y después de un silencio, me dijo con una especie de rencor:	 Hinaptinmi upallalla kaspanmi huk rikchaq piñakuywan niwarqa:
¡No te creo!	 ¡Manan creeykichu!
Las flores son débiles.	 T'ikakunaqa pisi kallpayuqmi.
Son ingenuas.	 Paykunaqa ingenuo kanku.
Se defienden como pueden.	 Atisqankuman hinam defiendekunku.
Se creen terribles con sus espinas…	 Paykunaqa kichkachankunawanmi manchakuypaq kasqankuta yuyanku...
"No le respondí nada; en aquel momento me estaba diciendo a mí mismo: ""Si este perno me resiste un poco más, lo haré saltar de un martillazo""."	Manam imatapas kutichirqanichu; Chaypachaqa sonqoypin nisharqani: “Kay perno astawan hap’iwaqtinqa martillowanmi horqosaq”, nispa.
El principito me interrumpió de nuevo mis pensamientos:	 Huch’uy kamachikuqmi hukmanta yuyaykusqayta t’aqarqan:
¿Tú crees que las flores…?	 ¿Qanpa yuyayniykipiqa t’ikakuna...?
¡No, no creo nada!	 ¡Manan, manan imatapas creenichu!
Te he respondido cualquier cosa para que te calles.	 Umalla kanaykipaqmi imatapas kutichirqani.
Tengo que ocuparme de cosas serias.	 Serio kaqkunatam cuidanay.
Me miró estupefacto.	 Payqa musphasqa qhawariwarqan.
¡De cosas serias!	 ¡De cosas serias!
Me miraba con mi martillo en la mano, los dedos llenos de grasa e inclinado sobre algo que le parecía muy feo.	 Payqa martilloyta makinpi hap’ispa qhawawashasqa, dedonkuna grasa hunt’a, k’umuykuspa imapas ancha millay rikch’akuq.
¡Hablas como las personas mayores!	 ¡Machu runakuna hinan rimankichis!
Me avergonzó un poco.	 Chayqa huk chhikanta p’enqachiwarqan.
Pero él, implacable, añadió:	 Ichaqa payqa, mana khuyapayakuq, yapaykurqa:
¡Lo confundes todo…todo lo mezclas…!	 Tukuy imatam pantachinki... tukuy imatam chaqrunki...!
Estaba verdaderamente irritado; sacudía la cabeza, agitando al viento sus cabellos dorados.	 Chiqamanta phiñasqa karqani; nispas umanta kuyuchisqa, quri chukchanta wayrawan wayrachispa.
Conozco un planeta donde vive un señor muy colorado, que nunca ha olido una flor, ni ha mirado una estrella y que jamás ha querido a nadie.	 Huk planetatam riqsini, chaypim kawsan ancha puka runa, payqa manam haykapipas waytatapas asnarqachu, nitaqmi quyllurtapas qawarqachu, manataqmi pitapas kuyarqachu.
En toda su vida no ha hecho más que sumas.	 Tukuy kawsayninpiqa manan imatapas ruwarqanchu aswanpas sumakunatan.
"Y todo el día se lo pasa repitiendo como tú: ""¡Yo soy un hombre serio, yo soy un hombre serio!"	"Hinaspa tukuy punchaw qam hina yapamanta rimaspan: ""¡Serio runam kani, serio runam kani!"
"… Al parecer esto le llena de orgullo._x000D_
Pero eso no es un hombre, ¡es un hongo!_x000D_
¿Un qué?_x000D_
Un hongo._x000D_
El principito estaba pálido de cólera._x000D_
Hace millones de años que las flores tiene espinas y hace también millones de años que los corderos, a pesar de las espinas, se comen las flores._x000D_
¿Es que no es cosa seria averiguar por qué las flores pierden el tiempo fabricando unas espinas que no les sirven para nada?_x000D_
¿Es que no es importante la guerra de los corderos y las flores?_x000D_
¿No es esto más serio e importante que las sumas de un señor gordo y colorado?_x000D_
Y si yo sé de una flor única en el mundo y que no existe en ninguna parte más que en mi planeta; si yo sé que un buen día un corderillo puede aniquilarla sin darse cuenta de ello, ¿es que esto no es importante?_x000D_
El principito enrojeció y después continuó:_x000D_
Si alguien ama a una flor de la que sólo existe un ejemplar en millones y millones de estrellas, basta que las mire para ser dichoso._x000D_
Puede decir satisfecho: Mi flor está allí, en alguna parte…"" ¡Pero si el cordero se la come, para él es como si de pronto todas las estrellas se apagaran!"	"...Aparentemente kayqa hunt'achin orgullowan._x000D_ Ichaqa chayqa manan qharichu, huk hongo!_x000D_ A ima?_x000D_ Huk hongo._x000D_ Huch'uy kamachikuqmi phiñakuymanta q'illuyasqa._x000D_ Millonnintin watakuna ñawpaqta t'ikakuna kichkayuq, Corderokunapas mikhurqanku millonnintin watakuna t'ikakuna, kichkakuna kaptinpas._x000D_ ¿Manachu hatun ruway imarayku t'ikakuna mana imapaq valeq kichkakunata ruwaspa tiemponkuta usuchisqankuta yachay?_x000D_ ¿Manachu chay ¿Manachu llamakunapa, waytakunapa maqanakuynin importante?_x000D_ ¿Manachu kayqa aswan serio hinaspa importante kanman huk wira puka chukchayuq wiraquchapa sumankunamanta?_x000D_ Hinaspa sichus yachani huk sapaq t'ikata kay pachapi hinaspa chay mana maypipas kanchu aswan planetaypi; sichus yachani huk sumaq p’unchaypi huk corderocha mana reparakuspalla chinkachiyta atinman chayqa, ¿manachu kayqa importante?_x000D_ Chay huch’uy kamachikuqmi pukayasqa, chaymantataq hinalla rimarirqan:_x000D_ Sichus pipas huk t’ikata munakun, chay t’ikamantaqa huk copiallan kan millonnintin millonninpi quyllurkuna, kusikunaykipaq qhawaylla._x000D_ Satisfecho niwaq: T'ikayqa chaypim kachkan, maypipas..."" Ichaqa cordero mikhuptinqa, paypaqqa qunqayllamanta llapan quyllurkuna wañuruchkanmanpas hinam!"
¡Y esto no es importante!	¡Hinaspapas kayqa manan importantechu!
No pudo decir más y estalló bruscamente en sollozos.	 Manañam astawan rimayta atispan qunqayllamanta waqaykurqa.
La noche había caído.	 Tutañataqmi chayamusqaña.
Yo había soltado las herramientas y ya no importaban nada el martillo, el perno, la sed y la muerte.	 Herramientakunatapas martillotapas urmachirqaniñam, pernopas, yakunayaypas wañuypas manañam imapaschu karqa.
¡Había en una estrella, en un planeta, el mío, la Tierra, un principito a quien consolar!	 ¡Huk ch’askapi, huk planetapi, ñoqaq, Pachamamapi, huk huch’uy kamachikuq sonqochasqa kananpaq!
"Lo tomé en mis brazos y lo mecí diciéndole: ""la flor que tú quieres no corre peligro… te dibujaré un bozal para tu cordero y una armadura para la flor…te…""."	" Maqaykuspaymi kuyuchirqani kaynata nispa: ""munasqa t'ikaqa manam peligropichu kachkan... corderoykipaqmi bozalta dibujasqayki, waytaykipaq armadurata... qam...""."
No sabía qué decirle, cómo consolarle y hacer que tuviera nuevamente confianza en mí; me sentía torpe.	 Manam yacharqanichu ima niyta, imayna sunquchayta hinaspa hukmanta confiawananpaq; Torpe hinam tarikurqani.
¡Es tan misterioso el país de las lágrimas!	 ¡Ancha misterioso, waqaypa allpan!
VIII	 VIII
Aprendí bien pronto a conocer mejor esta flor.	 Pisi tiempollamantan kay t’ikata aswan allinta reqsiyta yacharqani.
Siempre había habido en el planeta del principito flores muy simples adornadas con una sola fila de pétalos que apenas ocupaban sitio y a nadie molestaban.	 Chay huch’uy kamachikuqpa planetanpiqa sapa kutillanmi ancha sasan t’ikakuna karqan, chay t’ikakunaqa huk filallapin adornasqa karqan, chay t’ikakunaqa pisillatan espaciota hap’irqanku, manataqmi imatapas llakichiqkuchu.
Aparecían entre la hierba una mañana y por la tarde se extinguían.	 Huk paqarinmi pastopi rikurimurqaku, tardeñataqmi wañururqaku.
Pero aquella había germinado un día de una semilla llegada de quién sabe dónde, y el principito había vigilado cuidadosamente desde el primer día aquella ramita tan diferente de las que él conocía.	Ichaqa chay huk p’unchaymi wiñasqa pitaq yachan maymanta hamusqa muhumanta, chay huch’uy kamachikuqtaq ñawpaq p’unchaymantapacha allinta qhawasqa chay k’allma reqsisqanmanta ancha huknirayta.
Podía ser una nueva especie de Baobab.	 Chayqa kanmanmi musuq especie Baobab.
Pero el arbusto cesó pronto de crecer y comenzó a echar su flor.	 Ichaqa pisi tiempollamantan chay sach’a manaña wiñaspa t’ikayta qallarirqan.
El principito observó el crecimiento de un enorme capullo y tenía le convencimiento de que habría de salir de allí una aparición milagrosa; pero la flor no acababa de preparar su belleza al abrigo de su envoltura verde.	 Chay huch’uy kamachikuqmi huk hatun coco wiñashaqta qhawarqan, hinaspan convencisqa kasharqan chaymanta huk milagro hina rikhurimunanmanta; ichaqa t’ikaqa manan q’omer sobrenpa pakakunanpi sumaq kayninta wakichiyta tukurqanchu.
Elegía con cuidado sus colores, se vestía lentamente y se ajustaba uno a uno sus pétalos.	 Payqa allintan akllaq colorninkunata, pisi pisimanta p’achasqa, hukmanta hukmantataq raphinkunata allichaq.
No quería salir ya ajada como las amapolas; quería aparecer en todo el esplendor de su belleza.	 Payqa manan amapolakuna hina ch’akisqaña lloqsiyta munarqanchu; sumaq kayninpa tukuy sumaq kayninwanmi rikuriyta munarqa.
¡Ah, era muy coqueta aquella flor!	 ¡Ah, chay t’ikaqa ancha coquete karqan!
Su misteriosa preparación duraba días y días.	 Mana yachay atina wakichiyninqa p’unchaw p’unchawmi karqan.
Hasta que una mañana, precisamente al salir el sol se mostró espléndida.	 Huk paqarinkama, inti lluqsimuyllapipuni, payqa sumaqllaña karqa.
La flor, que había trabajado con tanta precisión, dijo bostezando:	 Chayna allinta llamkaq t’ikaqa, huk bostezowanmi nirqa:
¡Ah, perdóname… apenas acabo de despertarme… estoy toda despeinada…!	Ah, pampachaway... Chayraqmi rikcharirqani... Lliwmi despegasqa kachkani...!
El principito no pudo contener su admiración:	 Huch'uy kamachikuqmi mana admirakuyninta hark'ayta atirqanchu:
¡Qué hermosa eres!	 ¡Sumaqmi kanki!
¿Verdad?	 Chiqaq?
respondió dulcemente la flor — .	 t’ikataq misk’i kutichisqa.
He nacido al mismo tiempo que el sol.	 Intiwan kuska nacerqani.
El principito adivinó exactamente que ella no era muy modesta ciertamente, pero ¡era tan conmovedora!	 Chay huch’uy kamachikuqmi allinta adivinarqan cheqaqtapuni mana ancha modestochu kasqanmanta, ichaqa ¡ancha sonqomanmi chayarqan!
Me parece que ya es hora de desayunar  —  añadió la flor  — ; si tuvieras la bondad de pensar un poco en mí.	 Desayuno pacha chayamuchkanman hinam - yaparqa wayta -; sichus allin kayniyki kanman pisillata ñoqapi yuyaykunaykipaq chayqa.
Y el principito, muy confuso, habiendo ido a buscar una regadera la roció abundantemente con agua fresca.	 Hinaspa chay huch’uy kamachikuqqa, ancha ch’aqwasqa, unu churana p’uyñuta maskhaq rispa, askhata ch’aqchuykurqan misk’i unuta.
Y así, ella lo había atormentado con su vanidad un poco sombría.	 Hinaspa chayhina, payqa ñak’arichisqa karqan huk chhika llakisqa yanqa kayninwan.
Un día, por ejemplo, hablando de sus cuatro espinas, dijo al principito:	 Ejemplopaq, huk punchawmi tawa kichkachanmanta rimaspan chay uchuy kamachikuqta nirqa:
¡Ya pueden venir los tigres, con sus garras!	 Kunanqa pumakunaqa hamunkumanmi, uñankunawan!
No hay tigres en mi planeta  — observó el principito —  y, además, los tigres no comen hierba.	 Planetaypi manan tigrekuna kanchu, chaytan qhawarirqan huch’uy kamachikuq, chaymantapas, tigrekunaqa manan pastota mikhunkuchu.
Yo nos soy una hierba  — respondió dulcemente la flor.	 Manam qurachu kani - nispas t’ikaqa misk’illata kutichisqa.
Perdóname.	 Pampachaway.
No temo a los tigres, pero tengo miedo a las corrientes de aire.	Manam manchakunichu tigrekunataqa, ichaqa manchakunitaqmi borradorkunata.
¿No tendrás un biombo?	 ¿Manachu pantallayuq kanki?
"Miedo a las corrientes de aire no es una suerte para una planta  — pensó el principito — ._x000D_
Esta flor es demasiado complicada…"	 Manchakuy corrientes mana suerteyuqchu huk yurapaq — yuyaykusqa huch'uy kamachikuq — ._x000D_ Kay t'ikaqa ancha sasachakuyniyuq...
Por la noche me cubrirás con un fanal… hace mucho frío en tu tierra.	 Tutataq linternawan qatawanki... allpaykipiqa ancha chiri.
No se está muy a gusto; allá de donde yo vengo…	 Mana ancha sumaqchu; maymantam hamuni...
La flor se interrumpió; había llegado allí en forma de semilla y no era posible que conociera otros mundos.	 Chay t’ikaqa sayasqa; chayman chayamusqa muhu hina manataqmi atisqachu huk pachakunata riqsiyta.
Humillada por haberse dejado sorprender inventando una mentira tan ingenua, tosió dos o tres veces para atraerse la simpatía del principito.	 Chhayna ingenuo llullakuyta inventaspa hap’isqa kananpaq saqesqanmanta p’enqachisqa, iskay kinsa kutita tosarqan huch’uy kamachikuqpa khuyapayakuyninta aysananpaq.
¿Y el biombo?	 Hinaspa pantallata?
Iba a buscarlo, pero como no dejabas de hablarme…	 Payta maskhaqmi karqani, ichaqa mana rimapayawasqaykirayku...
Insistió en su tos para darle al menos remordimientos.	 Payqa tosnintam insistirqa aswan pisi pesapakuyta qunanpaq.
De esta manera el principito, a pesar de la buena voluntad de su amor, había llegado a dudar de ella.	 Chay hinapin huch’uy kamachikuqqa, munakuynin allin munayniyoqña kashaspapas, iskayrayayman chayamusqa.
Había tomado en serio palabras sin importancia y se sentía desgraciado.	 Payqa mana importante rimaykunatan sonqonman hap’iykusqa, llakisqataqmi kashasqa.
"Yo no debía hacerle caso  — me confesó un día el principito —  nunca hay que hacer caso a las flores, basta con mirarlas y olerlas._x000D_
Mi flor embalsamaba el planeta, pero yo no sabía gozar con eso… Aquella historia de garra y tigres que tanto me molestó, hubiera debido enternecerme."	Manan chaytaqa qhawarinaychu - huk p'unchaymi huch'uy kamachikuq willawarqan - manan hayk'aqpas t'ikakunataqa qhawarinaykichu, qhawarispalla asnachinayki._x000D_ T'ikaymi planetata balsamorqan, ichaqa manan yacharqanichu imayna ruwayta disfruta... Chay willakuy garras y tigres que Anchata llakichiwarqan, kuyuchiwanan karqan.
Y me contó todavía:	 Hinaspapas niwarqanraqmi:
“¡No supe comprender nada entonces!	 “¡Manan chaypachaqa imatapas entiendeyta yacharqanichu!
Debí juzgarla por sus actos y no por sus palabras.	 Ruwasqanwanmi juzanay karqan manataq rimasqanwanchu.
¡La flor perfumaba e iluminaba mi vida y jamás debí huir de allí!	 ¡Chay t’ikaqa kawsayniyta q’apayawarqan, k’ancharichirqan ima, manataqmi hayk’aqpas chaymantaqa ayqekunaychu karqan!
¡No supe adivinar la ternura que ocultaban sus pobres astucias!	 !
¡Son tan contradictorias las flores!	 ¡T’ikakunaqa anchatan contradictorio kashan!
"Pero yo era demasiado joven para saber amarla""."	 Ichaqa waynallaraqmi karqani, chaymi mana yacharqanichu munakuyta”, nispa.
Creo que el principito aprovechó la migración de una bandada de pájaros silvestres para su evasión.	 Creenin chay huch’uy kamachikuqqa ayqekunanpaq huk t’aqa sallqa p’isqokunaq huk llaqtaman astakusqanmanta aprovechakurqan.
La mañana de la partida, puso en orden el planeta.	 Ripusqan tutamantanmi planetata ordenpi churarqan.
Deshollinó cuidadosamente sus volcanes en actividad, de los cuales poseía dos, que le eran muy útiles para calentar el desayuno todas las mañanas.	 Payqa allintan barreq activo volcanesninta, chaykunamantan iskay volcankunayoq karqan, chaykunan ancha allin karqan sapa paqarin desayunota q’oñichinanpaq.
Tenía, además, un volcán extinguido.	Hinallataqmi chinkasqa nina rawraypas karqan.
Deshollinó también el volcán extinguido, pues, como él decía, nunca se sabe lo que puede ocurrir.	 Hinallataqmi chinkasqa nina rawraytapas barrerqan, imaraykuchus, nisqan hina, manan hayk’aqpas yachankichu imachus pasananta.
Si los volcanes están bien deshollinados, arden sus erupciones, lenta y regularmente.	 Nina urqukunata allinta barreptinkuqa, chay nina rawraykunaqa pisi-pisimantam, sapa kutim ruparun.
Las erupciones volcánicas son como el fuego de nuestras chimeneas.	 Nina rawraypa rawrariyninqa nina rawrayninchikpi nina hinam.
Es evidente que en nuestra Tierra no hay posibilidad de deshollinar los volcanes; los hombres somos demasiado pequeños.	 Sut’inmi kay Pachamamanchispiqa manan kanchu nina rawrayta barrenapaq; qharikunaqa ancha huch’uyllan kanku.
Por eso nos dan tantos disgustos.	 Chayraykum anchata sasachawanchik.
El principito arrancó también con un poco de melancolía los últimos brotes de baobabs.	 Chay huch’uy kamachikuqpas pisi llakikuywanmi baobabkunaq qhepa t’oqonkunata p’araykusqa.
Creía que no iba a volver nunca.	 Manam haykapipas kutimunaypaqmi piensarqani.
Pero todos aquellos trabajos le parecieron aquella mañana extremadamente dulces.	 Ichaqa chay paqarin llapa chay llank’anakunaqa sinchi misk’imanmi rikch’akurqan.
