español	quechua
que no son más que seres que han cambiado	 mana imapaschu, aswanpas t’ikrakuq kawsaqkunalla kasqankuta
de lugar y que yacen en ti ocultos!	 de lugar hinaspa chay llullakuy qanpi pakasqa!
Tú eres la tumba donde vive amor;	 Qanmi kanki munakuypa tiyasqan aya p’ampana;
de mis amores los trofeos te ornan;	 kuyasqaykunamantam trofeokuna sumaqchasunki;
cada uno te dio mi parte suya	 sapakamam ñuqapa parteyta qurqasunkichik
y ahora es tuyo el bien que fue de muchos.	 kunantaq askha runakunaq allinninqa qanpaña.
Veo en ti las imágenes que amé:	 Qankunapin rikuni munakusqay imaymanakunata:
soy tuyo entero pues las tienes todas.	 Ñuqaqa llapanpim kani llapanta chaskisqaykirayku.
Si a mis días colmados sobrevives,	 Sichus hunt'asqa p'unchawniykunata kawsanki chayqa,
y cuando esté en el polvo de la Muerte	 Hinaspa Wañuypa ñut'unpi kachkaptiy
una vez más relees por ventura	 huk kutitawanmi qunqayllamanta yapamanta ñawinchanki
los inhábiles versos de tu amigo,	 amigoykiq mana yachayniyoq versiculonkunata,
con lo mejor de tu época compáralos,	 chaykunata tupachiy tiempoykipa allinninwan,
y aunque todas las plumas los excedan,	 Llapan p'altakunaña paykunata atipan chaypas,
guárdalos por mi amor, no por mis rimas,	 chaykunata waqaychay munakuyniypaq, ama rimanaypaqchu, .
superadas por hombres más felices.	aswan kusisqa qharikuna atipasqa.
Que tu amor reflexione: «Si su Musa	 Munakuyniyki rikuchichun: «Si su Muse
crecido hubiera en esta edad creciente,	 wiñasqa kay wiñay pachakunapi kanman karqan, .
frutos más caros a su edad le diera,	 aswan chaninniyuq rurukunatam edadninpi quykurqa,
dignos de incorporarse a tal cortejo:	 chayna procesionman hukllawakunankupaq hina:
pero ha muerto; en poetas más notables	 ichaqa wañupunñan; aswan riqsisqa harawiqkunapi
estilo buscaré y en él amor».	 estilo maskhasaq hinaspa chaypi munakuy».
He visto a la mañana en plena gloria	 Tukuy k'ancharishaqmi tutamantanta rikurqani
los picos halagar con su mirada,	 picokuna aswan llañullaña qawasqankuwan, .
besar con su oro las praderas verdes	 qurinkuwan verde praderakunata much’ay
y dorar con su alquimia arroyos pálidos;	 hinaspa alquimianwan quri llimpi mayukuna;
y luego permitir el paso oscuro	 chaymantataq tutayaq pasajeta saqiy
de fieros nubarrones por su rostro,	 uyanta sinchi phuyukunamanta, .
y ocultarlo a la tierra abandonada	 hinaspa saqisqa allpaman pakay
huyendo hacia occidente sin ventura.	 mana suerteyuq inti chinkaykuy ladoman ayqispa.
Así brilló mi sol, un día, al alba,	 Kaynatam intiy kancharirqa, huk punchaw, achikyamuptin, .
sobre mi frente, con triunfal belleza;	 mat’iypi, atipaq sumaq kaywan;
una hora no más lo he poseído	 huk hora manañam chayta dueñochakuruniñachu
y hoy me lo esconden las aéreas nubes.	 kunan p’unchaytaq hawamanta phuyukuna pakawan.
No desdeñes mi amor: si el sol del cielo	 Ama munakuyniyta pisichankichu: hanaq pacha inti kanman chayqa
se eclipsa, han de velarse los del mundo.	 eclipse nisqa kaptinqa, kay pachapi kaqkunam velowan qatasqa kananku.
¿Por qué me prometiste un día hermoso	 Imaraykutaq sumaq p'unchawta prometewarqanki
y a viajar sin mi capa me obligaste,	 Mana capaywan purinaypaqmi obligawarqanki,
si me dejaste sorprender por nubes	puyukunawan musphachinaypaq saqewanki chayqa
que en su bruma ocultaron tu destello?	 chay phuyunkupi llimp’iykita pakasqankuta?
No me basta que surjas de la niebla	 Manam ñuqapaqqa suficientechu chay phuyumanta lluqsisqaykiqa
y que la lluvia enjugues en mi rostro,	 parapas uyayta pichachun,
pues no ha de ponderar ninguno el bálsamo	 imaraykuchus manan pipas chay bálsamotaqa yuyaymanananchu
que cicatriza pero no remedia.	 hampiq ichaqa mana hampiq.
Ni tu vergüenza a mi dolor aplaca,	 P'enqayniykipas manan nanayta thasnuchinchu,
ni tu remordimiento a lo perdido:	 nitaq chinkasqamanta pesapakuychischu.
del ofensor la pena poco alivia	 huchallikuqmanta, muchuchiyqa pisillatam allichakun
a quien la cruz soporta del agravio.	 pikunamanmi cruzqa quejata apamun.
Pero tus lágrimas de amor son perlas	 Ichaqa munakuy waqasqaykiqa perla hinan
y su riqueza todo el mal rescata.	 Qhapaq kayninmi tukuy mana allinkunata qespichin.
No te acongojes más por lo que has hecho;	 Ama llakikuychu ima ruwasqaykimanta;
fango y espina tienen fuente y rosa;	 t'urupas, kichkapas pukyuyuq, rosasniyuq ima;
a la luna y al sol vela el eclipse;	 killaman, intimanpas eclipse velokuna;
vive el gusano en el capullo suave.	 chay kuruqa llamp’u q’aytupi kawsan.
Todos cometen faltas, yo también	 Lliwmi pantan, ñuqapas
pues disculpo con símiles la tuya,	 Bueno, qanpa kaqtaqa rikch'anachiykunawanmi pampachani,
y por justificarte me corrompo	 chaninpaq qhawarinaypaqtaq waqllichikuni
y excuso tus pecados con exceso.	 Huchaykichiskunatapas nishutan pampachani.
A tu yerro sensual le doy mi ayuda;	 Yanapakuyniytam quni sensual pantaynikiman;
de opositor me vuelvo tu abogado	 oposiciónmanta abogadoykiman tukuni
y comienzo a pleitear contra mí mismo.	 hinaspan ñoqa kikiy contra demandayta qallarini.
Tanto el amor y el odio en mí combaten	 Munakuypas chiqnikuypas ñuqapi maqanakunku
que no puedo dejar de ser el cómplice	chay cómplice kayta mana saqeyta atisqayta
del ladrón tierno que cruel me roba.	 millay millay suwawaqniymanta.
Déjame confesar que somos dos	 Iskay kasqaykumanta willasaq
aunque es indivisible el amor nuestro,	 Munakuyninchik mana rakinakuq kaptinpas,
así las manchas que conmigo quedan	 chaymi ñoqawan qhepaq qhellikunapas
he de llevar yo solo sin tu ayuda.	 Mana yanapaynikiwanmi apakunay.
No hay más que un sentimiento en nuestro amor	 Munakuyniykupiqa huklla sientekuymi kan
si bien un hado adverso nos separa,	 huk mana allin destino t’aqawanchis chaypas,
que si el objeto del amor no altera,	 munakuypa imapas mana tikrakuptinqa, .
dulces horas le roba a su delicia.	 misk’i pachakunata kusikuyninmanta suwakun.
No podré desde hoy reconocerte	 Kunanmantapacha manaña riqsiyta atisaqchu
para que así mis faltas no te humillen,	 ahinapin pantayniykunaqa ama p'enqachisunkichischu,
ni podrá tu bondad honrarme en público	 manataqmi allin kasqaykipas runakunapa qayllanpi hatunchawanqachu
sin despojar la honra de tu nombre.	 sutiykipa honorninta mana qechuspa.
Mas no lo hagas, pues te quiero tanto	 Ichaqa ama ruwaychu, anchata munakusqaykirayku
que si es mío tu amor, mía es tu fama.	 Munakuyniyki ñoqaq kaqtinqa, reqsisqa kayniykipas ñoqaqmi.
Como un padre decrépito disfruta	 Imaynan huk decrepit tayta kusikun
al ver de su hijo las empresas jóvenes,	 churinpa wayna empresankunata rikuspa,
así yo, mutilado por la suene,	 chaymi ñoqa, t’oqyaywan mutilado, .
en tu lealtad y mérito me afirmo.	 Lealtadniykipi, méritoykipi ima afirmakuni.
Pues sea la hermosura o el linaje,	 Bueno, sumaq kayña otaq lineamientoña kachun, .
el poder o el ingenio, uno o todos,	 atiy utaq ingenio, huk utaq llapan, .
quien te corone con mejores títulos,	 pichus aswan allin titulokunawan coronasunki,
yo incorporo mi amor a esa riqueza.	Chay qhapaq kaymanmi munakuyniyta churani.
Ni pobre ni ofendido soy, ni inválido,	 Manam wakchachu kani, nitaq piñasqachu, nitaq mana valeqchu kani.
que basta la sustancia de tu sombra	 llantuynikipa sustancian suficiente kasqanmanta
para colmarme a mí con su opulencia,	 qhapaq kayninwan hunt'achiwananpaq,
y de una parte de tu gloria vivo.	 gloriaykipa huk partenmantam kawsani.
Busca, pues, lo mejor: te lo deseo;	 Hinaptinqa, aswan allin kaqta maskay: munaymanmi;
seré feliz diez veces, si lo hallas.	 Chunka kuti kusikusaq, tariptiykiqa.
¿Cómo puede buscar temas mi Musa	 Imaynatataq Museyqa temakunata maskanman
mientras tú alientas, que a mi verso infundes	 kallpanchachkaptiyki, versiculoyta infundinaykipaq
tu dulce inspiración, harto preciosa	 misk’i inspiracionniyki, ancha chaniyoq
para exponerla en un papel grosero?	 mana allin ruwaq ruwaypi sut’inchananpaq?
Agradécete a ti, si algo de mi obra	 Gracias, sichus imapas llamkayniymanta
digno de leerse encuentra tu mirada:	 valeq ñawinchanapaq tarin qhawariyniyki:
¿quién tan mudo será que no te escriba	 Paymi upallaña kanqa, manataqmi qillqasunkichu
cuando tu luz aclara lo que inventa?	 k’anchayniyki ima inventasqanmanta ch’uyanchaqtin?
Sé la décima Musa y sé diez veces	 Chunka kaq Muse kay hinaspa chunka kuti kay
mejor que las antiguas invocadas,	 ñawpaq invocasqakunamanta aswan allin, .
y otorga a quien te invoque eternos versos	 hinaspa pimanpas qayasuqnikichikman wiñaypaq versiculokunata quychik
que sobrevivan a lejanos siglos.	 Karu pachak watakuna kawsachunku.
Si al futuro censor mi Musa encanta,	 Sichus hamuq pacha censura Muse encanta,
mía será la pena y tuyo el lauro.	 ñoqaqmi kanqa penal, qanpataqmi kanqa laurel.
¿Cómo puedo elogiarte con modestia	 Imaynatataq llampu sunquwan alabaykiman
cuando tú eres de mí la mejor parte?	 maypachachus qan aswan allin partey kanki?
¿Qué me puede otorgar mi propio elogio	¿Imatan qowanman kikiypa alabasqay
y qué hago con tu elogio sino el mío?	 Hinaspa, ¿imatan ruwasaq alabasqaykiwan, aswanpas ñoqaq alabaywan?
Vivamos separados, y que pierda	 Sapaqchasqa kawsasun, chinkapuchun
su nombre de indiviso nuestro amor,	 mana rakisqa sutin munakuyninchis, .
para que pueda darte, al separarnos,	 chaynapi qunaypaq, rakinakuptinchik,
lo que mereces tú, tú solamente.	 imatachus merecesqaykita, qanlla.
¡Oh ausencia, cuál sería tu suplicio,	 Ay ausencia, imataq kanman ñak’arichiyniyki, .
si tu amarga quietud no nos dejara	 sichus k’arak ch’in kayniyki mana saqewarqankuchu chayqa
burlar al tiempo en el amor pensando,	 burlakuy pacha munakuypi yuyaymanaspa, .
engaño dulce del pensar y el tiempo,	 yuyaywan pachawan misk'i q'otuy, .
y no enseñaras a hacer dos con uno,	 manataqmi yachachinkichu hukwan iskay ruwayta,
aquí elogiando a quien está distante!	 kaypi pichus karu kashan chayta alabaspa!
Toma, amor, todos, todos mis amores,	 Apakuy, munakuy, llapan, llapan munakuyniykunata, .
¿qué más posees de lo que tenías?	 ¿imatawantaq dueñoyki kanki?
Ningún amor, mi amor, que sea cierto;	 Mana munakuy, kuyasqay, chayqa chiqapmi;
pues ya antes era tuyo todo el mío.	 Bueno, ñawpaqtaqa, llapan ñuqapa kaqmi qampa karqa.
Si a quien me ama por mi amor recibes,	 Munakuyniyrayku munakuwaqniyta chaskinkichis chayqa,
no puedo reprocharte que lo goces,	 Manam huchachaykimanchu chaywan kusisqa kasqaykimanta
mas te reprocho tu perverso engaño	 Ichaqa millay q'otusqaykimantan k'amishayki
si rechazas mi amor y no al que me ama.	 munakusqayta mana munakuqniytataq wikch’unki chayqa.
Ladrón gentil, me robas y te absuelvo	 Llamp’u suwa, suwawanki hinaspa absolveyki
por más que me hurtes mis escasos bienes,	 pisillaña kapuwaqniytapas suwawaqchis chaypas,
y eso que duelen más, amor lo sabe,	 hinaspa aswan nanachisqankuta, munakuy yachan, .
las heridas de amor que las del odio.	munakuypa k’irikunan, cheqnikuypa k’irinkunamantaqa.
Gracia inconstante en quien el mal es bello,	 Mana takyasqa khuyapayakuy, paypi mana allinqa sumaqmi,
no seas mi enemiga, aunque me mates.	 Ama awqay kaychu, wañuchiwaspaykipas.
Las dulces faltas en que osado incurres	 Chay misk’i pantaykunapin mana manchakuspa incurrinki
si de tu corazón estoy ausente,	 sonqoykimanta mana kashaqtiyqa,
cuadran a tu hermosura y a tus años	 sumaq kayniykiman, wataykiman ima tupan
porque la tentación siempre te sigue.	 imaraykuchus tentacionqa qatisunkipunin.
Te querrán conquistar, pues eres noble;	 Paykunaqa atipayta munasunkiku, allin qhawarisqa kasqaykirayku;
te querrán asediar, pues eres bello;	 paykunaqa ñak’arichiyta munasunkiku, sumaq kasqaykirayku;
¿qué hijo de mujer, antes que triunfe,	 Ima warmipa churin, manaraq atipachkaspa, .
dejará a una mujer cuando lo acosa?	 ¿Huk warmitachu saqepunqa ñak’arichiqtin?
deberías respetar mi sitio	 sitioyta respetanayki tiyan
y a tu edad reprender y tus encantos	 hinallataq qaqchanaykipaq, encantoykikunatapas edadniykita
que en su fuga te arrastran al extremo	 chaymi phawayninkupi sinchita aysasusqaykiku
de violar obligado una fe doble :	 iskay iñiyta sarunchanankupaq hikutasqa:
la de ella, que ha tentado tu hermosura;	 paypa, paymi sumaq kayniykita tentarqan;
la tuya, infiel a mí con su belleza.	 qanpa, sumaq kayninwan mana hunt'aq.
No sólo sufro porque la posees,	 Manam dueñochakusqaykiraykullachu ñakarini,
aunque en verdad la quise con ternura,	 Chiqamanta munakuq kani chaypas,
más hondo es mi dolor porque eres suyo	 aswan ukhu nanaymi paypa kasqaykirayku
y esa pérdida siento más cercana.	 chay chinkachiytaq aswan qayllallapi sientekuni.
Así disculpo vuestra ofensa, amantes:	 Kay hinatan pampachani huchaykichista, munakuqkuna:
tú la quieres pues sabes que la quiero,	 munakusqayta yachasqaykiraykum munakunki,
y ella me engaña por amor de mí,	Paytaq q'otuwan munakuwan.
dejando que mi amigo la haga suya.	 amigoyta paypaq kananpaq saqespa.
Si te pierdo, mi amada te recobra,	 Chinkachiptiyqa kuyasqaymi kutichipusunki,
si la pierdo, mi amigo es quien la encuentra;	 chinkachisaq chayqa, amigoymi tarin;
ambos se encuentran y a los dos los pierdo	 iskayninku tupanku hinaspa iskayninkuta chinkachini
y por mi amor me imponen esta cruz.	 munakuyniyraykutaq kay cruzta noqaman churanku.
Pero al ser uno solo yo y mi amigo,	 Ichaqa huklla kaspaymi ñuqalla hinaspa amistadniy,
¡oh lisonja!	 ¡ay alabanza!
yo soy quien ella quiere.	 Paypa munasqanmi kani.
Veo mejor si cierro más los ojos	 Aswan allintam qawani ñawiyta astawan wichqaspayqa
que el día entero ven lo indiferente;	 tukuy punchaw mana imapas qukuq runakunata qawasqankuta;
pero al dormir, soñando te contemplan	 ichaqa puñushaspa, mosqospa yuyaykusunkiku
y brillantes se guían en lo oscuro.	 k’anchariqtaqmi tutayaqpi pusanku.
Tú, cuya sombra lo sombrío aclara,	 Qan, llanthunmi tutayaqta k'ancharichin,
si ante quienes no ven tu sombra brilla,	 Llantuyniykita mana rikuq runakunaq ñawpaqenpichus k'ancharin chayqa,
¡qué luz diera la forma de tu sombra	 Ima k’anchaytaq llanthuykiq rikch’ayninta qonman
al claro día por tu luz más claro!	 aswan sut’i k’anchayniykiwan ch’uya p’unchayman!
¡Ay, qué felicidad para mis ojos	 Ay, ima kusikuytaq ñawiypaq
si te miraran en el día vivo,	 kawsaq p'unchawpi qhawasuqtiykikuqa,
ya que en la noche muerta, miro, ciego,	 wañusqa tutamanta pacha, qhawani, ñawsa, .
de tu hermosura la imperfecta sombra!	 sumaq kayniykimanta chay mana hunt’asqa llantuy!
Los días noches son, si no te veo,	 P'unchawkunaqa tutakunam, mana rikuptiykiqa,
y cuando sueño en ti, días las noches.	 Qankunamanta musqukuptiyqa, p'unchawkuna tutakuna.
¿Qué sustancia es la tuya, qué te forma	 Ima sustanciataq qampaq, imataq qamta formasunki
que millones de sombras te acompañan?	millonnintin llantuykuna pusasusqaykimanta?
Su propia sombra tiene cada uno	 Sapakamam llantuynin kan
pero tú puedes producirlas todas.	 ichaqa llapantan ruruchiyta atinki.
Si describen a Adonis, su retrato	 Sichus Adonismanta willanku chayqa, retratonta
es tu pobre parodia; y te repintan	 chayqa wakcha parodiayki; hinaspan hukmanta pintasunkiku
con traje griego si a la bella Helena	 griego pachawan arí sumaq Helenaman
embellecen con máximo artificio.	 máxima artificiowan sumaqchay.
Si hablan del año joven o maduro,	 Waynamanta otaq poqosqa watamanta rimanku chayqa,
primavera es la sombra de tu gracia	 primaveraqa graciaykiq llanthunmi
y lo es de tu esplendor el tiempo fértil;	 Chay puquy tiempotaq k'anchariyniykimanta;
en todo lo feliz te descubrimos.	 tukuy imapi kusisqa tariykiku.
Contribuyes a toda la hermosura,	 Tukuy sumaq kaymanmi yanapakunki,
mas nada se parece a tu constancia.	 ichaqa manan imapas rikchakunchu constanteykimanqa.
Ni el mármol, ni los áureos monumentos,	 Ni mármol nitaq qori monumentokunapas,
durarán con la fuerza de esta rima,	 Kay rimaypa kallpanwanmi takyanqaku,
y en ella tu esplendor tendrá más brillo	 Chaypin aswan k'anchariyniyki k'ancharinqa
que en la losa que mancha el tiempo impuro.	 aswanqa qhelli tiempoq manchasqan losapi.
Cuando tumbe la guerra las estatuas	 Guerra estatuakunata urmachiptin
y el desorden los muros desarraigue,	 hinaspa desórdenes nisqa perqakunata saphichan, .
ni la espada de Marte ni su incendio	 nitaq Marte nisqa espadapas nitaq ninanpas
destruirán tu memoria siempre viva.	 Chaykunan wiñaypaq kawsaq yuyariyniykita chinkachinqaku.
Irás contra la muerte y el olvido.	 Wañuypa, qonqasqa kaypa contranpim rinki.
Acogerá tu elogio la mirada	 Chay qhawariyqa alabasqaykitan chaskinqa
de la posteridad que, consumiéndolo,	 de posteridad pikunachus, chayta mikhuspa, .
hasta el juicio final fatigue al mundo.	qhepa kaq juicio kay pachata sayk’unankama.
Así, hasta el día en que también te juzguen,	 Chaymi, qantapas juzgananku p’unchaykama,
aquí estarás y en los amantes ojos.	 kaypim kanki hinaspa kuyakuq ñawikunapi.
Si nada es nuevo, si lo que es ya ha sido,	 Mana imapas musuq kaptinqa, imapas kaptinña,
¡cómo se engaña nuestra inteligencia	 imaynatas yuyayninchis q’otusqa kashan chayta
cuando, empeñada en busca de invenciones,	 maypachachus, inventokuna maskhaypi k’umuykachisqa, .
de un niño ya nacido lleva el peso!	 naceq wawapa llasayninta apan!
¡Ay, si mirando atrás quinientos años	 Ay, pichqa pachak wata qhipaman qhawarispaqa
pudiera presentarme la memoria	 chay yuyariyta qawachiwayta atiwaqchu
tu imagen en un libro muy remoto,	 ancha karu libropi rikchasqayki, .
ya que el alma empezó a expresarse en letras!	 ¡alma cartakunawan rimayta qallarisqanmantapacha!
¡Si pudiera saber lo que inspiraron	 Sichus yachayman karqan imatachus paykunaq inspirasqankuta
tus maravillas al antiguo mundo,	 ñawpaq pachaman admirakuypaq ruwasqaykikunata,
y ver si es nuestra o suya la ventaja	 hinaspa qhaway sichus ventaja ñoqaykupaqchu icha qanpachu
o si los ciclos son iguales todos!	 otaq sichus ciclokuna llapanku kaqlla kanku chayqa!
Seguro estoy que los pasados genios	 Seguro kani chay ñawpaq geniokuna
exaltaron objetos menos dignos.	 mana ancha allin qhawarisqa kaqkunata hatuncharqanku.
Como en la playa al pedregal las olas,	 Rumi quchapa patanpi olakuna hina,
nuestros minutos a su fin se apuran,	 Minutosniykuqa tukukunanpaqñam kachkan,
cada uno desplaza al que ha pasado	 sapankanmi pasaqta huk ladoman astachin
y avanzan todos en labor seguida.	 hinaspapas llapankun ñawpaqman puririnku sapa kutilla llank’aypi.
El nacimiento, por un mar de luces,	 Nacesqan, k'anchay lamar qocha qayllapi, .
va hacia la madurez y su corona;	 puquymanmi rin, coronanmanpas;
combaten con su brillo eclipses pérfidos	paykunaqa maqanakunku k’anchariyninwan perfidioso eclipses nisqawan
y el Tiempo sus regalos aniquila.	 hinaspapas Tiempoqa qokuyninkunatan chinkachin.
El Tiempo horada el juvenil adorno,	 Tiempoqa wayna-sipas adornotan t’oqyachin, .
surca de paralelas la hermosura,	 sumaq kay surcokuna paralelos, .
se nutre de supremas maravillas	 hatun admirakuypaq kaqkunamantam mikun
y nada existe que su hoz no abata.	 manataqmi imapas kanchu hozpa mana uraykachisqanqa.
A pesar de su mano cruel, mi verso	 Millay makinwanña chaypas, versiculoy
dirá tu elogio en tiempos que esperamos.	 suyasqayku tiempokunapin alabanaykita ninqa.
¿En verdad quieres que tu imagen abra	 ¿Chiqaptachu munanki imahinayki kicharikunanta
mis párpados al tedio de la noche,	 ñawiypa patankunata tutamanta sayk’uchikuyman, .
mientras las sombras que se te parecen	 qanman rikch’akuq llanthunkunañataq
de mí se burlan y a mi sueño quiebran?	 burlakuwankuchu, musquyniytachu p’akinku?
¿Mandas así fuera de ti tu espíritu,	 Chhaynatan espirituykita kamachinki qan kikiykimanta,
lejos, para que aceche mis acciones	 karuman, chaynapi ruwasqayta qatipananpaq
y mis horas espíe de flaqueza,	 hinaspa espía horasniy pisi kallpa kasqaytapas, .
que son blanco y dominio de tus celos?	 chaykuna yuraq hinaspa dominio de tu envidia?
No; tu amor, aunque grande, no lo es tanto:	 Mana; Munakuyniyki hatunña chaypas, manan chay hinachu:
es el mío el que me abre los dos ojos,	 ñoqaqmi iskaynin ñawiyta kichariq,
mi propio amor quien mi descanso vence	 kikiypa kuyakuyniy pichus samayniy atipan
y en centinela para ti se cambia:	 centinelapitaq qankunapaq t'ikrakun:
pues por ti velo mientras te desvelas,	 Bueno, rikchasqalla kachkaptiykim qawayki,
muy distante de mi, muy cerca de otros.	 ñuqamanta ancha karu, hukkunawan ancha hichpallapi.
El pecado de amarme se apodera	 Munakuwaspa huchaqa hap’ikapunmi
de mis ojos, de mi alma y de mí todo;	ñawiymanta, almaymanta, tukuy imamanta ima;
y para este pecado no hay remedio	 kay huchapaqpas manan ima hampipas kanchu
pues en mi corazón echó raíces.	 sonqoypi saphichakusqanrayku.
Pienso que es el más bello mi semblante,	 Uyayqa aswan sumaqmi, .
mi forma, entre las puras, la ideal;	 formay, ch’uyakuna ukhupi, ideal;
y mi valor tan alto conceptúo	 valorniypas ancha hatunmi wiksallikuni
que para mí domina a todo mérito.	 chaymi ñoqapaqqa llapa méritokunata kamachin.
Pero cuando el espejo me presenta,	 Ichaqa espejo presentawaqtinmi,
tal cual soy, agrietado por los años,	 imaynan ñoqapas kani, watakunaq raqrasqan, .
en sentido contrario mi amor leo	 contra direccionpi munakuyniy leesqay
que amarse siendo así sería inicuo.	 kay hina kaspa munanakuyqa mana allin kasqanmanta.
Es a ti, otro yo mismo, a quien elogio,	 Qam, ñuqa kikiypas, qamtam yupaychani.
pintando mi vejez con tu hermosura.	 sumaq kayniykiwan machuyayniyta pintaspa.
Si la muerte domina al poderío	 Sichus wañuy atiyta kamachin chayqa
de bronce, roca, tierra y mar sin límites,	 broncemanta, qaqamanta, hallp'amanta, mana k'uchuyuq mama quchamantawan,
¿cómo le haría frente la hermosura	 imaynatataq sumaq kay payman uyayuq kanman
cuando es más débil que una flor su fuerza?	 t’ikamanta aswan pisi kallpan kashaqtin?
Con su hálito de miel, ¿podrá el verano	 Miel samayninwan, verano kanman
resistir el asedio de los días,	 p'unchawkuna muyuykusqa kayta hark'ay, .
cuando peñascos y aceradas puertas	 qaqakuna, acero punkukuna ima kaptin
no son invulnerables para el Tiempo?	 manachu Tiempowan mana k’irisqa kanku?
¡Atroz meditación!	 ¡Manchay yuyaymanay!
¿Dónde ocultarte,	 maypi pakakuna
joyel que para su arca el Tiempo quiere?	 Joyel chay Tiempo munan arcanpaq?
¿Qué mano detendrá sus pies sutiles?	¿Ima makitaq mana rikukuq chakichankunata harkanqa?
Y ¿quién prohibirá que te despojen?	 Hinaspa, ¿pitaq hark'asunkichis p'achawan p'achakunaykichista?
Ninguno a menos que un prodigio guarde	 Mana mayqinpas manachus huk prodigio salvaptinqa
el brillo de mi amor en negra tinta.	 yana tintawan kuyakuyniypa llimpiynin.
Cuando haya muerto, llórame tan sólo	 Wañusqaña kaspayqa waqaylla
mientras escuches la campana triste,	 llaki campanata uyarisqaykikama,
anunciadora al mundo de mi fuga	 ayqikusqay pachaman willakuq
del mundo vil hacia el gusano infame.	 millay pachamanta mana allin riqsisqa kurukama.
Y no evoques, si lees esta rima,	 Hinaspa ama evocaychu, sichus kay rimata leenki chayqa,
la mano que la escribe, pues te quiero	 chayta qillqaq maki, allinmi kuyayki
tanto que hasta tu olvido prefiriera	 chaymi qonqayniykipas aswan allinpaq qhawarinman
a saber que te amarga mi memoria.	 yuyarisqaymi piñachisusqaykita yachanaypaq.
Pero si acaso miras estos versos	 Ichaqa kay versiculokunata qhawarispaqa
cuando del barro nada me separe,	 mana imapas t'urumanta t'aqawaqtin,
ni siquiera mi pobre nombre digas	 ama wakcha sutiytapas niychu
y que tu amor conmigo se marchite,	 Noqawan munakusqaykipas ch'akipunanpaqmi,
para que el sabio en tu llorar no indague	 chaynapi waqasqaykipi yachaysapa runakuna mana investigananpaq
y se burle de ti por el ausente.	 hinaspa mana chaypi kaqrayku burlakusunki.
Unos se vanaglorian de la estirpe,	 Wakinqa mirayninmantam alabakunku,
del saber, el vigor o la fortuna;	 yachaymanta, kallpamanta utaq suertemanta;
otros, de la elegancia extravagante,	 wakintaq, extravagante eleganciayuq, .
o de halcones, lebreles y caballos;	 otaq halcónkunamanta, allqukunamanta, caballokunamantapas;
cada carácter un placer comporta	 sapa runam kusikuyta apamun
cuya alegría a las demás excede;	 hukkunaman kusikuyninqa aswan hatunmi;
pero estas distinciones no me alcanzan	ichaqa kay t’aqanakuykunaqa manan ñoqapaqqa aypanchu
pues tengo algo mejor que las incluye.	 Bueno, aswan allin kaqniyuqmi kani, chaypim paykunapas kachkan.
En altura, tu amor vence al linaje;	 Alturapiqa munakuyniykiqa lineamientota atipan;
en soberbia al atuendo; al oro en fausto;	 p’achaman hatunchakuspa; gloriapi qoriman;
en júbilo al de halcones y corceles.	 halcónkunapa, caballokunapa kusikuyninwan.
Teniéndote, todo el orgullo es mío.	 Qampayuq kaspaqa, tukuy hatunchakuyniyqa ñuqapa.
Mi única miseria es que pudieras	 Llakikuyniyqa atisqaykillam
quitarme todo y en miseria hundirme.	 tukuy imata qechuwaspa llakikuyman chinkaykuy.
Tu capricho y tu edad, según se mire,	 Caprichoykipas, edadniykipas, imayna qhawarisqaykiman hina, .
provocan tus defectos o tu encanto;	 paykunaqa defectoykikunata otaq encantoykitapas provocanku;
y te aman por tu encanto o tus defectos,	 hinaspapas munakusunkiku encantoykirayku otaq pantasqaykirayku,
pues tus defectos en encanto mudas.	 Bueno, defectoykikunaqa encantadormanmi tukupun.
Lo mismo que a la joya más humilde	 Aswan huch’uyyaykukuq alhajawan kaqlla
valor se da en los dedos de una reina,	 valorqa reinaq dedonkunapin qokun, .
se truecan tus errores en verdades	 pantasqaykikunaqa cheqaq kaqmanmi tukupun
y por cosa legítima se tienen.	 hinaspapas legítima cosa hina hap’isqa kanku.
¡Cómo engañara el lobo a los corderos,	 Imaynatataq atoq corderokunata engañanqa,
si en cordero pudiera transformarse!	 sichus payqa huk corderoman tukupunman chayqa!
Y ¡a cuánto admirador extraviarías,	 Hinaspa, mayta admiradortataq chinkachiwaq,
si usaras plenamente tu prestigio!	 sichus prestigioykita hunt’asqata utilizarqanki chayqa!
Mas no lo hagas, pues te quiero tanto	 Ichaqa ama ruwaychu, anchata munakusqaykirayku
que si es mío tu amor, mía es tu fama.	 Munakuyniyki ñoqaq kaqtinqa, reqsisqa kayniykipas ñoqaqmi.
Cuando en las crónicas de tiempos idos	 Ñawpa tiempomanta willakuykunapi kashaqtin
veo que a los hermosos se describe	 Sumaq kaqkunamanta sut’inchasqa kasqankuta rikuni
y a la Belleza embellecer la rima	 hinaspa Sumaq kay rimayta sumaqchanku
que elogia a damas y señores muertos,	chaymi wañusqa señoras, señores nisqakunata alaban,
observo que al pintar de sus dechados	 Chaytan reparani muestreadorninkunata pintashaspa
la mano, el labio, el pie, la frente, el ojo,	 maki, simi, chaki, mat’i, ñawi, .
trataba de expresar la pluma arcaica	 ñawpaq plumata rimayta munarqa
una belleza como la que tienes.	 kapuqniyki hina sumaq kay.
Así, sus alabanzas son presagios	 Chhaynapin alabasqankuqa señalkuna
