español	quechua
¿Porque él no se levantaba y dejaba entrar al apoderado?, ¿porque estaba en peligro de perder el trabajo y porque entonces el jefe perseguiría otra vez a sus padres con las viejas deudas?	 ¿Imanasqataq mana hatarispachu encargadota yaykuchirqa?, llamkayninta chinkachinanpaq peligropi kasqanrayku, chaymantañataqmi jefeqa tayta-mamanpa qipanta yapamanta ñawpaq manukunawan riq?
Éstas eran, de momento, preocupaciones innecesarias.	 Kaykunaqa, kunan pacha, mana necesario llakikuymi karqan.
Gregorio todavía estaba aquí y no pensaba de ningún modo abandonar a su familia.	 Gregorioqa kaypiraqmi kachkarqa, manam imapipas ayllunta saqiyta munarqachu.
De momento yacía en la alfombra y nadie que hubiese tenido conocimiento de su estado hubiese exigido seriamente de él que dejase entrar al apoderado.	 Chay ratopaqqa alfombrapi siriykusqa kasharqan manataqmi pipas imayna kasqanmanta yachaqqa sinchitachu mañakunman karqan abogadota haykuchinanpaq.
Pero por esta pequeña descortesía, para la que más tarde se encontraría con facilidad una disculpa apropiada, no podía Gregorio ser despedido inmediatamente.	 Ichaqa kay huch’uy mana allin ruwaymanta, chaymantaqa qhepamanmi facil-llata tarikunman karqan allin disculpa mañakuy, Gregortaqa manan chay ratochu qarqoyta atirqanku.
Y a Gregorio le parecía que sería mucho más sensato dejarle tranquilo en lugar de molestarle con lloros e intentos de persuasión.	 Hinaspa Gregorpaqqa aswan allin yuyayniyoqmi rikch’akurqan, waqaywan, convencechiyta munaspa ima llakichinamantaqa, sapallanta saqeyqa.
Pero la verdad es que era la incertidumbre la que apuraba a los otros hacía perdonar su comportamiento.	Ichaqa cheqaq kaqmi, mana seguro kasqankun hukkunata usqhaylla ruwarqan, chaymi paykunata pampacharqanku comportamientonkuta.
Señor Samsa  —  exclamó entonces el apoderado levantando la voz — .	 Tayta Samsa - chaymanta qaparirqa kamachiq kunkanta hoqarispa -.
¿Qué ocurre?	 ¿Imataq pasakun?
Se atrinchera usted en su habitación, contesta solamente con sí o no, preocupa usted grave e inútilmente a sus padres y, dicho sea de paso, falta usted a sus deberes de una forma verdaderamente inaudita.	 Cuartoykipi barricakunki, arí otaq mana nispalla kutichinki, tayta-mamaykita serio hinaspa mana imapaq valeqllata llakichinki hinaspapas, de paso, cheqaqtapuni mana hayk’aq rikusqanchis hina ruwanaykipi mana allintachu ruwanki.
Hablo aquí en nombre de sus padres y de su jefe, y le exijo seriamente una explicación clara e inmediata.	 Kaypiqa tayta-mamaykiq sutinpi, jefeykiq sutinpi ima rimani, sinchitan mañakuni sut’ita, usqhaylla sut’inchayta.
Estoy asombrado, estoy asombrado.	 Admirasqam kachkani, admirasqam kachkani.
Yo le tenía a usted por un hombre formal y sensato, y ahora, de repente, parece que quiere usted empezar a hacer alarde de extravagancias extrañas.	 Yuyarqanim mana kuyukuq hinaspa allin yuyayniyuq runa kasqaykita, kunanqa qunqayllamantam mana riqsisqa extravaganciakunata qawachiyta qallaykuyta munankiman hina.
El jefe me insinuó esta mañana una posible explicación a su demora, se refería al cobro que se le ha confiado desde hace poco tiempo.	 Jefeqa kunan paqarinmi yuyaychawarqan huk posible explicación tardasqanmanta, payqa rimasharqanmi chay colección nisqamanta, chaymi payman encargarqanku pisi tiempollamanta.
Yo realmente di casi mi palabra de honor de que esta explicación no podía ser cierta.	 Chiqaptaqa yaqa honor simiytam qurqani kay sut’inchayninqa mana chiqapchu kanman nispa.
Pero en este momento veo su incomprensible obstinación y pierdo todo el deseo de dar la cara en lo más mínimo por usted, y su posición no es, en absoluto, la más segura.	Ichaqa kay ratopin rikuni mana entiendey atina k’ullu kayniykita hinaspan chinkachini llapa munayta qanrayku sayanaypaq ni imapipas, posiciónniykipas manan ni imaraykupas aswan segurochu.
En principio tenía la intención de decirle todo esto a solas, pero ya que me hace usted perder mi tiempo inútilmente no veo la razón de que no se enteren también sus señores padres.	 Qallariypiqa sapallaymi tukuy kaykunata willanaypaq yuyaykurqani, ichaqa mana imapaq valeq tiempoyta usuchisqaykiraykun mana rikunichu imaraykun tayta-mamaykipas mana yachanankuta.
Su rendimiento en los últimos tiempos ha sido muy poco satisfactorio, cierto que no es la época del año apropiada para hacer grandes negocios, eso lo reconocemos, pero una época del año para no hacer negocios no existe, señor Samsa, no debe existir.	 Kay qhipa pachakunapi ruwasqaykiqa ancha mana kusichiqmi, chiqapmi mana allin pachachu watapi hatun negocio ruwanapaq, chayta riqsiyku, ichaqa huk pacha watapi mana negocio ruwanapaq mana kanchu, tayta Samsa, mana kananchu tiyan.
Pero señor apoderado  —  gritó Gregorio fuera de sí, y en su irritación olvidó todo lo demás — , abro inmediatamente la puerta.	 Ichaqa señor Abogado —nispas Gregorioqa mana yuyaypichu qaparisqa, phiñakuyninpitaq tukuy imatapas qonqapusqa, nispas chaylla punkuta kicharini.
Una ligera indisposición, un mareo, me han impedido levantarme.	 Aslla indisposición, uma muyuy, hark’awarqanmi hatariyta.
Todavía estoy en la cama, pero ahora ya estoy otra vez despejado.	 Puñunapiraqmi kachkani, kunanmi ichaqa yapamanta chuyaña kani.
Ahora mismo me levanto de la cama.	 Kunanpacham puñunaymanta hatarichkani.
¡Sólo un momentito de paciencia!	 ¡Huk ratu paciencialla!
Todavía no me encuentro tan bien como creía, pero ya estoy mejor.	Kunankamapas manan yuyaykusqayman hinachu allin sientekuni, kunanmi ichaqa aswan allinña kashani.
Cómo puede atacar a una persona una cosa así!	 ¿Imaynatataq chayna imapas runata atacanman?
Ayer por la tarde me encontraba bastante bien, mis padres bien lo saben o, mejor dicho, ya ayer por la tarde tuve una pequeña corazonada, tendría que habérseme notado.	 Qayna tardeqa allintam sientekurqani, tayta mamaymi yachanku, utaq aswan allinta nisunman, qayna tardeqa huk chikan yuyayniyuqmi karqani, chaytam reparana karqa.
¡Por qué no lo avisé en el almacén!	 ¡Imaraykutaq mana tiendapichu advertisqa kani!
Pero lo cierto es que siempre se piensa que se superará la enfermedad sin tener que quedarse.	 Ichaqa cheqaq kaqmi, sapa kutillanmi yuyaykunku chay onqoyta mana qhepakuspalla atipanankuta.
¡Señor apoderado, tenga consideración con mis padres!	 ¡Señor Abogado, tayta mamayta allinta qhawarikuy!
No hay motivo alguno para todos los reproches que me hace usted; nunca se me dijo una palabra de todo eso; quizá no haya leído los últimos pedidos que he, enviado.	 Manan imaraykupas kanchu llapa k'amiwasqaykikunaqa; Manam haykapipas tukuy chaykunamantaqa huk simillatapas niwarqakuchu; ichapas mana ñawincharqankichu qipa kamachikuykunata apachisqayta.
Por cierto, que en el tren de las ocho salgo de viaje, las pocas horas de sosiego me han dado fuerza.	 Por cierto, pusaq hora trenpi ripusaq, chay pisi horakuna thak kasqaymi kallpata qowarqan.
No se entretenga usted señor apoderado; yo mismo estaré enseguida en el almacén, tenga usted la bondad de decirlo y de saludar de mi parte al jefe.	 Ama kusirikuychu, wiraqocha Abogado; Ñuqa kikiypas chaylla tiendapi kasaq, allin kayniyuqmi kasaq chayta ninaypaq hinaspa jefeta napaykusaq.
Y mientras Gregorio farfullaba atropelladamente todo esto, y apenas sabía lo que decía, se había acercado un poco al armario, seguramente como consecuencia del ejercicio ya practicado en la cama, e intentaba ahora levantarse apoyado en él.	Hinaspa Gregorqa tukuy kaykunata sallqa hina rimapayachkaptin, mana yachaspa ima nisqanmanta, armarioman asuykurqa, yaqapaschá camapi ejercicio ruwasqanmanta, kunanqa chayman hapipakuspa hatariyta munachkasqa .
Quería de verdad abrir la puerta, deseaba sinceramente dejarse ver y hablar con el apoderado; estaba deseoso de saber lo que los otros, que tanto deseaban verle, dirían ante su presencia.	 Payqa chiqaptam punkuta kichayta munarqa, sunqumantam munarqa qawasqa kananpaq hinaspa kamachiqwan rimayta; payqa anchatan llakikurqan, payta rikuyta munaq wakinkuna, paypa qayllanpi ima ninankuta yachananpaq.
Al principio se resbaló varias veces del liso armario, pero finalmente se dio con fuerza un último impulso y permaneció erguido; ya no prestaba atención alguna a los dolores de vientre, aunque eran muy agudos.	 Qallariypiqa askha kutitan llañu armariomanta lloqsirqan, ichaqa qhepamanmi qhepa kutita tanqakuspa sayarirqan; manañan imatapas qhawarirqanchu wiksanpi nanaykunata, sinchi k’irisqaña kashaqtinpas.
Entonces se dejó caer contra el respaldo de una silla cercana, a cuyos bordes se agarró fuertemente con sus patitas.	Chaymantataq qayllanpi kaq sillaq qhepanman kutirispa urmaykurqan, huch’uy chakichankunawantaq kantunkunaman allinta k’askakuspa.
Con esto había conseguido el dominio sobre sí, y enmudeció porque ahora podía escuchar al apoderado.	 Chaywanmi pay kikinta controlayta atisqa, chaymi upallalla kapusqa kunanqa agenteta uyariyta atisqanrayku.
¿Han entendido ustedes una sola palabra?	 ¿Huk simillatapas entienderqankichu?
preguntó el apoderado a los padres¿0 es que nos toma por tontos?	 tapusqa abogadoqa tayta mamakunata, icha sonsopaqchu hapiwanchik?
¡Por el amor de Dios!	 ¡Diospa munakuyninrayku!
exclamó la madre entre sollozos — , quizá esté gravemente enfermo y nosotros le atormentamos.	" nispas mamaqa waqay chawpipi qaparisqa, ""ichapas sinchi unqusqa, ñak'arichichkayku""."
¡Grete!	 ¡Napaykuy!
¡Grete!	 ¡Napaykuy!
gritó después.	 nispas qaparirqa.
¿Qué, madre?	 ¿Imataq, mamay?
dijo la hermana desde el otro lado.	 nispas huk ladumanta ñañaqa nisqa.
Se comunicaban a través de la habitación de Gregorio — .	 Gregorioq cuartonwanmi rimanakurqanku.
Tienes que ir inmediatamente al médico, Gregorio está enfermo.	 Chaylla doctorman rinayki tiyan, Gregorio unqusqa kachkan.
Rápido, a buscar al médico.	 Utqaylla, riy doctorta maskaq.
¿Acabas de oír a hablar a Gregorio?	 ¿Uyarirqankichu Gregorio rimaqta?
Es una voz de animal —  dijo el apoderado en un tono de voz extremadamente bajo comparado con los gritos de la madre.	 Uywapa kunkanmi - nispas kamachikuqqa sinchi pisi kunkawan nisqa mamapa qapariyninwan tupachisqa.
¡Anna!	 ¡Ana!
¡Anna!	 ¡Ana!
gritó el padre en dirección a la cocina a través de la antesala, y dando palmadas — .	nispas qaparirqa taytaqa cocinapa lawman antecuartonintakama, hinaspa makinta t’aqllakuspa.
¡Ve a buscar inmediatamente un cerrajero!	 ¡Riy chaylla huk cerrajerota maskhay!
Y ya corrían las dos muchachas haciendo ruido con sus faldas por la antesala  — ¿cómo se habría vestido la hermana tan deprisa?	 Hinaspaña chay iskay sipaskuna phawaykachasqaku, faldankuwan qaparispanku, antecuartoninta — ¿imaynataq chay ñañaqa chayna utqaylla pachakunman karqa?
y abrieron la puerta de par en par.	 hinaspan punkuta wikch’uykurqanku.
No se oyó cerrar la puerta, seguramente la habían dejado abierta como suele ocurrir en las casas en las que ha ocurrido una gran desgracia.	 Punkuqa manan uyarisqachu wisq’akushaqta, cheqaqtapunin kichasqata saqerqanku imaynan hatun desgracia pasasqan wasikunapi ruwakun hinata.
Pero Gregorio ya estaba mucho más tranquilo.	 Ichaqa Gregorioqa aswan thakñan kasharqan.
Así es que ya no se entendían sus palabras a pesar de que a él le habían parecido lo suficientemente claras más claras que antes, sin duda, como consecuencia de que el oído se iba acostumbrando.	 Chaymi rimasqanqa manaña entiendesqachu karqan paypaq sut’i hinaña karqan chaypas, ñawpaqmantaqa aswan sut’i, mana iskayrayaspa uyarisqan acostumbrakusqanrayku.
Pero en todo caso ya se creía en el hecho de que algo andaba mal respecto a Gregorio, y se estaba dispuesto a prestarle ayuda.	 Ichaqa imaynaña kaqtinpas, paykunaqa creerqankuñan Gregoriowan imapas mana allin kasqanpi, chaymi listo kasharqanku yanapanankupaq.
La decisión y seguridad con que fueron tomadas las primeras disposiciones le sentaron bien.	 Ñawpaq kaq disposicionkuna decidisqanku hinaspa seguro kasqanqa allintam tuparqa.
De nuevo se consideró incluido en el círculo humano y esperaba de ambos, M médico y de] cerrajero, sin distinguirlos del todo entre sí, excelentes y sorprendentes resultados.	Huk kutitawanmi runaq muyuyninpi hina qhawarikurqan, hinaspan suyakurqan doctormanta cerrajeromantapas allin, admirakuypaq ruwaykunata, mana llapanta t’aqaspa.
Mientras tanto en la habitación contigua reinaba el silencio.	 Chaykamataq, ladonpi kaq cuartopiqa ch’inlla kay kamachikurqan.
Quizás los padres estaban sentados a la mesa con el apoderado y cuchicheaban, quizá todos estaban arrimados a la puerta y escuchaban.	 Ichapas tayta-mamakunaqa tayta-mamawan kuska mesapi tiyaspa susurquchkasqaku, yaqapaschá llapallanku punkuman k’umuykuspa uyarichkasqaku.
Gregorio se acercó lentamente hacia la puerta con la ayuda de la silla, allí la soltó, se arrojó contra la puerta, se mantuvo erguido sobre ella  —  las callosidades de sus patitas estaban provistas de una sustancia pegajosa —  y descansó allí durante un momento, del esfuerzo realizado.	 Gregorqa pisi pisimantan punkuman asuykusqa tiyana yanapayninwan, chaypi kacharisqa, punkuman wikch’uykukuspa, chaypi sayasqa — huch’uy chakikunapi calluskuna huk k’aspi sustanciawan tapasqa kasqa — chaypitaq huk ratu samaykurqan, kallpachakusqanmanta ruway.
A continuación comenzó a girar con la boca la llave, que estaba dentro de la cerradura.	Chaymantataq chay llaveta, chay llaveta, chay llave ukhupi, siminwan muyuchiyta qallarisqa.
Por desgracia, no parecía tener dientes propiamente dichos  — ¿Con qué iba a agarrar la llave?	 Llakikuypaqmi, mana allin kiruyuq hinachu karqa — imawantaq llaveta hapisaq?
Escuchen ustedes —  dijo el apoderado en la habitación contigua está dando la vuelta a la llave.	 Uyariychik - nispas nirqa qatiqnin cuartopi kamachiq llaveta tikrachkan.
Esto significó un gran estímulo para Gregorio; pero todos debían haberle animado, incluso el padre y la madre.	 Chayqa Gregoriopaqqa ancha kallpanchakuymi karqa; ichaqa llapa runan kallpachananku karqan, taytapas mamapas.
«¡Vamos Gregorio!	 ¡Hamuy Gregorio!
debían haber aclamado — .	 paykunaqa kusisqallañam qaparinanku karqa.
¡Duro con ello, duro con la cerradura!» Y ante la idea de que todos seguían con expectación sus esfuerzos, se aferró ciegamente a la llave con todas las fuerzas que fue capaz de reunir.	 Sinchi chaypi, sinchi cerradurapi! Hinaspapas llapa runa suyakuspa kallpachakuyninta qatikusqankuta yuyaykuspan ñawsa hina llaveman k’askakurqan tukuy kallpanwan.
A medida que avanzaba el giro de la llave, Gregorio se movía en tomo a la cerradura, ya sólo se mantenía de pie con la boca, y, según era necesario, se colgaba de la llave o la apretaba de nuevo hacia dentro con todo el peso de su cuerpo.	Llave muyurichisqanman hinan Gregorqa cerrojota muyuriq, kunanqa simillanwanmi sayaqlla kasharqan, necesitasqanman hinataq llaveta warkusqa otaq tukuy kallpanwan kutichispa haykunanpaq ñit’iykurqan cuerpoykiq llasaynin.
El sonido agudo de la cerradura, que se abrió por fin, despertó del todo a Gregorio.	 Chay cerrojopa k’irisqa t’oqyayninmi, chaymi qhepaman kicharisqa karqan, chaymi Gregorta llapanta rikch’arichirqan.
Respirando profundamente dijo para sus adentros: «No he necesitado al cerrajero», y apoyó la cabeza sobre el picaporte para abrir la puerta del todo.	 Samayta hap’ispataq sonqollanpi nisqa: “Manan cerrajerotaqa necesitarqanichu”, nispa, hinaspan umantapas hap’inaman k’umuykuspa punkuta tukuy ñanta kicharirqan.
Como tuvo que abrir la puerta de esta forma, ésta estaba ya bastante abierta y todavía no se le veía.	 Chaynata punkuta kichanan kasqanraykum, kichasqaña kachkasqa, manaraqmi qawakurqachu.
En primer lugar tenía que darse lentamente la vuelta sobre sí mismo, alrededor de la hoja de la puerta, y ello con mucho cuidado si no quería caer torpemente de espaldas justo ante el umbral de la habitación.	 Ñawpaqtaqa pisi pisimantan punkuta muyurinan karqan, chaytataq ancha cuidadowan ruwanan karqan, mana chayqa cuarto punku hawallapin mana allintachu qhepaman urmapunman.
El padre cerró el puño con expresión amenazadora, como si quisiera empujar de nuevo a Gregorio a su habitación, miró inseguro a su alrededor por el cuarto de estar, después se tapó los ojos con las manos y lloró de tal forma que su robusto pecho se estremecía por el llanto.	Taytaqa amenazaq uyawan puñunanta k’iskiykusqa, Gregorta cuartonman kutichispa tanqayta munashanmanpas hina, mana seguro tiyay wasi muyuriqninta qhawarispa, chaymantataq makinwan ñawinta tapakuspa waqaykurqan, sinchi sinqan llasaykunanpaq, waqaymanta khatatatasqa.
Gregorio no entró, pues, en la habitación, sino que se apoyó en la parte intermedia de la hoja de la puerta que permanecía cerrada, de modo que sólo podía verse la mitad de su cuerpo y sobre él la cabeza, inclinada a un lado, con la cual miraba hacia los demás.	 Chaymi Gregorqa mana cuartoman haykurqanchu, aswanpas punkuq chawpi kaqninmanmi k’umuykurqan, chaytaq wisq’asqalla qheparqan, chaymi kuskan cuerpollan rikukurqan, chaypa hawanpitaq umantapas, huk ladoman k’umuykuspa, chaywantaq qhawarisqa wakinkunataq.
Entre tanto el día había aclarado; al otro lado de la calle se distinguía claramente una parte del edificio de enfrente, negruzco e interminable  —  era un hospital — , con sus ventanas regulares que rompían duramente la fachada.	 Chaykamataq p’unchawqa ch’uyanchasqaña; huk lado callepiqa, chimpapuray wasiq huk parten sut’ita t’aqakunman karqan, yana hinallataq mana tukukuq —chayqa hospitalmi karqan— sapa kutilla ventanankunayoq, chaymi fachadanta sinchita p’akirqan.
Todavía caía la lluvia, pero sólo a grandes gotas, que se distinguían tina por una, y que eran lanzadas hacia abajo aisladamente sobre la tierra.	 Paraqa chayamuchkarqaraqmi, ichaqa hatun gotakunallapim, chaykunatam huk tinamanta hukmanta rakiyta atirqaku, chaykunatam sapallanta pampaman uraykachirqaku.
Las piezas de la vajilla del desayuno se extendían en gran cantidad sobre la mesa porque para el padre el desayuno era la comida principal del día, que prolongaba durante horas con la lectura de diversos periódicos.	Desayunopaq mesapi churanakunaqa achkallañam mesapi mastarisqa karqa, taytanpaqqa desayunoqa chay punchawpa aswan mikuyninmi karqa, chaytam achka horakuna unayta ruwarqa imaymana periodicokunata leespa.
Justamente en la pared de enfrente había una fotografía de Gregorio, de la época de su servicio militar, que le representaba con uniforme de teniente, y cómo, con la mano sobre la espada, sonriendo despreocupadamente, exigía respeto para su actitud y su uniforme.	 Chimpa pirqallapin Gregorioq foton kashasqa, militar kashasqanmantapacha, chaypin rikukun teniente uniformeyoq, imaynatas espadanpi makinta hap’ispa mana imatapas qhawarispa asirikuspa, actitudninta uniformentapas respetanankupaq mañakurqan.
La puerta del vestíbulo estaba abierta y, como la puerta del piso también estaba abierta, se podía ver el rellano de la escalera y el comienzo de la misma, que conducían hacia abajo.	 Salón punkuqa kichasqañan kasharqan, wasi punkupas kichasqa kasqanraykun rikukuq escalerakunaq aterrizajenta, escaleraq qallariynintapas, urayman riq.
Bueno —  dijo Gregorio, y era completamente consciente de que era el único que había conservado la tranquilidad — , me vestiré inmediatamente, empaquetaré el muestrario y saldré de viaje.	 Bueno, nispas Gregorioqa nisqa, hinaspan allinta yacharqan paylla q’oñi kayninta waqaychasqanmanta, “chaylla p’achakusaq, muestrakunata apasaq, hinaspan viajeman risaq.
¿Queréis dejarme marchar?	 ¿Kachariwayta munankichu?
Bueno, señor apoderado, ya ve usted que no soy obstinado y me gusta trabajar, viajar es fatigoso, pero no podría vivir sin viajar.	Bueno, señor Abogado, rikunki mana k’ulluchu kasqayta, llank’aypas gustawanmi, viajayqa sayk’uchikuqmi, ichaqa manan mana viajaspaqa kawsayta atiymanchu.
¿Adónde va usted, señor apoderado?	 Maymantaq richkanki, wiraqocha?
¿Al almacén?	 ¿Almacén nisqaman?
¿Sí?	 Arí?
¿Lo contará usted todo tal como es en realidad?	 ¿Chiqap kasqanman hinachu tukuy imata willanki?
En un momento dado puede uno ser incapaz de trabajar, pero después llega el momento preciso de acordarse dé los servicios prestados y de pensar que después, una vez superado el obstáculo, uno trabajará con toda seguridad, con más celo y concentración.	 Huk ratopiqa manapaschá llank’ayta atinmanchu, ichaqa chaymantan chay rato preciso chayan yuyarinapaq serviciokuna ruwasqanmanta, hinallataq yuyaykunapaq qhepaman, huk kuti hark’ayta atipasqaña kaqtinqa, mana imamanta manchakuspa llank’anqa, aswan tukuy sonqowan, aswan yuyaywan ima.
Yo le debo mucho al jefe, bien lo sabe usted.	 Achkatam debekuni jefeman, allintam yachanki.
Por otra parte, tengo a mi cuidado a mis padres y a mi hermana.	 Huk ladomantaq tayta-mamayta, ñañaytapas cuidani.
Estoy en un aprieto, pero saldré de él.	 Huk watasqam kachkani, ichaqa chaymantam lluqsisaq.
Pero no me lo haga usted más difícil de lo que ya es.	 Ichaqa ama aswan sasachawaychu, kunan kasqanmantaqa.
¡Póngase de mi parte en el almacén!	 ¡Ñoqawan kuska almacén nisqapi!
Ya sé que no se quiere bien al viajante.	 Yachanim chay rantikuq runaqa mana allin gustasqan kasqanmanta.
Se piensa que gana un montón de dinero y se da la gran vida.	 Yuyakunmi achka qullqita ganaspa alto kawsayta kawsasqanmanta.
Señor apoderado, no se marche usted sin haberme dicho una palabra que me demuestre que, al menos en una pequeña parte, me da usted la razón.	 Señor Abogado, ama ripuychu mana huk simitapas niwaspayki, chaymi qawachiwan, pisillapipas, ñuqawan acuerdopi kasqaykita.
Ya se encontraba en el vestíbulo y, a juzgar por el movimiento repentino con que sacó el pie por última vez del cuarto de estar, podría haberse creído que acababa de quemarse la suela.	 Payqa salapin kashasqaña, qonqayllamanta chakinta qhepa kutita horqosqanmanta qhawarispan, ichapas yuyaykunman karqan chayllaraq suelan ruphachisqanpi.
Ya en el vestíbulo, extendió la mano derecha lejos de sí y en dirección a la escalera, como si allí le esperase realmente una salvación sobrenatural.	 Huk kutinmi salaman haykuspa, paña makinta haywarirqan paymanta karunchakuspa escaleraman, chaypiqa cheqaqtapuni suyashanman hina ima mana rikuy atina qespikuypas.
Gregorio comprendió que de ningún modo debía dejar marchar al apoderado en este estado de ánimo, si es que no quería ver extremadamente amenazado su trabajo en el almacén.	 Gregorioqa entienderqanmi mana imaynapipas kay hina yuyaypi agenteta saqenanmanta, sichus mana munanmanchu almacénpi llank’ayninta sinchita amenazasqa kashaqta rikuyta chayqa.
Pero Gregorio poseía esa previsión.	 Ichaqa Gregorioqa chayna ñawpaqmantaraqmi qawarqa.
El apoderado tenía que ser retenido, tranquilizado, persuadido y, finalmente, atraído.	 Chay proxy nisqataqa hap’ina, thasnuchina, convencechina, qhepamantaq aysachina karqan.
¡El futuro de Gregorio y de su familia dependía de ello!	 ¡Chaymantan Gregorioq familianpa hamuq tiemponpas dependerqan!
¡Si hubiese estado aquí la hermana!	 ¡Sichus chay hermana kaypi kanman karqan chayqa!
Ella era lista; ya había llorado cuando Gregorio todavía estaba tranquilamente sobre su espalda, y seguro que el apoderado, ese aficionado a las mujeres, se hubiese dejado llevar por ella; ella habría cerrado la puerta del piso y en el vestíbulo le hubiese disuadido de su miedo.	 Payqa yachaysapam karqa; Payqa waqasqañan Gregorqa wasanpi thakllaraq kashaqtin, cheqaqtapunin chay encargadoqa, chay hina warmikunata munakuq, paywan apasqa kananta saqenman karqan; chay wasiq punkunta wisq’anman karqan, salapitaq manchakuyninta hark’anman karqan.
Pero lo cierto es que la hermana no estaba aquí y Gregorio tenía que actuar.	 Ichaqa cheqaq kaqmi, chay hermanaqa manan kaypichu kasharqan, chaymi Gregorioqa imatapas ruwanan karqan.
Y sin pensar que no conocía todavía su actual capacidad de movimiento, y que sus palabras posiblemente, seguramente incluso, no habían sido entendidas, abandonó la hoja de la puerta y se deslizó a través del hueco abierto.	Hinaspa mana yuyaykusparaq kunan kuyuy atiyninta yachasqanmanta, hinallataq rimasqanpas ichapas, cheqaqtapunipas, manaraq entiendesqa kasqanmanta, punku raphimanta lloqsispa kichasqa ch’usaq ukhunta llimp’iykurqan.
Pretendía dirigirse hacia el apoderado que, de una forma grotesca, se agarraba ya con ambas manos a la barandilla del rellano; pero, buscando algo en que apoyarse, se cayó inmediatamente sobre sus múltiples patitas, dando un pequeño grito.	 Payqa yuyaykusqañan riyta chay gerenteman, payqa, grotesco hina, iskaynin makinwanmi hap’iykusqaña chay aterrizajeq barandillanmanta; ichaqa, imatapas uywananpaq maskhaspa, chay ratopacha askha chakikunapi urmaykusqa, pisillata waqaspa.
enfrente de ella, ésta, que parecía completamente sumida en sus Propios pensamientos, dio un salto hacia arriba, con los brazos extendidos, con los dedos muy separados entre sí, y exclamó:	Paypa chimpanpitaq, Kikin yuyayninpi chinkasqa hina, makinkunata mast’arisqa, dedonkunata t’aqasqa, saltaspa qaparirqan:
¡Socorro, por el amor de Dios, socorro!	 Yanapay, Diosrayku, yanapay!
¡Madre, madre!	 Mama, mama!
dijo Gregorio en voz baja, y miró hacia ella.	 nispas Gregorioqa pisi kunkawan, payman qhawarisqa.
Por un momento había olvidado completamente al apoderado; por el contrario, no pudo evitar, a la vista del café que se derramaba, abrir y cerrar varias veces sus mandíbulas al vacío.	 Huk ratullapaqmi chay encargadota llapanta qonqarusqa; aswanpas, chay kukata hich’akuqta rikuspa, mana ima ruwaytapas atisqachu, askha kutita vacío nisqapi quijadakunata kichariyta, wisq’ayta ima.
Al verlo la madre gritó nuevamente, huyó de la mesa y cayó en los brazos del padre, que corría a su encuentro.	 Payta rikuspas mamaqa yapamanta qaparirqa, mesamanta ayqikuspa, taytapa marq’ayninman urmaykusqa, paytaq phawaylla phawarirqan paywan tupananpaq.
Pero Gregorio no tenía ahora tiempo para sus padres.	Ichaqa Gregorqa manan kunanqa tayta-mamanpaq tiempoyoqchu karqan.
El apoderado se encontraba ya en la escalera; con la barbilla sobre la barandilla miró de nuevo por última vez.	 Chay agenteqa escalerapiñam kachkasqa; rielpi chukchanta hap’ispa qhepa kutita hukmanta qhawarisqa.
Gregorio tomó impulso para.	 Gregorioqa kallpata hap’irqan.
alcanzarle con la mayor seguridad posible.	 atisqaykiman hina mana imamanta manchakuspa chayasunaykipaq.
El apoderado debió adivinar algo, porque saltó de una vez varios escalones y desapareció; pero lanzó aún un «¡Uh!», que se oyó en toda la escalera.	" Chay encargadoqa imatapas adivinasqachá, huk kutillapi askha pasokunata saltaspa chinkapusqanrayku; ichaqa huk ""Whoa!"""
De nada sirvieron los ruegos de Gregorio, tampoco fueron entendidos, y por mucho que girase humildemente la cabeza, el padre pataleaba aún con más fuerza.	Gregoriopa mañakusqanqa yanqapaqmi karqa, manataqmi entiendesqachu karqa, mayna humillakuspan umantapas muyuchiptinpas taytaqa aswan kallpawanraqmi sarurqa.
Al otro lado, la madre había abierto de par en par una ventana, a pesar del tiempo frío, e inclinada hacia fuera se cubría el rostro con las manos.	 Huk ladumantaq mamaqa huk ventanata kichasqata wikch’uykusqa, chiri pachaña kashaspapas, hawaman k’umuykuspa makinwan uyanta tapaykusqa.
Entre la calle y la escalera se estableció una fuerte corriente de aire, las cortinas de las ventanas volaban, se agitaban los periódicos de encima de la mesa, las hojas sueltas revoloteaban por el suelo.	 Callewan escalerawan chawpinpin sinchi wayra sayarirqan, ventanakunamanta cortinakuna phawarirqan, mesapi periodicokuna phawaykacharqan, suchuq hojakuna pampapi phawaykacharqan.
El padre le acosaba implacablemente y daba silbidos como un loco.	 Taytaqa mana samaspa ñakarispanmi loco hina silbarqa.
Pero Gregorio todavía no tenía mucha práctica en andar hacia atrás, andaba realmente muy despacio.	 Ichaqa Gregorioqa manaraqmi anchatachu practicarqan qhepaman purinanpaq, payqa cheqaqtapuni pisi pisimantan purisharqan.
Sí Gregorio se hubiese podido dar la vuelta, enseguida hubiese estado en su habitación, pero tenía miedo de impacientar al padre con su lentitud.	 Gregorqa kutiriyta atinman karqan chayqa, chay ratollan cuartonpi kashanman karqan, ichaqa manchakurqanmi taytanta mana pacienciayoqta pisi-pisimanta rimasqanmanta.
al darse la vuelta, y a cada instante le amenazaba el golpe mortal del bastón en la espalda o la cabeza.	 muyuriqtin, sapa ratotaq wasanman otaq umanman k’aspiq wañuypaq maqasqanqa amenazasqa.
