español	quechua
¡Toda la presunta empiria al respecto se ha reducido a la nada!	 ¡Tukuy chaymanta presunto empírico nisqakunam pisiyachisqaña kachkan!
¡He aquí lo que se sigue de esto!	 ¡Kaypim kaymanta lluqsimun!
Y, sin embargo, habíamos abusado a más no poder de esta “empiria”; en base a ella habíamos construido el mundo como un mundo de causas, de voliciones, de espíritus.	" Hinaspa, chaywanpas, kay ""empírico"" nisqamanta aswanta abusarqayku; chaypi sayarispan kay pachata hatarichirqayku huk pacha hina causakuna, munayninku, espiritukuna hina."
Trabajaba en esto la más antigua y más larga sicología, que en definitiva no hacía otra cosa; para ella, todo acaecer era un hacer y todo hacer la consecuencia de una volición.	 Aswan ñawpaq, aswan unay psicología nisqa kaypi llamk’achkasqa, qhipaman mana imatapas ruwarqachu; paypaqqa sapa sucedesqanqa ruwaymi karqan, sapa ruwaytaqmi munayninpa consecuencian karqan.
El mundo se le aparecía como una multitud de agentes y todo acaecer como determinado por un agente (un “sujeto”).	 Kay pachaqa paymanmi rikhurimurqan askha agentekuna hina hinallataq tukuy imapas pasasqanpas huk agentepa (huk “sujeto”) determinasqanman hina.
El hombre ha proyectado fuera de sí sus tres “hechos interiores”, aquello en que más firmemente creía: la voluntad, el espíritu y el yo; desarrolló del concepto “yo” el concepto “Ser” y concibió las “cosas” a su imagen como algo que “es”, de acuerdo con su concepto del yo como causa.	"Runaqa hawamanmi proyectasqa kinsa “hechos interiores” nisqakunata, chaypin aswan allinta iñirqan: munayta, espirituta, kikintapas; payqa ""ñuqa"" hamut'aymanta ""Kaymanta"" hamut'ayta wiñachirqan, rikch'ayninpi ""imakunatapas"" imapas ""kasqa"" hina yuyaykurqan, kikinmanta causa hina hamut'asqanman hina."
No es de extrañar, así, que luego haya vuelto a encontrar en las cosas lo que en ellas había introducido.	 Chayrayku, mana admirakunapaqchu, qhipaman imakunapichus yaykuchisqanmanta wakmanta tarisqanqa.
La cosa, el concepto “cosa”, lo repito, no es sino un reflejo de la creencia en el yo como causa.  Y aun en su átomo, señores mecanicistas y físicos, i cuánto error, cuánta sicología rudimentaria subsiste aún en su átomo!	" Chay imapas, ""imapas"" nisqa hamutay, yapamanta nini, manan imapaschu aswanpas kikinpi iñiypa rikuchiyninmi, huk causa hina. Hinaspa átomoykipipas, mecanistakunapi, físicokunapipas, ¡mayna pantay, hayka psicología rudimentaria nisqataq átomoykipi kawsachkanraq!"
¡Y no se diga la “cosa en sí”, el horrendem pudendum de los metafísicos!	" Hinaspa ama rimaychu ""imapas kikinpi"" nisqamanta, metafísicos nisqakunaq horrendem pudendum nisqamanta!"
¡El error del espíritu como causa confundido con la realidad!	 ¡Espirituq pantasqan huk causa hina confundisqa cheqaq kaqwan!
¡Y erigido en criterio de la realidad!	 Hinaspa sayarichisqa criterio de realidad hina!
¡Y llamado Dios!	 Hinaspa Diosta waqyarqan!
Error de las causas imaginarias. - Hay que partir del sueno: a una determinada sensación, por ejemplo a raíz de un cañonazo lejano, y ver que se le inventa a posteriori una causa (con frecuencia toda una pequeña novela donde el soñador es el protagonista).	Imaginaria causas nisqamanta pantay. - Musquymanta qallarinayki tiyan: huk sensacionta, ejemplopaq karu cañonpa disparasqanpa rurun hina, hinaspa qawanayki huk causa inventasqa kasqanmanta a posteriori (sapa kutim huk entero uchuy novela maypichus musquq runa protagonista).
Entre tanto, la sensación subsiste, en una especie de resonancia, esperando en cierto modo a que el impulso causal le permita pasar a primer plano, más como fenómeno contingente que como “sentido”.	" Chaykamataq, chay sensaciónqa kawsan, huk laya resonanciapi, suyaspa huk cierta hina impulso causal nisqa ñawpaqman hamunanta saqinanpaq, aswanta huk fenómeno contingente hina, manan ""sentido"" hinachu."
El cañonazo aparece en forma causal, en una aparente inversión del tiempo.	 Chay cañonpa disparasqanqa causal hinam rikurin, tiempopa tikrakuyninman hina.
Lo posterior, la motivación, es experimentado primero, muchas veces con cien detalles que van desfilando de una manera fulminante; el cañonazo sigue.  ¿Qué ha pasado?	 Qhepa kaq, kallpachay, ñawpaqta experimentakun, askha kutita pachak detallekunawan, chaykunan qonqayllamanta desfilashan; chay cañonadaqa hinallam kachkan. Imataq karun?
Las representaciones mentales originadas por una determinada sensación han sido entendidas equivocadamente como causa de la misma.	 Huk sensacionpa paqarimusqan yuyaypi representacionkunaqa pantasqa entiendesqam kachkan chaypa causan kasqanmanta.
Lo cierto es que en el estado de vigilia procedemos igual.	 Chiqapqa rikchariypiqa kaqllatam purinchik.
La mayor parte de nuestras sensaciones generales - toda clase de inhibición, presión, tensión y explosión en el juego y contrajuego de los órganos, en particular el estado del nervus sympathicus - excitan nuestro impulso causal: buscamos un motivo para sentirnos tal como nos sentimos, para sentirnos mal o bien.	Yaqa llapan sensaciones generalesniyku - tukuy laya inhibición, presión, tension chaymanta explosión pukllaypi chaymanta contrajuego kaqpi órganos kaqpi, en particular estado nervio simpático kaqpi - impulso causal impulsonchikta: maskanchik huk razonta imayna ruwasqanchikta sientenapaq , mana allin otaq allin sientekuy.
Nunca nos contentamos con comprobar simplemente el hecho de que nos sentimos tal como nos sentimos; sólo admitimos este hecho, llegamos a tener conciencia de él, si le hemos dado una especie de motivación.	 Manan hayk’aqpas contentakunchischu imayna sientekusqanchista cheqaqchaspalla; kay chiqaptaqa riqsikunchik, chaymantaqa musyakunchik, sichus ima kallpanchakuytapas qurqanchik chayqa.
El recuerdo, que en tal caso entra en actividad a pesar nuestro, evoca estados anteriores de la misma índole y las interpretaciones causales a ellos ligadas; no su causalidad.	 Yuyariyqa, chayna kaptinqa ñuqanchikwanpas ruwayman yaykuspanmi, ñawpaq kaq estadokunata, chaykunawan tinkisqa interpretacion causalkunatapas evocan; manataqmi causacionninmantachu.
Por cierto que el recuerdo evoca también la creencia de que las representaciones mentales, los fenómenos concomitantes registrados en la esfera de la conciencia, han sido las causas.	 Chiqamanta yuyariyqa, yuyaypi rikuchiykuna, concomitante fenómenos registrados esfera de conciencia nisqapi, chaykuna kasqankumanta iñiyta rikhurichillantaq.
Tiene lugar así la habituación a una determinada interpretación causal, que en realidad dificulta, y aun impide, la indagación de la causa.	Chayhinam, habituación huk cierta interpretación causal nisqaman ruwakun, chaymi chiqaptaqa sasachan, hinaspapas harkanraqmi, chay causamanta investigacionta.
Explicación sicológica de lo antedicho. - Reducir algo desconocido a algo conocido alivia, reconforta, satisface y proporciona una sensación de poder.	 Kay patamanta psicológica sut’inchaynin. - Mana riqsisqa imatapas riqsisqaman pisiyachiyqa thasnuchin, sunquchachin, kusichin, atiyniyuq kayta qun.
Lo desconocido involucra peligro, inquietud y zozobra; aplícase el instinto primordialmente a eliminar estos estados penosos.	 Mana riqsisqaqa peligro, mana samay hinaspa llakikuymi; chay instinto nisqataqa ñawpaqtaqa kay nanay estadokunata chinkachinapaqmi churakun.
Primer principio: cualquier explicación es preferible a ninguna explicación.	 Ñawpaq kaq kamachikuy: ima sut’inchaypas aswan allinmi mana sut’inchanamantaqa.
Como en definitiva se trata tan sólo de un afán de librarse de representaciones penosas, se echa mano de cualquier medio que se ofrece con tal de quitárselas de encima, sin discriminar mayormente; cualquier representación mental en virtud de la cual lo desconocido se dé por conocido resulta tan reconfortante que se la “cree cierta”.	 Imaraykuchus qhipaman nanay rikuchiykunamanta t’aqakuyta munaylla kachkan, chayraykutaq ima ruway qusqamanpas recurrinku chaykunata chinkachinankupaq, mana anchata sapaqchaspa; ima yuyaypi rikuchiypas mana reqsisqa kaqta mana allinpaq qhawarisqa kaqtinqa, ancha sonqochakuqmi, chaymi “cheqaq kasqanpi iñikun”.
Es la prueba del placer (“de la fuerza”) como criterio de la verdad.	" Chayqa kusikuypa pruebanmi (""fuerzamanta"") chiqappa criterion hina."
El impulso causal está, pues, determinado y excitado por el temor.	Chayhinam chay causal impulso nisqa manchakuywan determinasqa hinaspa kusichisqa.
El “¿por qué?” debe dar en lo posible no la causa por la causa misma, sino determinado tipo de causa: una causa que tranquilice, redima, alivie.	" ¿Imaraykutaq?"" atisqanman hinaqa manan kikin causaraykuchu causata qonan, aswanpas huk clase causatan qonan: huk causa, chaymi thasnuchin, kacharichin, pisiyachin."
El que algo ya conocido, experimentado, grabado en la memoria, sea establecido como causa es la primera consecuencia de esta necesidad íntimamente sentida.	 Imapas riqsisqaña, experimentasqa, yuyariypi qillqasqa, causa hina takyachisqa kasqanmi, kay necesidad íntimamente sientesqapa punta kaq consecuencian.
Lo nuevo, no experimentado, extraño, queda excluido como causa.	 Musuq, mana experienciayuq, mana riqsisqa, huk causa hina qarqusqa.
De modo que se busca como causa no un tipo de explicaciones, sino un tipo escogido y preferido de explicaciones, aquel que con más rapidez y frecuencia haya eliminado la sensación de lo extraño, nuevo, jamás experimentado las explicaciones más corrientes.	 Chaynapim causataqa maskanku mana huk laya sut’inchaykunaraykuchu, aswanqa akllasqa hinaspa aswan munasqa sut’inchaykunarayku, chaymi aswan utqaylla hinaspa sapa kutilla chinkachirqa chay mana riqsisqa, musuq, mana haykapipas aswan riqsisqa sut’inchaykunawan rikusqapa sensacionta.
Como consecuencia de esto, un determinado tipo de motivación causal prevalece cada vez más, se reduce a sistema y llega al fin a dominar, con exclusión de otras causas y explicaciones.	 Kaypa consecuencian hinam, huk laya motivación causal nisqa aswan aswanta mastarikun, huk sistemaman pisiyachisqa hinaspa tukupaypi dominananpaq hamun, huk causakuna hinaspa explicacionkuna mana kaptin.
El banquero piensa en seguida en el “negocio”, el cristiano en el “pecado” y la muchacha en su amor.	"Banqueroqa chaylla yuyaykun ""negocio"" nisqapi, ""huchamanta"" cristianopi, munakusqan sipaspipas."
Todo el dominio de la moral y la religión cae bajo este concepto de las causas imaginarias. - “Explicación” de las sensaciones generales desagradables: Éstas están determinadas por seres hostiles a los hombres (espíritus malignos; el caso más célebre es la definición errónea de las histéricas como brujas).	" Lliw dominio moralidadpa, religionpa kay yuyaymanmi urmaykun causas imaginarias nisqamanta. - ""Sut'inchaynin"" mana allin sensaciones generales nisqamanta: Kaykunataqa qharikunawan awqa kawsaqkuna (mana allin espiritukuna; aswan riqsisqa casoqa histéricos nisqamanta pantasqa definicionmi brujakuna hina)."
Están determinadas por actos censurables (el sentimiento del “pecado”, de la “propensión al pecado”, como explicación de un, malestar_ fisiológico, puesto que siempre se encuentran motivos para estar descontento consigo mismo).	" Chaykunaqa huchachasqa ruwaykunawanmi (""hucha"" nisqa sientekuy, ""huchaman munay"" nisqa sientekuy, huk mana allin fisiológico nisqamanta sut'inchaynin hina, sapa kutinmi kan razonkuna mana contento kanapaq kikinmanta)."
Están determinadas como castigo, como expiación de algo que no se debió hacer, de algo que no debió ser (lo cual ha sido generalizado en forma terminante por Schopenhauer, en una proposición donde la moral aparece como lo que es, o sea como emponzoñadora y detractora propiamente dicha de la vida: “todo dolor intenso, físico o mental, expresa lo que tenemos merecido: pues no nos podría sobrevenir si no lo tuviésemos merecido”.	"Chaykunaqa determinasqa kanku castigo hina, expiación hina imapas mana ruwakunanmanta, imapas mana kananmanta (chaytan definitivamente generalizarqan Schopenhauer, huk proposicionpi maypichus moralidad rikhurin imachus kasqanman hina, chaymi veneno hina hinallataq cheqaq kawsayta k'amiq: ""tukuy sinchi nanaykuna, aychapipas yuyaypipas, imachus merecesqanchistan rikuchin: mana mereceqtinchisqa manan pasawasunmanchu""."
El mundo como voluntad y representación).	 Kay pacha munay hinallataq representación hina).
Están determinadas como consecuencias de actos irreflexivos, fatales (los afectos, los sentidos, concebidos como causa, como “culpa”; apremios diferentes como “merecidos”).	" Chaykunaqa mana yuyayniyuq, wañuypaq ruwaykunapa consecuencian hinam determinasqa kanku (munakuykuna, sentidokuna, causa hina yuyaymanasqa, ""culpa"" hina; hukniray ñit'iykuna ""merecesqa"" hina)."
“Explicación” de las sensaciones generales agradables: Éstas están determinadas por la fe en Dios.	" ""Explicación"" de sensaciones generales agradables: Kaykunaqa Diospi iñiywanmi kamachikun."
Están determinadas por la conciencia de buenas acciones (la llamada “conciencia tranquila”, un estado fisiológico que a veces se parece mucho a la buena digestión).	 Chaykunaqa allin ruwaykunamanta musyakuywanmi kamachikun (“thak conciencia” nisqa, huk estado fisiológico nisqa, wakin kutipiqa allin digestión nisqamanmi rikchakun).
Están determinadas por el resultado feliz de empresas (conclusión errónea candorosa; el resultado feliz de una empresa no proporciona en absoluto sensaciones generales agradables a un hipocondríaco o a un Pascal).	Chaykunaqa determinasqa kanku empresakunaq allin ruwasqanwan (conclusión errónea ingenua; huk empresaq allin ruwasqanqa manan ni imapipas qonchu sumaq general sentimientokunata huk hipocondrioman otaq huk Pascalman).
Están determinadas por la fe, el amor y la esperanza: las virtudes cristianas.	 Paykunaqa iñiywan, munakuywan, suyakuywan ima tanteasqa kanku: cristianokunaq allin kayninkuna.
En realidad, todas estas presuntas explicaciones son estados derivados y, por así decirlo, traducciones de sensaciones de placer o desplacer a un dialecto falso.	 Chiqaptaqa, tukuy kay suyasqa sut’inchaykunaqa, hurqusqa rimaykuna, nisunman, kusikuy utaq mana kusikuy sientekuykunamanta llulla rimayman tikrasqa.
Se está en condiciones de esperar porque la sensación de fuerza y plenitud infunde tranquilidad serena.	 Suyanaykipaqmi kachkanki, kallpawan huntasqa kayta sientesqaykiqa hawkalla hawka kayta churasqanrayku.
La moral y la religión pertenecen en un todo a la sicología del error: en cada caso particular se confunde la causa con el efecto, la verdad con el efecto de lo creído cierto o un estado de la conciencia con la causalidad de este estado.	 Moralidadwan religionwanqa llapanpiqa pantaypa psicologíanmanmi pertenecen: sapa caso particularpiqa causaqa pantasqam kachkan efectowan, chiqap kaqtaqa chiqap kasqanpi iñisqapa efectonwan utaq huk estado de conciencia kay estadopa causalidadninwan.
Error del libre albedrío. - Hoy día ya no tenemos contemplaciones con el concepto “libre albedrío”; sabemos demasiado bien lo que es: el más cuestionable truco de los teólogos con miras a hacer a la humanidad “responsable” en su criterio, o lo que es lo mismo, con el propósito de dominarla.	"Libre albedrío nisqapi pantay. - Kunanqa manañam “libre albedrío” nisqa yuyaywan yuyaymanayniyuqñachu kanchik; allintan yachanchis imachus kasqanmanta: teólogokunaq aswan tapunapaq hina toqllan, runa kayta ""responsable"" kananpaq yuyayninkupi, otaq imachus kaqlla, chayta kamachinankupaq."
Me limito aquí a exponer la sicología de todo hacer responsable.	 Kaypiqa limitakuni llapan responsable ruwaypa psicología nisqa exponenaypaq.
Dondequiera que se busquen responsabilidades suele ser el instinto del querer castigar y juzgar el que impera.	 Maypipas responsabilidadkunata maskaptinkuqa, aswantaqa instinto castigayta hinaspa juzgayta munaymi aswan allinqa.
Cuando se reduce el ser tal y como es, a voluntad, propósitos, actos de la responsabilidad, se despoja la posibilidad de su inocencia; la doctrina de la voluntad ha sido inventada esencialmente para los fines de castigo, esto es, para satisfacer el afán de declarar culpable.	 Ser kasqanman hina pisiyachisqa kaqtin, munasqanman hina, propósitos, actos de responsabilidad nisqakuna, mana huchayoq kayninpa atiynintan qechupun; munay yachachikuyqa aswantaqa muchuchinapaqmi paqarichisqa, chaymi huchayoq kasqanmanta willakuy munayta hunt’anapaq.
Toda la antigua sicología, la sicología volicional, reconoce como origen el hecho -  de que sus autores, los sacerdotes al frente de antiguas comunidades, querían procurarse a sí mismos o bien a Dios, el derecho de castigar.	 Llapan ñawpaq psicología, psicología volicional, reqsikunmi paqarimuynin hina, qelqaqninkuna, ñawpaq llaqtakunaq umalliqnin sacerdotekuna, paykunaman otaq Diosman, muchuchiy derechota procurayta munasqankuta.
Se concebía a los hombres “libres”, para que se los pudiera juzgar y castigar, para que pudieran ser culpables; en consecuencia, había que concebir cada acto como acto volitivo, el origen de cada acto como situado en la conciencia (con lo cual la tergiversación más fundamental in psychologicis quedaba convertida en el principio de la sicología. ).	"Runakunaqa ""libre"" hinan yuyaykusqa karqanku, juzgasqa kanankupaq, muchuchisqa kanankupaq, huchayoq kanankupaq; Chayraykun sapa ruwayqa munasqa ruway hina yuyaykusqa kanan karqan, sapa ruwaypa paqarimuyninqa concienciapi tarikuq hina (chaywanmi psicólogos nisqapi aswan fundamental pantachiyqa psicología nisqa kamachikuyman t’ikrakurqan)."
Hoy día, cuando hemos entrado en el movimiento opuesto; cuando en particular los inmoralistas nos aplicamos con todas las fuerzas a eliminar del mundo el concepto de la culpa y el del castigo, y depurar de ellos la sicología, la historia, la Naturaleza y las instituciones y sanciones sociales, consideramos como nuestros adversarios más radicales a los teólogos, los que por el concepto del “orden moral” siguen arruinando la inocencia de la posibilidad, contaminándola con el “castigo” y la “culpa”.	" Kunan pacha, chimpapuray kuyuyman yaykuptinchik; Astawanqa, qhelli huchapi puriqkuna tukuy kallpanchiswan kay pachamanta huchachakuymanta, muchuchiymanta yuyayta chinkachinanchispaq, chaymanta psicología, historia, Naturaleza, instituciones sociales nisqakunata, sancionkunatawan ch’uyanchanapaq, teólogos nisqakunaq aswan radical awqanchiskunata qhawarinchis, pikunachus ""orden moral"" nisqa yuyaywan, atiypa mana huchayoq kayninta waqllichishanku, ""castigo"" nisqawan, ""culpawan"" qhellichaspa."
El cristianismo es la metafísica del verdugo.	 Cristianismo nisqaqa wañuchiqpa metafisika nisqa.
Nuestra doctrina sólo puede ser ésta: que al hombre no le son dadas sus propiedades por nadie, ni por Dios ni por la sociedad, sus padres y antepasados, ni tampoco por él mismo (el disparate de la noción aquí repudiada en último término ha sido enseñado como “libertad inteligible” por Kant, y acaso ya por Platón).	"Yachachikuyninchisqa kayllan kanman: runaq kaqninkunaqa manan pipas qosqachu, nitaq Diospas nitaq sociedadpas, tayta-mamanpas, ñawpaq taytanpas, nitaq pay kikinpas (kaypi repudiasqa yuyaypa mana yuyayniyoq kayninqa, qhepamanmi Kant yachachisqa ""libertad inteligible"" nispa , ichapas Platonpa ruwasqanña)."
Nadie es responsable de su existencia, de su modo de ser, de las circunstancias y el ambiente en que se halla.	 Manan pipas responsablechu kanku kayninkumanta, imayna kawsasqankumanta, circunstanciakunamanta, pachamamapi tarikusqankumantapas.
La fatalidad de su ser no puede ser desglosada de la fatalidad de todo lo que fue y será.	 Paypa wañuy atiyninqa manan t’aqakunmanchu tukuy imakunachus karqan, kanqataqmi wañuyninmantaqa.
El hombre no es la consecuencia de un propósito expreso, de una voluntad ni de un fin; con él no se hace una tentativa de alcanzar un “tipo humano ideal” o una “felicidad ideal” o una “moralidad ideal”; siendo absurdo pretender descargar su modo de ser en algún “fin”.	" Runaqa manan sut’i propósitopa, munaypa, nitaq ima tukukuypa consecuencianchu; chaywanqa manan kanchu ""tipo humano ideal"" nitaq ""kusikuy ideal"" nitaq ""moralidad ideal"" nisqaman chayanapaq kallpachakuy; mana yuyayniyuq kasqanrayku ima ""tukuypipas"" imayna kasqanmanta uraykachiyta munaspa."
Nosotros hemos inventado el concepto “fin”; la realidad nada sabe de fines.  Se es, necesariamente, un trozo de fatalidad; se forma parte del todo, se está integrado en el todo; no hay nada susceptible de juzgar, valorar, comparar, condenar nuestro ser, pues significaría juzgar, valorar, comparar, condenar el todo.  ¡Mas no existe nada fuera del todo!	"""Tukukuy"" nisqa hamutaytam paqarichirqanchik; realidadqa manan imatapas yachanchu tukukuykunamanta. Hukninmi, necesariamente, huk pedazo de fatalidad; hukninmi llapanpa parten, hukninmi llapanpi hukllawasqa; manan imapas kanchu juzgayta, chaninchayta, tupachiyta, huchachayta, llapanta juzgayta, chaninchayta, tupachiyta, huchachayta niyta munasqanrayku. Ichaqa manan imapas kanchu tukuy imamanta hawapiqa!"
Dejar de hacer responsable a alguien y comprender que la esencia del Ser no debe ser reducida a una causa prima; que el mundo no es ni como sensorio ni como “espíritu” una unidad, significa la gran liberación; sólo así queda restaurada la inocencia de la posibilidad.  Hasta ahora, el concepto “Dios” ha sido la objeción más grave contra la existencia.  Nosotros negamos a Dios, la responsabilidad en Dios, y sólo así redimimos el mundo.	" Amaña pitapas responsableta ruwaychu, entiendeychu Serpa esencianqa manan pisiyachinachu huk crudo causaman; kay pachaqa manan sensorio hinachu nitaq ""espíritu"" hinachu unidad hinachu, chaymi hatun kacharichiy niyta munan; chay hinallanmi mana huchayoq kayninqa kutichipun. Kunankamaqa ""Dios"" nisqa hamut'ayqa aswan hatun hark'akuymi karqan kausaymanta. Diostan neganchis, Diospi responsabilidadta, chhaynallapitaqmi kay pachata kacharichinchis."
LOS “MEJORADORES” DE LA HUMANIDAD	 RUNA KAWSAYPA “ALLINCHAYKUNA” RUNAKUNA
Conocido es mi postulado según el cual el filósofo se sitúa más allá del bien y del mal, encontrándose por encima de la ilusión del juicio moral.	 Reqsisqa postuladoymi, chayman hinaqa filósofoqa allin mana allinmanta hawapi tarikun, juicio moralpa ilusión nisqa hawanpi kasqanrayku.
Este postulado deriva de un descubrimiento que yo he sido el primero en formular: no hay hechos morales.	Kay postuladoqa hamun huk descubrimientomanta, chaytam ñuqa puntata formularqani: manam kanchu hechos morales.
El juicio moral, como el religioso, se funda en realidades ilusorias.	 Juicio moralqa, religioso hina, mana yuyayniyoq cheqaq kaqkunapin teqsichasqa kashan.
La moral no es sino una interpretación de determinados fenómenos, y más propiamente: una mala interpretación.	 Moralidadqa manan imapaschu aswanpas wakin fenómenos nisqakunaq t’ikrakuyninmi, aswan allintataqmi: pantasqa t’ikrakuymi.
Semejante al juicio religioso, la moral caracteriza un nivel de la ignorancia en que falta aun la noción de lo real, la discriminación entre lo real y lo imaginario; de modo que en este nivel la “verdad” designa sin excepción cosas que hoy día llamamos “ficciones”.	" Religioso juicioman rikchakuqmi, moralidadqa huk nivel de ignorancia nisqatam caracteriza, chaypim mana kanchu chiqap kaqmanta yuyaypas, chiqap kaqmanta imaginario kaqmanta sapaqchay; chaymi kay nivelpi ""cheqaq kayqa"" mana imamanta t'aqakuspa kunan pacha ""ficciones"" nisqanchis kaqkunata sutichan."
De lo cual se infiere que el juicio moral nunca debe ser tomado al pie de la letra, pues siempre consiste en un puro contrasentido.	 Chaymantan lloqsimun, juicio moralqa manan hayk’aqpas literaltachu hap’ina, sapa kutin ch’uya contradicción nisqamanta kasqanrayku.
Como semiótica, pof cierto, es inestimable; pues revela, al que sabe por lo menos, las realidades más valiosas de culturas e interioridades, que no sabían lo suficiente para “entenderse” a sí mismas.	" Semiótica hinaqa cheqaqmi, mana chaniyoqmi; imaraykuchus rikuchinmi, yachaqkunamanpas, aswan chaniyoq cheqaq kaqkunata, culturakunaq, interioridadkunaq, mana allintachu yacharqanku ""entiendenankupaq""."
La moral en definitiva es mero lenguaje de signos, mera sintomatologfa ; para sacar provecho de ella es preciso saber de antemano de qué se trata.	Tukuyninpiqa, moralidadqa makiwan rimaylla, sintomatología nisqalla; Chayta aprovechanapaqqa ñawpaqmantaraqmi yachana imamanta rimasqanmanta.
Me valdré, por lo pronto, de un primer ejemplo.	 Kunankamaqa, huk ñawpaq ejemplotam servichikusaq.
En todos los tiempos se ha querido volver “mejor” al hombre; este propósito era lo que primordialmente se entendía por moral.	" Tukuy pachakunapim runata ""aswan allin"" kananpaq munakuy karqa; kay propósitoqa ñawpaqtaqa moralidad nisqawanmi niyta munarqan."
Mas he aquí que este término implica tendencias diametralmente opuestas.	 Ichaqa qhawariychis, kay simiqa diametralmente contrario tendenciakunatan implican.
Tanto domesticar la bestia humana como “criar” un determinado tipo humano ha sido considerado como “mejoramiento” del hombre; sólo estos dos términos zoológicos expresan realidades; realidades, es verdad, de las que el “mejorador” típico, el sacerdote, no sabe nada, no quiere saber nada.	" Runa uywata mansoyachiypas, huk runa laya ""mirachiypas"" runaq ""allinchakuynin"" hina qhawarisqa kanku; kay iskay términos zoológicos nisqakunallam chiqap kaqkunata qawachin; realidades, chiqapmi, chaymanta típico “mejorador”, sacerdote, mana imatapas yachanchu, mana imatapas yachayta munanchu."
Llamar a la domesticación de un animal su “mejoramiento” suena casi a burla sangrienta.	" Uywa uywayta ""allinchakuynin"" nispa sutichayqa yaqa yawar burlakuy hinam uyarikun."
Quien sabe lo que ocurre en los circos de animales, desconfía que en ellos sean “mejoradas” las bestias.	" Pi yachan imachus pasakun uywa circokunapi, sospechan chay uywakuna ""allinchasqa"" kasqankumanta."
Se las debilita, se reduce su peligrosidad, se las convierte por el efecto depresivo del miedo, por dolor, herida y hambre, en bestias morbosas.	Pisi kallpayapunku, peligronku pisiyapun, manchakuypa llakichiq ruwayninwan, nanaywan, k’irisqa kaywan, yarqaywan ima, unqusqa uywakunaman tikrakunku.
Pues dicen: lo mismo ocurre con el hombre domesticado, que el sacerdote ha “mejorado”.	 Bueno, ninku: chaynallatam pasakun chay uywasqa runawanpas, chay sacerdoteqa “allincharun” nispa.
En la temprana Edad Media, en tiempos en que la Iglesia era en efecto primordialmente una especie de zoológico amaestrado, se cazaban los ejemplares más hermosos de la “bestia rubia”; se “mejoraba”, por ejemplo, a los germanos de noble linaje.	" Chawpi pacha qallariypi, huk pacha maypichus Iglesia chiqamanta ñawpaqta huk laya yachachisqa uywa qhawana wasi karqan, aswan sumaq especímenes ""rubio uywa"" cazasqa karqan; Alemankuna noble lineamientomanta “allinchasqa”, ejemplopaq."
Pero tal germano “mejorado”, atraído al convento, quedaba reducido a una caricatura de hombre, un ser trunco; convertido en un “pecador”, estaba metido en una jaula, recluido entre conceptos terribles.  Helo aquí postrado, enfermo, enclenque, fastidiado consigo mismo, lleno de odio a todo lo que seduce de la vida y de recelo hacia todo lo que era todavía fuerte y feliz.	" Ichaqa chay hina ""allinchasqa"" alemán, conventoman aysasqa, pisiyachisqa karqan huk runaq caricaturanman, huk truncado ser; ""huchasapa""man tukusqa, huk jaulaman churasqa, manchay hamut'aykunaq chawpinpi sapanchasqa. Kaypiqa k’umuykusqa, onqosqa, huch’uylla, pay kikinmanta phiñasqa, hunt’a chiqnikuywan tukuy ima kawsayta seduciqmanta hinallataq mana confianzawan tukuy ima kallpasaparaq kusisqaraq kasqanpi."
En una palabra, un “cristiano”.  Fisiológicamente hablando, en la lucha con la bestia, enfermarla puede ser el único medio de debilitarla.	Huk rimayllapi, huk “cristiano”. Fisiología nisqapiqa, chay uywawan maqanakuypiqa, unquchiyllachá pisi kallpayachinman.
Bien entendía el problema la Iglesia; echando a perder al hombre, lo debilitaba, pretendiendo “mejorarlo”.	" Iglesiaqa allintan entienderqan chay sasachakuymanta; runata waqllichispa, pisi kallpayachirqa, ""allinchananpaq"" hina ruwaspa."
Consideremos el otro caso de la llamada moral, el de la “cría”; formación de una determinada raza y tipo.	" Qawasun huknin caso de la llamada moral nisqamanta, chaymi ""vivero"" nisqamanta; formación de una raza y tipo."
El ejemplo más grandioso al respecto es la moral india, sancionada como religión por la “Ley de Manú”.	" Kaymanta aswan hatun ejemploqa indiokunapa moralidadninmi, ""Manupa Kamachiyninwan"" religion hina sancionasqa."
Aquí se propone' la tarea de formar simultáneamente nada menos que cuatro razas: una sacerdotal, otra guerrera, otra mercantil y campesina y, por último, una raza destinada a servir, los sudras.	 Kaypiqa tawa razakunamanta pisi mana pisichu huk kutillapi ruway llamkaymi yuyaychakuchkan: huknin sacerdote, huknin maqanakuq, huknin mercantil hinaspa campesino hinaspa, tukupaypi, huk raza destinasqa servinanpaq, sudras.
En este caso nos encontramos definitivamente entre domadores de fieras; un tipo humano cien veces más suave y cuerdo, se necesita para concebir siquiera el plan de tal formación.	 Kay casopiqa definitivamente animalkuna mansoyachiqkuna ukhupin kashanchis; pachak kuti aswan llamp’u, aswan allin yuyayniyoq runa, necesitakun chay hina formacionpa plannintapas yuyaykunapaq.
Respira uno con alivio al pasar de la atmósfera cristiana de hospital y cárcel a este mundo más sano, más elevado y amplio.	Huk runaqa samaykun huk suspirota, hospitalpi, carcelpi cristianokunaq pachanmanta kay aswan allin yuyayniyoq, aswan hatun, aswan hatun pachaman pasaspa.
