español	quechua
Yo fuí por el vino, con el cual no tardé en despachar la  longaniza, y cuando vine hallé al pecador del ciego que tenía  entre dos rebanadas apretado el nabo, al cual aún no había  conocido por no lo haber tentado con la mano.	Vinota maskhaq rirqani, chaywanqa manan tiempota usuchirqanichu salchichata ukyaspa, hamuspaymi tarirqani ñawsa runaq huchasapata iskay phatmakuna chawpipi nabota hap’ishaqta, paywanmi manaraq tuparqanichu mana ñoqaqwan tentasqayrayku maki.
Como tomase las  rebanadas y mordiese en ellas pensando tambien llevar parte de la  longaniza, hallóse en frío con el frío nabo.	Chay phatmakunata hap’ispa chaykunaman kaniykuspan, salchichamanta huk partetapas hap’iyta yuyaykuspa, chiri nabowan chirisqa tarikurqan.
Alterose y dijo:	Payqa phiñakuspan nirqan:
¿Que es esto, Lazarillo?	¿Imataq kayri, Lazarillo?
"¡Lacerado de mí!_x000D_
-dije yo-._x000D_
¿Si queréis a mí echar algo?_x000D_
¿Yo no vengo de traer el vino?_x000D_
Alguno estaba ahí, y por burlar haría  esto."	Lacerasqa!_x000D_ -nirqanim-._x000D_ Imatapas wikch'uwayta munaspaykiqa?_x000D_ ¿Manachu vinota apamuq hamurqani?_x000D_ Pipas chaypi kachkasqa, hinaspa kayta ruwaq burlakunanpaq.
No, no -dijo él-,que yo no he dejado el asador de la mano; no es posible	Manan, manan, nispas nin: —Manan makiymanta thuqayta saqerqanichu; mana atikunchu
Yo torné a jurar y perjurar que estaba libre de aquel trueco y  cambio; mas poco me aprovechó, pues a las astucias del maldito  ciego nada se le escondía.	Sapa kutinmi jurarqani chay truequemanta, cambiomantapas libre kasqayta; ichaqa manan allinchu karqan, chay ñawsa ñawsa runaq q'otukuyninmanta mana ima pakasqa kasqanrayku.
Levantóse y asióme por la cabeza, y  llegóse a olerme; y como debió sentir el huelgo, a uso de buen  podenco, por mejor satisfacerse de la verdad, y con la gran agonía  que llevaba, asiéndome con las manos, abríame la boca más de su  derecho y desatentadamente metía la nariz.	Hatarispa umaymanta hap’iwaspa, asnachiwananpaq hamurqan; hinaspapas imaynan payqa sienterqanchá chay kallpayta, allin allquta utilizaspa, aswan allinta cheqaq kaqwan saksachikunanpaq, hinallataq hatun ñak’ariywan apawasqanwan, makinwan hap’iwaspa, simiyta aswanta kicharirqan paña ladonmanta aswanta hinaspa mana yuyayniyoq hina siminta k’askarachirqan .
La cual el tenía luenga  y afilada, y a aquella sazón con el enojo se había augmentado un  palmo.	Chaytataq unayta, filoyuqta, chay pachataq phiñakuywan juk spanta yaparqa.
Con el pico de la cual me llegó a la gulilla.	Chaypa chupanwanmi guillaman chayarqani.
Y con esto y  con el gran miedo que tenía, y con la brevedad del tiempo, la  negra longaniza aún no había hecho asiento en el estómago, y lo  más principal: con el destiento de la cumplidísima nariz medio  cuasi ahogándome, todas estas cosas se juntaron y fueron causa que  el hecho y golosina se manifestase y lo suyo fuese devuelto a su  dueño.	Hinaspa kaywan hinallataq hatun manchakuywan, hinallataq pisi tiempowan, yana salchichaqa manaraqmi wiksaypi tiyaykusqachu, aswan importantetaqmi: ancha hunt’a siminpa mast’arikuyninwan kuskan yaqa unupi chinkaykuspa, tukuy kay imakuna Paykuna huñunakuspanku chay escriturata, misk’ikunatapas rikuchirqanku, paykunaq kaqtataq dueñonman kutichipurqanku.
De manera que antes que el mal ciego sacase de mi boca su  trompa, tal alteración sintió mi estomago que le dio con el hurto  en ella, de suerte que su nariz y la negra malmaxcada longaniza a  un tiempo salieron de mi boca.	Chaymi manaraq millay ñawsa runaqa tronconta simiymanta hurquchkaptin, wiksayqa ancha llakisqa sientekurqa, chaymi chaypi suwakuywan tuparurqa, chaymi siminpas, yana malmaxcada salchichapas simiymanta huk kutillapi lluqsirqa.
¡Oh, gran Dios, quién estuviera aquella hora sepultado, que muerto  ya lo estaba!	¡Ay, hatun Dios, pichus chay hora p’ampasqa karqan chayqa, mayna wañusqañan kasharqan!
Fue tal el coraje del perverso ciego que, si al  ruido no acudieran, pienso no me dejara con la vida.	Chay millay ñawsa runaq valorninqa chay hinan karqan, mana chay qapariyman hamuqtinkuqa, manan kawsayniywan saqewanmanchu nispa yuyaykuni.
Sacaronme de entre sus manos, dejándoselas llenas de aquellos pocos cabellos  que tenía, arañada la cara y rasguñado el pescuezo y la garganta.	Makinkumanta hurquwarqaku, chay pisi chukchaykunawan huntasqata saqispanku, uyayta raqraspa, kunkaytapas, kunkayta raqraspa.
Y esto bien lo merecía, pues por su maldad me venían tantas  persecuciones.	Kaytaq allin merecesqa karqan, millay ruwayninrayku askha qatiykachaykuna hamuwarqan.
Contaba el mal ciego a todos cuantos allí se allegaban mis desastres, y dábales cuenta una y otra vez, así de la del jarro  como de la del racimo, y agora de lo presente.	Chay millay ñawsa runaqa llapa chaypi huñunakuqkunamanmi willarqan desgraciaykunamanta, hinaspan sapa kutilla willarqan, hinallataq jarramanta hinallataq racimomanta, kunantaq kunan pachamanta.
Era la risa de  todos tan grande que toda la gente que por la calle pasaba entraba  a ver la fiesta; mas con tanta gracia y donaire recontaba el ciego  mis hazañas que, aunque yo estaba tan maltratado y llorando, me  parecía que hacia sinjusticia en no se las reír.	Lliwpa asikusqankuqa ancha hatunmi karqa, chaymi callepi pasaq runakuna llapallan fiestata qawanankupaq yaykururqaku; ichaqa ancha graciawan, graciawan ima ñawsaqa willakurqan imakuna ruwasqayta, chaymi, sinchi millay tratasqa, waqasqaña karqani chaypas, mana justiciata ruwasqayman hinachu rikch’akurqan mana asikuspay.
Y en cuanto esto pasaba, a la memoria me vino una cobardía y  flojedad que hice, por que me maldecía, y fue no dejarle sin  narices, pues tan buen tiempo tuve para ello que la mitad del  camino estaba andado.	Hinaspa kay pasakuqtin hina, yuyarirqani huk manchali kayta, qella kayta ruwasqayta, ñakawasqanrayku, manataqmi mana siminniyoq saqenaypaqchu karqan, chaypaq ancha allinta tiempota pasasqayrayku, chaymi kuskan ñan tapasqa karqan.
Que con sólo apretar los dientes se me  quedaran en casa, y con ser de aquel malvado, por ventura lo  retuviera mejor mi estómago que retuvo la longaniza, y no  pareciendo ellas pudiera negar la demanda.	Chay kiruyta k’iskiykuspalla wasipi qhepakunanku, chay millay runa kasqankuwantaq, casualmente wiksayqa aswan allinta hap’inman salchichamantaqa, manataqmi negayta atinkumanchu hinachu chay mañakuyta.
Pluguiera a Dios que lo  hubiera hecho, que eso fuera así que así.	Diosmanmi munani chayta ruwasqanta, chhayna kananpaq.
Hiciéronnos amigos la  mesonera y los que allí estaban, y con el vino que para beber le  había traído, lavaronme la cara y la garganta, sobre lo cual  discantaba el mal ciego donaires, diciendo:	Posadayuqpas chaypi kaqkunapas amistadniykuwanmi amistadta ruwawarqaku, upyananpaq apamusqay vinowanmi uyaytawan kunkayta mayllawarqaku, chaymantam millay ñawsa yuyaysapaqa mana acuerdopichu karqa, nispa.
"Por verdad, más vino me gasta este mozo en lavatorios al cabo del  año que yo bebo en dos._x000D_
A lo menos, Lázaro, eres en mas cargo al  vino que a tu padre, porque él una vez te engendró, mas el vino  mil te ha dado la vida."	Chiqapta willanaypaq, kay waynaqa aswan achka vinotam wata tukuptin gastawan iskaypi upyasqaymantaqa._x000D_ Al menos, Lázaro, qamqa aswan vinomanta encargado kanki taytaykimantaqa, huk kuti taytaykirayku taytaykirayku, ichaqa vino waranqa kawsayta qusunki.
Y luego contaba cuántas veces me había descalabrado y harpado la  cara, y con vino luego sanaba.	Hinaspa chaymanta yupakuq kani hayk’a kutitachus umayta p’akirqani, uyaytataq cicatrizta ruwarqani, chaymantataq vinowan qhaliyarqani.
"Yo te digo -dijo- que si un hombre en el mundo ha de ser_x000D_
bienaventurado con vino, que serás tú."	Niykichismi -nisqa- kay pachapi huk runa vinowan_x000D_ saminchasqa kanan chayqa, qanmi kanki.
Y reían mucho los que me lavaban con esto, aunque yo renegaba.	Hinaspa kaywan mayllawaqniykunaqa anchata asikurqaku, renegarqani chaypas.
Mas  el pronóstico del ciego no salió mentiroso, y después acá muchas  veces me acuerdo de aquel hombre, que sin duda debía tener espíritu  de profecía, y me pesa de los sinsabores que le hice, aunque bien  se lo pagué, considerando lo que aquel día me dijo salirme tan  verdadero como adelante V.M.	Ichaqa chay ñawsa runaq pronóstico nisqanqa manan llullachu karqan, qhepamantaq askha kutita yuyarini chay runata, payqa mana iskayrayaspa profecía espirituyoqchá karqan, hinaspan llakikuni paywan sasachakuykuna ruwasqaymanta, ñoqaña chaypas allinta pagarqan, qhawarispa imatachus chay p’unchay Niwarqan lloqsinaypaq hina cheqaq forth VM hina
oirá.	uyarinqa
Visto esto y las malas burlas que el ciego burlaba de mí, determiné de todo en todo dejarle, y como lo traía pensado y lo  tenía en voluntad, con este postrer juego que me hizo afirmélo  más.	Kayta rikuspa, chay ñawsa runa asichiwasqanmanta mana allin burlakuykunata rikuspaymi, tukuy imapi tukuy imatapas tantearurqani paymanta lluqsinaypaq, chayta yuyaymanasqaymanta hinaspa munayniypi kasqanmanta pacha, kay qipa pukllaywan aswanta afirmachiwasqanmanta.
Y fue así, que luego otro día salimos por la villa a pedir  limosna, y había llovido mucho la noche antes.	Hinaspa chayna karqan, chay qhepaman huk p’unchaytaq llaqtaman lloqsirqayku limosna mañakuq, ñawpaq tutataq askha paramusqa.
Y porque el día  también llovía, y andaba rezando debajo de unos portales que en  aquel pueblo había, donde no nos mojábamos; mas como la noche se  venía y el llover no cesaba, díjome el ciego:	Hinallataq p’unchaypas paramusqanrayku, chay llaqtapi kaq wakin punkukunaq uranpi mañakushaqtiy, chaypin mana maqchikurqaykuchu; ichaqa tutayamushaqtinmi, para mana sayashaqtin, ñawsa runaqa niwarqan:
"Lázaro, esta agua es muy porfíada, y cuanto la noche más cierra, más recia._x000D_
Acojámonos a la posada con tiempo."	Lázaro, kay yakuqa ancha k’ullu, tuta wisq’akuqtintaq aswan kallpasapa._x000D_ Posadata temprano aprovechasunchis.
Para ir allá, habíamos de pasar un arroyo que con la mucha agua  iba grande.	Chayman rinaykupaqqa huk mayutam pasanayku karqa, chay mayuqa achka yakuyuqmi karqa.
Yo le dije:	Nirqanim:
Tío, el arroyo va muy ancho; mas si queréis, yo veo por donde  travesemos más aína sin nos mojar, porque se estrecha allí mucho,  y saltando pasaremos a pie enjuto.	Tiyu, mayuqa ancha anchotam purin; Ichaqa munaspaqa, rikuni maypi aswan facilta chimpayta atisunman mana maqchikuspa, imaraykuchus chaypiqa anchata k’iskikun, saltaspataq ch’aki chakiwan chimpasunchis.
Parecióle buen consejo y dijo:	Kayqa allin yuyaychaymanmi rikchakurqa hinaspam nirqa:
"Discreto eres; por esto te quiero bien._x000D_
Llévame a ese lugar donde  el arroyo se ensangosta, que agora es invierno y sabe mal el agua,  y mas llevar los pies mojados."	Discreto kanki; kaypaqmi allinta munakuyki._x000D_ Chay mayu k'iskiykusqan cheqasman pusaway, kunanqa chiri tiempoñan unupas mana allintachu malliykun, nitaqmi maqchisqa chakiyoq kaytapas.
Yo que vi el aparejo a mi deseo, saquéle debajo de los portales,  y llevélo derecho de un pilar o poste de piedra que en la plaza  estaba, sobre la cual y sobre otros cargaban saledizos de aquellas  casas, y digole:	Ñuqa, munasqayman hina chay aparejota rikuspaymi, portalkunapa uranmanta hurqurqani, hinaspam plazapi kaq pilarmanta utaq rumimanta postemanta derechota hurqurqani, chaypim hinaspa hukkunapipas chay wasikunamanta proyeccionkunata aparqaku, hinaspam willani : 1 .
Tío, éste es el paso más angosto que en el arroyo hay.	Tiyu, kayqa mayupi aswan k’iti pasaqmi.
Como llovía recio, y el triste se mojaba, y con la priesa que  llevábamos de salir del agua que encima de nos caía, y lo más  principal, porque Dios le cegó aquella hora el entendimiento (fue por darme de él venganza), creyóse de mí y dijo:	Sinchi paramuqtin, hinallataq llakisqa runaqa maqchikurqan, hinallataq usqhaylla haykurqayku chay unuman urmaykuwashaqtiykumanta lloqsinaykupaq, aswan importantetaqmi, chay horata Dios ñawsayachisqanrayku entiendeyninta (vengakunaypaqmi karqan) . , payqa creewaspan niwarqan:
Ponme bien derecho, y salta tú el arroyo.	Chiqanchaway, hinaspa mayuta saltanki.
Yo le puse bien derecho enfrente del pilar, y doy un salto y  póngome detras del poste como quien espera tope de toro, y díjele:	Pilarpa ñawpaqenpi sayaqllata churani, hinaspan saltaspa poste qhepanman haykuspay toroq t’oqyayninta suyashaq hina, hinaspan nirqani:
"!Sus!_x000D_
Salta todo lo que podáis, porque deis deste cabo del agua."	!Sus!_x000D_ Tukuy atisqaykita saltay, kay yaku tukukuyta qusqaykirayku.
Aun apenas lo había acabado de decir cuando se abalanza el pobre  ciego como cabrón, y de toda su fuerza arremete, tomando un paso  atrás de la corrida para hacer mayor salto, y da con la cabeza en  el poste, que sonó tan recio como si diera con una gran calabaza,  y cayó luego para atrás, medio muerto y hendida la cabeza.	Chayta rimayta yaqa tukusqaña kashaqtinmi wakcha ñawsa runaqa huk q’otukuq hina phawaykacharqan, hinaspa tukuy kallpanwan cargakurqan, phawaymanta huk paso qhepaman kutispa aswan hatun saltayta ruwananpaq, hinaspan umanwanpas posteta takaykurqan, chaymi kallpawan hina uyarikurqan hatun calabazata takaspa, chaymantataq qhipaman urmaykusqa, kuskan wañusqa, umanpas t’aqasqa.
"¿Cómo, y olistes la longaniza y no el poste?_x000D_
!Ole!_x000D_
!Ole!_x000D_
-le dije  yo._x000D_
Y dejéle en poder de mucha gente que lo había ido a socorrer, y  tomé la puerta de la villa en los pies de un trote, y antes que la  noche viniese di conmigo en Torrijos._x000D_
No supe más lo que Dios del hizo, ni curé de lo saber._x000D_
Tratado Segundo_x000D_
Cómo Lázaro se asentó con un clérigo, y de las cosas que con él pasó_x000D_
Otro día, no pareciéndome estar allí seguro, fuime a un lugar que  llaman Maqueda, adonde me toparon mis pecados con un clérigo que,  llegando a pedir limosna, me preguntó si sabia ayudar a misa._x000D_
Yo  dije que sí, como era verdad; que, aunque maltratado, mil cosas  buenas me mostró el pecador del ciego, y una dellas fue ésta._x000D_
Finalmente, el clérigo me recibió por suyo._x000D_
Escapé del trueno y di  en el relámpago, porque era el ciego para con éste un Alejandro  Magno, con ser la mesma avaricia, como he contado._x000D_
No digo más  sino que toda la laceria del mundo estaba encerrada en éste._x000D_
No sé  si de su cosecha era, o lo había anexado con el hábito de clerecia._x000D_
Él tenía un arcaz viejo y cerrado con su llave, la cual traía  atada con un agujeta del paletoque._x000D_
Y en viniendo el bodigo de la  iglesia, por su mano era luego allí lanzado, y tornada a cerrar el  arca._x000D_
Y en toda la casa no había ninguna cosa de comer, como suele  estar en otras: algún tocino colgado al humero, algún queso puesto  en alguna tabla o en el armario, algún canastillo con algunos  pedazos de pan que de la mesa sobran._x000D_
Que me parece a mí que  aunque dello no me aprovechara, con la vista dello me consolara._x000D_
Solamente había una horca de cebollas, y tras la llave en una cámara en lo alto de la casa._x000D_
Déstas tenía yo de ración una para  cada cuatro días; y cuando le pedía la llave para ir por ella, si  alguno estaba presente, echaba mano al falsopecto y con gran  continencia la desataba y me la daba diciendo:_x000D_
Toma, y vuélvela  luego, y no hagais sino golosinar"""	"Imatataq, hinaspa salchichata asnarqanki manataq postetachu?_x000D_ !Ole!_x000D_ !Ole!_x000D_ -paymanmi willarqani._x000D_ Hinaspa saqirqani achka runakunapa atiyninpi, paykunam rirqaku yanapanankupaq, hinaspam punkuta hapirqani chay villa chakikunapi trotepi, manaraq tuta chayamuchkaptintaq Torrijospi tarikurqani._x000D_ Manañam yacharqanichu Diospa ruwasqanmanta, nitaqmi yachayta munarqanichu._x000D_ Iskay kaq Tratado_x000D_ Imaynatataq Lázaro huk clerowan tiyaykurqa, hinaspa imakunatapas chaymi paywan pasarqa pasarqa_x000D_ Huk punchaw, mana chaypi allinchu kachkaptiy, Maqueda sutiyuq sitioman rirqani, chaypim huchaykuna tariwarqa huk clérigowan, paymi limosna mañakuq hamuspan tapuwarqa misa yanapayta yachanichu icha manachu. _x000D_ Arí nirqani, chiqap kasqanman hina ; chay, mana allin tratasqaña kaspapas, ñawsa runaq huchasapa runan waranqa allin kaqkunata rikuchiwarqan, huknintaq kay karqan._x000D_ Tukuyninpiqa, clérigoqa paypaq hina chaskiwarqan._x000D_ t’oqyaymanta ayqekuspaymi llipyata tuparqani, ñawsarayku runaqa Alejandromi karqan paypaq Hatun, munapayayña karqan chaypas, willasqayman hina._x000D_ Manam aswantachu nini kay pachapi llapa millay ruwaykuna chaypi wisq'asqa kasqanmanta._x000D_ Mana yachanichu sichus chaymanta cosechanta, otaq cleropa costumbrenwan anexasqa._x000D_ Llavenwan machu wisq’asqa cajayoqmi kasqa, chaytan paletoquenmanta zapato cordonwan watasqa apamusqa._x000D_ Hinaspataq iglesiamanta bodigo hamuqtinqa wikch’usqa chaypi makinmanta, hinaspa kutirispa sinqata wisq’ananpaq._x000D_ Hinaspa tukuy wasipi mana ima mikhuypas karqanchu, imaynan huk cheqaskunapipas kan hina: wakin tocino chimeneamanta warkusqa, wakin queso mesapi otaq armariopi churasqa, a canastapi wakin t’antakuna mesamanta puchuqwan._x000D_ Ñoqamanmi rikch’akun Manaña aprovecharqanichu chaypas, chayta rikuspaymi consolawanman._x000D_ Huk tenedor ch’uñulla kasqa, hinaspa llave haykusqan qhepaman wasi patapi huk cuarto._x000D_ Sapa tawa punchawmanta huk racionta chaskirqani; hinaspataq llaveta mañakuqtiy chayta maskhaq rinaypaq, pipas chaypi kaqtinqa, chay falsomanta hap’ispa hatun continenciawan kicharispa qowarqan kay hinata nispa: _x000D_ Apakuy, hinaspa qhepaman kutichipuy, ama imatapas ruway ichaqa hampikuy""."
Como si debajo della  estuvieran todas las conservas de Valencia, con no haber en la  dicha cámara, como dije, maldita la otra cosa que las cebollas  colgadas de un clavo.	Chaypa uranpipas Valencia llaqtapa llapa waqaychasqankunapas kachkasqa hinam, chay nisqa cuartopi mana kasqanrayku, nisqallayman hina, huk maldito imapas mana clavomanta warkusqa cebollakunalla.
Las cuales él tenía tan bien por cuenta, que, si por malos de mis pecados me desmandara a más de mi tasa, me  costara caro.	Chaytan allinta qhawarirqan, huchaykunaq millay kasqanrayku, taripaymanta aswan askhata demandawaqtinqa, askha qolqetan gastawanman karqan.
Finalmente, yo me finaba de hambre.	Tukuyninpiqa yarqaymanta wañupuchkarqani.
Pues, ya que  conmigo tenia poca caridad, consigo usaba más.	Bueno, pisi caridadniyuq kasqanraykum, pay kikinwan aswanta servichikurqa.
Cinco blancas de carne era su ordinario para comer y cenar.	Cinco blancas de carne nisqa sapa kuti almuerzopaq, cenapaqpas karqan.
Verdad es que partía  comigo del caldo.	Chiqapmi, payqa caldomantam ñuqawan qallarirqa.
Que de la carne, ¡tan blanco el ojo!, sino un poco de pan, y pluguiera a Dios que me demediara.	Chay aychamanta, chayna yuraq ñawi!, ichaqa huk chikan tanta, hinaspa Diosta kusichinman yanapawaptin.
Los sábados cómense en esta tierra cabezas de carnero, y enviábame por una que costaba tres maravedís.	Sábado p’unchaykunan kay hallp’api carnero umata mikhunku, paytaq kachamuwarqan kinsa maravedi qolqepaq hukninta.
"Aquélla le cocía y comía los ojos y la lengua y el cogote y sesos y la carne que en las quijadas tenía, y dábame todos los huesos roídos, y dábamelos en el plato, diciendo: ""Toma, come, triunfa, que para ti es el mundo."	Ñawikunata, qalluta, kunkatapas, umatapas, qasqukunapi kaq aychatapas yanukuspa mikhuspa, tukuy ñut’u tullukunata quwaspa, platopi quwarqa, kayhinata nispa: “Apakuy, mikhuy, atipay, imaraykuchus”, nispa qamqa kay pacham.
"Mejor vida tienes que el Papa."""	Papamanta aswan allin kawsayniyoqmi kanki”, nispa.
"¡Tal te la dé Dios!_x000D_
, decía yo paso entre mí."	¡Dios qusunki!_x000D_, nispaymi, chawpiypi pasarqani.
A cabo de tres semanas que estuve con él, vine a tanta flaqueza que no me podía tener en las piernas de pura hambre.	Paywan kasqay kinsa semana tukukuqtinmi pisi kallpayapurqani, chaymi chakiyta mana aguantayta atirqanichu sinchi yarqaymanta.
Vime claramente ir a la sepultura, si Dios y mi saber no me remediaran.	Sut’itan rikurqani aya p’ampanaman risqayta, sichus Diospas yachayniypas mana allichawarqanchu chayqa.
Para usar de mis mañas no tenía aparejo, por no tener en qué darle salto.	Manam ima ataqueyuqchu karqani trucoykunata servichikunaypaq, mana imapas saltanaypaq kasqanrayku.
Y aunque algo hubiera, no podía cegarle, como hacía al que Dios perdone, si de aquella calabazada feneció.	Hinaspa imapas kaqtinpas, manan ñawsayachiyta atirqanchu, imaynan Dios pampachayta ruwarqan hinata, chay calabazamanta wañuqtinqa.
Que todavía, aunque astuto, con faltarle aquel preciado sentido no me sentía; mas estotro, ninguno hay que tan aguda vista tuviese como él tenía.	Chayqa hinallataq, q’otukuqña karqan chaypas, mana chay ancha chaniyoq yuyayniyoq kaspa mana sientesqay; ichaqa kay huknin, manan kanchu pipas pay hina filo ñawiyoq.
Cuando al ofertorio estábamos, ninguna blanca en la concha caía que no era de él registrada.	Ofrenda wasipi kashaqtiykuqa manan huk blancapas chay conchaman urmarqanchu, chay conchaqa manan paypa registrasqachu karqan.
El un ojo tenía en la gente y el otro en mis manos.	Huk ñawinmi runakunata qhawaq, huknintaq makiypi.
Bailábanle los ojos en el casco como si fueran de azogue.	Ñawinkunam casconpi tusuykusqa, quicksilver hina.
Cuantas blancas ofrecían tenía por cuenta.	Hayka yuraq runakunatam haywarqaku cuentapi.
Y acabado el ofrecer, luego me quitaba la concheta y la ponía sobre el altar.	Hinaspa ofrendata tukuruspa, chaymanta concheta ñuqamanta hurquspa altarman churarqa.
No era yo señor de asirle una blanca todo el tiempo que con él viví o, por mejor decir, morí.	Manam ñuqaqa karqanichu huk blanca hapiqpa señornin tukuy tiempo paywan kawsasqaypi utaq, aswan allinta rimanapaq, wañurqani.
De la taberna nunca le traje una blanca de vino, mas aquel poco que de la ofrenda había metido en su arcaz compasaba de tal forma que le turaba toda la semana.	Manam haykapipas tabernamanta huk blanca vinotapas apamurqanichu, ichaqa chay sinqanman churasqa ofrendan pisilla tupusqa, chaymi semanantin durananpaq.
Y por ocultar su gran mezquindad decíame:	Hinaspa hatun huch’uy kayninta pakananpaqmi niwarqan:
Mira, mozo, los sacerdotes han de ser muy templados en su comer y beber, y por esto yo no me desmando como otros.	Qhawariy, wayna, sacerdotekunaqa ancha llamp’u sonqochá kanku mikhuyninkupi, ukyayninkupipas, chayraykun mana hukkuna hinachu makiymanta lloqsini.
Mas el lacerado mentía falsamente, porque en cofradías y mortuorios que rezámos, a costa ajena comía como lobo y bebia mas que un saludador.	Ichaqa k’irisqa runaqa llullakuspan llullakurqan, imaraykuchus mañakuqtiyku wawqe-panantinkunapi, mortuariokunapipas hukpa gastonwanmi lobo hina mikhuq, napaykuqmanta aswan askhata ukyaq.
Y porque dije de mortuorios, Dios me perdone, que jamás fui enemigo de la naturaleza humana sino entonces.	Hinaspa mortuariokunamanta nisqayrayku, Dios pampachaykuway, chaykamaqa manan hayk’aqpas runaq awqanqa karqanichu.
Y esto era porque comíamos bien y me hartaban.	Hinaspa kayqa karqan allinta mikhusqaykurayku, sayk’uchiwasqankurayku ima.
Deseaba y aun rogaba a Dios que cada día matase el suyo.	Payqa munarqanmi, Diosmantapas mañakurqanmi sapa p’unchay kikinta wañuchinanpaq.
Y cuando dábamos sacramento a los enfermos, especialmente la extremaunción, como manda el clérigo rezar a los que están allí, yo cierto no era el postrero de la oración, y con todo mi corazón y buena voluntad rogaba al Señor, no que la echase a la parte que más servido fuese, como se suele decir, mas que le llevase de aqueste mundo.	Hinallataq onqosqakunaman sacramentota qoqtiyku, astawanqa sinchi unccionta, imaynan clérigo kamachin chaypi kaqkunata mañakunankupaq, cheqaqtapunin mana qhepa kaqchu karqani mañakuykunamanta, tukuy sonqoywan allin munaywantaqmi Señormanta mañakurqani, manan wikch’uy.aswan serviq parteqa, nisqankuman hina, aswan askha kay pachamanta horqoqmi karqan.
Y cuando alguno déstos escapaba, ¡Dios me lo perdone!, que mil veces le daba al diablo.	Chaykunamanta huknin ayqekuqtintaq, ¡Dios pampachaway!, waranqa kutitan supayman qorqani.
Y el que se moría otras tantas bendiciones llevaba de mí dichas.	Hinaspapas wañuq runaqa askha huk bendicionkunatan apamuwarqan.
Porque en todo el tiempo que allí estuve, que sería casi seis meses, solas veinte personas fallecieron, éstas bien creo que las maté yo, o por mejor decir, murieron a mí recuesta Porque viendo el Señor mi rabiosa y continua muerte, pienso que holgaba de matarlos por darme a mí vida.	Imaraykuchus tukuy tiempo chaypi kasqaypi, yaqa soqta killa kanman, iskay chunka runakunalla wañurqanku, creeni paykunata wañuchisqayta, otaq aswan allinta nisunman, mañakusqayman hina wañurqanku Imaraykuchus Señorta rikuspa phiñasqa hinallataq sapa kutilla wañusqayta, chayta yuyaykuni Kawsayniyta quwasqankumanta wañuchispaymi kusisqa karqani.
Mas de lo que al presente padecía, remedio no hallaba Que si el día que enterrabamos yo vivía, los días que no había muerto, por quedar bien vezado de la hartura, tornando a mi cuotidiana hambre, más lo sentía.	Ichaqa kunan pacha ñak’arisqaymantaqa manan hampita tarirqanichu, p’ampasqayku p’unchaypi kawsarqani chayqa, manan wañurqanichu, sayk’usqa kaspa sinchi sayk’usqa kasqayrayku, sapa p’unchay yarqayniyman kutispa, chay astawanraqmi chayta sienterqani.
De manera que en nada hallaba descanso, salvo en la muerte, que yo también para mí, como para los otros, deseaba algunas veces; mas no la veía, aunque estaba siempre en mí.	Chaymi mana imapipas samayta tarirqanichu, wañuyllapim, chaytaqa mayninpiqa ñuqa kikiypaqmi munarqani, hukkunapaq hina; ichaqa manan rikurqanichu, sapa kutiña ñoqapi kasharqan chaypas.
Pensé muchas veces irme de aquel mezquino amo, mas por dos cosas lo dejaba: la primera, por no me atrever a mis piernas, por temer de la flaqueza que de pura hambre me venía; y la otra, consideraba y decía:	Askha kutitan yuyaykurqani chay huch’uy patronta saqenaypaq, ichaqa iskay razonkunaraykun saqerqani: ñawpaqtaqa, chakiywan puriyta mana atrevikusqayrayku, ch’uya yarqaymanta hamuq pisi kallpa kayta manchakuspay; hukninñataqmi yuyaymanaspa nirqa:
Yo he tenido dos amos: el primero traíame muerto de hambre y, dejándole, tope con estotro, que me tiene ya con ella en la sepultura, pues si déste desisto y doy en otro más bajo, ¿qué será sino fenecer?	Iskay patronniyoqmi kani: ñawpaq kaqmi yarqaymanta apamuwarqan, saqespataq kay hukninwan tuparqan, payqa aya p’ampanapin paywan kuskaña kashan, imaraykuchus kayta saqespa huk urayman qoykusaq chayqa, imataq kanqa chinkayllachu kanman?
Con esto no me osaba menear, porque tenía por fé que todos los grados había de hallar más ruines Y a abajar otro punto, no sonara Lázaro ni se oyera en el mundo.	Kaywanqa manan atrevikurqanichu kuyuyta, imaraykuchus iñiyniyoqmi karqani llapa gradukuna aswan thunisqakunata tarinanku kasqanmanta Hinallataq huk puntota uraykachinapaq, Lazaroqa manan uyarikunmanchu nitaq uyarisqachu kanqa kay pachapi.
Pues, estando en tal aflicción, cual plega al Señor librar de ella a todo fiel cristiano, y sin saber darme consejo, viéndome ir de mal en peor, un día que el cuitado ruin y lacerado de mi amo habia ido fuera del lugar, llegóse acaso a mi puerta un calderero, el cual yo creo que fue ángel enviado a mí por la mano de Dios en aquel hábito.	Bueno, chhayna ñak’ariypi kaspa, Señorpa munasqanman hina sapa hunt’aq cristianota chaymanta kacharichinanpaq, manataqmi yachaspachu imayna yuyaychawananta, mana allinmanta aswan mana allinman risqayta rikuspa, huk p’unchay llakisqa, llik’isqa patronniy chay cheqasmanta lloqsipuqtin , yaqapaschá punkuyman chayamurqan huk tinker, chaymi creeni chay costumbreyoq Diospa makinwan kachamuwasqan angel kasqanpi.
Preguntome si tenía algo que adobar.	Tapukuni sichus imapas marinanaypaq karqanchu.
