español	quechua
¿Soy el único aquí que no habla francés?	 ¿Ñuqallachu kaypi kachkani mana francés simita rimaq?
Mejor prevenir que curar.	 Hark’akuyqa aswan allinmi hampiymantaqa.
Aparte de algo de fruta, él no ha comido nada.	 Wakin rurukunamanta wakqa, manas imatapas mikhusqachu.
¿Hay alguna revista en inglés en esta biblioteca?	 ¿Kanchu kay bibliotecapi inglés simipi revista?
¿Tienen revistas en inglés en esta biblioteca?	 ¿Kanchu kay bibliotecapi inglés simipi revistakuna?
¿Hay estudiantes de Corea en tu curso?	 ¿Kanchu Corea nacionmanta estudiantekuna cursoykipi?
¿Eres más cercano a tu madre o a tu padre?	 ¿Mamaykiwanchu icha taytaykiwanchu asuykunki?
¿Vas a estar en la reunión de esta tarde?	 ¿Kunan tarde huñunakuypichu kanki?
¿Estás seguro de que no quieres ir al médico?	 ¿Segurochu kanki mana doctorman riyta munasqaykimanta?
¿Eres el único que tiene la llave de esta puerta?	 ¿Qanllachu kay punkuq llaventa hap’inki?
En cuanto cobra, se lo gasta.	 Pagasqa kasqanman hinan gastakun.
Como veis, no puedo encargarme de todo.	 Qawasqaykichikman hinaqa manam tukuy imatapas cuidayta atinichu.
No pude ir porque mi madre estaba enferma.	 Manam riyta atirqanichu mamay unqusqanrayku.
Además de ser cirujano, era un célebre escritor.	 Cirujano kasqanmantapas ancha reqsisqa qelqaqmi karqan.
El desayuno es la comida más importante del día.	 Desayunoqa p’unchaypi aswan importante mikhuymi.
¿Entiendes el significado de esta frase?	 ¿Entiendenkichu kay rimaypa ima ninan kasqanmanta?
¿Comprendes el significado de esta frase?	 ¿Entiendenkichu kay rimaypa ima ninan kasqanmanta?
Los niños van a crecer aún si los dejas solos.	 Wawakunaqa wiñanqaku sapallanku saqispapas.
El comunismo fue el mayor asunto en la campaña.	 Chay campañapiqa comunismo nisqa religionmi aswan hatun asunto karqan.
¿Puedes avanzar para que podamos cerrar la puerta?	¿Atiwaqchu ñawpaqman puriyta punkuta wichqanaykupaq?
¿Puedes, por favor, echar más leña al fuego?	 ¿Atiwaqchu ninaman gasolina yapayta?
¿Podrías, por favor, poner más leña en el fuego?	 ¿Ama hina kaspa, ninaman aswan yantakunata churayta atiwaqchu?
¡Abre un poco la ventana! Aquí huele a cerrado.	 ¡Huk chikanta ventanata kichay! Kaypiqa wichqasqam asnachkan.
Papá, ¿qué me vas a regalar para Navidad?	 Papay, ¿imatataq Navidadpaq apamuwanki?
¿Creó Dios realmente la Tierra en un solo día?	 ¿Cheqaqtachu Diosqa huk p’unchayllapi kay Pachata kamarqan?
¿Te he dicho lo guapa que estabas esta noche?	 ¿Willarqaykiñachu kunan tuta imayna sumaq kasqaykita?
¿Has elegido un libro interesante para tu hijo?	 ¿Akllarqankichu huk sumaq librota wawaykipaq?
¿Invitaste a Tom a cenar sin decírmelo?	 ¿Mana willawaspachu Tomta cenananpaq invitarqanki?
¿Invitaron a Tom a cenar sin decírmelo?	 ¿Mana willawaspachu Tomta invitarqanku cenananpaq?
¿De verdad esperabas que él te contase la verdad?	 ¿Cheqaqtachu suyarqanki cheqaqta nisunaykita?
¿Tienes para leer algún buen libro para niños?	 ¿Kanchu wawakunapaq allin librokuna leenaykipaq?
¿Tenés la misma cosa en un color diferente?	 ¿Huk colorpi kaqllatachu kanki?
¿Tienes lo mismo en un color diferente?	 ¿Huk colorpipas kaqllachu kanki?
¿Conocés un buen restaurante por la zona?	 ¿Reqsinkichu chay lawpi allin mikuy wasita?
¿Conoces algún buen restaurante por aquí?	 ¿Reqsinkichu kay muyuriqpi ima allin mikhuy wasitapas?
¿Sabes lo que es estar realmente hambriento?	 ¿Yachankichu imayna kasqanmanta chiqap yarqaymanta?
¿Sabes si Tom habla francés?	 ¿Yachankichu Tom francés simita rimasqanmanta?
¿Crees que Tom se lo pasó bien en Boston?	 ¿Qanpa yuyayniykipiqa Tomqa allintachu kusikurqan Boston llaqtapi?
¿Cree que podría hacer algo menos de ruido?	 ¿Piensankichu aswan pisitachu qapariyta atiwaq?
¿Crees que podrías hacer un poco menos de ruido?	 ¿Piensankichu aswan pisitachu qapariyta atiwaq?
¿Alguien recuerda por qué decidimos hacer esto?	 ¿Pipas yuyarinchu imarayku chayta ruwanaykupaq decidisqaykumanta?
No te ofendas.Tom se comporta así con todos.	 Mana ofensachu Tomqa llapa runawanmi chhaynata comportakun.
No olvides que tienes que pagar la renta mañana.	 Ama qunqaychu paqarin alquilerta paganaykita.
No le des a un niño más dinero del necesario.	 Ama wawamanqa necesitasqanmanta aswan askha qolqeta qoychu.
No grites así, te escucho perfectamente.	 Ama chaynata qapariychu, allintam uyariyki.
No grites así. Puedo oírte perfectamente.	 Ama chhaynata qapariychu. Allintam uyariyki.
No me hables de Tom, estoy a matar con él.	 Ama Tommanta rimapayawaychu, wañuchisaqmi.
No tomes opiniones y hechos como la misma cosa.	 Ama yuyaykuykunata, cheqaq kaqkunatawan kaqllatachu hap’iy.
No te preocupes. Todo irá bien.	 Ama llakikuychu. Tukuy imapas allinmi kanqa.
No os preocupéis. Todo irá bien.	 Ama llakikuychu. Tukuy imapas allinmi kanqa.
No se preocupe. Todo irá bien.	 Ama llakikuychu. Tukuy imapas allinmi kanqa.
No se preocupen. Todo irá bien.	 Ama llakikuychu. Tukuy imapas allinmi kanqa.
¿No crees que sé lo que la gente dice de mí?	 ¿Manachu piensanki runakuna ñuqamanta nisqankuta yachasqayta?
¿No encuentras extraño que él no esté aquí?	 ¿Manachu admirakuypaqta tarinki mana kaypi kasqanta?
Debido al mal tiempo, el juego fue cancelado.	 Mana allin pacha kasqanraykum pukllayqa manaña karqachu.
Comer yogur con un tenedor es algo difícil.	 Tenedorwan yogurta mikhuyqa huk chhika sasa.
El inglés es un idioma hablado en todo el mundo.	 Inglés simiqa tukuy pachantinpi rimasqa simim.
El inglés es una lengua hablada en todo el mundo.	 Inglés simiqa tukuy pachantinpi rimasqa simim.
El inglés es un idioma hablado por todo el mundo.	 Inglés simiqa tukuy pachantinpi rimasqa simim.
El inglés es considerado un idioma internacional.	Inglés simiqa huk mamallaqtapura rimay hinam qhawasqa.
Aunque no quería beber solo, lo hice.	 Manaña sapallaychu ukyayta munarqani chaypas, ukyarqanim.
A pesar de su riqueza y su fama, él es infeliz.	 Qhapaqña, allin reqsisqaña kashan chaypas, manan kusisqachu kashan.
Eventualmente, Tom comprenderá que necesita ayuda.	 Qhepamanmi Tomqa entiendenqa yanapayta necesitasqanta.
Cada vez que te veo, pienso en mi padre.	 Sapa kuti rikuspaymi taytaypi piensani.
Todos en esa familia tienen su propio auto.	 Chay ayllupiqa llapallankum carronku kan.
Todos parecen sorprendidos y algo confusos.	 Llapallankum admirasqa hinaspa huk rato confundisqa hina kanku.
Todos en la clase aprendieron el poema de memoria.	 Lliw clasepi kaqkunam chay harawita umallamanta yacharqaku.
Todos saben que Bell inventó el teléfono.	 Lliwmi yachanku Bell telefonota inventasqanmanta.
El miedo infecta y corrompe todo lo que toca.	 Manchakuyqa tukuy ima llamiykusqantam unquchin hinaspa waqllichin.
En esa época había pocas rutas en Norteamérica.	 Chay tiempopiqa Norteamérica nacionpiqa pisillan ñankuna karqan.
Encontrar una solución óptima demorará un tiempo.	Huk allin solucionta tariyqa huk tiempotan hap’inqa.
Primero tronó y luego empezó a llover.	 Ñawpaqtaqa t’oqyamurqan chaymantataq parayta qallarirqan.
Por un momento, él consideró el ir tras el hombre.	 Huk ratullapaqmi yuyaykurqan chay runaq qhepanta rinanpaq.
Afortunadamente ningún pasajero se lastimó.	 Ancha kusisqa mana mayqin pasajeropas k’irisqachu.
Afortunadamente, ningún pasajero resultó herido.	 Ancha kusisqa, mana mayqin pasajeropas k’irisqachu.
Francamente hablando, no quiero trabajar con él.	 Francamente rimaspaqa manan paywan llank’ayta munanichu.
Alemania no quería una guerra con Estados Unidos.	 Alimanyaqa manam Hukllachasqa Amirika Suyukunawan maqanakuyta munarqanchu.
Dame unos días más para pensarlo.	 Iskay kimsa punchawtawan quway chaypi yuyaymananaypaq.
Vete con tus padres a la iglesia y reza por ella.	 Tayta-mamaykiwan kuska iglesiaman riy hinaspa paypaq mañakuy.
Dios le ha dado una cara bonita y una voz dulce.	 Diosmi sumaq uyata, misk’i kunkatapas qosurqanki.
Los hackers ingresan en computadores sin permiso.	 Hackers nisqakunaqa mana permisoyoqmi computadorakunaman haykunku.
¿Alguna vez te has bañado con la ropa puesta?	 ¿Hayk’aqllapas p’achaykiwan bañakurqankichu?
Él siempre deja la ventana abierta cuando duerme.	 Puñuspaqa ventananta kichasqata saqillanpuni.
Él me pidió permiso para usar el teléfono.	 Paymi permisoyta mañakuwarqa telefonota servichikunaypaq.
Salió disparando, tal como dijiste que haría.	 Payqa dispararqanmi, imaynan nisqaykiman hina.
Él vino a casa con el pretexto de verme.	 Payqa rikuwaspaymi wasinman kutimurqa.
Él confesó que se había enamorado de mí.	 Payqa willakurqam kuyawasqanmanta.
Él me pidió que pagara inmediatamente el dinero.	 Paymi niwarqa chaylla qullqita paganaypaq.
Él exigió que tuvieran al perro salvaje amarrado.	 Payqa sallqa allquta correapi waqaychanankupaqmi mañakurqa.
Él salió hacia Londres anteayer.	 Payqa qayna p’unchay ñawpaqtaraqmi Londres llaqtaman ripurqan.
Él no regresó hasta las dos de la mañana.	 Iskay tutamantakamam mana kutimurqachu.
A él no le gusta lo que han dicho los periodistas.	 Paymanqa manam gustanchu periodistakunapa nisqankuqa.
Él gana más de 500 dólares al mes con ese trabajo.	Chay llank’asqanmantan killapi 500 más dólares qolqeta ganan.
Él se cansó del trabajo, y lo dejó a medio hacer.	 Chay llamkaymanta sayk’usqa, kuskan ruwasqatataq saqirqa.
Perdió toda su fe en su capacidad para triunfar.	 Payqa manañan iñirqanchu allinta ruwananpaq.
Él ha sido el jefe de su tribu por 35 años.	 Payqa 35 watañam ayllunpa umallin.
Él dejó a su madre y a su novia en Francia.	 Francia suyupi mamanta, amigantapas saqirqa.
Él traspasó todo su conocimiento a su hijo.	 Tukuy yachaynintam churinman apachirqa.
Él le trasmitió todo su conocimiento a su hijo.	 Tukuy yachaynintam churinman pasachirqa.
Él insiste en ir al parque con su padre.	 Payqa taytanwan kuska parqueman rinanpaqmi insistikun.
Él es un director y debería ser tratado como tal.	 Payqa directormi, chaymi chaynata qawana.
Él es un científico respetado por todos.	 Payqa llapa runaq respetasqan cientifico.
Él es capaz de correr una milla en cuatro minutos.	 Payqa tawa minutollapim huk kilómetro kallpayta atin.
Él se enteró de la noticia leyendo el periódico.	 Chay noticiakunamantaqa periodicota leespallan yacharan.
Él tiene por regla nunca hablar mal de otros.	 Paypa kamachikuyninmi mana haykapipas hukkunamanta mana allinta rimanapaq.
Tiene la costumbre de dar un paseo cada mañana.	 Payqa costumbreyoqmi sapa paqarin puriyta.
Tiene como norma dar un paseo cada mañana.	 Paypa kamachikuyninmi sapa paqarin puriy.
Debe de estar en casa, veo su coche en el garaje.	 Wasinpichá kachkan, garajepi carronta rikuni.
Él salvó a su amigo arriesgando su propia vida.	 Pay kikinpa kawsayninta peligroman churaspan amigonta qespichirqan.
Vio al chico saltar la valla e irse corriendo.	 Rikurqanmi chay waynata valla patanta saltaspa ayqekushaqta.
Él envió el paquete anteayer.	 Qayna punchaw ñawpaqtaraqmi chay paqueteta apachirqa.
Él fuma como un carretero y bebe como un cosaco.	 Payqa carreta hina cigarrota pitan, cosaco hinataq ukyan.
Se quedó en la cama porque no se sentía bien.	 Mana allin sientekusqanraykum puñunanpi qiparqa.
Pensó que sería interesante y divertido.	 Payqa piensarqam interesante hinaspa kusikunapaq kananta.
Él tradujo a Homero del griego al inglés.	Paymi Homerota griego simimanta inglés simiman t’ikrarqan.
Él tradujo el libro del francés al inglés.	 Paymi chay librota francés simimanta inglés simiman t’ikrarqan.
Él esperó hasta las diez y se fue poco después.	 Chunkakama suyaspataq pisi tiempollamanta ripurqan.
Él estaba tirado ahí con las piernas amarradas.	 Chaypim chakinta watasqa sirisqa kachkasqa.
Él fue promovido al puesto de director.	 Paytaqa director kananpaqmi wicharirqaku.
Él fue el candidato más fuerte para el puesto.	 Payqa aswan kallpasapa candidato karqan chay cargoman.
El que a hierro mata a hierro muere.	 Fierrota fierrowan wañuchiqqa wañun.
Él desearía haber ido al teatro anoche.	 Payqa munanmanmi qayna tuta teatroman riyta.
Su pelo gris la hace parecer más vieja.	 Yuraq chukchanmi kuraq hina rikch’akun.
Su pierna mala le impidió ganar la carrera.	 Mana allin chaki kasqanraykum chay carrerapi mana atiparqachu.
Su madre no le dejó montar una moto.	 Mamanqa manam motopi purinanta saqirqachu.
Su oficina queda en el centro.	 Oficinanqa llaqta ukhupin kashan.
¿Cuánto tiempo te llevó traducir ese libro?	 ¿Hayk’a tiempon pasarqan chay librota t’ikranaykipaq?
¿Cuánto tomaría atravesar el río a nado?	 ¿Hayk’a tiempon kanman mayu chimpapi nadaspa?
¿Cuántos días usualmente toma llegar allá?	 ¿Hayka punchawtaq chayman chayanapaq?
¿Cuántos vuelos a Nueva York ofrecéis al día?	 ¿Hayka avionkunatataq Nueva York llaqtaman sapa punchaw qunki?
¿Cuántas veces al mes le escribes a tu madre?	 ¿Hayka kutitataq killapi mamaykiman qillqanki?
¿Cuántas veces te he dicho que no hagas eso?	 ¿Hayk'a kutitan niykichis ama chayta ruwanaykipaq?
¿Cuánto cuesta arreglar mis zapatos?	 ¿Haykataq zapatoyta allichanaypaq?
Por más que lo quieras, nunca pasará.	 Maytaña munaspapas manam haykapipas pasanqachu.
Siempre me tomo dos tazas de café por la mañana.	 Sapa kutim tutamanta iskay taza kukata upyani.
Me temo que ellos no se llevan muy bien.	 Manchakuni mana ancha allintachu kawsanankuta.
Estoy estudiando para ser traductor o intérprete.	 Ñoqaqa t’ikraq otaq t’ikraq kanaypaqmi estudiashani.
Pido disculpas por la demora en enviar la agenda.	 Disculpa mañakuymi agenda apachiypi tardasqa kasqanmanta.
Le pedí que no tocara piano tarde por la noche.	 Nirqanim tutakama pianota ama tocananpaq.
Asumí que Tom te había dicho que yo estaría aquí.	 Tom kaypi kanayta nisusqaykita yuyaykurqani.
Asumí que fue Tom quien escribió este reporte.	 Tom kasqanmantam piensarqani kay willakuyta qillqasqanmanta.
Compré cuarenta dólares de gasolina hoy.	 Kunan punchawmi tawa chunka dolar gasolinata rantirqani.
Acampé junto a las ruinas de una aldea abandonada.	 Huk saqisqa llaqtachapa tuñisqanpa waqtanpim campamentota churarqani.
Puedo estar aquí por un rato más si me necesitas.	 Aswan unayta kaypi kayta atiyman necesitawaqtiykiqa.
Veo algunas personas caminando por la calle.	 Wakin runakunata callepi purishaqta rikuni.
Puedo ver a algunas personas cruzando la calle.	 Wakin runakuna calleta chimpashaqta rikuni.
No entiendo por qué no dijo la verdad.	 Manam entiendenichu imanasqa mana chiqaptachu rimasqanmanta.
Tengo muchos deberes, así que no puedo salir.	 Achka tareayuqmi kani, chaymi mana lluqsiyta atinichu.
No puedo imaginarte sin pensar en tu madre.	 Mana mamaykipi yuyaykuspaqa manan yuyaykuymanchu.
No puedo enviarte todos los archivos a la vez.	 Manam huk kutillapichu llapa archivokunata apachiyta atiyman.
No soporto la idea de perderte para siempre.	 Manam aguantayta atinichu wiñaypaq chinkachinay yuyaytaqa.
No puedo decirte cuántas veces he estado ahí.	 Manam willayta atiymanchu hayka kutita chaypi kasqayta.
No puedo decirte por qué faltó a clase.	 Manam willayta atiymanchu imaraykum mana claseman rirqachu.
No entiendo a qué querés llegar.	 Manam entiendenichu imaman chayayta munasqaykita.
Confisqué un arma a un estudiante esta mañana.	 Kunan paqarinmi huk estudiantemanta pistolata qechurqani.
No esperaba encontrarte en un lugar como éste.	 Manam suyarqanichu kayna sitiopi tarinaytaqa.
No esperaba encontrarte en un sitio como este.	 Manam suyarqanichu kayna sitiopi tarinaytaqa.
No esperaba encontraros en un sitio como este.	 Manam suyarqanichu kayna sitiopi tarinaytaqa.
No esperaba encontrarle en un sitio como este.	 Manam suyarqanichu kayna sitiopi tarinaytaqa.
No esperaba encontrarles en un sitio como este.	 Manam suyarqanichu kayna sitiopi tarinaytaqa.
No tuve los arrestos para decirle la verdad.	 Manam hapisqakuna karqachu chiqapta willanaypaq.
No tuve el valor para contarle la verdad.	 Manan valorniyoqchu karqani cheqaqta willanaypaq.
No sabía que hacer con la comida sobrante.	 Puchuq mikuywanqa manam yacharqanichu.
No me gustaba ese juego, hasta que empecé a ganar.	 Chay pukllayqa manan gustawarqanchu, atipayta qallarinaykama.
No le dije nada acerca de esto a mi novia.	 Kaymantaqa manam imatapas nirqanichu noviayman.
No quería irme sin darte las gracias.	 Mana agradecekuspaqa manam ripuyta munarqanichu.
No te creo, siempre estás mintiendo.	 Manam creeykichu, sapa kutim llullakunki.
No preveo que pueda ir a Boston.	 Manam Boston llaqtaman riytaqa ñawpaqmantaraqchu suyani.
No tengo ningún otro pasatiempo más que el fútbol.	 Manam huk kusirikuyniypas kanchu, aswanqa futbolmantam.
El fútbol es mi único pasatiempo.	 Futbol pukllayllam kusirikuyniy.
No tengo la menor idea de qué se trata.	 Manam nillapas yuyayniyuqchu kani imamanta rimasqanmanta.
No sé por qué estoy de mal humor esta mañana.	Mana yachanichu imarayku kunan paqarin mana allin sunquypi kasqayta.
Odio que me hagan esperar mucho tiempo.	 Cheqnikuni unayta suyanaypaq ruwasqa kayta.
No recuerdo nada. Debo haberme desmayado.	 Manam imatapas yuyarinichu. Desmayasqachá karqani.
No creo ser el único que lo notó.	 Manam ñuqallachu repararqani.
No creo que esto vaya a ser muy divertido.	 Kayqa manan ancha kusikunapaqchu kanqa, nispan yuyaykuni.
No entiendo una palabra de lo que estás diciendo.	 Manam entiendenichu huk palabratapas nisqaykitaqa.
No quiero esa clase de vida para nuestros hijos.	 Manam munanichu wawanchikkunapaq chayna kawsayta.
No quiero tener hijos. ¿Será eso anormal?	 Manam wawayuq kayta munanichu. ¿Mana normalchu chay ruway?
No quiero que hagas o digas nada.	 Manam munanichu imatapas ruranaykita nitaq ninaykitapas.
No quiero que me digas lo que ya sé.	 Manam munanichu yachasqayta willawanaykita.
Abandoné la escuela secundaria a los dieciséis.	 Chunka soqtayoq wataypin colegiota saqerqani.
Me siento mal por no haber ido a su funeral.	 Mana allinpaqmi sientekuni aya p’ampananman mana risqaymanta.
Antier terminé toda mi tarea.	 Qayna punchawmi tukuy tareaykunata tukurqani.
Olvidé mandar tarjetas de año nuevo a mis amigos.	 Amistadniykunaman musuq wata tarjetakunata apachiyta qunqarurqani.
Paseo todos los días, excepto cuando llueve.	 Sapa punchawmi purini, mana paramuptinqa.
Anoche me emborraché e hice algo estúpido.	 Qayna tuta machasqa kaspaymi ima sonsotapas ruwarqani.
Anoche quedé con algunos viejos amigos.	 Qayna tutam wakin ñawpaq amistadniykunawan tuparqani.
Te garantizo que eso no va a suceder.	 Garantizaykim mana chayna kananta.
Tuve el presentimiento de que algo no iba bien.	 Imapas mana allin kasqanmantam piensarqani.
Tengo una cita dentro de media hora.	 Kuska horamantam citayuq kani.
Yo tengo un hermano mayor y dos hermanas menores.	 Huk kuraq wawqeymi kan, iskay sullk’a ñañaykunapas.
Tengo un hermano mayor y dos hermanas pequeñas.	 Huk kuraq wawqiypas iskay uchuy ñañaypas kanmi.
Estuve en el aeropuerto despidiéndome de mi padre.	 Aeropuertopi taytaymanta despedikuspaymi karqani.
He llegado a la conclusión de que él es culpable.	 Paymi huchayoq kasqanmanta yuyaykuyman chayarqani.
Tengo la impresión de que hoy voy a dormir bien.	 Kunan punchaw allinta puñunaypaqmi piensani.
Debo devolver este libro a la biblioteca hoy.	 Kunan punchawmi kay qillqata bibliotecaman kutichinay.
Anoche oí un choque cerca de las diez en punto.	 Qayna tuta chunka horas hinam huk choqueta uyarirqani.
Oí un sonido extraño venir de la cocina.	Cocinamanta huk mana riqsisqa t’uqyayta uyarirqani.
Yo sé que Tom y María eran más que solo amigos.	 Yachanim Tomwan Mariaqa manam amistadllachu kasqankuta.
Yo vivo cerca del mar y a menudo voy a la playa.	 Lamar qocha qayllapin tiyani, sapa kutitaqmi lamar-qocha pataman rini.
Perdí el papelito con el número de teléfono.	 Chay telefono numeroyoq papelta chinkachirqani.
Necesito que me muestres lo que hay en tu bolsa.	 Necesitaykim qawachiwanaykita imakuna bolsaykipi kasqanmanta.
No quiero que vuelvas a poner un pie en ese bar.	 Manam munanichu chay barman hukmanta chakiyki churanaykita.
Nunca habría pensado encontrarte aquí.	 Manam haykapipas piensaymanchu karqa kaypi tarinaykipaqqa.
Prefiero no comer carne, porque soy vegetariano.	 Aswan allinmi kanman aychata mana mikhuyta, vegetariano kasqayrayku.
Prometí que ayudaría a mi hermano con sus deberes.	 Prometirqanim iñiqmasiyta tareankunapi yanapanaypaq.
Compré un telescopio y un libro de astronomía.	 Telescopiota, astronomía nisqa librotapas rantirqani.
De verdad quiero pasar tiempo solo con Tom.	 Anchatan munani Tomwan sapallay tiempota pasayta.
De verdad quiero pasar tiempo sola con Tom.	 Anchatan munani Tomwan sapallay tiempota pasayta.
Ojalá supiera dónde ha dejado mi maleta Tom.	 Munaymanmi yachayta maypi Tom maletayta saqesqanmanta.
Recibí una carta informándome de su llegada.	 Huk cartata chaskirqani chayamusqaykimanta willawaspa.
Anteayer recibí tu carta.	 Qayna p'unchaw ñawpaqtaraqmi cartaykita chaskirqani.
Me arrepiento de haberle dicho eso al profesor.	 Chaynata yachachiqman nisqaymantam ñakakuni.
Vi a Tom y a Mary cuando estaba esperando a John.	 Johnta suyashaqtiymi Tomta Marytawan rikurqani.
Ayer vi a un hombre comer de un bote de basura.	 Qayna punchawmi huk runata rikurqani basuramanta mikuchkaqta.
Vi que todos ya estaban ahí esperándome.	 Rikurqanim llapallanku chaypi suyawasqankuta.
La he visto paseando por el parque a medianoche.	 Kuska tutata parquepi purishaqta rikurqani.
Me pasé toda la tarde intentando evitar a Tom.	 Tardentinmi Tommanta karunchakunaypaq kallpachakurqani.
Aún tengo muchas cosas que necesito comprar.	 Kunankamapas achka imakunatam rantinaypaq kachkan.
Estudié harto para pasar el examen.	 Exámenpi pasanaypaqmi anchata estudiarqani.
Doy por descontado que aprobará el examen.	 Exámenpi pasanaykita yanqapaqmi hapini.
Creo que es poco probable que Tom vaya a nadar.	 Yuyaykuni manan yaqapaschu Tom nadaq rinqa.
Creo que es hora de que me haga revisar los ojos.	 Yuyaykuni ñawiyta qhawachikunaypaq pachaña.
Creo que es hora de que me mude a los suburbios.	 Yuyaykuni suburbiokunaman astakunaypaq tiempoña kasqanmanta.
Este diccionario me parece útil para principiante.	Kay simi pirwaqa qallariqkunapaq allinmi.
Yo pienso que éste es inferior a ése en calidad.	 Kayqa aswan pisi kasqanmantam piensani calidadninpi.
Creía que él ya había terminado el trabajo.	 Chay llamkayta tukurusqanmantañam piensarqani.
Pensé que era el momento perfecto para irse.	 Piensarqanim chay tiempoqa allin kasqanmanta.
Pensé que no llegarían aquí a tiempo.	 Yuyarqanim tiempollanpi mana kayman chayanankuta.
Pensé que no llegarías aquí a tiempo.	 Yuyarqanim tiempollanpi mana kayman chayanaykita.
Yo probé una y otra vez, pero no pude conseguirlo.	 Sapa kutim kallpanchakurqani, ichaqa manam atirqanichu.
Me tropecé con el felpudo cuando entré a la casa.	 Wasiman yaykuspaymi punku alfombrapi urmaykurqani.
Encendí la estufa porque hacía mucho frío.	 Ancha chiri kasqanraykum estufata rawrachirqani.
Quiero que la vida vuelva a ser como era antes.	 Munani kawsay ñawpaqman hina kutinanta.
Quiero salir de aquí antes de que nos vea alguien.	 Manaraq pipas rikuwaptinchikmi kaymanta lluqsiyta munani.
Quiero tener una pequeña charla contigo sobre Tom.	 Tommanta huk chikan rimayta qanwan ruwayta munani.
Quiero hablar con ustedes antes de que salgan.	 Manaraq ripushaspa qanwan rimayta munani.
Me gustaría saber si mi equipaje llegará pronto.	 Yachayta munani sichus equipajey chayamunqachu chaylla.
Quiero asegurarme de que seas quien dices ser.	 Munani seguro kayta pichus nisqaykiman hina.
Quiero asegurarme de que sean quienes dicen ser.	 Munani seguro kayta pikunachus kasqankuta.
Quiero asegurarme de que sea usted quien dice ser.	 Munani seguro kayta pichus nisqaykiman hina.
Quería decir algo, pero tenía demasiado miedo.	 Imatapas niyta munarqanim, ichaqa llumpaytam manchakurqani.
Nací el veintidós de junio de 1974.	 1974 watapi 22 junio killapin nacerqani.
Tuve la suerte de que me tratara un doctor bueno.	 Suerteyoqmi karqani allin doctorwan hampichikusqaymanta.
Tuve la suerte de que me tratara un buen médico.	 Suerteyoqmi karqani allin doctorwan hampichikusqaymanta.
Tuve la suerte de ser tratado por un doctor bueno.	 Suerteyoqmi karqani allin doctorwan hampichikusqaymanta.
Tuve la suerte de ser tratado por un buen médico.	Suerteyoqmi karqani allin doctorwan hampichikusqaymanta.
No me di cuenta de su ausencia en la reunión.	 Manam repararqanichu huñunakuypi mana kasqaykita.
Estaba buscando algo que no existía.	 Mana kaqtam maskachkarqani.
Me dijeron que tienes el número de Tom.	 Paykunaqa niwarqankun Tompa numeronta hap’isqaykita.
Era incapaz de figurarme cómo abrir la caja.	 Manam yuyaymanayta atirqanichu chay cajata imayna kichayta.
Lo perdonaré por consideración a ti.	 Qankunata qhawarisqayraykun pampachasaq.
El próximo mes hará diez años que vivo aquí.	 Hamuq killapim chunka wata kaypi tiyasaq.
Me encargaré de que la conozcas en la fiesta.	 Asegurasaqmi fiestapi paywan tupanaykipaq.
Ojalá pudiera deducir cómo funciona.	 Munaymanmi imayna llamkasqanmanta yuyaymanayta.
Ojalá dejara de tocar esa estúpida música.	 Munaymanmi chay sonso takikunata manaña tocananta.
Desearía poder hablar francés tan bien como Tom.	 Munaymanmi Tom hina francés simita rimayta.
Ojalá supiera hablar francés tan bien como Tom.	 Munaymanmi Tom hina francés simita rimayta.
Desearía que hubiera más gente buena en el mundo.	Munaymanmi kay pachapi aswan allin runakuna kanankuta.
Saqué algo de plata del banco para mi viaje.	 Viajeypaqmi bancomanta qolqeta chaskirqani.
Me pregunto cómo estará el tiempo mañana.	 Paqarin imaynataq pacha kanqa nispam tapukuni.
Estaría encantado de desayunar con usted.	 Kusikuymanmi qanwan kuska desayunaspayqa.
Habría sido más feliz si me hubiera quedado allí.	 Chaypi qhepakuyman karqan chayqa, aswan kusisqan kayman karqan.
Preferiría morir a hacer algo tan injusto.	 Aswan allinmi kanman wañuy, chayna mana chanin ruwaymantaqa.
Habría hecho eso por ti si me lo hubieras pedido.	 Chaynatam rurayman karqa tapuwankiman karqa.
No podría hacerlo sin tu ayuda.	 Mana yanapawasqaykiwanqa manam ruwayta atirqanichu.
No podría hacer esto sin tu ayuda.	 Mana yanapawasqaykiwanqa manam kaytaqa ruwayta atirqanichu.
No lo haría ni por todo el dinero en el mundo.	 Manan kay pachapi llapa qolqeraykuchu chaytaqa ruwayman.
Me gustaría regalarle algo por su cumpleaños.	 Cumpleañonpaqmi imatapas quyta munani.
Me gustaría saber cuándo podrás enviarlo.	 Yachayta munani haykapi apachiyta atisqaykimanta.
Me gustaría saber por qué no estabas aquí ayer.	 Yachayta munani imarayku qayna punchaw mana kaypichu kasqaykita.
Me gustaría hablar con Tom sobre su hermano John.	 Tomwanmi rimayta munani wawqen Johnmanta.
Te escribiré o te llamaré la próxima semana.	Hamuq semanan qelqamusqayki otaq waqyasqayki.
Llevaré dos hot dogs con mostaza y ketchup.	 Iskay q’uñi allqukunata apamusaq mostazawan ketchupwan ima.
Llevaré dos completos con mostaza y ketchup.	 Iskay hunt'asqata mostazawan ketchupwan ima hap'isaq.
Buscaré la ubicación de la ciudad en mi mapa.	 Mapaypi llaqta maypi kasqanmanta maskasaq.
Voy a volver a Australia pasado mañana.	 Paqarinmi Australia nacionman kutisaq.
