español	quechua
Cada mañana, mamá es la primera en levantarse.	 Sapa paqarinmi mamaqa ñawpaqta hatarin.
Mi mamá se fijó que mis pies no estaban limpios.	 Mamayqa repararqanmi chakiykuna mana ch’uya kashasqanmanta.
Mi madre se dio cuenta de que mis pies no estaban limpios.	 Mamayqa repararqanmi chakiykuna mana ch’uya kashasqanmanta.
Mi madre era muy guapa cuando era joven.	 Mamayqa huch’uyllaraq kashaspa ancha sumaqmi karqan.
Mi hermana mayor se ducha todas las mañanas.	Kuraq ñañayqa sapa paqarinmi duchakun.
Mis padres no me dejaban salir con chicos.	 Tayta-mamayqa manam saqiwaqkuchu qari warmakunawan riqsinakunaypaq.
Mi hijo se ha ido a América para estudiar medicina.	 Wawayqa América llaqtamanmi ripun hampiyta estudiaq.
El próximo lunes, mi tío vuelve de Estados Unidos.	 Hamuq lunes p’unchaymi tioyqa Estados Unidosmanta kutimun.
Mi tío vuelve de Estados Unidos el lunes que viene.	 Tiyuyqa hamuq lunes p’unchaymi Estados Unidosmanta kutimushan.
Nápoles es la ciudad más grande del sur de Italia.	 Nápoles llaqtaqa Italiap uralanpi aswan hatun llaqtam.
Ni Tom ni Mary estaban de humor para hablar.	 Tompas Marypas manan rimayta munarqankuchu.
No importa qué juego juegue, él siempre gana.	 Ima pukllaytaña pukllaptinpas, atipanpunim.
Sin importar lo que pase, no me sorprenderé.	 Imaña pasaptinpas manam admirakusaqchu.
Por mucho que lo intentemos, Tom nunca quedará satisfecho.	 Maytaña kallpachakusun chaypas, Tomqa manan hayk’aqpas contentakunqachu.
Hagamos lo que hagamos, Tom nunca estará contento.	 Imataña ruwaptinchikpas Tomqa manam haykapipas kusisqachu kanqa.
Nadie puede decir lo que pasará en el futuro.	 Manan pipas ninmanchu hamuq tiempopi imachus pasananta.
Nadie te culparía si te fueras ahora mismo.	 Kunanpacha ripuwaq chayqa manan pipas huchachasunkimanchu.
Ningún libro se lee tanto como la Biblia.	 Manan mayqen libropas Biblia hinaqa leekunchu.
Ninguno de los compañeros de Tom se ofrecieron a ayudarle.	 Tompa compañeronkunapas manan mayqenninkupas yanapayta munarqankuchu.
Ninguno de los profesores pudo resolver el problema.	 Manan mayqen yachachiqpas chay sasachakuytaqa allichayta atirqanchu.
El noruego es la lengua oficial de Noruega.	 Noruega simiqa Noruega mama llaqtap kamachiy rimayninmi.
A esto se le llama vivir bien.	Kaytaqa allin kawsay ninchik.
Oh, por cierto, tengo algo que darte.	 Ay, de paso, imapas qunaypaqmi kachkan.
Oh, por cierto, tengo algo que mostrarte.	 Ay, de paso, imapas qawachinaypaqmi kachkan.
Oh, por cierto, tengo algo que decirte.	 Ay, de paso, imapas willanaypaqmi kachkan.
Una de mis hijas está casada con un canadiense.	 Huknin ususiyqa Canadá nacionmanta runawanmi casarasqa kashan.
Uno de los detectives lo agarró por el cuello.	 Huknin detectivem kunkanmanta hapirurqa.
Uno de los animales más bonitos es el gato.	 Huknin aswan sumaq uywakunam misi.
Solo un puñado de gente vino a la reunión.	 Chay huñunakuymanqa pisi runakunallam hamurqaku.
Nuestra caldera estropeada no se podía reparar.	 Wañusqa calderaykuqa manan allichayta atirqankuchu.
Nuestro calentador de agua roto no tenía arreglo.	 P’akisqa unu q’oñichiqniykuqa manan allichay atina karqan.
Nuestros amigos están ansiosos por volver a Chicago.	 Amistadniykuqa manam suyayta atinkuchu Chicago llaqtaman kutiyta.
Nuestro profesor de música me aconsejó visitar Viena.	 Musikumanta yachachiqniyku Viena llaqtata watukunaypaq yuyaychawarqa.
Nuestro profesor habla francés además de inglés.	 Yachachiqninchikqa francés simita, inglés simitapis riman.
Nuestro equipo no alcanzó las eliminatorias este año.	 Equipoykuqa manan kay wata playoff nisqaman haykurqanchu.
Pasa la bola rápidamente a la persona detrás de ti.	Usqhaylla pelotata qhepaykipi kaq runaman pasay.
Peige es la persona que terminará el trabajo.	 Peige sutiyuq runam chay llamkayta tukunqa.
A la gente le encanta ver las casas de unos con otros.	 Runakunaqa anchatam kuyanakunku wasinkuta qawanakunankupaq.
La gente estaba llorando por la noticia de su muerte.	 Runakuna wañukusqanmanta willakuspanku waqachkasqaku.
Los pilotos se comunican con el aeropuerto por radio.	 Chay pilotokunaqa radiowanmi aeropuertowan rimanakunku.
Resérveme habitación en un hotel de primera clase.	 Ñawpaq kaq clase hotelpi huk cuartota reservaway.
Por favor, guárdate tus comentarios cínicos.	 Ama hina kaspa, cínico nisqa rimayniykikunata qan kikiykipaq waqaychay.
Por favor, dime si te sientes incómodo.	 Ama hina kaspa, willaway mana allin sientekuspaykiqa.
Por favor limita tu presentación a 30 minutos.	 Ama hina kaspa, 30 minutollapi rimanaykipaq.
Por favor, pon algunas velas en la tarta de cumpleaños.	 Ama hina kaspa, cumpleaños tortaman wakin velakunata churay.
Por favor, cuida de nuestro perro mientras no estamos.	 Ama hina kaspa, allquykuta cuidaychik manaña kachkaptiyku.
Dile a Tom que puede volver después del almuerzo, por favor.	 Tomman niy almuerzomanta kutimuyta atisqanmanta, ama hina kaspa.
Por favor, dime el secreto para hacer buena mermelada.	 Ama hina kaspa, willawaychik allin mermelada ruwanapaq pakasqa kaqta.
Por favor, apaga la radio y enciende la tele.	 Ama hina kaspa, radiota wañuchispa televisionta llank’achiy.
Casi todo el mundo está haciendo lo mismo.	 Yaqa llapankum chaynata ruwachkanku.
Estés o no listo, el examen comienza en diez minutos.	 Listoña kashankiña manaña chaypas, chunka minutollapin examen qallarikun.
Los informes dijeron que ellos están cerca de un acuerdo.	 Willakuykunam nirqaku acuerdoman chayasqankumanta.
Rusia importaba trigo de los Estados Unidos.	Rusia nacionqa Estados Unidos nacionmantan trigota apamuran.
La escuela estaba de vacaciones por Navidad.	 Chay escuelaqa Navidad fiestapaqmi vacacionpi kasharqan.
Científicos lo consideran un invento importante.	 Yachaysapa runakunaqa ancha allin invento kananpaqmi qawanku.
Asegúrate de cerrar la puerta cuando te vayas.	 Ripuspaykiqa punkuta wisq’anaykipaq qhawariy.
A veces suceden cosas aparentemente imposibles.	 Mayninpiqa mana atikuq hina imapas pasakun.
El siete es considerado a veces como un número de la suerte.	 Qanchis yupaytaqa mayninpiqa suerte yupaypaqmi qhawarinku.
Varias personas están durmiendo en la habitación de al lado.	 Qatiqnin cuartopiqa achka runakunam puñuchkanku.
Ella le aconsejó que dejara de tomar esa medicina.	 Payqa yuyaycharqanmi chay hampita manaña tomananpaq.
Ella me pidió perdón por haberme pisado el pie.	 Payqa disculpata mañakuwarqan chakiyta sarusqaymanta.
Ella se disculpó conmigo por haber pisado mi pie.	 Payqa disculpata mañakuwarqan chakiyta sarusqaymanta.
Le preguntó si se sabía mi número de teléfono.	 Paymi tapuwarqa telefonoypa numeronta yachasqanmanta.
Ella le pidió que se quedara, pero él no quería.	 Payqa qhepakunanpaqmi niran, ichaqa manan munarqanchu.
Ella calcula más rápido que cualquier otro estudiante.	 Payqa huk estudiantekunamantaqa aswan utqayllam yupan.
Ella completó el viaje en menos de 20 horas.	 Payqa manan 20 horallapichu chay viajeta tukurqan.
Ella no mencionó la razón de su retraso.	 Payqa manan willarqanchu imarayku tardasqanmanta.
No tiene que ir a la escuela los sábados.	Sábado punchawkunapiqa manam escuelaman rinaykichu.
Ella no habla inglés tan fluido como vos.	 Payqa manan qan hinachu inglés simita allinta riman.
Ella le explicó cómo resolver el rompecabezas.	 Payqa sut’incharqanmi imaynatas chay puzzle nisqa allichananta.
Ella se desmayó al oír las terribles noticias.	 Chay manchay willakuyta uyarispanmi desmayarurqa.
Ella le dio un par de indicaciones sobre la pronunciación.	 Payqa iskay kinsa punterokunatan qorqan pronunciacionmanta.
Ella le dio todo el dinero que tenía entonces.	 Chaypachapi llapa qolqentan qorqan.
Ella va al supermercado cada tres días.	 Sapa kimsa punchawmi hatun rantikuna wasiman rin.
Ella tiene un pedazo de pan atorado en su garganta.	 Payqa kunkanpi huk t’anta k’askarasqa kashan.
Lo saludó alegremente como siempre lo había hecho.	 Sapa kuti hinam kusisqa napaykurqa.
Ella era muy apegada a esa vieja casa.	 Payqa chay mawk’a wasimanmi anchata k’askakusqa.
Ella se ha estado tiñendo el pelo de negro durante años.	 Watakunañam chukchanta yanata wañuchichkan.
Ella lleva diez años casada con él.	 Chunka watañam paywan casarasqa kachkan.
Ella ha estado estudiando francés por algunos años.	 Payqa iskay kinsa watañan francés simita estudiashan.
Ella tiene sus defecto, pero aun así la amo.	 Payqa pantayniyuqmi, ichaqa kuyaniraqmi.
Le oyó llorar en mitad de la noche.	 Kuska tuta waqaqta uyarisqa.
Ella insistía en que él fuera invitado a la fiesta.	 Payqa insistirqanmi chay fiestaman invitanankupaq.
Tiene 35 años y está en lo mejor de la vida.	 Payqa 35 watanpin kashan, allin kawsaypin kashan.
Ella siempre está encontrando defectos en su esposo.	Payqa sapa kutim qusanpi pantaykunata tarichkan.
Es buena inventándose historias interesantes.	 Payqa allinmi sumaq willakuykunata ruwananpaq.
Ella más que una amiga es una conocida.	 Payqa manan amigollanchu, reqsisqanmi.
Ella le miró y supo que estaba enfadado.	 Payta qhawarispataq yacharqan phiñasqa kashasqanmanta.
Ella no pensaba que sus sueños pudieran hacerse realidad.	 Payqa manan yuyaykurqanchu musquynin hunt’akunanta.
Ella eligió una camisa rosada para que me la probara.	 Payqa rosa camisatan akllawarqan pruebanaypaq.
Ella planeó una cena de cumpleaños para su primo.	 Payqa primonpaqmi cumpleaños cenata ruwananpaq planearqa.
Ella fingió no saber nada al respecto.	 Payqa chaymanta mana imatapas yachaq hinam ruwakurqa.
Ella prometió que limpiaría mi pieza.	 Payqa prometewarqanmi cuartoyta pichananpaq.
Ella ponía todas sus joyas en una cajita roja.	 Llapan joyankunatam huk puka cajachaman churarurqa.
Ella puso todas sus joyas en una cajita roja.	 Llapan joyankunatam huk puka cajachaman churarurqa.
Ella dijo que lo había conocido el día anterior.	 Paymi nirqa ñawpaq punchaw paywan tupasqanmanta.
Ella dijo que estaba en cama enferma, lo que era mentira.	 Payqa puñunapi unqusqa kasqanmantam nirqa, chayqa llullam karqa.
Dijo que ellos eran buenos amigos de ella.	 Paymi nirqa allin amistadninkuna kasqankuta.
Ella dice que se lava los dientes todas las mañanas.	 Sapa paqarinmi kirunkunata maqchikusqanmanta nin.
Ella parece estar involucrada en ese caso de asesinato.	 Payqa chay wañuchinakuy casopiqa yaqapaschá involucrasqa kashan.
Frente al peligro, ella mostró su valor.	 Peligropi tarikuspanmi qawachirqa mana manchakuq kasqanmanta.
Ella lentamente desapareció en el nebuloso bosque.	 Pisi pisimantan chinkapurqan phuyu sach’a-sach’aman.
Ella pasa demasiado tiempo navegando por la red.	Payqa llumpay tiempotam llikapi purin.
Ella encendió la lámpara porque estaba oscuro.	 Tutayaq kasqanraykum lamparata rawrachirqa.
Ella asumió toda la responsabilidad de sus actos.	 Payqa tukuy ima ruwasqanmantan cuentata qokurqan.
Ella intentó consolarlo, pero él continuó llorando.	 Payqa sonqochayta munarqanmi, ichaqa waqashallarqanmi.
Ella quería que él le dijera que la quería.	 Payqa munakusqanmanta willanantan munarqan.
Ella quiere comprarle un regalo a su novio.	 Payqa novionmanmi regalota rantiyta munan.
Ella estaba muy nerviosa por su primer vuelo.	 Payqa anchatan mancharikusqa ñawpaq kutipi avionpi viajasqanmanta.
Ella estaba dispuesta a devolverle a él todo su dinero.	 Payqa liston kasharqan llapa qolqenta kutichipunanpaq.
Ella fue a la estación de tren para verle partir.	 Payqa trenpa kasqanmanmi rirqa ripuchkaqta qawananpaq.
Ella le hablará al respecto cuando regrese.	 Payqa kutimuspanmi chaymanta rimapayasunki.
Ella no es una empleada habitual de esta compañía.	 Payqa manan sapa kutichu kay empresapi llank’an.
Como mi madre estaba enferma, yo me ocupé de ella.	 Mamayqa onqosqa kasqanraykum cuidarqani.
Señor, se ha dejado el mechero sobre la mesa.	 Señor, chay encendedortaqa mesa patapin saqepunku.
Entonces, ¿vas a ayudarme a arreglar esto o no?	 Hinaptinqa, ¿yanapawankichikchu kayta allichanaypaq icha manachu?
Algunos animales pueden sentir la llegada de una tormenta.	 Wakin animalkunaqa musyakunkumanmi wayra-para chayamunanta.
Algunos chicos juegan tenis, y otros juegan fútbol.	 Wakin waynakunaqa tenispi pukllanku, wakin waynakunataq pelota hayt’anku.
Algunas enfermedades son provocadas por un gen defectuoso.	Wakin unquykunaqa pantasqa gen nisqawanmi rikurin.
Algunos minerales son importantes para la salud humana.	 Wakin mineralkunaqa ancha allinmi runapa qhali kayninpaq.
Algunos corredores beben agua mientras corren.	 Wakin phawaqkuna phawashaspa unuta ukyanku.
Se encontró algo de agua en los pulmones del muerto.	 Wañuqpa pulmonninpim wakin yakuta tarirurqaku.
Algunas mujeres se ven más masculinas que femeninas.	 Wakin warmikunaqa aswan qharimanmi rikch’akunku warmimantaqa.
Alguien tiene que haberse llevado mi paraguas por error.	 Pipas pantaspachá paraguayta hapirurqa.
Algo así no sucede todos los días.	 Kay hinaqa manam sapa punchawchu pasakun.
Algo así no ocurre todos los días.	 Kay hinaqa manam sapa punchawchu pasakun.
Parece que algo va mal con mi ordenador.	 Yaqachus hina computadoraypi imapas mana allinchu kashan.
El viento fuerte despojó al árbol de sus hojas.	 Sinchi wayraqa sachamanta raphinkunata qichurqusqa.
Nadar es un buen ejercicio para todo el cuerpo.	 Nadayqa lliw cuerpopaqmi allin ejercicio.
Los programas de TV son una mala influencia para los chicos.	 TVpi programakunaqa qhari wawakunatan mana allintachu yanapan.
Quítate el abrigo y siéntete como en casa.	 Abrigoykita hurqukuspa wasiykipi hina ruway.
Quítate el sombrero cuando entres a un aula.	 Huk aulaman yaykuspayki sombreroykita hurquy.
Quítate los zapatos antes de entrar a un templo.	 Manaraq huk yupaychana wasiman haykushaspa zapatoykita horqokuy.
Quítate los zapatos antes de entrar a un templo.	 Manaraq huk yupaychana wasiman haykushaspa zapatoykita horqokuy.
Llévate el paraguas en caso de que llueva.	Para paramuptinqa paraguaskita hapiy.
Diez mil yenes no cubren los gastos.	 Chunka waranqa yen qullqiqa manam gastokunataqa qunchu.
Esa experiencia me dejó un mal sabor de boca.	 Chay experienciaqa mana allin sabortam simiypi saqirqa.
No es la respuesta que esperaba.	 Manam suyasqay kutichiychu.
Esa canción me recuerda a un famoso actor de cine.	 Chay takiqa yuyarichiwanmi peliculakunapi allin reqsisqa actorta.
Basta ya de llorar. Tranquilízate.	 Waqayllaña. Thak kay.
No es la respuesta que esperaba.	 Manam suyasqay kutichiychu.
Esa es una de las razones por las que no lo volveré a hacer.	 Chayqa huknin razonmi manaña hukmanta ruwanaypaq.
La Estatua de la Libertad es el símbolo de América.	 Estatua de Libertad nisqaqa Amerikap rikch'ayninmi.
Los Estados Unidos es un país de inmigrantes.	 Hukllachasqa Amirika Suyukuna huk mama llaqtam.
El ábaco se usaba mucho en la Edad Media.	 Chawpi pachakunapiqa ábaco nisqataqa anchatam llamk'achirqanku.
El contable no admitiría el error.	 Chay contadorqa manan reqsikunmanchu chay pantasqanmanta.
La actriz parece más joven de lo que es en realidad.	 Chay actrizqa aswan waynaraqmi rikch’akun cheqaq kasqanmantaqa.
La actriz se ve más joven de lo que es.	 Chay actrizqa paymanta aswan waynaraqmi rikch’akun.
La administración toma importantes decisiones.	 Gestión nisqa importante decisionkunatan ruwan.
La audiencia aplaudió ruidosamente tras su discurso.	 Discurso ruwasqan qhepamanmi uyariqkuna sinchita t’aqllakurqanku.
El barco se acercaba al canal de la Mancha.	 Chay barcoqa Canal de Inglaterra nisqamanmi asuykuchkasqa.
La caja era tan pesada que no la pude levantar.	 Chay cajaqa sinchi llasa kasqanraykun mana hoqariyta atirqanichu.
El muchacho se burló de su amigo por ser un cobarde.	 Chay waynaqa amigonmanta burlakusqa manchali kasqanmanta.
Parece que el niño viene en esta dirección.	 Yaqachus hina wawaqa kay ladomanta hamushan.
El niño tropezó, se cayó y empezó a llorar.	 Chay waynaqa urmaykuspa, urmaykuspa waqayta qallarisqa.
El boicot duró un poco más que un año.	 Chay boicotqa huk watamanta aswan pisillaraqmi karqa.
El boicot duró poco más de un año.	 Chay boicot nisqa ruwayqa huk wata masninmi karqa.
El cerebro necesita un suministro continuo de sangre.	 Umanchikqa sapa kuti yawarta necesitan.
En este autobús caben treinta personas.	 Kimsa chunka runakunam kay autobuspi yaykun.
Este autobús tiene capacidad para treinta personas.	 Kay autobusqa kimsa chunka runakunapaqmi.
La ocupada mujer ignoró al teléfono que sonaba.	 Chay ocupasqa warmiqa manan uyarirqanchu chay telefono waqaqta.
El vehículo se descompuso camino al aeropuerto.	 Kay antawami aeropuertoman rina ñanpi paktashka.
El castillo está al otro lado del río.	 Chay kastilluqa mayu chimpapim kachkan.
La causa del accidente todavía no está clara.	 Manaraqmi sut’ichu imarayku chay accidente kasqanmanta.
La causa del incendio fue la colilla de su cigarro.	 Chay nina rawraypa causanqa cigarronpa wasanmi karqa.
Los niños están merendando en el patio.	 Wawakunaqa kanchapi t’antata mikhuchkanku.
El comité decidió suspender la huelga.	Chay comité nisqataqmi tantearurqa huelga nisqa manaña ruwanankupaq.
El país abunda en recursos naturales.	 Chay suyupiqa askha recursos naturales nisqakunan kashan.
La economía del país depende de la agricultura.	 Mamallaktapak kullkika chakra llankaymantami kan.
La tasa de delitos de este país está en aumento.	 Kay suyupi hucha ruwaykunan yapakushan.
El dictador llegó al poder hace quince años.	 Dictadorqa chunka pichqayuq wata ñawpaqtaraqmi kamachiyman hamurqa.
El doctor le aconsejó que se controlara con el alcohol.	 Doctorqa consejarqanmi tragowan controlakunanpaq.
El médico me dijo que me recuperaría pronto.	 Doctormi niwarqa pisi tiempollamanta qhaliyanaymanta.
El doctor instó al paciente a dejar de fumar.	 Doctorqa onqoqta kallpacharqan cigarrota saqenanpaq.
El doctor no estaba seguro de cuál era el problema.	 Doctorqa manan segurochu kasharqan ima sasachakuy kasqanmanta.
La sequía perjudicó gravemente a la cosecha.	 Chay ch’akiy tiempon cosechata sinchita afectaran.
El enemigo se rindió sin dar más resistencia.	 Awqakunaqa mana astawan hark’akuyta qospa entregakurqanku.
El hecho es que aún no me he leído el libro.	 Chiqapqa, manaraqmi chay qillqata ñawinchanichu.
Las fábricas están produciendo en grande.	 Fabricakunaqa hatuntam ruruchichkanku.
Las flores del jardín son muy bonitas.	 Huertapi t’ikakunaqa ancha sumaqmi.
Las flautas y los violines están tocando al unísono.	 Flautakunapas, violinkunapas huk kunkallapim tocachkanku.
La fractura no fue tan grave como pensábamos.	 Chay fracturaqa manan yuyaykusqaykuman hinachu sinchi karqan.
El jardinero no deja que pisemos el césped.	 Huerta waqaychaq runaqa manam qura patapi saruyta saqiwanchikchu.
Los buenos días se han ido para nunca regresar.	 Allin p’unchawkunaqa chinkapunñan, manaña hayk’aqpas kutimunanpaq.
El gobierno ha creado un nuevo impuesto sobre el vino.	Gobiernoqa vinomanta mosoq impuesto nisqatan paqarichirqan.
La hierba del parque es verde y bonita.	 Chay parkipi qurakunaqa q’umir, sumaqmi.
El héroe por fin derrotó al científico malvado.	 Chay wiraquchaqa tukukuypiqa millay yachaqtam atiparqa.
Mientras más alto estés, más baja será la temperatura.	 Aswan alto kaspaqa aswan pisi ruphaymi kanqa.
El caballo se irritó con el bocado puesto en su boca.	 Caballoqa siminpi churasqa bitta phiñakurqan.
El caballo se irritó con el pedacito puesto en su boca.	 Caballoqa siminpi churasqa bitta phiñakurqan.
La casa se encuentra en la cima de la colina.	 Chay wasiqa urqu patapim kachkan.
El colibrí es el pájaro más pequeño del mundo.	 Tiksimuyuntinpi aswan huch'uy p'isqum.
La información que me diste no me es de ayuda.	 Quwasqayki willakuykunaqa manam yanapawanchikchu.
La información que me diste es de poca ayuda.	 Quwasqayki willakuykunaqa manam anchatachu yanapawan.
La fiesta maravillaba por su riqueza.	 Chay fiestaqa admirakurqankun qhapaq kayninmanta.
El ánimo de la reunión me sorprendió.	 Chay huñunakuypi imayna tarikusqanmi admirachiwarqa.
La sala de estar queda al final del pasillo.	 Salón nisqapa tukukuyninpim kachkan.
Las revistas están apiladas junto a la mesa.	 Revistakunaqa mesapa waqtanpim pilasqa kachkan.
La mayor parte de esos hombres trabajaban en la mina.	 Chay runakunaqa yaqa llapankum chay minapi llamkarqaku.
El hombre resultó ser un detective privado.	 Chay runaqa detective privado kasqanmi rikurirurqa.
El lechero viene cerca de las seis cada mañana.	 Leche ruwaqqa sapa paqarinmi soqta hora hina hamun.
El asesinato ocurrió entre las 3 y las 5 a.m.	Kay wañuchinakuyka 3 y 5 a.m.
La noticia causo alerta a lo largo de la villa.	 Chay willakuymi lliw llaqtapi alerta hatarichirqa.
La noticia del accidente provocó alerta pública.	 Chay accidentemanta willakuymi runakunaman alerta hatarichirqa.
El número de universitarios está aumentando.	 Hatun yachaywasipi yachakuqkuna yapakuchkan.
El número de empleados se ha duplicado en 10 años.	 10 watakunapin iskay kutita yapakurqan llank’aqkuna.
El número de universidades privadas ha crecido.	 Sapaq hatun yachaywasikuna yapakurqan.
La iglesia vieja que está al lado del lago es muy bonita.	 Quchapa waqtanpi kaq mawka iglesiaqa ancha sumaqmi.
La vieja cabaña tiene un cierto encanto.	 Ñawpa cabinaqa huk encantoyuqmi.
El anciano me dio un consejo útil.	 Chay machuchaqa allin consejokunatan qowarqan.
El anciano vio mi cuaderno y me sonrió.	 Chay machuchaqa cuadernoyta rikuspa asiriwarqa.
El anciano se paró de repente y miró hacia atrás.	 Chay machuchaqa qunqayllamanta sayarispanmi qipaman qawarirqa.
Ese anciano cruzó la carretera con gran precaución.	 Chay machuchaqa ancha cuidadowanmi ñanta chimparqa.
Cuanto más viejo se hacía, más modesto se volvía.	 Kuraqña kasqanman hinan aswan huch’uyyaykukuq kapurqan.
El avión despegó y a lo pronto desapareció.	 Chay avionqa phawarispan pisi tiempollamanta chinkapurqan.
El avión despegó y a lo pronto ya estaba fuera de vista.	 Chay avionqa phawarirqanmi, pisi tiempollamantan manaña rikukurqanchu.
El miserable hombre no volvería a ver a su esposa otra vez.	 Chay llakisqa runaqa manañam haykapipas warmintaqa rikunqañachu.
La población de esta aldea había disminuido.	 Kay kitillipi tiyak runakunaka pishiyashkami karka.
El presidente y su séquito fueron heridos.	Presidentepas compañeronkunapas k’irisqa karqanku.
Los precios en esta pastelería son muy caros.	 Kay patisserie nisqapi preciokunaqa ancha chaninniyuqmi.
La causa principal de su fracaso es la pereza.	 Chay mana allin ruwasqankuqa qhella kaymi.
El profesor fue criticado por los alumnos.	 Chay yachachiqta yachakuqkuna k’amirqanku.
Las perspectivas de futuro de Japón son funestas.	 Japón nacionpa hamuq tiempopi imapas pasasqanqa sinchi llakikuypaqmi.
La bandera rojiblanca ondeaba al viento.	 Puka yuraq banderaqa wayrapi phawaykacharqan.
La habitación solo tenía una cama, una mesa y una silla.	 Chay cuartoqa cama, mesa, silla imallam karqa.
La habitación está muy fría. El fuego se ha apagado.	 Chay cuartoqa ancha chiri. Ninata wañuchisqañam.
La soga no era lo suficientemente fuerte para soportarlo.	 Chay waskaqa manam allin kallpayuqchu karqa.
La boda real fue un evento magnífico.	 Reypa casarakuyninqa ancha sumaqmi karqa.
Los marineros estaban a la merced del tiempo.	 Chay barcopi puriqkunan tiempoq khuyapayasqan kasharqanku.
El escenario era indescriptiblemente bello.	 Chay sitioqa mana willakuy atina sumaqmi karqa.
El paisaje era bello más allá de toda descripción.	 Chay paisajeqa mana sut’inchanapaq hina sumaqmi karqan.
El científico está realizando una investigación médica.	 Chay cientificoqa hampiymanta investigacionta ruwashan.
Los pobladores acogieron la religión cristiana.	 Chay llaqtapi tiyaq runakunaqa cristiano religiontan chaskikurqanku.
La camisa que acabo de comprar es muy bonita.	 Chayraq rantisqay camisaqa ancha sumaqmi.
Los soldados diezmaron a la población rebelde.	 Chay soldadokunaqa rebelde runakunatan wañuchirqanku.
Cuanto antes empecemos, antes acabaremos.	Aswan utqaylla qallarispaqa, aswan utqaylla tukusaqku.
La estaca que sobresale es machacada hacia abajo.	 Chay lluqsisqa k’aspiqa urayman ñut’usqa.
La historia de que Tom se comió a mi gato no es cierta.	 Tom misiyta mikhusqanmanta willakuyqa manan cheqaqchu.
El extraño retó a Tom a una pelea callejera.	 Chay mana riqsisqa runaqa Tomtam desafiarqa callekunapi maqanakunanpaq.
El cuerpo estudiantil está en contra de las nuevas normas.	 Yachaqaq qutuqa musuq kamachiykunapa contranpi kachkan.
El portero vive en el bajo.	 Punku qhawaqqa pampapi tiyan.
El profesor me elogió por estudiar con mucho esfuerzo.	 Chay yachachiqmi alabawarqa anchata estudiasqaymanta.
El profesor vio a alguien copiando en el examen.	 Yachachiqmi pruebapi pitapas engañashaqta rikurqan.
El profesor nos lo dijo una y otra vez.	 Yachachiqmi sapa kutilla willawarqaku.
El maestro escribió su nombre en la pizarra.	 Yachachiqqa pizarrapi sutinta qillqarqa.
Este invierno, la temperatura es más alta que el promedio.	 Kay chiri killapiqa, promediomanta aswan hatunmi.
La vacuna del tétano me dolió más que el mordisco del perro.	 Tétanos nisqa vacunaqa aswanta nanarqan allqupa kanisqanmantaqa.
Las entradas para el concierto están a la venta aquí.	 Kaypiqa chay conciertopaq boletokunam rantikuchkan.
La cima de la montaña está cubierta de nieve.	 Urqupa puntanqa ritiwan qatasqam kachkan.
La ciudad ha cambiado muchísimo desde entonces.	 Chaymantapacham llaqtaqa anchata tikrakurun.
El viajero llegó al fin a su destino.	 Chay puriq runaqa maymanchus risqanman chayarqa.
La verdad es que él no estaba hecho para ese trabajo.	 Chiqapqa manam chay llamkaypaqchu kuchusqa karqa.
El tifón impidió que nuestro avión despegará.	 Chay wayra-paraqa avionniykutam harkarqa.
Los objetos que no se reclamaron se vendieron en la subasta.	Mana reclamasqa kaqkunata subastapi vendeqku.
La máquina expendedora está haciendo unos ruidos extraños.	 Chay expendedoraqa wakin mana reqsisqa qapariykunatan ruwashan.
La erupción volcánica amenazaba a la aldea.	 Chay nina rawraymi chay llaqtachata manchachirqa.
Las paredes en la vieja casa no estaban derechas.	 Ñawpa wasipi pirqakunaqa manam chiqanchu kasqa.
La lavadora es un invento maravilloso.	 T’aqsana maquinaqa ancha sumaq invento.
El tiempo va a retrasar el comienzo de la carrera.	 Tiempoqa carrera qallarinanpaqmi tardanqa.
Voy a la piscina, pues hace buen tiempo.	 Piscinamanmi risaq, pacha allin kasqanrayku.
La ballena es el animal más grande del mundo.	 Ballenaqa kay pachapi aswan hatun uywam.
La esposa de tu hijo es tu nuera.	 Churiykipa warminqa ususiykim.
La mujer alcanzó el cuchillo sobre la mesa.	 Warmiqa mesapi cuchilloman makinta haywarirqa.
Los trabajadores reciben la paga todos los viernes.	 Llamkaqkunam sapa viernes punchaw qullqita qunku.
En Japón hay muchos lugares hermosos.	 Japón suyupiqa askha sumaq cheqaskunan kan.
Hay un montón de lugares para ver por ahí.	 Chay hawapiqa achka qawanapaqmi kachkan.
Hay definiciones distintas de democracia.	 Democracia nisqamantaqa imaymana definicionkunan kan.
Hay muchas palabras que no entiendo.	 Askha simikunan kan mana entiendesqay.
En nuestro colegio hay más chicas que chicos.	 Yachay wasiykupiqa qari wawakunamantaqa aswan achkam sipaskuna.
En nuestra escuela hay más chicas que chicos.	 Yachay wasiykupiqa qari wawakunamantaqa aswan achkam sipaskuna.
Hay gente que lee libros para matar el tiempo.	 Wakin runakunaqa tiempota wañuchinankupaqmi librokunata leenku.
Hay un control remoto abajo del sofá.	Sofá urapi huk mando a distancia kan.
Hay un extraño en frente de la casa.	 Chay wasipa ñawpaqninpiqa mana riqsisqa runam kachkan.
Hay una necesidad urgente de suministros médicos.	 Chayllaraqmi necesitakun hampikunapaq imakuna.
No tiene caso pedirle que asista.	 Manam imapaqpas valenchu chayman rinanpaq niyqa.
